scene,video,frame,video_length,phase,unconditional,legacy_hard,top3_weighted,label,phase_error,phase_error_normalized,unconditional_normalized,legacy_hard_normalized,top3_weighted_normalized,unconditional_with_phase,legacy_hard_with_phase,top3_weighted_with_phase
R01,01,10,230,6,0.09677860140800476,0.13550561666488647,0.1356348693370819,0,0.8367170626349889,0.010291479631797463,0.42512332959285326,0.45648043245771774,0.4438677873183756,0.21770740461232535,0.2333859560447576,0.22707963347508653
R01,01,11,230,6,0.09674394130706787,0.13502168655395508,0.13599100708961487,0,0.691144708423326,0.0074533219919318775,0.4249457728034735,0.45452954235847826,0.44531156542834655,0.2161995473977027,0.23099143217520507,0.22638244371013921
R01,01,12,230,7,0.09781729429960251,0.13812080025672913,0.13977965712547302,0,2.2,0.036870783819974905,0.4304443462661591,0.46702314443569326,0.46067070651689573,0.23365756504306698,0.25194696412783407,0.2487707451684353
R01,01,13,230,7,0.09804107993841171,0.13812381029129028,0.13951024413108826,0,4.2,0.07586386949527957,0.43159075549354725,0.4670352789288589,0.4595785095198968,0.2537273124944134,0.2714495742120692,0.26772118950758816
R01,01,14,230,18,0.09617795050144196,0.13418667018413544,0.13684651255607605,0,4.4,0.07976317806281003,0.42204631470759624,0.45116330179649144,0.44877977416682563,0.2509047463852031,0.2654632399296507,0.2642714761148178
R01,01,15,230,18,0.09572463482618332,0.13386909663677216,0.1426783949136734,0,2.545572354211663,0.04360825002737095,0.4197240688485611,0.44988305269577117,0.4724221541951699,0.23166615943796603,0.24674565136157106,0.25801520211127044
R01,01,16,230,18,0.09426909685134888,0.13152721524238586,0.1410284787416458,0,1.0367170626349889,0.014190788199327928,0.4122676378905998,0.44044211665418415,0.46573341413456654,0.21322921304496387,0.22731645242675605,0.23996210116694724
R01,01,17,230,18,0.09419317543506622,0.13010594248771667,0.13990838825702667,0,1.0367170626349889,0.014190788199327928,0.4118787076060384,0.43471247329707535,0.46119258095589316,0.21303474790268317,0.22445163074820165,0.23769168457761056
R01,01,18,230,18,0.09238691627979279,0.1299377679824829,0.13890652358531952,0,1.0367170626349889,0.014190788199327928,0.40262560193903313,0.43403450354525813,0.45713103378242936,0.20840819506918054,0.22411264587229304,0.23566091099087866
R01,01,19,230,18,0.09220100939273834,0.12996970117092133,0.13796065747737885,0,1.0367170626349889,0.014190788199327928,0.40167323800769106,0.4341632373019606,0.4532965041042489,0.2079320131035095,0.22417701275064428,0.23374364615178841
R01,01,20,230,18,0.0931716039776802,0.13024857640266418,0.13781842589378357,0,1.0367170626349889,0.014190788199327928,0.4066454006279163,0.43528748007222995,0.4527198989971496,0.21041809441362214,0.22473913413577895,0.23345534359823877
R01,01,21,230,18,0.09445998072624207,0.13197118043899536,0.1390317678451538,0,1.0367170626349889,0.014190788199327928,0.4132454979387315,0.4422318943243634,0.4576387724859568,0.21371814306902973,0.22821134126184567,0.23591478034264238
R01,01,22,230,18,0.09521137923002243,0.13223746418952942,0.13900548219680786,0,1.0367170626349889,0.014190788199327928,0.417094762720704,0.4433053764672816,0.45753221078779827,0.21564277546001598,0.22874808233330476,0.2358614994935631
R01,01,23,230,18,0.09426581859588623,0.13070045411586761,0.13789555430412292,0,0.745572354211663,0.008514472919596758,0.4122508440412173,0.4371091558407802,0.4530325766330161,0.21038265848040705,0.2228118143801885,0.23077352477630644
R01,01,24,230,18,0.09444267302751541,0.132302388548851,0.1380389928817749,0,0.8,0.009575623847261638,0.41315683404756015,0.443567109074819,0.45361407487931654,0.2113662289474109,0.2265713664610403,0.23159484936328908
R01,01,25,230,20,0.0949539989233017,0.13165634870529175,0.1386629045009613,0,0.8,0.009575623847261638,0.41577625470498536,0.44096269842533853,0.45614340498243294,0.2126759392761235,0.22526916113630008,0.23285951441484729
R01,01,26,230,20,0.0950714647769928,0.13145074248313904,0.1323881447315216,0,0.8544276457883371,0.01063677477492652,0.4163780088626296,0.4401338284416796,0.43070560532201985,0.21350739181877806,0.22538530160830306,0.2206711900484732
