video,frame,video_length,phase,appearance,temporal
01,35,230,34,0.09970013052225113,4.0328407224958935
01,36,230,34,0.09763014316558838,4.666666666666666
01,37,230,34,0.09697114676237106,5.382594417077176
01,38,230,34,0.09894639253616333,6.1444991789819365
01,39,230,42,0.09768038988113403,2.8735632183908035
01,40,230,42,0.09850143641233444,2.7799671592775033
01,41,230,42,0.09808862954378128,2.8505747126436773
01,42,230,42,0.09514442831277847,3.0853858784893253
01,43,230,42,0.09772421419620514,3.4614121510673224
01,44,230,42,0.09753907471895218,3.4909688013136275
01,45,230,42,0.0974486917257309,3.60262725779967
01,46,230,48,0.09766469895839691,2.7914614121510692
01,47,230,48,0.09613479673862457,2.292282430213467
01,48,230,48,0.09550885856151581,1.9573070607553384
01,49,230,57,0.09617242217063904,8.617405582922824
01,50,230,57,0.0970190167427063,7.604269293924466
01,51,230,62,0.09886355698108673,11.188834154351396
01,52,230,62,0.09792695194482803,9.9376026272578
01,53,230,66,0.09720432758331299,12.331691297208538
01,54,230,66,0.0958326980471611,10.889983579638752
01,55,230,66,0.09701042622327805,9.530377668308702
01,56,230,66,0.09448282420635223,8.282430213464696
01,57,230,66,0.095108762383461,7.198686371100163
01,58,230,68,0.09483383595943451,7.03448275862069
01,59,230,68,0.09585722535848618,5.885057471264369
01,60,230,78,0.09626607596874237,13.28407224958949
01,61,230,78,0.09473758190870285,11.651888341543515
01,62,230,78,0.09594867378473282,10.101806239737275
01,63,230,78,0.09826437383890152,8.633825944170773
01,64,230,78,0.09481675922870636,7.247947454844008
01,65,230,78,0.09667631983757019,5.944170771756979
01,66,230,78,0.09624328464269638,4.722495894909688
01,67,230,78,0.097767673432827,3.8752052545155986
01,68,230,78,0.10154121369123459,3.192118226600985
01,69,230,85,0.09560473263263702,5.4515599343185555
01,70,230,85,0.09816598892211914,4.3546798029556655
01,71,230,85,0.09741220623254776,3.422003284072249
01,72,230,85,0.09694384783506393,2.891625615763546
01,73,230,85,0.09762363135814667,2.5254515599343184
01,74,230,88,0.09661538898944855,2.9868637110016425
01,75,230,88,0.09695296734571457,2.507389162561576
01,76,230,88,0.09617296606302261,2.2742200328407205
01,77,230,96,0.09589696675539017,6.950738916256158
01,78,230,96,0.09511572122573853,5.6042692939244665
01,79,230,96,0.09565794467926025,4.435139573070607
01,80,230,96,0.09641794860363007,3.348111658456486
01,81,230,103,0.09564043581485748,8.665024630541874
01,82,230,103,0.09404116868972778,7.556650246305419
01,83,230,109,0.09598565846681595,11.998357963875206
01,84,230,109,0.09665889292955399,10.604269293924467
01,85,230,115,0.0960983857512474,14.760262725779967
01,86,230,115,0.09643525630235672,13.080459770114945
01,87,230,115,0.09463100135326385,11.482758620689655
01,88,230,115,0.09413294494152069,9.967159277504107
01,89,230,115,0.09633150696754456,8.533661740558292
01,90,230,115,0.09545375406742096,7.518883415435139
01,91,230,118,0.0952526181936264,8.08702791461412
01,92,230,121,0.09720517694950104,9.001642036124794
01,93,230,121,0.09610593318939209,7.454844006568144
01,94,230,125,0.09666960686445236,9.379310344827587
01,95,230,125,0.09697239845991135,7.699507389162562
01,96,230,125,0.09627709537744522,6.101806239737273
01,97,230,125,0.09472896158695221,4.648604269293924
01,98,230,125,0.09725843369960785,3.8226600985221673
01,99,230,125,0.09548170119524002,3.213464696223316
01,100,230,131,0.0949614867568016,5.665024630541873
01,101,230,131,0.098036028444767,4.083743842364532
01,102,230,131,0.0961117073893547,3.0
01,103,230,131,0.09899897873401642,2.080459770114942
01,104,230,131,0.09660594910383224,1.6798029556650236
01,105,230,131,0.09788534790277481,1.6075533661740546
01,106,230,131,0.09533636271953583,1.9162561576354666
01,107,230,131,0.09644920378923416,2.4614121510673215
01,108,230,131,0.09593496471643448,3.095238095238094
01,109,230,137,0.09236981719732285,2.2545155993431867
01,110,230,137,0.09781114757061005,1.7093596059113303
01,111,230,137,0.09428511559963226,1.446633825944171
01,112,230,137,0.09167466312646866,1.655172413793102
01,113,230,137,0.09302836656570435,2.098522167487683
01,114,230,137,0.09281940758228302,2.699507389162561
01,115,230,137,0.09263373166322708,3.1921182266009858
01,116,230,137,0.09593889862298965,3.763546798029557
01,117,230,137,0.09525100141763687,4.334975369458128
01,118,230,137,0.09327442198991776,4.9064039408867
01,119,230,137,0.09400489926338196,5.477832512315271
01,120,230,137,0.09491703659296036,6.0492610837438425
01,121,230,137,0.09594517946243286,6.334975369458128
01,122,230,137,0.09400185197591782,6.620689655172415
01,123,230,137,0.09354950487613678,6.9064039408867
01,124,230,137,0.09305505454540253,7.192118226600986
01,125,230,137,0.09404262900352478,7.477832512315271
01,126,230,142,0.09579990804195404,4.151067323481119
01,127,230,142,0.09540633112192154,4.280788177339903
01,128,230,142,0.0962294489145279,4.492610837438424
01,129,230,142,0.09441649168729782,4.786535303776684
01,130,230,142,0.09547992795705795,4.876847290640393
01,131,230,142,0.09476926177740097,5.0492610837438425
01,132,230,142,0.09322135150432587,5.287356321839081
01,133,230,145,0.09371073544025421,3.1609195402298864
01,134,230,145,0.09317460656166077,3.2331691297208556
01,135,230,145,0.09374932199716568,3.4696223316912986
01,136,230,151,0.09374405443668365,2.6453201970443354
01,137,230,145,0.09375611692667007,4.477832512315271
01,138,230,145,0.09476674348115921,4.858784893267652
01,139,230,145,0.09306307137012482,5.239737274220033
01,140,230,145,0.09178601205348969,5.620689655172415
01,141,230,145,0.09434900432825089,6.001642036124795
01,142,230,142,0.09525153040885925,9.239737274220033
01,143,230,142,0.09444925934076309,9.47783251231527
01,144,230,142,0.09492449462413788,9.71592775041051
01,145,230,142,0.0949806272983551,9.954022988505747
01,146,230,142,0.09367848187685013,10.192118226600986
01,147,230,142,0.09341275691986084,10.192118226600986
01,148,230,151,0.09357397258281708,5.039408866995075
01,149,230,151,0.09389277547597885,4.975369458128078
01,150,230,151,0.09439488500356674,4.911330049261083
01,151,230,151,0.09382300078868866,4.847290640394086
01,152,230,151,0.09553425759077072,4.783251231527091
01,153,230,151,0.0936833992600441,4.765188834154349
01,154,230,151,0.09333031624555588,4.6863711001642026
