video,frame
01,3
01,7
01,11
01,15
01,20
01,24
01,28
01,33
01,38
01,47
01,51
01,56
01,59
01,65
01,71
01,75
01,80
01,84
01,88
01,95
01,97
01,105
01,109
01,111
01,116
01,124
01,127
01,130
01,138
01,142
01,148
01,149
01,154
01,163
01,164
01,170
01,173
01,179
01,185
01,190
01,194
01,197
01,202
01,207
01,212
01,220
01,224
01,229
01,232
01,239
01,244
01,247
01,252
01,259
01,264
01,269
01,271
01,278
01,283
01,287
01,293
01,297
01,302
01,305
02,5
02,6
02,16
02,23
02,30
02,34
02,40
02,46
02,53
02,59
02,68
02,75
02,76
02,88
02,92
02,97
02,106
02,112
02,116
02,122
02,132
02,137
02,143
02,148
02,157
02,161
02,167
02,177
02,179
02,186
02,195
02,201
02,204
02,210
02,219
02,228
02,232
02,240
02,244
02,250
02,260
02,267
02,268
02,274
02,285
02,289
02,297
02,300
02,312
02,315
02,324
02,330
02,336
02,339
02,349
02,351
02,360
02,366
02,376
02,378
02,388
02,389
02,399
02,406
03,6
03,9
03,20
03,25
03,35
03,37
03,48
03,56
03,57
03,66
03,76
03,79
03,89
03,97
03,106
03,114
03,117
03,125
03,132
03,143
03,145
03,154
03,158
03,167
03,179
03,184
03,189
03,200
03,205
03,215
03,216
03,226
03,235
03,242
03,247
03,255
03,261
03,269
03,274
03,286
03,288
03,297
03,303
03,314
03,321
03,328
03,337
03,344
03,346
03,352
03,360
03,372
03,380
03,387
03,393
03,402
03,409
03,410
03,417
03,430
03,432
03,445
03,451
03,460
04,2
04,6
04,15
04,24
04,27
04,37
04,40
04,49
04,52
04,59
04,65
04,71
04,81
04,87
04,89
04,101
04,107
04,109
04,116
04,124
04,130
04,136
04,140
04,152
04,157
04,159
04,170
04,176
04,179
04,188
04,194
04,197
04,209
04,214
04,218
04,223
04,229
04,240
04,242
04,251
04,260
04,266
04,268
04,274
04,282
04,291
04,296
04,299
04,309
04,314
04,319
04,327
04,336
04,343
04,344
04,353
04,361
04,364
04,370
04,377
04,383
04,394
04,396
04,402
06,0
06,7
06,19
06,23
06,33
06,39
06,48
06,52
06,61
06,68
06,70
06,80
06,87
06,93
06,101
06,107
06,115
06,124
06,131
06,137
06,144
06,153
06,158
06,163
06,168
06,178
06,183
06,193
06,196
06,208
06,216
06,218
06,229
06,233
06,238
06,251
06,258
06,259
06,270
06,278
06,285
06,289
06,300
06,306
06,308
06,315
06,322
06,331
06,336
06,343
06,351
06,361
06,367
06,372
06,384
06,389
06,396
06,405
06,411
06,413
06,420
06,433
06,436
06,441
07,2
07,8
07,14
07,20
07,25
07,32
07,38
07,47
07,52
07,58
07,60
07,67
07,77
07,79
07,87
07,95
07,99
07,107
07,108
07,117
07,123
07,128
07,135
07,143
07,148
07,151
07,156
07,163
07,169
07,179
07,181
07,190
07,193
07,202
07,207
07,215
07,219
07,227
07,233
07,238
07,243
07,251
07,257
07,259
07,267
07,270
07,276
07,286
07,288
07,298
07,304
07,307
07,316
07,320
07,329
07,335
07,339
07,345
07,352
07,357
07,364
07,367
07,376
07,381
08,4
08,9
08,14
08,19
08,28
08,37
08,38
08,48
08,54
08,58
08,67
08,75
08,81
08,89
08,93
08,100
08,108
08,111
08,120
08,123
08,131
08,139
08,145
08,149
08,158
08,164
08,173
08,177
08,186
08,192
08,193
08,200
08,209
08,215
08,222
08,230
08,233
08,239
08,249
08,253
08,263
08,264
08,275
08,281
08,284
08,290
08,298
08,305
08,315
08,321
08,323
08,331
08,339
08,347
08,348
08,359
08,366
08,373
08,375
08,380
08,390
08,393
08,400
08,406
09,1
09,12
09,17
09,23
09,31
09,35
09,39
09,46
09,53
09,62
09,67
09,73
09,78
09,88
09,91
09,100
09,108
09,113
09,121
09,128
09,131
09,136
09,143
09,153
09,157
09,163
09,173
09,180
09,187
09,191
09,198
09,207
09,211
09,216
09,222
09,233
09,234
09,245
09,251
09,256
09,265
09,271
09,276
09,283
09,291
09,296
09,302
09,311
09,318
09,319
09,328
09,337
09,338
09,347
09,354
09,359
09,368
09,376
09,379
09,388
09,390
09,399
09,403
09,412
10,0
10,10
10,16
10,17
10,27
10,33
10,36
10,45
10,51
10,56
10,62
10,65
10,73
10,80
10,86
10,89
10,96
10,101
10,109
10,113
10,119
10,126
10,132
10,135
10,145
10,148
10,153
10,158
10,166
10,174
10,177
10,187
10,188
10,193
10,201
10,209
10,212
10,221
10,223
10,234
10,235
10,245
10,246
10,254
10,259
10,269
10,273
10,281
10,284
10,290
10,296
10,303
10,308
10,316
10,318
10,325
10,330
10,339
10,340
10,350
10,357
10,359
10,365
10,374
13,2
13,8
13,16
13,17
13,24
13,31
13,40
13,41
13,49
13,55
13,59
13,67
13,74
13,79
13,84
13,92
13,100
13,101
13,108
13,118
13,120
13,129
13,133
13,141
13,146
