video,frame
01,2
01,3
01,6
01,9
01,13
01,18
01,20
01,22
01,26
01,30
01,34
01,37
01,41
01,42
01,47
01,48
01,52
01,55
01,58
01,62
01,64
01,69
01,71
01,74
01,79
01,81
01,86
01,89
01,92
01,94
01,97
01,101
01,105
01,108
01,112
01,115
01,117
01,120
01,122
01,126
01,129
01,133
01,137
01,140
01,144
01,147
01,151
01,154
01,157
01,158
01,163
01,167
01,168
01,172
01,175
01,179
01,183
01,184
01,188
01,190
01,196
01,197
01,201
01,206
02,1
02,5
02,7
02,12
02,14
02,18
02,21
02,24
02,28
02,31
02,35
02,38
02,41
02,45
02,46
02,51
02,54
02,59
02,61
02,64
02,66
02,72
02,74
02,77
02,80
02,85
02,88
02,91
02,95
02,98
02,100
02,103
02,107
02,110
02,115
02,117
02,121
02,125
02,128
02,131
02,134
02,139
02,140
02,146
02,148
02,151
02,155
02,159
02,162
02,165
02,167
02,172
02,176
02,178
02,181
02,183
02,189
02,190
02,194
02,197
02,202
02,205
02,207
02,210
04,0
04,3
04,9
04,13
04,15
04,18
04,22
04,26
04,30
04,33
04,37
04,41
04,45
04,48
04,51
04,57
04,60
04,64
04,65
04,70
04,75
04,77
04,79
04,85
04,88
04,93
04,95
04,97
04,101
04,107
04,111
04,114
04,116
04,119
04,125
04,127
04,131
04,136
04,138
04,144
04,145
04,148
04,152
04,156
04,160
04,163
04,168
04,173
04,175
04,177
04,183
04,184
04,190
04,194
04,196
04,200
04,203
04,207
04,210
04,213
04,219
04,222
04,227
04,229
06,2
06,5
06,8
06,10
06,17
06,18
06,24
06,25
06,31
06,33
06,38
06,40
06,43
06,48
06,50
06,54
06,59
06,63
06,65
06,71
06,72
06,75
06,81
06,83
06,89
06,91
06,96
06,100
06,103
06,104
06,110
06,111
06,115
06,120
06,122
06,128
06,132
06,136
06,139
06,143
06,144
06,150
06,152
06,155
06,161
06,165
06,168
06,171
06,175
06,176
06,180
06,184
06,187
06,192
06,194
06,199
06,203
06,206
06,210
06,215
06,219
06,222
06,226
06,229
07,1
07,6
07,8
07,11
07,17
07,20
07,22
07,27
07,29
07,35
07,39
07,40
07,44
07,49
07,52
07,56
07,58
07,63
07,67
07,69
07,73
07,78
07,81
07,84
07,89
07,91
07,96
07,98
07,101
07,108
07,111
07,114
07,117
07,120
07,124
07,128
07,131
07,135
07,139
07,144
07,147
07,149
07,152
07,159
07,160
07,166
07,169
07,171
07,175
07,180
07,183
07,186
07,190
07,194
07,198
07,200
07,205
07,208
07,213
07,216
07,220
07,223
07,226
07,231
08,0
08,6
08,9
08,10
08,17
08,18
08,24
08,26
08,30
08,34
08,36
08,42
08,46
08,49
08,50
08,56
08,59
08,64
08,67
08,69
08,72
08,76
08,81
08,84
08,88
08,91
08,96
08,99
08,101
08,107
08,108
08,112
08,116
08,121
08,125
08,128
08,130
08,135
08,139
08,144
08,145
08,150
08,153
08,158
08,162
08,163
08,167
08,170
08,174
08,177
08,183
08,187
08,189
08,194
08,198
08,199
08,205
08,209
08,212
08,215
08,219
08,223
08,227
08,229
09,0
09,5
09,7
09,11
09,16
09,18
09,22
09,27
09,31
09,33
09,38
09,42
09,45
09,48
09,51
09,56
09,58
09,65
09,68
09,69
09,76
09,78
09,82
09,85
09,90
09,91
09,95
09,100
09,103
09,106
09,112
09,116
09,119
09,122
09,127
09,129
09,132
09,138
09,139
09,144
09,146
09,152
09,156
09,159
09,164
09,165
09,168
09,172
09,176
09,182
09,183
09,189
09,190
09,194
09,198
09,201
09,207
09,210
09,213
09,218
09,222
09,226
09,230
09,234
10,2
10,6
10,8
10,11
10,17
10,20
10,23
10,26
10,30
10,33
10,36
10,40
10,44
10,47
10,52
10,56
10,61
10,62
10,66
10,70
10,75
10,77
10,83
10,86
10,88
10,93
10,95
10,99
10,104
10,108
10,113
10,115
10,120
10,123
10,128
10,131
10,132
10,137
10,142
10,145
10,147
10,151
10,155
10,161
10,163
10,167
10,172
10,173
10,179
10,181
10,187
10,188
10,193
10,195
10,201
10,203
10,208
10,212
10,214
10,218
10,223
10,225
10,230
10,233
11,0
11,4
11,7
11,13
11,16
11,18
11,24
11,26
11,29
11,33
11,37
11,40
11,46
11,49
11,53
11,55
11,60
11,63
11,66
11,69
11,76
11,79
11,82
11,85
11,89
11,93
11,96
11,99
11,103
11,106
11,111
11,114
11,118
11,123
11,125
11,131
11,133
11,136
11,140
11,145
11,146
11,150
11,154
11,159
11,162
11,165
11,169
11,173
11,176
11,179
11,184
11,189
11,190
11,195
11,200
11,204
11,208
11,209
11,212
11,217
11,220
11,224
11,229
11,233
13,0
13,4
13,7
13,11
13,14
13,18
13,24
13,26
13,30
13,34
13,37
13,39
13,44
13,48
13,53
13,54
13,58
13,61
13,65
13,68
13,73
13,78
13,80
13,85
13,87
13,91
13,94
13,98
13,103
13,107
13,111
13,114
13,117
13,122
13,125
13,129
13,132
13,135
13,138
13,143
13,146
13,150
13,152
13,156
13,162
13,164
13,167
13,172
13,176
13,179
13,183
13,186
13,190
13,193
13,196
13,202
13,205
13,209
13,211
13,213
13,218
13,223
13,224
13,231
14,2
14,6
14,7
14,11
14,14
14,19
14,22
14,25
14,31
14,32
14,36
14,40
14,45
14,49
14,51
14,57
14,59
14,63
14,67
14,71
14,72
14,77
14,80
14,83
14,88
14,93
14,96
14,98
14,103
14,107
14,110
14,113
14,116
14,119
14,123
14,128
14,133
14,134
14,138
14,144
14,146
14,149
14,154
14,158
14,159
14,163
14,169
14,172
14,174
14,179
14,183
14,184
14,191
14,193
14,196
14,199
14,203
14,207
14,211
14,214
14,220
14,222
14,226
14,228
15,0
15,3
15,10
15,13
15,15
15,20
15,23
15,26
15,31
15,33
15,38
15,42
15,46
15,48
15,54
15,56
15,61
15,65
15,68
15,70
15,74
15,80
15,83
15,86
15,88
15,93
15,95
15,101
15,105
15,108
15,113
15,117
15,119
15,124
15,128
15,129
15,135
15,136
15,142
15,146
15,150
15,151
15,154
15,158
15,162
15,168
15,172
15,176
15,178
15,183
15,186
15,189
15,193
15,196
15,199
15,205
15,206
15,212
15,213
15,219
15,221
15,224
15,231
15,232
16,0
16,3
16,7
16,13
16,14
16,17
16,22
16,25
16,31
16,33
16,36
16,39
16,43
16,48
16,52
16,56
16,59
16,63
16,67
16,68
16,73
16,78
16,81
16,83
16,88
16,91
16,94
16,97
16,103
16,106
16,109
16,112
16,116
16,120
16,124
16,127
16,131
16,134
16,137
16,140
16,145
16,148
16,150
16,157
16,158
16,163
16,165
16,168
16,174
16,176
16,181
16,183
16,186
16,192
16,196
16,197
16,202
16,204
16,211
16,213
16,216
16,221
16,224
16,227
17,0
17,5
17,8
17,11
17,16
17,18
17,22
17,26
17,30
17,32
17,39
17,41
17,44
17,47
17,52
17,57
17,58
17,63
17,66
17,69
17,73
17,76
17,83
17,86
17,89
17,92
17,97
17,99
17,104
17,106
17,112
17,115
17,118
17,122
17,126
17,130
17,133
17,135
17,139
17,145
17,148
17,152
17,156
17,159
17,163
17,166
17,169
17,172
17,178
17,179
17,184
17,188
17,191
17,193
17,199
17,201
17,204
17,209
17,214
17,215
17,219
17,224
17,227
17,233
18,0
18,3
18,8
18,13
18,16
18,20
18,22
18,24
18,31
18,33
18,36
18,41
18,42
18,48
18,49
18,54
18,57
18,63
18,66
18,68
18,71
18,74
18,78
18,83
18,87
18,90
18,93
18,98
18,100
18,104
18,107
18,110
18,114
18,119
18,121
18,125
18,129
18,133
18,135
18,138
18,142
18,147
18,150
18,155
18,157
18,160
18,164
18,167
18,172
18,177
18,178
18,184
18,186
18,188
18,194
18,198
18,201
18,204
18,209
18,211
18,216
18,218
18,221
18,225
19,0
19,6
19,8
19,12
19,17
19,20
19,23
19,27
19,29
19,35
19,37
19,41
19,44
19,48
19,52
19,56
19,60
19,61
19,67
19,71
19,75
19,76
19,82
19,86
19,89
19,91
19,95
19,100
19,102
19,108
19,110
19,114
19,117
19,120
19,124
19,130
19,133
19,135
19,139
19,142
19,146
19,151
19,152
19,159
19,162
19,163
19,167
19,172
19,175
19,180
19,184
19,186
19,191
19,195
19,197
19,201
19,204
19,207
19,212
19,214
19,221
19,222
19,225
19,230
21,0
21,6
21,8
21,10
21,14
21,17
21,21
21,25
21,28
21,33
21,38
21,40
21,44
21,47
21,52
21,53
21,59
21,63
21,65
21,68
21,72
21,77
21,78
21,82
21,86
21,90
21,94
21,97
21,102
21,106
