video,frame,video_length,phase,appearance,temporal,appearance_score,temporal_score,combined_score,label
01,35,583,12,0.008539984934031963,0.34690415606446157,0.05102454102385279,0.0,0.025512270511926394,0
01,36,583,12,0.008569522760808468,0.3451270245163388,0.05199668546683966,0.0,0.02599834273341983,0
01,37,583,12,0.0077665322460234165,0.5134698493477132,0.02556878430044818,0.0,0.01278439215022409,0
01,38,583,13,0.007718210108578205,0.32824427480915996,0.023978413494022556,0.0,0.011989206747011278,0
01,39,583,13,0.00834349263459444,0.32133769538349777,0.04455761647882014,0.0,0.02227880823941007,0
01,40,583,13,0.008202485740184784,0.4641544488872738,0.03991681910870956,0.0,0.01995840955435478,0
01,41,583,13,0.009142085909843445,0.7260390161153529,0.07084079636927636,0.0,0.03542039818463818,0
01,42,583,15,0.008943909779191017,0.8930086029322668,0.06431845382850275,0.012539742063090822,0.038429097945796784,0
01,43,583,15,0.00875723548233509,0.6004685164990511,0.058174657884742874,0.0,0.029087328942371437,0
01,44,583,15,0.008539717644453049,0.38781857102467904,0.05101574403005984,0.0,0.02550787201502992,0
01,45,583,15,0.008166003040969372,0.3469041560644609,0.038716106084837554,0.0,0.019358053042418777,0
01,46,583,17,0.008674188517034054,1.4644371743608382,0.05544142884811839,0.09116250772168072,0.07330196828489956,0
01,47,583,18,0.008184371516108513,1.9882466981703613,0.03932064653284582,0.1632333762420547,0.10127701138745025,0
01,48,583,18,0.00851419661194086,1.5919867522920956,0.050175799706337766,0.108712033728878,0.07944391671760788,0
01,49,583,18,0.008413429372012615,1.2773536895674293,0.04685936369794159,0.06542172100054776,0.056140542349244676,0
01,50,583,18,0.009084678255021572,1.0256472393876968,0.06895140440275618,0.030789470817883618,0.0498704376103199,0
01,51,583,20,0.009097201749682426,2.3215800315036947,0.06936357574607957,0.2090966562095655,0.13923011597782253,0
01,52,583,20,0.009528604336082935,1.8777010380063812,0.08356183177326341,0.14802341655817294,0.11579262416571817,0
01,53,583,20,0.009514451026916504,1.517145280504059,0.08309602022388544,0.09841460760749215,0.0907553139156888,0
01,54,583,20,0.008449344895780087,1.22121248838806,0.0480414099301066,0.05769726211834246,0.05286933602422453,0
01,55,583,22,0.009631836786866188,2.464437174360838,0.08695940242476043,0.228752347624213,0.15785587502448672,0
