split,video,component,frames,median,q95,q995,max
normal_calibration,05,appearance_score,402,0.0,0.24649336017893578,0.5179331307132273,0.5347428448625823
normal_calibration,05,temporal_score,402,0.0,0.08259652860333305,0.1855326360997687,0.9473548732033339
normal_calibration,05,combined_score,402,0.004820223376447124,0.13626399153468924,0.26735492978280995,0.5923605126749799
normal_calibration,11,appearance_score,305,0.0,0.10708947316623703,0.4316616693877539,0.5309628061172517
normal_calibration,11,temporal_score,305,0.011102451315566784,0.729607426983179,0.9752584202856546,1.0418879182252119
normal_calibration,11,combined_score,305,0.01237649701568719,0.38670903870966905,0.4876292101428273,0.5209439591126059
normal_calibration,12,appearance_score,347,0.0,0.2914239756287046,0.49116553830565307,0.5043103565712065
normal_calibration,12,temporal_score,347,0.0,0.6097608779620735,0.9510912015304572,1.0451476783983802
normal_calibration,12,combined_score,347,0.00894981959756201,0.44724798413488903,0.5711619010003809,0.604610062953508
normal_calibration,20,appearance_score,369,0.43326604212253933,0.8900226553795345,1.1063249835216407,1.1962358033409661
normal_calibration,20,temporal_score,369,0.0,0.33366145796846675,0.9204001557488214,1.0125118265473259
normal_calibration,20,combined_score,369,0.23562175073903607,0.5417485024942312,0.7704896974373674,0.8484337076421267
normal_calibration,25,appearance_score,368,0.35556825078447907,0.6459563107954184,0.8810195638468998,0.9997091408904385
normal_calibration,25,temporal_score,368,0.006194394331672324,0.7161665475364333,1.047625754882044,1.109256295137355
normal_calibration,25,combined_score,368,0.227402687722339,0.625445298039496,0.7468595999657474,0.7702229404498203
test_normal,01,appearance_score,76,0.7259585542049545,1.3258940428904555,1.4126464105480654,1.4133688734768193
test_normal,01,temporal_score,76,0.02701591764550965,0.6975507811063963,0.8875718845472568,0.9103726744547219
test_normal,01,combined_score,76,0.36297927710247724,0.8832392213225037,1.0033018578887356,1.0198575013010711
test_normal,02,appearance_score,77,0.34873269622540376,0.6225133456618968,0.6855413092700198,0.7056534385467599
test_normal,02,temporal_score,77,0.01071711677966861,0.07047938662108573,0.10866329078668682,0.11607777892606848
test_normal,02,combined_score,77,0.2064560977377415,0.32093361064855985,0.3427706546350099,0.35282671927337994
test_normal,03,appearance_score,30,0.0,0.0839484047703551,0.10685235155636208,0.1073864857036136
test_normal,03,temporal_score,30,0.0,0.0,0.0,0.0
test_normal,03,combined_score,30,0.0,0.04197420238517755,0.05342617577818104,0.0536932428518068
test_normal,04,appearance_score,226,0.06953526269654506,0.2911160783021697,0.42843410612456795,0.7058300671766925
test_normal,04,temporal_score,226,0.0,0.05853330767269771,0.1460173515291513,0.171493701869928
test_normal,04,combined_score,226,0.03909755794638452,0.14897136416643686,0.21421705306228397,0.35291503358834625
test_normal,05,appearance_score,100,0.0,0.14921259049808408,0.2823444586555104,0.31057426698952456
test_normal,05,temporal_score,100,0.0,0.03152525255172567,0.04495003153155673,0.04548789196012949
test_normal,05,combined_score,100,0.0,0.07616318657694358,0.14721265438065487,0.15528713349476228
test_normal,06,appearance_score,57,0.0,0.010973701538682564,0.04594114651650532,0.04691463740328537
test_normal,06,temporal_score,57,0.0,0.015909216316679242,0.027955680578353126,0.032215100537959604
test_normal,06,combined_score,57,0.0,0.007992008275059153,0.036131167687266125,0.037826492387086685
test_normal,07,appearance_score,364,0.21204951475968775,0.7675040600330006,1.0136551308058608,1.0590445321444506
test_normal,07,temporal_score,364,0.0,0.04295304238261974,0.0718880889340776,0.09543263116266983
test_normal,07,combined_score,364,0.11392678902717505,0.3837520300165003,0.514880071618989,0.5312188155540436
test_normal,08,appearance_score,388,0.27842473311168153,0.7172294184618649,0.8809399852729735,0.9348274245917692
test_normal,08,temporal_score,388,0.0009378362601639724,0.6643714233924835,0.9831897312879535,1.125555096003196
test_normal,08,combined_score,388,0.19011680928064953,0.6129084653428076,0.8259834005455448,0.8738512965622378
test_normal,09,appearance_score,93,0.0,0.026188829295738833,0.24632339532590694,0.25694056486473793
test_normal,09,temporal_score,93,0.003072759589570545,0.06591572237865025,0.0873214808491217,0.09981722817959969
test_normal,09,combined_score,93,0.002079673156979972,0.035348351982981814,0.13103148972326284,0.1362648067577803
test_normal,10,appearance_score,53,0.0,0.04501390601589273,0.09670098520632232,0.10453889727250976
test_normal,10,temporal_score,53,0.0,0.06591572237865027,0.07047938662108577,0.07047938662108577
test_normal,10,combined_score,53,0.002156881731268375,0.03602243231299115,0.05397156634957717,0.054569607708312026
test_normal,11,appearance_score,263,0.45364531788269197,0.9992764738439779,1.2938107028842634,1.3489649449318053
test_normal,11,temporal_score,263,0.004580097627054661,0.6273978663375073,0.9551940368347236,1.0288106274131668
test_normal,11,combined_score,263,0.26949920600181165,0.6719251756058531,0.8914986469856017,0.9431246843894722
test_normal,12,appearance_score,427,0.1803040736954717,0.4713212054099928,0.5763794480029704,0.6120193988473156
test_normal,12,temporal_score,427,0.047661065408908306,0.8449187868507143,1.0144357650516171,1.112516055310523
test_normal,12,combined_score,427,0.14603990800224936,0.5287712507515764,0.7193043475401262,0.7396111343424555
test_normal,13,appearance_score,54,0.0,0.2877165818864742,0.508842314956757,0.5196977803070775
test_normal,13,temporal_score,54,0.0,0.05352863372061106,0.06788787728341704,0.07047938662108577
test_normal,13,combined_score,54,0.0,0.17127455983817627,0.27571179371457244,0.28041966268482466
test_normal,14,appearance_score,30,0.0,0.024366344790116495,0.15053779696519062,0.16860339051214532
test_normal,14,temporal_score,30,0.0,0.04304307183025333,0.04548789196012949,0.04548789196012949
test_normal,14,combined_score,30,0.0,0.03335348903581713,0.0976189567750689,0.10704564123613741
test_normal,15,appearance_score,19,0.0,0.0010699986968820568,0.009736988141626926,0.010699986968820796
test_normal,15,temporal_score,19,0.0,0.01888790894601583,0.022256979460323387,0.02263132062857978
test_normal,15,combined_score,19,0.0,0.009978953821448944,0.015996983800975157,0.01666565379870029
test_normal,16,appearance_score,36,0.19700046310192706,0.47255491452549875,0.6346503474128329,0.6511654333119604
test_normal,16,temporal_score,36,0.0,0.04467295191683745,0.05233338832378275,0.05309399903085532
test_normal,16,combined_score,36,0.1022333874599079,0.2582721613212216,0.325720844699573,0.33399065956243534
test_normal,17,appearance_score,420,0.2464031187645459,0.7674383592329956,1.1078763596932404,1.1602386493345562
test_normal,17,temporal_score,420,0.0031110097089427856,0.7814299637126773,1.630424293699147,1.6972512968384232
test_normal,17,combined_score,420,0.15595706635129578,0.7672676739816329,1.1279891502307184,1.2223100957234423
test_normal,18,appearance_score,67,0.15310990985626965,0.3728204821164177,0.38876032019886614,0.38988716699971165
test_normal,18,temporal_score,67,0.0,0.09467570380042563,0.135706096849444,0.14106927358702473
test_normal,18,combined_score,67,0.07655495492813483,0.20508109984203665,0.25186353705945724,0.25840204411315437
test_normal,19,appearance_score,131,0.0,0.376925961438209,0.6478518390143665,0.7291524889186801
test_normal,19,temporal_score,131,0.0,0.04112667001614935,0.06359564013806028,0.06500820287976651
test_normal,19,combined_score,131,0.0010809200400379642,0.1884629807191045,0.32392591950718325,0.36457624445934006
test_abnormal,01,appearance_score,300,1.007795117168642,1.3664078926549807,1.5595229804280464,1.6628835932935084
test_abnormal,01,temporal_score,300,0.05751613783161348,0.8069631933976333,1.0348588921221262,1.0950924176009205
test_abnormal,01,combined_score,300,0.5621143208541638,0.9330639989314565,1.2134251692941223,1.251600901627266
test_abnormal,02,appearance_score,286,0.6940410032266956,0.9615280516234055,1.1634935269062618,1.1955641095142695
test_abnormal,02,temporal_score,286,0.0,0.15259601789340593,1.0904855094735273,1.1711534883081784
