split,video,component,frames,median,q95,q995,max
normal_calibration,03,appearance_score,515,0.08835585578045084,0.21741825998829958,1.0545410894635185,1.515766322215808
normal_calibration,03,temporal_score,515,0.018071703587549264,0.524622275772756,5.3948760915285225,7.390878377675094
normal_calibration,03,combined_score,515,0.06331831047549663,0.536861731635106,2.807119630667436,3.8066179597674767
normal_calibration,05,appearance_score,567,0.01573699899868155,0.09941139216607113,0.9341501694001618,1.3700967036523257
normal_calibration,05,temporal_score,567,0.017014785167719454,0.25231445116548534,0.4773496777760004,0.69743804576425
normal_calibration,05,combined_score,567,0.027269207575084595,0.17999879332119917,0.5697797332847189,0.7648551788187817
normal_calibration,11,appearance_score,565,0.0,0.05219814367812885,1.1716897991285466,1.560191409124179
normal_calibration,11,temporal_score,565,0.0,0.22677305671536388,0.513294031982033,0.6691174362874388
normal_calibration,11,combined_score,565,0.009880585833866265,0.16740849740750438,0.6488327885335741,0.8220081247787612
normal_calibration,12,appearance_score,555,0.0,0.06509822894353318,1.0646703733964262,1.6376989772976107
normal_calibration,12,temporal_score,555,0.0,0.16878586816800326,0.36710828241308696,0.5558349983801946
normal_calibration,12,combined_score,555,0.009708233451369125,0.11684870344356649,0.5323351866982131,0.8188494886488054
normal_calibration,22,appearance_score,566,0.0,0.15174764458768944,0.7529849968444715,1.5457335015832123
normal_calibration,22,temporal_score,566,0.0,0.18180598212622928,0.35776668493854435,0.43777240671053685
normal_calibration,22,combined_score,566,0.013587807260997637,0.1351542437536758,0.4562256324542534,0.7728667507916062
normal_calibration,27,appearance_score,554,0.0,0.062424730205463456,0.6732989672183005,1.49868575795338
normal_calibration,27,temporal_score,554,0.0,0.1704176861525599,0.33005020042216043,0.41423195099613913
normal_calibration,27,combined_score,554,0.003873365799945656,0.11675120160432025,0.3443178070755094,0.74934287897669
test_normal,01,appearance_score,548,0.052735750808101584,0.20339943539093622,0.6153825180370449,1.3031416985955508
test_normal,01,temporal_score,548,0.0,0.17344671826030017,0.3697557429503952,0.43777240671053685
test_normal,01,combined_score,548,0.0402313609502611,0.14529958359915743,0.30769125901852246,0.6515708492977754
test_normal,02,appearance_score,560,0.09671823287707222,0.5622489556026515,0.6490219631205024,1.2554008898359534
test_normal,02,temporal_score,560,0.012979278473822742,0.3063205803314854,0.6870881721380646,0.7209785014786476
test_normal,02,combined_score,560,0.07958121011856384,0.3827703380434194,0.6453206366840437,0.7592947951445501
test_normal,03,appearance_score,269,0.0,0.047022860846080344,0.13837536700235195,0.20460563540456936
test_normal,03,temporal_score,269,0.00996866236885238,0.427424214545473,0.5769469438163032,0.6798707805134375
test_normal,03,combined_score,269,0.009737536788129027,0.2284621158902544,0.34628182038914895,0.4422382079590034
test_normal,04,appearance_score,274,0.08046338266045419,0.1311849662727435,0.4008237642829194,1.4012667906507388
test_normal,04,temporal_score,274,0.0,0.24924338252968345,0.5595795322303284,0.6573151805993359
test_normal,04,combined_score,274,0.04825159710614288,0.15283250956413805,0.4533658366571838,1.0292909856250374
test_normal,05,appearance_score,268,0.42997658016230395,0.5153516594737729,0.599034751513664,1.1737187679844483
test_normal,05,temporal_score,268,0.06876375295076442,0.5076499274809854,0.6711216979106206,0.7257586552410609
test_normal,05,combined_score,268,0.25374064244735817,0.4738462879081018,0.6028842682164256,0.8435063999832406
test_normal,06,appearance_score,284,0.4346824083463333,0.6561271553068464,1.0481427406322166,1.909918150853978
test_normal,06,temporal_score,284,0.09929828623881037,0.513294031982033,0.855313913578344,0.9286629709752624
test_normal,06,combined_score,284,0.2652590664194568,0.5103888347850724,0.925298335441105,1.4192905609146202
test_normal,07,appearance_score,387,0.47908422067945117,0.6518981488204201,0.6958776084271875,0.7323115347839082
test_normal,07,temporal_score,387,0.18058091759415298,0.5844078270253742,1.0026575893388354,1.1545792832139459
test_normal,07,combined_score,387,0.3414342188877662,0.5706902511393203,0.7698698354897855,0.8327851802508867
test_normal,08,appearance_score,555,0.4236203259864229,0.5286035755025097,1.2232075012246661,1.9234975724823282
