video,frame,video_length,phase,appearance,temporal,appearance_score,temporal_score,combined_score,label,threshold,above_threshold,alarm_active,new_alarm
01,35,411,152,6.343240238493308e-05,5.215123859191654,0.9117443804955538,0.0,0.4558721902477769,0,0.5,False,False,False
01,36,411,152,5.0750779337249696e-05,5.215123859191654,0.6887076001936328,0.0,0.3443538000968164,0,0.5,False,False,False
01,37,411,152,3.2827811082825065e-05,5.215123859191654,0.37348918391602137,0.0,0.18674459195801069,0,0.5,False,False,False
01,38,411,152,3.7924743082839996e-05,5.215123859191654,0.46313096702428264,0.0,0.23156548351214132,0,0.5,False,False,False
01,39,411,152,6.705780106130987e-05,5.215123859191654,0.9755057180664286,0.0,0.4877528590332143,0,0.5,False,False,False
01,40,411,152,7.742827438050881e-05,5.215123859191654,1.1578953830662595,0.0,0.5789476915331297,0,0.5,True,False,False
01,41,411,152,9.123318886850029e-05,5.215123859191654,1.4006879395212015,0.0,0.7003439697606008,0,0.5,True,False,False
01,42,411,152,7.672902574995533e-05,5.215123859191654,1.145597417529611,0.0,0.5727987087648055,0,0.5,True,True,True
01,43,411,152,7.907200051704422e-05,5.215123859191654,1.1868042525234654,0.0,0.5934021262617327,0,0.5,True,True,False
01,44,411,152,7.679911504965276e-05,5.215123859191654,1.146830106096315,0.0,0.5734150530481575,0,0.5,True,True,False
01,45,411,152,7.147296128096059e-05,5.215123859191654,1.0531569079973504,0.0,0.5265784539986752,0,0.5,True,True,False
01,46,411,152,6.959872553125024e-05,5.215123859191654,1.0201939737128058,0.0,0.5100969868564029,0,0.5,True,True,False
01,47,411,152,7.048893166938797e-05,5.215123859191654,1.0358503853652177,0.0,0.5179251926826088,0,0.5,True,True,False
01,48,411,152,6.260970985749736e-05,5.215123859191654,0.8972753577365756,0.0,0.4486376788682878,0,0.5,False,False,False
01,49,411,152,4.867878305958584e-05,5.215123859191654,0.6522665723512122,0.0,0.3261332861756061,0,0.5,False,False,False
01,50,411,152,5.93029435549397e-05,5.215123859191654,0.8391179352552256,0.0,0.4195589676276128,0,0.5,False,False,False
01,51,411,152,5.8242938393959776e-05,5.215123859191654,0.8204752002267964,0.0,0.4102376001133982,0,0.5,False,False,False
01,52,411,152,4.742543023894541e-05,5.215123859191654,0.6302233546458068,0.0,0.3151116773229034,0,0.5,False,False,False
01,53,411,152,5.8233370509697124e-05,5.215123859191654,0.8203069260167667,0.0,0.41015346300838335,0,0.5,False,False,False
01,54,411,152,6.143197242636234e-05,5.215123859191654,0.8765620181511197,0.0,0.43828100907555984,0,0.5,False,False,False
01,55,411,152,6.811007915530354e-05,5.215123859191654,0.9940125540750467,0.0,0.49700627703752337,0,0.5,False,False,False
01,56,411,152,6.116098666097969e-05,5.215123859191654,0.8717960830345071,0.0,0.43589804151725353,0,0.5,False,False,False
01,57,411,152,4.9578924517845735e-05,5.215123859191654,0.6680977204551797,0.0,0.33404886022758984,0,0.5,False,False,False
01,58,411,152,5.908016100875102e-05,5.215123859191654,0.8351997694476979,0.0,0.41759988472384896,0,0.5,False,False,False
01,59,411,152,5.391129889176227e-05,5.215123859191654,0.7442929225825139,0.0,0.37214646129125695,0,0.5,False,False,False
01,60,411,152,5.5213033192558214e-05,5.215123859191654,0.7671870447438832,0.0,0.3835935223719416,0,0.5,False,False,False
01,61,411,152,5.485099245561287e-05,5.215123859191654,0.7608196893980566,0.0,0.3804098446990283,0,0.5,False,False,False
01,62,411,152,7.601983816130087e-05,5.215123859191654,1.1331246515588178,0.0,0.5665623257794089,0,0.5,True,False,False
01,63,411,152,8.3595332398545e-05,5.215123859191654,1.266357900766563,0.0,0.6331789503832815,0,0.5,True,False,False
01,64,411,152,6.55148905934766e-05,5.215123859191654,0.9483699341257027,0.0,0.47418496706285135,0,0.5,False,False,False
01,65,411,152,7.132394966902211e-05,5.215123859191654,1.0505361811369642,0.0,0.5252680905684821,0,0.5,True,False,False
01,66,411,152,6.787368329241872e-05,5.215123859191654,0.9898549654181156,0.0,0.4949274827090578,0,0.5,False,False,False
01,67,411,152,6.772853521397337e-05,5.215123859191654,0.9873021880676349,0.0,0.49365109403381746,0,0.5,False,False,False
01,68,411,152,7.877710595494136e-05,5.215123859191654,1.1816178238295467,0.0,0.5908089119147734,0,0.5,True,False,False
01,69,411,152,6.73563772579655e-05,5.215123859191654,0.9807568971407845,0.0,0.49037844857039226,0,0.5,False,False,False
01,70,411,152,6.437062256736681e-05,5.215123859191654,0.9282452343624037,0.0,0.46412261718120185,0,0.5,False,False,False
01,71,411,152,5.780785795650445e-05,5.215123859191654,0.8128232664342907,0.0,0.40641163321714535,0,0.5,False,False,False
01,72,411,152,5.9952708397759125e-05,5.215123859191654,0.8505456096113326,0.0,0.4252728048056663,0,0.5,False,False,False
01,73,411,152,6.667386332992464e-05,5.215123859191654,0.9687532515152146,0.0,0.4843766257576073,0,0.5,False,False,False
01,74,411,152,6.0797290643677115e-05,5.215123859191654,0.8653996156105194,0.0,0.4326998078052597,0,0.5,False,False,False
01,75,411,152,4.312598321121186e-05,5.215123859191654,0.5546072589348142,0.0,0.2773036294674071,0,0.5,False,False,False
01,76,411,152,4.243004514137283e-05,5.215123859191654,0.5423675175544879,0.0,0.27118375877724393,0,0.5,False,False,False
01,77,411,152,4.680767597164959e-05,5.215123859191654,0.6193586630935214,0.0,0.3096793315467607,0,0.5,False,False,False
01,78,411,152,0.00010971688607241958,5.215123859191654,1.7257681202628035,0.0,0.8628840601314017,1,0.5,True,False,False
01,79,411,152,5.3479347116081044e-05,5.215123859191654,0.736696013816862,0.0,0.368348006908431,1,0.5,False,False,False
01,80,411,152,7.026486127870157e-05,5.215123859191654,1.031909569721055,0.0,0.5159547848605275,1,0.5,True,False,False
01,81,411,152,6.394290539901704e-05,5.215123859191654,0.9207228013307726,0.0,0.4603614006653863,1,0.5,False,False,False
01,82,411,152,4.9355774535797536e-05,5.215123859191654,0.6641730924061262,0.0,0.3320865462030631,1,0.5,False,False,False
01,83,411,152,4.1523097024764866e-05,5.215123859191654,0.5264166580258187,0.0,0.26320832901290936,1,0.5,False,False,False
01,84,411,152,4.552378231892362e-05,5.215123859191654,0.5967783115503976,0.0,0.2983891557751988,1,0.5,False,False,False
01,85,411,152,4.533503670245409e-05,5.215123859191654,0.5934587668489679,0.0,0.29672938342448396,1,0.5,False,False,False
01,86,411,152,3.652550731203519e-05,5.215123859191654,0.43852204748534473,0.0,0.21926102374267237,1,0.5,False,False,False
01,87,411,152,4.589428863255307e-05,5.215123859191654,0.6032945543816763,0.0,0.30164727719083817,1,0.5,False,False,False
01,88,411,152,4.7993144107749686e-05,5.215123859191654,0.6402079656813779,0.0,0.32010398284068897,1,0.5,False,False,False
01,89,411,152,4.134520349907689e-05,5.215123859191654,0.5232879733884646,0.0,0.2616439866942323,1,0.5,False,False,False
01,90,411,152,5.034476998844184e-05,5.215123859191654,0.6815669512727419,0.0,0.34078347563637096,1,0.5,False,False,False
01,91,411,152,5.374922329792753e-05,5.215123859191654,0.7414424342437184,0.0,0.3707212171218592,1,0.5,False,False,False
01,92,411,152,9.961794421542436e-05,5.215123859191654,1.54815398776799,0.0,0.774076993883995,1,0.5,True,False,False
01,93,411,152,7.947599078761414e-05,5.215123859191654,1.1939093911072587,0.0,0.5969546955536293,1,0.5,True,False,False
01,94,411,152,6.693454633932561e-05,5.215123859191654,0.9733379879387458,0.0,0.4866689939693729,1,0.5,False,False,False
01,95,411,152,7.598065712954849e-05,5.215123859191654,1.1324355590713577,0.0,0.5662177795356789,1,0.5,True,False,False
01,96,411,152,8.639472798677161e-05,5.215123859191654,1.3155919914221377,0.0,0.6577959957110688,1,0.5,True,False,False
01,97,411,152,8.912255725590512e-05,5.215123859191654,1.3635674165797258,0.0,0.6817837082898629,1,0.5,True,True,True
01,98,411,152,8.478687232127413e-05,5.215123859191654,1.2873139902960695,0.0,0.6436569951480348,1,0.5,True,True,False
01,99,411,152,0.00011715697473846376,5.215123859191654,1.8566199374943873,0.0,0.9283099687471936,1,0.5,True,True,False
01,100,411,152,4.553371763904579e-05,5.215123859191654,0.5969530480019531,0.0,0.2984765240009766,1,0.5,False,False,False
01,101,411,152,8.231787796830758e-05,5.215123859191654,1.2438907984066152,0.0,0.6219453992033076,1,0.5,True,False,False
01,102,411,152,6.762055272702128e-05,5.215123859191654,0.985403056850106,0.0,0.492701528425053,1,0.5,False,False,False
01,103,411,152,6.94749178364873e-05,5.215123859191654,1.0180165182315395,0.0,0.5090082591157697,1,0.5,True,False,False
01,104,411,152,4.588361844071187e-05,5.215123859191654,0.6031068934470691,0.0,0.30155344672353457,1,0.5,False,False,False
01,105,411,152,8.188978972611949e-05,5.215123859191654,1.2363618391508688,0.0,0.6181809195754344,1,0.5,True,False,False
01,106,411,152,6.636812031501904e-05,5.215123859191654,0.9633760267398098,0.0,0.4816880133699049,1,0.5,False,False,False
01,107,411,152,6.49427529424429e-05,5.215123859191654,0.9383075202614638,0.0,0.4691537601307319,1,0.5,False,False,False
