video,frame,video_length,phase,appearance,temporal,appearance_score,temporal_score,combined_score,unfiltered_score,label
01,35,583,11,0.008193163201212883,0.5627852498081513,0.05622772907817326,0.0,0.02811386453908663,0.02811386453908663,0
01,36,583,12,0.00786628108471632,0.31802576840744784,0.04488179387756926,0.0,0.02697927101902623,0.02244089693878463,0
01,37,583,12,0.007636771071702242,0.34343067167494706,0.03691560177303762,0.0,0.025274976992524747,0.01845780088651881,0
01,38,583,13,0.007638261653482914,0.4864897612989213,0.0369673392142778,0.0,0.02391671551544758,0.0184836696071389,0
01,39,583,13,0.007727377116680145,0.31124035704188335,0.04006049793964425,0.0,0.02313942220632249,0.020030248969822126,0
01,40,583,13,0.007914744317531586,0.33664526030938396,0.046563931478203556,0.0,0.02316793091287835,0.023281965739101778,0
01,41,583,14,0.00807281956076622,0.4814007027747473,0.0520506539877806,0.0,0.02373941012908074,0.0260253269938903,0
01,42,583,15,0.00801813043653965,1.0834847934084573,0.05015241842107908,0.055504230956532154,0.02955719304102572,0.05282832468880562,0
01,43,583,15,0.00785855483263731,0.7348438951492391,0.04461361904937274,0.0,0.02810711633775785,0.02230680952468637,0
01,44,583,15,0.007976851426064968,0.4780079970919671,0.048719642033644865,0.0,0.02735765727357077,0.024359821016822433,0
01,45,583,16,0.008419333025813103,0.9899430510117524,0.06407798470472433,0.036960116863149366,0.031989935975643986,0.05051905078393684,0
01,46,583,16,0.008287793956696987,0.6753099882870875,0.05951232118499822,0.0,0.03154318089901501,0.02975616059249911,0
01,47,583,16,0.007634305860847235,0.44226341936265523,0.03683003538318273,0.0,0.028917548257530283,0.018415017691591366,0
01,48,583,18,0.008356542326509953,1.7501514600751231,0.06189854701284422,0.18766707518165035,0.04809060082547369,0.12478281109724729,0
01,49,583,18,0.00896194577217102,1.3538915141968575,0.08291183565130383,0.10911081293200577,0.05767474551870991,0.09601132429165479,0
01,50,583,18,0.00921525526791811,0.9899430510117531,0.09170409738543382,0.036960116863149504,0.059006217839826264,0.06433210712429166,0
01,51,583,18,0.00875827856361866,0.7144068823458127,0.07584263597929523,0.0,0.05478923786979054,0.03792131798964762,0
01,52,583,18,0.008961182087659836,0.5358051617593593,0.08288532849615424,0.0,0.05211992314544786,0.04144266424807712,0
01,53,583,20,0.008390652947127819,1.7025324124560757,0.0630825117256607,0.17822687202271337,0.06582687689119571,0.12065469187418704,0
01,54,583,20,0.007994569838047028,1.309665172260592,0.04933464035891472,0.10034319422205158,0.0676292849710532,0.07483891729048316,0
01,55,583,20,0.008527697063982487,0.9814208974514314,0.06783925304305674,0.0352706487829665,0.06441441815944489,0.05155495091301162,0
01,56,583,20,0.008883721195161343,0.717799588028595,0.08019669481900996,0.0,0.05955120400945691,0.04009834740950498,0
01,57,583,20,0.009791817516088486,0.5816874671836497,0.11171632068160925,0.0,0.05881259527572645,0.055858160340804625,0
01,58,583,22,0.009331796318292618,1.5596752695989333,0.09574918623866081,0.1499062625459024,0.07161562109903748,0.1228277243922816,0
01,59,583,22,0.009222544729709625,1.16680802940345,0.09195711141391673,0.07202258474524065,0.07369046649514573,0.08198984807957868,0
01,60,583,22,0.009419147856533527,0.8453491659598537,0.09878111990079147,0.008295208204121225,0.06966000600660785,0.053538164052456344,0
01,61,583,22,0.009217278100550175,0.6208247505957432,0.09177430902078132,0.0,0.06490543570736441,0.04588715451039066,0
01,62,583,22,0.010177109390497208,0.5408538309301659,0.1250896330157717,0.0,0.0644333118674687,0.06254481650788585,0
01,63,583,23,0.009797662496566772,0.6650510925320086,0.11191919739590063,0.0,0.06273856923356502,0.055959598697950315,0
01,64,583,24,0.010380996391177177,1.0868774990912395,0.13216646157633555,0.056176815405514995,0.06902518308503708,0.09417163849092527,0
01,65,583,24,0.008974379859864712,0.7331071529544818,0.083343417393258,0.0,0.06355448820735547,0.041671708696629,0
01,66,583,24,0.009266546927392483,0.5357647724059932,0.09348440843751855,0.0,0.060192031409636235,0.04674220421875928,0
01,67,583,24,0.0088496720418334,0.4982834524819241,0.07901486360892503,0.0,0.05605511148860149,0.03950743180446251,0
01,68,583,27,0.008966381661593914,2.369199079122743,0.0830658034317643,0.31038971624783185,0.08418964115884081,0.19672775983979807,0
01,69,583,27,0.00901433452963829,1.9729391332444772,0.08473022649456691,0.23183345399818725,0.09900808097634807,0.1582818402463771,0
01,70,583,27,0.009555659256875515,1.6089906700593728,0.10351937086118068,0.15968275792933098,0.10552667766012962,0.13160106439525582,0
01,71,583,27,0.01026762742549181,1.27735368956743,0.12823147439437632,0.0939376280412631,0.10663825237166764,0.11108455121781971,0
01,72,583,27,0.010087348520755768,0.9780281917686499,0.12197407251172393,0.03459806433398381,0.1009678155819049,0.07828606842285388,0
01,73,583,27,0.009515511803328991,0.7245849993941601,0.10212587031948644,0.0,0.09098683949747258,0.05106293515974322,0
01,74,583,27,0.009850036352872849,0.6633143503372526,0.1137370710263803,0.0,0.0841631787006161,0.05686853551319015,0
01,75,583,27,0.010831260122358799,0.7057635607253939,0.1477949186235493,0.0,0.08211003482284782,0.07389745931177465,0
01,76,583,27,0.014947011135518551,0.8706732905206193,0.2906508349936998,0.013315570698314162,0.09608466842747965,0.151983202846007,0
01,77,583,27,0.01244359090924263,1.1274284098711576,0.20375821458475601,0.06421580096240447,0.10366513629669977,0.13398700777358025,0
01,78,583,28,0.008925692178308964,0.6835898057272096,0.08165348927507363,0.0,0.09109745796486718,0.04082674463753681,0
01,79,583,29,0.01034263614565134,0.6922331273476304,0.1308349942428512,0.0,0.08596146579617886,0.0654174971214256,0
01,80,583,29,0.012741902843117714,0.6292661254493326,0.21411249125057402,0.0,0.09018042176200049,0.10705624562528701,0
01,81,583,29,0.01030326820909977,0.6751080415202547,0.12946855039488891,0.0,0.08509119244908929,0.06473427519744446,0
01,82,583,30,0.010013810358941555,0.6581849024597091,0.11942159509981154,0.0,0.08001511346925258,0.05971079754990577,0
01,83,583,30,0.012414057739078999,0.5849993941596976,0.20273313117384234,0.0,0.0842854038927863,0.10136656558692117,0
01,84,583,30,0.008964852429926395,0.6920715699341659,0.08301272446986717,0.0,0.07572959556121575,0.041506362234933585,0
01,85,583,30,0.009266682900488377,0.896118583141484,0.09348912800416714,0.018359954065685004,0.07176858465595781,0.05592454103492607,0
01,86,583,30,0.013321703299880028,1.1546104446867809,0.23423711134974357,0.06960448351199292,0.0877990272109399,0.15192079743086823,0
01,87,583,30,0.010106422007083893,1.4403247304010667,0.12263610487448486,0.1262457024656151,0.09512740250276193,0.12444090367004998,0
01,88,583,32,0.01067228801548481,0.7227674784926692,0.14227706636957096,0.0,0.09032962863916666,0.07113853318478548,0
01,89,583,32,0.011445857584476471,0.590088452683873,0.16912732754937104,0.0,0.08917643566627043,0.08456366377468552,0
01,90,583,32,0.010608552023768425,0.5611292863201269,0.14006481799174347,0.0,0.0853476303321907,0.07003240899587174,0
01,91,583,33,0.00993720069527626,0.5578577486974425,0.11676250720291939,0.0,0.0799543549860445,0.058381253601459696,0
01,92,583,33,0.009931851178407669,0.4149602164869342,0.11657682781367629,0.0,0.07562116677020322,0.058288413906838143,0
01,93,583,33,0.012144218198955059,0.40979037925602785,0.19336711883391922,0.0,0.0798336452995545,0.09668355941695961,0
01,94,583,33,0.012719915248453617,0.5492144270770231,0.21334931146285807,0.0,0.08520184738592941,0.10667465573142904,0
01,95,583,34,0.010171638801693916,0.3963003352316326,0.12489975127266341,0.0,0.08065145303600987,0.062449875636331705,0
01,96,583,34,0.010829046368598938,0.38430469728179634,0.1477180801994144,0.0,0.07929297044874933,0.0738590400997072,0
01,97,583,34,0.010208282619714737,0.544125368552849,0.1261716421586591,0.0,0.07605154057486538,0.06308582107932954,0
01,98,583,34,0.01073041558265686,0.7991841350619983,0.14429464878604364,0.0,0.07527069733849667,0.07214732439302182,0
01,99,583,34,0.011160186491906643,1.0593723494486855,0.15921180895287695,0.05072407719411884,0.08121014648549692,0.1049679430734979,0
01,100,583,35,0.011294567957520485,0.518599297225252,0.16387613081103794,0.0,0.08135573026950134,0.08193806540551897,0
01,101,583,37,0.011395587585866451,1.273960983884647,0.16738247789874863,0.09326504359228012,0.09114933636470396,0.13032376074551438,0
01,102,583,37,0.010575512424111366,0.9253200856254289,0.13891802794773436,0.024148984501572535,0.08922617033669386,0.08153350622465345,0
01,103,583,37,0.00979213323444128,0.6718768932509391,0.11172727912745768,0.0,0.08255366418210086,0.05586363956372884,0
01,104,583,37,0.00876295380294323,0.520457207480109,0.07600491149008917,0.0,0.07364342249468961,0.038002455745044586,0
01,105,583,37,0.010120200924575329,0.4982834524819261,0.1231143650701415,0.0,0.07122617450276585,0.06155718253507075,0
01,106,583,38,0.009362407959997654,0.632739609838845,0.09681170292477355,0.0,0.06666210989469003,0.048405851462386774,0
01,107,583,38,0.009439827874302864,0.4727977705076946,0.09949891426676345,0.0,0.06327957934242837,0.049749457133381726,0
01,108,583,38,0.009349805302917957,0.4744133446423528,0.0963742702132071,0.0,0.06026109049526341,0.04818713510660355,0
01,109,583,38,0.010066821239888668,0.6189264509875206,0.12126157957678185,0.0,0.060335030353888916,0.060630789788390926,0
01,110,583,38,0.009437358006834984,0.8468031826810465,0.09941318624791375,0.008583458682256812,0.0590676887761282,0.05399832246508528,0
01,111,583,39,0.010006176307797432,0.4642352275940074,0.11915662052571235,0.0,0.0591698130734738,0.05957831026285618,0
01,112,583,40,0.008735356852412224,0.6276505513146737,0.07504703341521946,0.0,0.054840553800300985,0.03752351670760973,0
01,113,583,40,0.009273082949221134,0.4745345127024519,0.09371127089464044,0.0,0.05324357012970484,0.04685563544732022,0
01,114,583,40,0.011438943445682526,0.452360757704269,0.16888734081787019,0.0,0.0594835901855509,0.08444367040893509,0
01,115,583,40,0.01023552380502224,0.5934407690132877,0.12711717177832496,0.0,0.060298589326273216,0.06355858588916248,0
01,116,583,41,0.00979630183428526,0.4779272183852328,0.11187196940361578,0.0,0.05942606840138015,0.05593598470180789,0
01,117,583,41,0.01354042999446392,0.4523607577042703,0.24182901919098285,0.0,0.0717237566402024,0.12091450959549142,0
01,118,583,41,0.010174083523452282,0.588351710489115,0.12498460649494111,0.0,0.06987746596165603,0.06249230324747056,0
01,119,583,42,0.010222254320979118,0.44557534633870316,0.12665659379470104,0.0,0.06856763214879494,0.06332829689735052,0
01,120,583,42,0.013214797712862492,0.4131830849388094,0.2305264652125871,0.0,0.07790675224029467,0.11526323260629355,0
01,121,583,42,0.009957925416529179,0.6087079445858085,0.11748185320724161,0.0,0.0740735871129599,0.058740926603620805,0
01,122,583,42,0.010544809512794018,0.8212771113534482,0.13785234333332325,0.003523061399433857,0.07339641016364364,0.07068770236637856,0
01,123,583,42,0.009326270781457424,1.0593723494486862,0.09555739727341371,0.05072407719411897,0.07334527557766818,0.07314073723376634,0
01,124,583,42,0.008512859232723713,1.2974675875439243,0.06732423841397923,0.09792509298880411,0.07520115360241289,0.08262466570139168,0
01,125,583,42,0.009494979865849018,1.5355628256391625,0.10141321575554955,0.14512610878348925,0.08481485533583419,0.12326966226951941,0
01,126,583,45,0.009462258778512478,1.0834847934084566,0.10027748113478577,0.05550423095653202,0.08343005547779914,0.0778908560456589,0
01,127,583,45,0.008316367864608765,0.7909447069752409,0.060504109022980056,0.0,0.07279445528453732,0.030252054511490028,0
01,128,583,45,0.008466623723506927,0.574902055818088,0.06571942412446428,0.0,0.06480750664007628,0.03285971206223214,0
01,129,583,45,0.0087437704205513,0.4982834524819261,0.07533906468305061,0.0,0.05937991178036609,0.03766953234152531,0
01,130,583,45,0.007755345199257135,0.5730441455632289,0.0410312578454007,0.0,0.05160705520883295,0.02051562892270035,0
01,131,583,46,0.00808910932391882,0.5391574780887748,0.05261606453744131,0.0,0.0465472506208105,0.026308032268720655,0
01,132,583,46,0.007703728042542934,0.4914576517629962,0.03923964892657842,0.0,0.04116176538930624,0.01961982446328921,0
01,133,583,46,0.007567272055894136,0.5458217213942401,0.03450332135122749,0.0,0.03637974444656774,0.017251660675613744,0
01,134,583,47,0.006974823772907257,0.5442869259663129,0.013939700739241792,0.0,0.030497765631178373,0.006969850369620896,0
01,135,583,47,0.008096005767583847,0.4608829112645907,0.052855437078761856,0.0,0.029683756212818886,0.026427718539380928,0
01,136,583,47,0.00884060375392437,0.5390363100286784,0.07870010730442292,0.0,0.0316170157006974,0.03935005365221146,0
01,137,583,47,0.009035957045853138,0.7039864291772705,0.08548073456908939,0.0,0.033841686017466864,0.042740367284544695,0
01,138,583,47,0.010256845504045486,0.9012480310190254,0.1278572386197824,0.019376837696885564,0.04179675644564029,0.07361703815833398,0
01,139,583,48,0.010093983262777328,0.5305545458217221,0.12220436150353588,0.0,0.04565784130686583,0.06110218075176794,0
01,140,583,48,0.010196502320468426,0.6342744052667723,0.1257627531275769,0.0,0.049102548358250356,0.06288137656378845,0
01,141,583,50,0.010250075720250607,1.1872046528535067,0.12762226238712082,0.07606609839686301,0.059650874764998675,0.10184418039199192,0
01,142,583,50,0.00929271336644888,0.8793570014944062,0.09439263408518121,0.015037066609400995,0.058663669881457166,0.0547148503472911,0
01,143,583,50,0.011602789163589478,0.6480067854113671,0.1745743539778216,0.0,0.06438837130294789,0.0872871769889108,0
01,144,583,50,0.011066694743931293,0.5459025001009737,0.15596675129818366,0.0,0.06710737217217667,0.07798337564909183,0
01,145,583,50,0.009829957969486713,0.5764368512460111,0.11304015912653836,0.0,0.06498991365039518,0.05652007956326918,0
01,146,583,50,0.013021607883274555,0.7532614402843417,0.22382093077891152,0.0,0.0743740239982073,0.11191046538945576,0
01,147,583,51,0.01299787126481533,0.4115271214507858,0.22299704314074317,0.0,0.08179892351264018,0.11149852157037159,0
01,148,583,51,0.01051151193678379,0.4386687669130423,0.1366965990430014,0.0,0.07910879871441229,0.0683482995215007,0
01,149,583,52,0.010200738906860352,0.49497152550587487,0.1259098031870593,0.0,0.07587801929023577,0.06295490159352965,0
01,150,583,53,0.012156762182712555,0.9933357566945353,0.193802515020151,0.03763270131213234,0.08384593706541696,0.11571760816614167,0
01,151,583,53,0.010697850957512856,0.6820953996526526,0.1431643448995056,0.0,0.08139318414228414,0.0715821724497528,0
01,152,583,53,0.010256841778755188,0.4949715255058762,0.12785710931658656,0.0,0.07790025824548596,0.06392855465829328,0
01,153,583,54,0.008709556423127651,0.9014903671392209,0.07415151180654923,0.019424879443240846,0.07167784572136779,0.04678819562489504,0
01,154,583,54,0.009405450895428658,0.6259541984732819,0.09830570437544356,0.0,0.06717284701463859,0.04915285218772178,0
01,155,583,54,0.00953880324959755,0.49836423118865847,0.1029343062257505,0.0,0.06403170823428593,0.05146715311287525,0
01,156,583,54,0.009294510819017887,0.5000201946766835,0.09445502287717968,0.0,0.060670868875146715,0.04722751143858984,0
01,157,583,54,0.01082339882850647,0.6087887232925407,0.14752205655450315,0.0,0.0632889007555677,0.07376102827725158,0
01,158,583,54,0.010137173347175121,0.8417141241568725,0.12370347043044204,0.007574582008782442,0.06375892584837661,0.06563902621961223,0
01,159,583,54,0.009792467579245567,1.1546104446867815,0.11173888408928537,0.06960448351199304,0.06914147743882913,0.0906716838006392,0
01,160,583,54,0.01082034781575203,1.4403247304010673,0.14741615723710058,0.12624570246561523,0.0826793679213349,0.13683092985135792,0
01,161,583,54,0.010475090704858303,1.726039016115353,0.13543243402295785,0.18288692141923735,0.09797542988128745,0.1591596777210976,0
01,162,583,57,0.013001939281821251,0.9525021204410522,0.2231382422306133,0.02953766705116099,0.10364793483320739,0.12633795464088715,0
01,163,583,57,0.010639277286827564,0.727977705076943,0.1411312784253297,0.0,0.0970314757090989,0.07056563921266484,0
01,164,583,57,0.008777372539043427,0.608869501999273,0.07650537950963335,0.0,0.08527571851824246,0.038252689754816674,0
01,165,583,57,0.01267323549836874,0.6139181711700789,0.2117290777672378,0.0,0.08939348259131774,0.1058645388836189,0
01,166,583,58,0.01062511932104826,0.6905367745062394,0.14063986162949513,0.0,0.08557877223600371,0.07031993081474756,0
01,167,583,58,0.009308023378252983,0.562906417868249,0.09492403789433292,0.0,0.07795542157823626,0.04746201894716646,0
01,168,583,58,0.013424564152956009,0.625792641059816,0.237807366542004,0.0,0.08614507391678941,0.118903683271002,0
01,169,583,58,0.00995914451777935,0.7839169594894783,0.11752416767808409,0.0,0.08066847590123993,0.058762083839042044,0
01,170,583,58,0.013409258797764778,0.9471707257966799,0.23727612436184708,0.028480748631330783,0.09111046802030973,0.13287843649658893,0
01,171,583,58,0.009878440760076046,1.0951169271779968,0.11472297556895088,0.05781023478161624,0.09014169545130449,0.08626660517528356,0
01,172,583,60,0.008078419603407383,0.7534633870511731,0.052245029016944736,0.0,0.07733785926273806,0.026122514508472368,0
01,173,583,61,0.012147747911512852,1.273960983884647,0.19348963361198873,0.09326504359228012,0.09054575513061734,0.14337733860213442,0
01,174,583,61,0.00902591086924076,0.979724544610041,0.0851320361756762,0.03493435655847523,0.08444324337790901,0.060033196367075714,0
01,175,583,61,0.009031896479427814,0.7568964820873222,0.085339794085611,0.0,0.0760885741108883,0.0426698970428055,0
01,176,583,61,0.009483937174081802,0.6616179974958601,0.10102992875724602,0.0,0.07097385216443525,0.05051496437862301,0
01,177,583,61,0.007823786698281765,0.6632739609838851,0.04340683232248842,0.0,0.06111976496379704,0.02170341616124421,0
