split,video,component,frames,median,q95,q995,max
normal_calibration,03,appearance_score,168,0.0,0.017643434058060053,0.08620711755456123,0.11864268522878176
normal_calibration,03,temporal_score,168,0.0,0.15071565776685214,0.26752534943817174,0.2942992107736736
normal_calibration,03,combined_score,168,0.0,0.07535782888342607,0.13376267471908587,0.1471496053868368
normal_calibration,05,appearance_score,198,0.0,0.0,0.06988740053490529,0.09413114167825043
normal_calibration,05,temporal_score,198,0.0,0.11198728008095045,0.169317066007929,0.1892904554657994
normal_calibration,05,combined_score,198,0.0,0.055993640040475225,0.0846585330039645,0.0946452277328997
normal_calibration,12,appearance_score,196,0.0,0.006862429652540272,0.08816891125417575,0.09703474676375028
normal_calibration,12,temporal_score,196,0.0,0.04122935909947689,0.1340971794223797,0.17190969596656505
normal_calibration,12,combined_score,196,0.0,0.02846848538667696,0.06761695309427841,0.08595484798328253
normal_calibration,20,appearance_score,194,0.0,0.10479743786389098,0.13261483951418615,0.16273249383226315
normal_calibration,20,temporal_score,194,0.0,0.10830385762960394,0.251734454958361,0.27619425296197114
normal_calibration,20,combined_score,194,0.013266563913747507,0.07973808070432264,0.1258672274791805,0.13809712648098557
normal_calibration,24,appearance_score,196,0.04602264176751938,0.15482519182554763,0.202925939061607,0.21414602304978864
normal_calibration,24,temporal_score,196,0.045949134308320705,0.7561254691056998,1.053458196776169,1.0612252236773894
normal_calibration,24,combined_score,196,0.06964179724546637,0.3837464951416756,0.5388184331251797,0.5512249077746432
normal_calibration,26,appearance_score,203,0.6156395206633483,0.8237112174205318,0.963114286263003,1.0162071975496179
normal_calibration,26,temporal_score,203,0.03725875455870356,0.47385294479011736,0.8539731517210455,1.0452928608030911
normal_calibration,26,combined_score,203,0.34493800539671904,0.580715182266117,0.7895733615559973,0.8779675853043862
normal_calibration,34,appearance_score,194,0.0879099782272848,0.91621281779555,1.0591913383742027,1.078027448131255
normal_calibration,34,temporal_score,194,0.039718531585534844,0.7160897886040152,1.0723372976115437,1.1177626367611053
normal_calibration,34,combined_score,194,0.061116143413605786,0.6001038670278166,0.6489233662751548,0.682165179372302
test_normal,01,appearance_score,54,2.7360164989899505,2.839383735431021,2.897865742938411,2.9122585909668834
