video,frame,video_length,phase,appearance,temporal,appearance_score,temporal_score,combined_score,label
01,35,230,34,0.0988718792796135,3.9540229885057467,3.099932075658955,0.022595152912839665,1.5612636142858973,0
01,36,230,34,0.09752631932497025,4.715927750410509,3.0511947093756233,0.04900359359686386,1.5500991514862437,0
01,37,230,40,0.09684205800294876,2.1247947454844027,3.026410161819941,0.0,1.5132050809099704,0
01,38,230,40,0.09831872582435608,2.1116584564860443,3.079896370474106,0.0,1.539948185237053,0
01,39,230,40,0.09675081074237823,2.2873563218390816,3.0231051057015343,0.0,1.5115525528507672,0
01,40,230,40,0.09780451655387878,2.5320197044334973,3.0612712579512076,0.0,1.5306356289756038,0
01,41,230,42,0.09754053503274918,1.7668308702791453,3.051709614827891,0.0,1.5258548074139455,0
01,42,230,42,0.0947718396782875,1.8029556650246297,2.9514250313340744,0.0,1.4757125156670372,0
01,43,230,42,0.09701196104288101,2.078817733990146,3.0325641995209405,0.0,1.5162820997604702,1
01,44,230,48,0.09676755219697952,3.3793103448275863,3.0237114959275537,0.0026749929141145355,1.513193244420834,1
01,45,230,48,0.09664861857891083,2.6042692939244665,3.019403615563536,0.0,1.509701807781768,1
01,46,230,48,0.09681283682584763,1.973727422003284,3.0253517450569465,0.0,1.5126758725284732,1
01,47,230,48,0.09521377086639404,1.5665024630541868,2.9674321680747684,0.0,1.4837160840373842,1
01,48,230,48,0.09477066993713379,1.408866995073892,2.9513826622795643,0.0,1.4756913311397821,1
01,49,230,48,0.09510695189237595,1.579638752052545,2.963563090784853,0.0,1.4817815453924266,1
01,50,230,56,0.09543213248252869,6.045977011494253,2.9753414180721762,0.09510453530819922,1.5352229766901877,1
01,51,230,62,0.09779293090105057,10.71264367816092,3.060851615404941,0.2568562344978474,1.6588539249513943,1
01,52,230,62,0.09689764678478241,9.461412151067323,3.028423636442251,0.21348720044348007,1.6209554184428656,1
01,53,230,62,0.09670019149780273,8.292282430213463,3.0212716320942468,0.17296390353178773,1.5971177678130173,1
01,54,230,62,0.09464287757873535,7.205254515599341,2.946753910540942,0.13528634376277043,1.5410201271518562,1
01,55,230,66,0.09604336321353912,9.188834154351396,2.997480733320141,0.204039353129799,1.60076004322497,1
01,56,230,72,0.09403561800718307,13.379310344827585,2.9247584341850414,0.3492857768919321,1.6370221055384868,1
01,57,230,72,0.09396573901176453,11.651888341543515,2.9222273554445715,0.28941146741004964,1.6058194114273106,1
01,58,230,72,0.09412895143032074,10.292282430213465,2.928139052948435,0.2422860603273513,1.585212556637893,1
01,59,230,72,0.09562598913908005,9.014778325123155,2.982363076857578,0.19800639038732804,1.590184733622453,1
01,60,230,78,0.09550922363996506,12.71264367816092,2.9781337276710294,0.32617839129341086,1.6521560594822202,1
01,61,230,78,0.09462627023458481,10.985221674876849,2.946152377913529,0.26630408181152854,1.6062282298625288,1
01,62,230,78,0.09529847651720047,9.435139573070607,2.970500281327823,0.21257656455782406,1.5915384229428235,1
01,63,230,78,0.09775828570127487,7.970443349753695,3.0595967357649814,0.1618086139325017,1.6107026748487416,1
01,64,230,78,0.09428250789642334,6.669950738916255,2.933701003352644,0.11673213759252934,1.5252165704725866,1
01,65,230,78,0.09636978805065155,5.819376026272578,3.009304128327867,0.08725030079441616,1.5482772145611416,1
01,66,230,78,0.09625708311796188,5.1330049261083746,3.005221856432453,0.06345993828165299,1.5343408973570531,1
01,67,230,78,0.09734253585338593,4.607553366174055,3.0445379102188723,0.045247220568532816,1.5448925653937027,1
01,68,230,78,0.10117167979478836,4.164203612479473,3.1832328752256225,0.02988023999808768,1.606556557611855,1
01,69,230,78,0.09506417065858841,3.809523809523809,2.9620135168294444,0.01758665554173162,1.489800086185588,1
01,70,230,85,0.0975925475358963,4.082101806239738,3.0535935534873664,0.027034502855412732,1.5403140281713896,1
01,71,230,85,0.09692580997943878,3.0197044334975365,3.029443732149573,0.0,1.5147218660747865,1
01,72,230,85,0.09643903374671936,2.4827586206896535,3.0118122684082516,0.0,1.5059061342041258,1
01,73,230,87,0.09720158576965332,2.6288998357963878,3.0394325740836545,0.0,1.5197162870418273,1
01,74,230,87,0.09637382626533508,2.000000000000001,3.0094503960192345,0.0,1.5047251980096172,1
01,75,230,87,0.09620419144630432,1.6995073891625616,3.0033060735154478,0.0,1.5016530367577239,1
01,76,230,87,0.0957217738032341,1.8620689655172404,2.985832481728831,0.0,1.4929162408644154,1
01,77,230,96,0.09515035152435303,6.665024630541873,2.9651350636671685,0.1165613933639689,1.5408482285155687,1
01,78,230,96,0.0947626382112503,5.6042692939244665,2.951091746096365,0.0797944694806076,1.5154431077884862,1
01,79,230,96,0.09497557580471039,4.625615763546797,2.958804533216807,0.04587328273992132,1.5023389079783642,1
01,80,230,96,0.09579037874937057,3.729064039408867,2.988317413282541,0.014797833141910122,1.5015576232122256,1
01,81,230,96,0.09558664262294769,3.2003284072249594,2.9809379113998085,0.0,1.4904689556999042,1
01,82,230,96,0.09381323307752609,2.7536945812807883,2.9167034562294445,0.0,1.4583517281147222,1
01,83,230,115,0.09560998529195786,18.760262725779967,2.9817834034238935,0.535795389222853,1.7587893963233732,1
