video,frame
01,8
01,12
01,21
01,32
01,44
01,58
01,64
01,70
01,83
01,96
01,108
01,117
01,129
01,131
01,148
01,150
01,165
01,172
01,182
01,196
01,203
01,215
01,222
01,231
01,247
01,254
01,266
01,276
01,289
01,294
01,302
01,316
01,330
01,340
01,349
01,357
01,364
01,374
01,381
01,392
01,404
01,414
01,426
01,436
01,447
01,459
01,469
01,478
01,490
01,494
01,510
01,520
01,523
01,535
01,546
01,557
01,568
01,572
01,585
01,592
01,610
01,613
01,625
01,640
02,4
02,15
02,23
02,36
02,43
02,53
02,61
02,70
02,81
02,90
02,102
02,109
02,118
02,131
02,134
02,146
02,156
02,169
02,174
02,186
02,190
02,207
02,212
02,222
02,228
02,243
02,252
02,259
02,272
02,280
02,285
02,296
02,306
02,314
02,327
02,332
02,346
02,358
02,366
02,374
02,382
02,397
02,401
02,416
02,421
02,430
02,443
02,455
02,463
02,470
02,475
02,491
02,501
02,507
02,516
02,523
02,540
02,542
02,555
02,561
02,577
02,585
02,590
02,599
04,0
04,9
04,25
04,35
04,40
04,46
04,57
04,69
04,78
04,87
04,98
04,107
04,117
04,125
04,134
04,148
04,156
04,164
04,167
04,181
04,193
04,200
04,205
04,218
04,227
04,241
04,246
04,253
04,261
04,276
04,287
04,293
04,298
04,307
04,323
04,327
04,339
04,352
04,355
04,370
04,372
04,381
04,391
04,402
04,413
04,419
04,433
04,445
04,451
04,456
04,472
04,474
04,488
04,501
04,505
04,516
04,523
04,533
04,542
04,549
04,565
04,571
04,585
04,589
06,7
06,14
06,24
06,28
06,45
06,48
06,65
06,68
06,82
06,89
06,101
06,107
06,116
06,129
06,133
06,144
06,158
06,170
06,175
06,189
06,192
06,200
06,215
06,220
06,237
06,243
06,256
06,263
06,272
06,276
06,293
06,296
06,305
06,318
06,324
06,339
06,351
06,361
06,370
06,379
06,383
06,397
06,402
06,409
06,425
06,437
06,445
06,453
06,466
06,467
06,477
06,488
06,495
06,510
06,514
06,527
06,538
06,547
06,557
06,569
06,579
06,588
06,597
06,605
07,5
07,16
07,22
07,30
07,43
07,54
07,58
07,69
07,73
07,90
07,99
07,101
07,113
07,126
07,133
07,142
07,148
07,162
07,170
07,175
07,187
07,197
07,207
07,213
07,224
07,229
07,243
07,248
07,257
07,274
07,282
07,290
07,298
07,304
07,315
07,323
07,331
07,343
07,353
07,365
07,371
07,377
07,386
07,403
07,405
07,421
07,427
07,433
07,444
07,455
07,464
07,471
07,480
07,492
07,501
07,505
07,520
07,527
07,540
07,547
07,555
07,565
07,572
07,584
08,2
08,17
08,24
08,29
08,43
08,46
08,62
08,66
08,76
08,87
08,91
08,108
08,116
08,124
08,128
08,143
08,149
08,163
08,170
08,175
08,183
08,193
08,206
08,213
08,223
08,230
08,244
08,251
08,255
08,273
08,274
08,284
08,293
08,305
08,317
08,325
08,329
08,342
08,352
08,364
08,367
08,380
08,387
08,400
08,409
08,412
08,422
08,430
08,439
08,447
08,464
08,473
08,478
08,492
08,499
08,502
08,517
08,528
08,536
08,545
08,552
08,565
08,574
08,577
09,2
09,15
09,20
09,29
09,42
09,46
09,56
09,71
09,79
09,83
09,99
09,108
09,115
09,122
09,131
09,143
09,149
09,166
09,175
09,178
09,194
09,199
09,208
09,216
09,231
09,233
09,243
09,255
09,264
09,270
09,287
09,295
09,302
09,312
09,324
09,327
09,336
09,352
09,353
09,365
09,371
09,387
09,398
09,406
09,416
09,420
09,427
09,436
09,446
09,463
09,466
09,482
09,484
09,493
09,504
09,512
09,524
09,533
09,541
09,553
09,565
09,575
09,583
09,594
10,7
10,17
10,21
10,29
10,44
10,51
10,60
10,68
10,77
10,85
10,93
10,102
10,112
10,121
10,132
10,142
10,155
10,158
10,168
10,177
10,190
10,195
10,212
10,219
10,225
10,236
10,242
10,253
10,264
10,273
10,287
10,291
10,304
10,312
10,323
10,333
10,336
10,346
10,360
