video,frame,video_length,phase,appearance,temporal,appearance_score,temporal_score,combined_score,label,threshold,above_threshold,alarm_active,new_alarm
01,35,583,13,0.008662491105496883,1.0834847934084566,0.054586519839753024,0.0282235344480483,0.041405027143900666,0,0.772886810461841,False,False,False
01,36,583,13,0.008890707977116108,0.7348438951492384,0.06214331865125483,0.0,0.031071659325627415,0,0.772886810461841,False,False,False
01,37,583,13,0.007565489504486322,0.44226341936265595,0.018262209827460907,0.0,0.009131104913730453,0,0.772886810461841,False,False,False
01,38,583,13,0.007410272490233183,0.33672603901611625,0.013122608445184415,0.0,0.006561304222592207,0,0.772886810461841,False,False,False
01,39,583,13,0.008360144682228565,0.4250575548285479,0.044575116757215184,0.0,0.022287558378607592,0,0.772886810461841,False,False,False
01,40,583,13,0.008119362406432629,0.6308009208772577,0.03660224778107171,0.0,0.018301123890535856,0,0.772886810461841,False,False,False
01,41,583,13,0.007999047636985779,0.9165152065915434,0.03261834203251232,0.01178796726841304,0.02220315465046268,0,0.772886810461841,False,False,False
01,42,583,15,0.007907620631158352,0.7416293065148022,0.029590978261929163,0.0,0.014795489130964581,0,0.772886810461841,False,False,False
01,43,583,16,0.007819242775440216,1.3215800315036954,0.026664579042119562,0.05166031928693346,0.03916244916452651,0,0.772886810461841,False,False,False
01,44,583,16,0.007891139946877956,0.9780281917686499,0.029045263939849488,0.017842966981665202,0.023444115460757343,0,0.772886810461841,False,False,False
01,45,583,16,0.007504040841013193,0.7007956702613191,0.016227499668621793,0.0,0.008113749834310896,0,0.772886810461841,False,False,False
01,46,583,16,0.008420231752097607,0.5289793610404288,0.04656474134084631,0.0,0.023282370670423155,0,0.772886810461841,False,False,False
01,47,583,17,0.007761625573039055,0.8402601074356797,0.024756737594912218,0.004281834990920972,0.014519286292916595,0,0.772886810461841,False,False,False
01,48,583,18,0.008060947060585022,1.3691990791227422,0.034667977922131644,0.0563476762547104,0.04550782708842102,0,0.772886810461841,False,False,False
01,49,583,18,0.008100793696939945,1.0239508865463063,0.035987394020129994,0.02236334431191325,0.02917536916602162,0,0.772886810461841,False,False,False
01,50,583,20,0.008993172086775303,2.512056221979885,0.06553614695794593,0.16884424348135882,0.11719019521965238,0,0.772886810461841,False,False,False
01,51,583,20,0.00881702359765768,2.068177228482572,0.059703455081278584,0.12515123832794972,0.09242734670461415,0,0.772886810461841,False,False,False
01,52,583,20,0.008705592714250088,1.6566097176784198,0.05601371574989358,0.08463879769890154,0.07032625672439756,0,0.772886810461841,False,False,False
01,53,583,20,0.008653071708977222,1.3249727371864768,0.054274621407705455,0.051994278561991306,0.053134449984848384,0,0.772886810461841,False,False,False
01,54,583,20,0.007903973571956158,1.029039945070479,0.029470215531071115,0.022864283224500077,0.026167249377785598,0,0.772886810461841,False,False,False
01,55,583,21,0.008805020712316036,1.3283654428692597,0.05930601124182544,0.0523282378370493,0.055817124539437366,0,0.772886810461841,False,False,False
01,56,583,21,0.008778738789260387,1.0783553455309192,0.05843575479013645,0.027718619829806196,0.04307718730997132,0,0.772886810461841,False,False,False
01,57,583,21,0.009062743745744228,0.898057272103074,0.06783982865369616,0.009971069783871762,0.03890544921878396,0,0.772886810461841,False,False,False
01,58,583,21,0.008865123614668846,0.8214790581202803,0.061296160076331076,0.0024331318611362507,0.03186464596873366,0,0.772886810461841,False,False,False
01,59,583,23,0.008701342158019543,1.6123833757421537,0.055872969809230635,0.08028540000618238,0.06807918490770651,0,0.772886810461841,False,False,False
01,60,583,23,0.008778301067650318,1.2059049234621757,0.05842126079537054,0.04027389828972115,0.049347579542545844,0,0.772886810461841,False,False,False
01,61,583,23,0.009011195041239262,0.867442142251303,0.06613292948286037,0.00695748489703973,0.03654520718995005,0,0.772886810461841,False,False,False
01,62,583,23,0.009660283103585243,0.6259138091199158,0.08762576593835288,0.0,0.04381288296917644,0,0.772886810461841,False,False,False
01,63,583,25,0.009218733757734299,1.7025324124560763,0.0730050258139635,0.0891591750291496,0.08108210042155656,0,0.772886810461841,False,False,False
01,64,583,25,0.009127655066549778,1.3062724665778105,0.0699891955626196,0.0501535268435175,0.06007136120306855,0,0.772886810461841,False,False,False
01,65,583,25,0.009007071144878864,0.9541984732824433,0.0659963775491935,0.015497300644949018,0.04074683909707126,0,0.772886810461841,False,False,False
01,66,583,25,0.010416701436042786,0.6990589280665618,0.11267256074873191,0.0,0.05633628037436596,0,0.772886810461841,False,False,False
01,67,583,25,0.01021119300276041,0.5476392422957317,0.10586769188271321,0.0,0.052933845941356604,0,0.772886810461841,False,False,False
01,68,583,25,0.010416856966912746,0.5730845349165964,0.11267771074261683,0.0,0.056338855371308415,0,0.772886810461841,False,False,False
01,69,583,25,0.00947931781411171,0.772002100246375,0.08163357844268711,0.0,0.040816789221343554,0,0.772886810461841,False,False,False
01,70,583,25,0.0091157341375947,1.0593723494486855,0.06959446549239921,0.02585003817174402,0.04772225183207161,0,0.772886810461841,False,False,False
01,71,583,27,0.009655275382101536,0.7211922937113778,0.08745994847057359,0.0,0.043729974235286795,0,0.772886810461841,False,False,False
01,72,583,27,0.009022591635584831,0.5595944908922011,0.0665102975976484,0.0,0.0332551487988242,0,0.772886810461841,False,False,False
01,73,583,27,0.010252059437334538,0.5051092532008554,0.10722087590468744,0.0,0.05361043795234372,0,0.772886810461841,False,False,False
01,74,583,27,0.009705660864710808,0.5798699462821582,0.08912833062127615,0.0,0.044564165310638074,0,0.772886810461841,False,False,False
01,75,583,29,0.009973338805139065,1.185508300012117,0.09799177848006761,0.03826616693371825,0.06812897270689293,0,0.772886810461841,False,False,False
01,76,583,29,0.015635313466191292,0.8759642958116247,0.2854731118530931,0.007796358790339963,0.14663473532171653,0,0.772886810461841,False,False,False
01,77,583,29,0.011939570307731628,0.6446140797285829,0.16309834039420984,0.0,0.08154917019710492,0,0.772886810461841,False,False,False
01,78,583,29,0.00823293812572956,0.5425097944181895,0.040363007686809636,0.0,0.020181503843404818,0,0.772886810461841,False,False,False
01,79,583,29,0.010301829315721989,0.5696514398804473,0.10886887394785752,0.0,0.05443443697392876,0,0.772886810461841,False,False,False
01,80,583,29,0.013203347101807594,0.7141645462256152,0.20494497034631518,0.0,0.10247248517315759,0,0.772886810461841,False,False,False
01,81,583,30,0.009849820286035538,0.5068056060422472,0.0939017890251365,0.0,0.04695089451256825,0,0.772886810461841,False,False,False
01,82,583,30,0.01050240732729435,0.5441657579062158,0.11551048492389604,0.0,0.05775524246194802,0,0.772886810461841,False,False,False
01,83,583,30,0.013154694810509682,0.7107718405428343,0.20333397824722824,0.0,0.10166698912361412,0,0.772886810461841,False,False,False
01,84,583,32,0.00918030459433794,1.0409548043135823,0.07173254558837729,0.024037116392858174,0.04788483099061773,0,0.772886810461841,False,False,False
01,85,583,32,0.009499376639723778,0.7773334948907472,0.08229777346240637,0.0,0.041148886731203184,0,0.772886810461841,False,False,False
01,86,583,32,0.013108388520777225,0.5868169150611899,0.20180066779242922,0.0,0.10090033389621461,0,0.772886810461841,False,False,False
01,87,583,32,0.010334406048059464,0.49662748899390186,0.10994756637959492,0.0,0.05497378318979746,0,0.772886810461841,False,False,False
01,88,583,32,0.011410608887672424,0.5356839936992609,0.14558318035335605,0.0,0.07279159017667802,0,0.772886810461841,False,False,False
01,89,583,32,0.011953666806221008,0.7039864291772685,0.16356510870224544,0.0,0.08178255435112272,0,0.772886810461841,False,False,False
01,90,583,32,0.010589871555566788,0.9845712670140147,0.11840663178441765,0.01848703129784825,0.06844683154113296,0,0.772886810461841,False,False,False
01,91,583,32,0.010552521795034409,1.2974675875439237,0.11716989313315843,0.049286823010629116,0.08322835807189377,0,0.772886810461841,False,False,False
01,92,583,32,0.010606322437524796,1.5355628256391618,0.11895135928132178,0.0727236078495142,0.09583748356541799,0,0.772886810461841,False,False,False
01,93,583,32,0.012666518799960613,1.7736580637344,0.1871693192974027,0.0961603926883993,0.141664855992901,0,0.772886810461841,False,False,False
01,94,583,33,0.013385571539402008,1.152914091845389,0.21097885120564797,0.03505777246976904,0.1230183118377085,0,0.772886810461841,False,False,False
01,95,583,33,0.009672697633504868,1.3757017650147423,0.08803684030054332,0.05698776486523817,0.07251230258289074,0,0.772886810461841,False,False,False
01,96,583,34,0.011049862019717693,0.8604143947655389,0.13363800082446592,0.006265712112991083,0.06995185646872851,0,0.772886810461841,False,False,False
01,97,583,36,0.009770897217094898,1.1293670988327469,0.09128846009227043,0.03273993607264093,0.06201419808245568,0,0.772886810461841,False,False,False
01,98,583,36,0.01081636268645525,0.8997536249444638,0.12590628725059771,0.010138049421400595,0.06802216833599915,0,0.772886810461841,False,False,False
01,99,583,36,0.009823736734688282,0.7449412334908501,0.09303810112852226,0.0,0.04651905056426113,0,0.772886810461841,False,False,False
01,100,583,36,0.010625867173075676,0.6870632901167235,0.11959853156676278,0.0,0.05979926578338139,0,0.772886810461841,False,False,False
01,101,583,36,0.010661832988262177,0.7261197948220839,0.12078944452393237,0.0,0.06039472226196618,0,0.772886810461841,False,False,False
01,102,583,36,0.010029766708612442,0.7958318187325821,0.09986023943511313,0.0,0.049930119717556565,0,0.772886810461841,False,False,False
01,103,583,36,0.008846787735819817,0.9318631608707951,0.06068901588707336,0.013298735417484487,0.03699387565227892,0,0.772886810461841,False,False,False
01,104,583,38,0.008759482763707638,0.9643362009774211,0.05779814237358359,0.0164952027644671,0.037146672569025346,0,0.772886810461841,False,False,False
