scene,video,frame,bf16_cls_cosine,bf16_cls_max_abs,same_eager_cls_cosine,same_eager_cls_max_abs,bf16_patch12_cosine,bf16_patch12_max_abs,same_eager_patch12_cosine,same_eager_patch12_max_abs
R01,01,0,0.0006428360939025879,0.0038505196571350098,0.0,0.0,0.0007416600710712373,0.012903064489364624,2.1523899107478428e-08,0.0
R01,01,6,0.0007776021957397461,0.004370599985122681,5.960464477539063e-08,0.0,0.0008445838466286659,0.03752615302801132,2.6858883117597543e-08,0.0
R01,01,13,0.0007600188255310059,0.004272639751434326,0.0,0.0,0.000780259957537055,0.015193402767181396,2.3547514160782157e-08,0.0
R01,01,19,0.0006088614463806152,0.004831366240978241,0.0,0.0,0.0007550219888798892,0.01449345052242279,2.4651303220935006e-08,0.0
R01,01,26,0.0006876587867736816,0.004472384229302406,0.0,0.0,0.0008653808617964387,0.04051029682159424,1.931631921081589e-08,0.0
R01,01,33,0.0006524324417114258,0.004116669297218323,0.0,0.0,0.0010541097726672888,0.15057195723056793,2.336354931742335e-08,0.0
R01,01,39,0.0007009506225585938,0.0041612982749938965,5.960464477539063e-08,0.0,0.0009290140005759895,0.10425594449043274,2.2075793637554852e-08,0.0
R01,01,46,0.0006878376007080078,0.0048455726355314255,0.0,0.0,0.0008448156295344234,0.06242810934782028,2.3547514160782157e-08,0.0
R01,01,53,0.0008312463760375977,0.004638015292584896,1.1920928955078125e-07,0.0,0.0007959749782457948,0.014356305822730064,2.520319775101143e-08,0.0
R01,01,59,0.0007989406585693359,0.004115372896194458,5.960464477539063e-08,0.0,0.0008283717324957252,0.01592385768890381,2.1523899107478428e-08,0.0
R01,01,66,0.0007370114326477051,0.0041026584804058075,5.960464477539063e-08,0.0,0.0008300522458739579,0.036845795810222626,2.7410777647673967e-08,0.0
R01,01,73,0.0007259845733642578,0.004977889358997345,0.0,0.0,0.0008966236491687596,0.021780863404273987,2.2075793637554852e-08,0.0
R01,01,79,0.0006682276725769043,0.004137489944696426,5.960464477539063e-08,0.0,0.000862558837980032,0.019715718924999237,2.023614520396677e-08,0.0
R01,01,86,0.0006284117698669434,0.003857940435409546,0.0,0.0,0.0008116929093375802,0.027439609169960022,2.612302374416231e-08,0.0
R01,01,93,0.0007421970367431641,0.00446070171892643,0.0,0.0,0.0012536784633994102,0.17290842533111572,2.2995619630705733e-08,0.0
R01,01,99,0.0006659030914306641,0.004120955243706703,0.0,0.0,0.0007803348125889897,0.029705211520195007,2.4835268064293814e-08,0.0
R01,01,106,0.000745236873626709,0.0047742766328155994,0.0,0.0,0.0008207075879909098,0.02115955948829651,2.0052180360607963e-08,0.0
R01,01,112,0.0007163882255554199,0.004823707044124603,5.960464477539063e-08,0.0,0.000863419845700264,0.07603169977664948,2.3915443847499773e-08,0.0
R01,01,119,0.0006903409957885742,0.004296420142054558,5.960464477539063e-08,0.0,0.001308086677454412,0.1632452756166458,2.5387164370727078e-08,0.0
R01,01,126,0.0007129311561584473,0.004502727184444666,0.0,0.0,0.0008589847711846232,0.024540439248085022,1.7844600463945426e-08,0.0
R01,01,132,0.0006533265113830566,0.004401408601552248,0.0,0.0,0.0008347306866198778,0.02554553747177124,2.1523899107478428e-08,0.0
R01,01,139,0.0006580948829650879,0.004638614133000374,0.0,0.0,0.0016973138554021716,0.16073566675186157,2.6490953430879927e-08,0.0
R01,01,146,0.0006372928619384766,0.00447007454931736,0.0,0.0,0.0008366783149540424,0.0536578893661499,2.225975848091366e-08,0.0
R01,01,152,0.0006796121597290039,0.004473555833101273,0.0,0.0,0.0012779596727341413,0.10432569682598114,2.0604074890684387e-08,0.0
R01,01,159,0.0006626248359680176,0.0045175012201070786,0.0,0.0,0.0008626804919913411,0.046339862048625946,2.4835268064293814e-08,0.0
R01,01,166,0.0006041526794433594,0.004137784242630005,0.0,0.0,0.001887883641757071,0.22158502042293549,2.612302374416231e-08,0.0
R01,01,172,0.00063323974609375,0.0039637284353375435,0.0,0.0,0.000839180953335017,0.0433068573474884,2.2443725100629308e-08,0.0
R01,01,179,0.0006692409515380859,0.00423082523047924,1.1920928955078125e-07,0.0,0.0008565033203922212,0.039763450622558594,2.81466370211092e-08,0.0
R01,01,186,0.0006780028343200684,0.004096191376447678,0.0,0.0,0.001024083816446364,0.14114505052566528,2.6674918274238735e-08,0.0
R01,01,192,0.0006073117256164551,0.004497123882174492,0.0,0.0,0.0010329592041671276,0.12242422997951508,2.2075793637554852e-08,0.0
R01,01,199,0.0007107853889465332,0.00456816703081131,0.0,0.0,0.000811391044408083,0.02862885594367981,2.5939058900803502e-08,0.0
R01,01,206,0.0006697177886962891,0.0048147207126021385,0.0,0.0,0.000880622596014291,0.026143716648221016,2.0788039734043195e-08,0.0
R01,02,0,0.0006895661354064941,0.004205224569886923,0.0,0.0,0.0008913780911825597,0.03835083544254303,2.336354931742335e-08,0.0
R01,02,6,0.0006712079048156738,0.0037609506398439407,1.1920928955078125e-07,0.0,0.0008622869499959052,0.06877964735031128,2.5387164370727078e-08,0.0
R01,02,13,0.0006809234619140625,0.004343874752521515,0.0,0.0,0.0009618547046557069,0.07249322533607483,2.3547514160782157e-08,0.0
R01,02,20,0.0006514191627502441,0.004333600401878357,0.0,0.0,0.0008269504178315401,0.018978416919708252,1.9684250673890347e-08,0.0
R01,02,27,0.0006338953971862793,0.0038400888442993164,0.0,0.0,0.0007933273445814848,0.01153893768787384,2.3547514160782157e-08,0.0
R01,02,34,0.0006077289581298828,0.003913892433047295,5.960464477539063e-08,0.0,0.0007720505236648023,0.021751001477241516,2.5571129214085886e-08,0.0
R01,02,41,0.0006299614906311035,0.004726279526948929,0.0,0.0,0.0007841747137717903,0.022129788994789124,3.017025207441293e-08,0.0
R01,02,48,0.0006730556488037109,0.004664987325668335,0.0,0.0,0.0012439793208613992,0.1172846257686615,2.1155969420760812e-08,0.0
R01,02,54,0.0007734298706054688,0.005479343235492706,0.0,0.0,0.0009072108659893274,0.10152430832386017,2.2811654787346924e-08,0.0
R01,02,61,0.0006857514381408691,0.004286482930183411,0.0,0.0,0.0008065049187280238,0.022634342312812805,2.409940869085858e-08,0.0
R01,02,68,0.0007197856903076172,0.0052501363679766655,5.960464477539063e-08,0.0,0.002416653325781226,0.30031833052635193,2.3915443847499773e-08,0.0
R01,02,75,0.0006809234619140625,0.004126489162445068,0.0,0.0,0.0007760491571389139,0.04446195065975189,2.3915443847499773e-08,0.0
R01,02,82,0.000573277473449707,0.004247442819178104,0.0,0.0,0.0009075480629689991,0.08680693805217743,2.520319775101143e-08,0.0
R01,02,89,0.0006598234176635742,0.004309790208935738,5.960464477539063e-08,0.0,0.0008098383550532162,0.02835947275161743,2.5755094057444694e-08,0.0
R01,02,96,0.0007439851760864258,0.004692011047154665,0.0,0.0,0.0007742992602288723,0.015307247638702393,2.1707863950837236e-08,0.0
R01,02,103,0.0006306171417236328,0.0040668584406375885,0.0,0.0,0.00075543113052845,0.01204371452331543,2.81466370211092e-08,0.0
R01,02,109,0.000754237174987793,0.006238214671611786,5.960464477539063e-08,0.0,0.0009037855779752135,0.07626639306545258,2.225975848091366e-08,0.0
R01,02,116,0.000780642032623291,0.004506196826696396,5.960464477539063e-08,0.0,0.001207745517604053,0.11757653206586838,2.1155969420760812e-08,0.0
R01,02,123,0.0007147789001464844,0.004836715757846832,0.0,0.0,0.0008153406088240445,0.029543191194534302,2.8330603640824847e-08,0.0
R01,02,130,0.0007714629173278809,0.004776217043399811,0.0,0.0,0.0007816402358002961,0.03790813684463501,2.5019232907652622e-08,0.0
R01,02,137,0.0005854368209838867,0.0038822218775749207,0.0,0.0,0.0008002854301594198,0.02668139338493347,2.336354931742335e-08,0.0
R01,02,144,0.0006710290908813477,0.003979407250881195,0.0,0.0,0.0008071539341472089,0.01840868778526783,2.8882498170901272e-08,0.0
R01,02,151,0.0007436275482177734,0.004454406909644604,1.1920928955078125e-07,0.0,0.0008264106581918895,0.05304846912622452,2.5939058900803502e-08,0.0
R01,02,158,0.0006261467933654785,0.004613302648067474,0.0,0.0,0.000777824257966131,0.03449520096182823,2.6858883117597543e-08,0.0
R01,02,164,0.000636756420135498,0.0038289688527584076,0.0,0.0,0.0008170742657966912,0.035649076104164124,2.225975848091366e-08,0.0
R01,02,171,0.0005904436111450195,0.004350407049059868,5.960464477539063e-08,0.0,0.0007621771073900163,0.0187805388122797,2.336354931742335e-08,0.0
R01,02,178,0.000673830509185791,0.004171760752797127,0.0,0.0,0.0008297341992147267,0.017677441239356995,2.1155969420760812e-08,0.0
R01,02,185,0.0005980730056762695,0.004422459751367569,5.960464477539063e-08,0.0,0.0008250899845734239,0.04459221288561821,2.1707863950837236e-08,0.0
