scene,video,frame,video_length,phase,unconditional,legacy_hard,top3_weighted,label,phase_error,phase_error_normalized,unconditional_normalized,legacy_hard_normalized,top3_weighted_normalized,unconditional_with_phase,legacy_hard_with_phase,top3_weighted_with_phase
R03,01,10,720,3,0.0406043604016304,0.08049648255109787,0.0805899053812027,1,0.3445800430725058,0.0010517597922902867,0.06243221532447213,0.10391604675613025,0.09600095385021003,0.03174198755838121,0.05248390327421027,0.04852635682125016
R03,01,11,720,3,0.04082474857568741,0.08198747038841248,0.08207044750452042,1,0.3445800430725058,0.0010517597922902867,0.0640618986565608,0.11294471374496196,0.10634274479765735,0.03255682922442554,0.05699823676862612,0.05369725229497382
R03,01,12,720,3,0.04242274910211563,0.08136368542909622,0.08145634829998016,1,0.3445800430725058,0.0010517597922902867,0.0758784801665803,0.10916738804896434,0.1020531771492088,0.038465119979435296,0.05510957392062731,0.05155246847074955
R03,01,13,720,3,0.041742388159036636,0.08383253216743469,0.08392125368118286,1,0.3445800430725058,0.0010517597922902867,0.07084748023437358,0.1241174731462836,0.11927088122946337,0.035949620013331934,0.06258461646928694,0.06016132051087683
R03,01,14,720,3,0.040490373969078064,0.08321836590766907,0.08332005143165588,1,0.3445800430725058,0.0010517597922902867,0.06158933076403857,0.12039839342180556,0.11507140059070224,0.03132054527816443,0.06072507660704792,0.058061580191496265
R03,01,15,720,3,0.04162992164492607,0.08246936649084091,0.08258486539125443,1,0.3445800430725058,0.0010517597922902867,0.07001583486933374,0.11586283240639825,0.10993602469185533,0.035533797330812016,0.05845729609934427,0.05549389224207281
R03,01,16,720,3,0.04099055752158165,0.0832827016711235,0.08340311050415039,1,0.3445800430725058,0.0010517597922902867,0.06528799019523447,0.12078797821194613,0.11565157966868903,0.03316987499376238,0.06091986900211821,0.05835166973048966
R03,01,17,720,3,0.04200982674956322,0.08257386833429337,0.08269140124320984,1,0.3445800430725058,0.0010517597922902867,0.07282508277681181,0.11649564262834518,0.1106801923126064,0.03693842128455105,0.05877370121031773,0.05586597605244834
R03,01,18,720,3,0.04162287339568138,0.08196414262056351,0.08205936849117279,1,0.3445800430725058,0.0010517597922902867,0.06996371585540015,0.11280345260102101,0.10626535636125921,0.03550773782384522,0.05692760619665565,0.05365855807677475
R03,01,19,720,3,0.04031528905034065,0.08072703331708908,0.08084673434495926,1,0.3445800430725058,0.0010517597922902867,0.0602946470770062,0.10531214539493859,0.09779493958731823,0.030673203434648244,0.05318195259361444,0.04942334968980426
R03,01,20,720,3,0.039388787001371384,0.08049649745225906,0.08059660345315933,1,0.3445800430725058,0.0010517597922902867,0.053443531073110936,0.10391613699001331,0.09604774080671434,0.027247645432700612,0.0524839483911518,0.048549750299502314
R03,01,21,720,3,0.040119096636772156,0.08064670115709305,0.08073502779006958,1,0.3445800430725058,0.0010517597922902867,0.058843881818648365,0.10482569453132588,0.09701465389335916,0.029947820805469327,0.052938727161808086,0.04903320684282472
R03,01,22,720,3,0.03965660557150841,0.08137751370668411,0.08149021863937378,1,0.3445800430725058,0.0010517597922902867,0.05542394341439759,0.10925112509245025,0.10228976614172118,0.02823785160334394,0.05515144244237027,0.051670762967005734
R03,01,23,720,3,0.0393596850335598,0.08140090852975845,0.08152619004249573,1,0.3445800430725058,0.0010517597922902867,0.05322833353777834,0.109392792288865,0.10254103135418262,0.027140046665034313,0.055222276040577646,0.05179639557323645
R03,01,24,720,3,0.04077399894595146,0.08254688233137131,0.08266305923461914,1,0.3445800430725058,0.0010517597922902867,0.06368662522801036,0.11633222906611135,0.11048221947329337,0.03236919251015032,0.05869199442920082,0.05576698963279183
R03,01,25,720,3,0.03981327638030052,0.0825643539428711,0.08270443975925446,1,0.3445800430725058,0.0010517597922902867,0.05658246204547131,0.11643802829400708,0.1107712681456237,0.028817110918880798,0.058744894043148685,0.055911513968956994
R03,01,26,720,3,0.038455694913864136,0.08028116077184677,0.08043672144412994,1,0.3445800430725058,0.0010517597922902867,0.04654368434212871,0.1026121671458161,0.09493094292058962,0.0237977220672095,0.051831963469053194,0.047991351356439955
R03,01,27,720,3,0.03923793137073517,0.0801924616098404,0.08035268634557724,1,0.3445800430725058,0.0010517597922902867,0.0523280133832372,0.10207504995686144,0.09434394616595984,0.026689886587763743,0.05156340487457586,0.047697852979125065
R03,01,28,720,3,0.03792116418480873,0.0795680359005928,0.07974839955568314,1,0.3445800430725058,0.0010517597922902867,0.04259104113267289,0.09829384420389194,0.09012291958727348,0.02182140046248159,0.04967280199809111,0.04558733968978188
R03,01,29,720,3,0.03867900371551514,0.07751274108886719,0.07770132273435593,1,0.3445800430725058,0.0010517597922902867,0.04819496455948373,0.08584802006332343,0.07582380563022473,0.02462336217588701,0.04344988992780686,0.03843778271125751
R03,01,30,720,3,0.03882500156760216,0.08041638880968094,0.08058765530586243,1,0.3445800430725058,0.0010517597922902867,0.04927456089937364,0.10343103963464662,0.0959852367635979,0.025163160345831964,0.05224139971346845,0.04851849827794409
R03,01,31,720,3,0.04015546292066574,0.08001688122749329,0.08022058755159378,1,0.3445800430725058,0.0010517597922902867,0.05911279609667151,0.10101182411268624,0.0934212178691617,0.0300822779444809,0.05103179195248826,0.047236488830725995
R03,01,32,720,3,0.04027775675058365,0.08091752231121063,0.08107681572437286,1,0.3445800430725058,0.0010517597922902867,0.06001711057310503,0.10646565023912205,0.09940208975840809,0.030534435182697658,0.05375870501570617,0.05022692477534919
R03,01,33,720,3,0.04027639329433441,0.08058037608861923,0.08071298152208328,1,1.1148600143575038,0.01468144888803094,0.06000702835370773,0.1044240635177959,0.09686065767056018,0.03734423862086933,0.05955275620291342,0.05577105327929556
R03,01,34,720,3,0.03832857310771942,0.07858927547931671,0.07870540767908096,1,2.0,0.03034352405582978,0.04560366889209163,0.09236696694547884,0.08283747746588728,0.0379735964739607,0.06135524550065431,0.05659050076085853
R03,01,35,720,8,0.03969661891460419,0.08119446039199829,0.081154003739357,1,2.0,0.03034352405582978,0.05571982625195615,0.10814264695591709,0.0999412586898705,0.043031675153892966,0.06924308550587344,0.06514239137285013
