video,frame,phase_equal,appearance_abs_error,temporal_abs_error
01,35,False,0.00010929815471172333,0.21507139441142265
01,36,True,0.00013975054025650024,0.25838628134180563
01,37,True,0.00010158494114875793,0.2310582769693239
01,38,True,8.505769073963165e-05,0.2037302725968435
01,39,True,1.3113021850585938e-06,0.17640226822436222
01,40,True,1.8306076526641846e-05,0.14907426385188205
01,41,True,0.00014580227434635162,0.12174625947940165
01,42,True,9.87909734249115e-05,0.0944182551069217
01,43,True,8.835084736347198e-05,0.06709025073443997
01,44,True,1.50240957736969e-05,0.0397622463619598
01,45,True,8.349493145942688e-05,0.10767233722757341
01,46,True,8.235126733779907e-05,0.08034433285509324
01,47,True,0.00010439753532409668,0.05301632848261306
01,48,True,9.648874402046204e-05,0.025688324110131333
01,49,True,3.018788993358612e-05,0.0016396802623488416
01,50,True,0.00010191090404987335,0.028967684634830126
01,51,True,0.00017067790031433105,0.05629568900731052
01,52,True,0.0002209395170211792,0.0836236933797907
01,53,True,0.00011668726801872253,0.06333265013322453
01,54,True,1.07642263174057e-05,0.09066065450570493
01,55,True,1.4958903193473816e-05,0.2857142857142856
01,56,True,2.095848321914673e-05,0.0
01,57,True,8.451566100120544e-05,0.0
01,58,True,2.2742897272109985e-05,0.0
01,59,True,8.949264883995056e-05,0.0
01,60,True,2.937205135822296e-05,0.0
01,61,True,1.2522563338279724e-05,0.0
01,62,True,3.952533006668091e-05,0.0
01,63,True,0.00011125952005386353,0.0
01,64,True,0.00013661757111549377,0.0
01,65,True,0.00011893361806869507,0.0
01,66,True,8.715689182281494e-05,0.0
01,67,True,0.00016073882579803467,0.0
01,68,True,2.806633710861206e-05,0.0
01,69,True,5.782395601272583e-05,0.0
01,70,True,2.928823232650757e-05,0.0
01,71,True,0.00015689246356487274,0.0
01,72,True,0.0001363791525363922,0.0
01,73,True,0.0001407954841852188,0.0
01,74,True,0.00010500103235244751,0.0
01,75,True,0.00015205517411231995,0.0
01,76,True,0.00015567056834697723,0.0
01,77,True,8.630752563476562e-05,0.0
01,78,True,4.7460198402404785e-06,0.0
01,79,True,6.545707583427429e-05,0.0
01,80,True,0.00026514939963817596,0.0
01,81,True,4.5297667384147644e-05,0.0
01,82,True,3.536790609359741e-05,0.0
01,83,True,8.576363325119019e-05,0.0
01,84,True,0.00011751428246498108,0.0
01,85,True,0.0001773349940776825,0.0
01,86,True,4.0553510189056396e-05,0.0
01,87,True,0.0001781359314918518,0.0
01,88,True,2.7060508728027344e-05,0.0
01,89,True,3.022328019142151e-05,0.0
01,90,True,0.00014882348477840424,0.0
01,91,True,3.2261013984680176e-06,0.0
01,92,True,6.050616502761841e-05,0.0
01,93,True,0.00016156211495399475,0.0
01,94,True,0.00014119595289230347,0.0
01,95,True,6.002187728881836e-05,0.0
01,96,True,0.00015315786004066467,0.0
01,97,True,0.0001354813575744629,0.0
01,98,True,0.00011704117059707642,0.0
01,99,True,0.00012428686022758484,0.0
01,100,True,0.00030458346009254456,0.0
01,101,True,0.0001647844910621643,0.0
01,102,True,0.00014080479741096497,0.0
01,103,True,0.00021849945187568665,0.0
01,104,True,6.489083170890808e-05,0.0
01,105,True,1.5165656805038452e-05,0.0
01,106,True,6.00963830947876e-05,0.0
01,107,True,9.725242853164673e-05,0.0
01,108,True,8.028000593185425e-05,0.0
01,109,True,1.0631978511810303e-05,0.0
01,110,True,0.00011004135012626648,0.0
01,111,True,0.00012854859232902527,0.0
01,112,True,1.2809410691261292e-05,0.0
01,113,True,0.0001264326274394989,0.0
01,114,True,3.8661062717437744e-05,0.0
01,115,True,0.00019474327564239502,0.0
01,116,True,2.4460256099700928e-05,0.0
01,117,True,7.255002856254578e-05,0.0
01,118,True,0.00012274831533432007,0.0
01,119,True,8.931383490562439e-05,0.0
01,120,True,3.2782554626464844e-07,0.0
01,121,True,0.00014457106590270996,0.0
01,122,True,0.0002853497862815857,0.0
01,123,True,3.3136457204818726e-05,0.0
01,124,True,5.3785741329193115e-05,0.0
01,125,False,0.0001593567430973053,2.4397075903532137
01,126,True,1.3377517461776733e-05,0.1155291384846624
01,127,True,4.7832727432250977e-05,0.08820113411218244
01,128,True,0.00019168108701705933,0.1428571428571428
01,129,True,6.082095205783844e-05,0.1428571428571428
01,130,True,7.245689630508423e-07,0.1428571428571428
01,131,True,7.947906851768494e-05,0.1428571428571428
01,132,True,6.73048198223114e-05,0.1428571428571428
01,133,True,0.00013645365834236145,0.1428571428571428
01,134,True,7.247366011142731e-05,0.1428571428571428
01,135,True,0.00013838335871696472,0.1428571428571428
01,136,True,0.00013357959687709808,0.1279633804741409
01,137,True,5.617178976535797e-05,0.10063537610166051
01,138,True,7.110089063644409e-05,0.07330737172917923
01,139,True,1.6257166862487793e-05,0.045979367356699274
01,140,True,6.308965384960175e-05,0.0186513629842171
01,141,True,9.914487600326538e-05,0.008676641388262851
01,142,True,5.379319190979004e-06,0.1428571428571428
01,143,True,2.010352909564972e-05,0.14285714285714302
01,144,True,0.00011166185140609741,0.1428571428571428
01,145,True,1.691281795501709e-05,0.1428571428571428
01,146,True,0.00010774657130241394,0.0
01,147,True,0.00017010420560836792,0.0
01,148,True,8.461251854896545e-05,0.0
01,149,True,2.8349459171295166e-05,0.0
01,150,True,0.00010487809777259827,0.0
01,151,True,7.394701242446899e-06,0.0
01,152,True,7.303804159164429e-05,0.0
01,153,True,2.0131468772888184e-05,0.0
01,154,True,9.495019912719727e-05,0.0
01,155,True,4.0922313928604126e-05,0.0
01,156,True,1.1257827281951904e-05,0.0
01,157,True,4.8782676458358765e-05,0.0
01,158,True,0.0001275278627872467,0.0
01,159,True,2.4396926164627075e-05,0.0
01,160,True,3.460794687271118e-06,0.0
01,161,True,5.2623450756073e-05,0.0
01,162,True,6.747618317604065e-05,0.0
01,163,True,8.360296487808228e-05,0.0
01,164,True,8.115917444229126e-05,0.0
01,165,True,0.00010132789611816406,0.0
01,166,True,3.458559513092041e-05,0.0
01,167,True,8.198246359825134e-05,0.0
01,168,True,4.676356911659241e-05,0.0
01,169,True,2.5738030672073364e-05,0.0
01,170,True,5.687028169631958e-05,0.0
01,171,True,0.00016682222485542297,0.0
01,172,True,7.189810276031494e-07,0.0
01,173,True,1.782551407814026e-05,0.0
01,174,True,8.380040526390076e-05,0.0
01,175,True,0.00010343268513679504,0.0
01,176,True,2.7902424335479736e-06,0.0
01,177,True,3.682821989059448e-05,0.0
01,178,True,4.83877956867218e-05,0.0
01,179,True,4.013627767562866e-05,0.0
01,180,True,7.002055644989014e-05,0.0
01,181,True,1.9453465938568115e-05,0.0
01,182,True,2.8751790523529053e-05,0.0
01,183,True,0.0002941526472568512,0.0
01,184,True,0.00016195327043533325,0.0
01,185,True,2.250075340270996e-06,0.0
01,186,True,8.905306458473206e-05,0.0
01,187,True,7.670745253562927e-05,0.0
01,188,True,3.385171294212341e-05,0.0
01,189,True,5.8203935623168945e-05,0.0
01,190,True,2.987310290336609e-05,0.0
01,191,True,0.00013734027743339539,0.0
01,192,True,1.2792646884918213e-05,0.0
01,193,True,3.917887806892395e-05,0.0
01,194,True,3.1616538763046265e-05,0.0
01,195,True,1.2740492820739746e-06,0.0
01,196,True,0.00013964995741844177,0.0
01,197,True,0.00012654811143875122,0.0
01,198,True,0.00013214722275733948,0.0
01,199,True,0.00010363757610321045,0.0
01,200,True,8.064880967140198e-05,0.0
01,201,True,7.525086402893066e-07,0.0
01,202,True,7.495284080505371e-05,0.0
01,203,True,2.60770320892334e-05,0.0
01,204,True,6.159394979476929e-05,0.0
01,205,True,2.253800630569458e-05,0.0
01,206,True,6.266310811042786e-05,0.0
01,207,True,3.83816659450531e-05,0.0
01,208,True,3.848224878311157e-06,0.0
01,209,True,9.607523679733276e-06,0.0
01,210,True,4.8279762268066406e-05,0.0
01,211,True,0.0001780278980731964,0.0
01,212,True,7.859617471694946e-05,0.0
01,213,True,0.0001707710325717926,0.0
01,214,True,0.00011070072650909424,0.0
01,215,True,0.00018133968114852905,0.0
01,216,True,0.00014464184641838074,0.0
01,217,True,3.965944051742554e-05,0.0
01,218,True,0.00018434226512908936,0.0
01,219,True,5.106627941131592e-05,0.0
01,220,True,0.00014575570821762085,0.0
01,221,True,4.1078776121139526e-05,0.0
01,222,True,3.7439167499542236e-05,0.0
01,223,True,5.2228569984436035e-06,0.0
01,224,True,5.2031129598617554e-05,0.0
01,225,True,0.00010284781455993652,0.0
01,226,True,0.0001536235213279724,0.0
01,227,True,4.443526268005371e-05,0.0
01,228,True,0.00019671767950057983,0.0
01,229,True,5.558133125305176e-06,0.0
01,230,True,1.2375414371490479e-05,0.0
01,231,True,3.7785619497299194e-05,0.0
01,232,False,0.00014717504382133484,0.9234132677461233
01,233,True,0.00011156871914863586,0.020291043246567497
01,234,True,0.00011502951383590698,0.047619047619047894
01,235,True,1.8768012523651123e-05,0.04761904761904767
01,236,True,6.682053208351135e-05,0.03354512536721943
01,237,True,0.00012203678488731384,0.006217120994739256
01,238,True,1.5985220670700073e-05,0.02111088337774092
01,239,True,4.450604319572449e-05,0.04761904761904756
01,240,True,7.029250264167786e-05,0.04761904761904756
01,241,True,0.0001214742660522461,0.007856801257089097
01,242,True,2.5220215320587158e-05,0.03518480562956938
01,243,True,6.572529673576355e-05,0.04761904761904767
01,244,True,0.00013672560453414917,0.00539728086356539
01,245,True,0.0001918300986289978,0.021930723508916117
01,246,True,4.727020859718323e-05,0.047619047619047616
01,247,True,9.827315807342529e-05,0.04761904761904756
01,248,True,0.00011223182082176208,0.04761904761904767
01,249,True,3.446266055107117e-05,0.04761904761904767
01,250,True,0.0001439303159713745,0.04761904761904767
01,251,True,0.0002308674156665802,0.04761904761904745
01,252,True,1.4133751392364502e-05,0.04761904761904767
01,253,True,9.275972843170166e-05,0.0
01,254,True,0.00016291067004203796,0.0
01,255,True,1.1533498764038086e-05,0.0
01,256,True,4.3369829654693604e-05,0.0
01,257,True,0.000188484787940979,0.0
01,258,True,3.721006214618683e-05,0.0
01,259,True,0.000119037926197052,0.0
01,260,True,0.00022593140602111816,0.0
01,261,True,0.00014246255159378052,0.0
01,262,True,7.01509416103363e-05,0.0
01,263,True,0.00023781508207321167,0.0
01,264,True,9.465962648391724e-06,0.0
01,265,True,3.0335038900375366e-05,0.0
01,266,True,0.00017582625150680542,0.0
01,267,True,4.752352833747864e-05,0.0
01,268,True,8.00006091594696e-05,0.0
01,269,True,4.676356911659241e-05,0.0
01,270,True,0.00014105066657066345,0.0
01,271,True,5.774199962615967e-06,0.0
01,272,True,3.515556454658508e-05,0.0
01,273,True,3.9093196392059326e-05,0.0
01,274,True,8.713826537132263e-05,0.0
01,275,True,6.30691647529602e-05,0.0
01,276,True,0.00010064244270324707,0.0
01,277,True,0.00014023855328559875,0.0
01,278,True,6.473809480667114e-05,0.0
01,279,True,6.975233554840088e-05,0.0
01,280,True,2.8848648071289062e-05,0.0
01,281,True,0.0001102052628993988,0.0
01,282,True,0.00013700872659683228,0.0
01,283,True,0.00010764971375465393,0.0
01,284,True,8.881092071533203e-05,0.0
01,285,True,5.2481889724731445e-05,0.0
01,286,True,1.9196420907974243e-05,0.0
01,287,True,0.00015451759099960327,0.0
01,288,True,1.6801059246063232e-06,0.0
01,289,True,0.00023031607270240784,0.0
01,290,True,1.572445034980774e-05,0.0
01,291,True,8.485838770866394e-05,0.0
01,292,True,0.00013154000043869019,0.0
01,293,True,0.0001368001103401184,0.0
01,294,True,0.0001579001545906067,0.0
01,295,True,3.166496753692627e-07,0.0
01,296,True,3.8526952266693115e-05,0.0
01,297,True,5.5339187383651733e-05,0.0
01,298,True,3.6578625440597534e-05,0.0
01,299,True,4.425644874572754e-05,0.0
01,300,True,9.695813059806824e-05,0.0
01,301,True,5.0611793994903564e-05,0.0
01,302,True,1.0132789611816406e-06,0.0
01,303,True,7.992610335350037e-05,0.0
01,304,True,7.398054003715515e-05,0.0
01,305,True,0.00018664449453353882,0.0
01,306,True,0.00010002776980400085,0.0
01,307,True,1.1101365089416504e-06,0.0
01,308,True,0.00010933727025985718,0.0
01,309,True,0.00010989978909492493,0.0
01,310,True,9.838119149208069e-05,0.0
01,311,True,4.06317412853241e-05,0.0
01,312,True,0.0002503134310245514,0.0
01,313,True,3.3352524042129517e-05,0.0
01,314,True,4.835054278373718e-05,0.0
01,315,True,7.461383938789368e-05,0.0
01,316,True,0.0001539960503578186,0.0
01,317,True,9.63360071182251e-06,0.0
01,318,True,8.787587285041809e-05,0.0
01,319,True,0.0001059211790561676,0.0
01,320,True,0.00014822930097579956,0.0
01,321,True,0.00011978670954704285,0.0
01,322,True,0.00015382841229438782,0.0
01,323,True,3.740191459655762e-05,0.0
01,324,True,1.0825693607330322e-05,0.0
01,325,True,0.00019496306777000427,0.0
01,326,True,0.0001392550766468048,0.0
01,327,True,0.00016006454825401306,0.0
01,328,True,0.000150289386510849,0.0
01,329,True,6.06440007686615e-05,0.0
01,330,True,8.22506844997406e-05,0.0
01,331,True,0.00013600662350654602,0.0
01,332,True,0.00018097087740898132,0.0
01,333,True,6.299465894699097e-05,0.0
01,334,True,7.316097617149353e-05,0.0
01,335,True,0.00022358447313308716,0.0
01,336,True,7.281079888343811e-05,0.0
01,337,True,3.084540367126465e-06,0.0
01,338,True,2.3145228624343872e-05,0.0
01,339,True,0.0001450963318347931,0.0
01,340,True,4.1015446186065674e-05,0.0
01,341,True,4.2825937271118164e-05,0.0
01,342,False,4.258006811141968e-05,2.693174830907971
01,343,True,0.00016486644744873047,0.11552913848466062
01,344,True,0.00021899864077568054,0.08820113411218244
01,345,True,5.3785741329193115e-05,0.06087312973969894
01,346,True,6.239116191864014e-05,0.03354512536722254
01,347,True,1.8052756786346436e-05,0.006217120994739034
01,348,True,0.00012730062007904053,0.02111088337774092
01,349,True,0.00012150779366493225,0.04843888775022087
01,350,True,1.2017786502838135e-05,0.0757668921227026
01,351,True,3.618001937866211e-05,0.10309489649518344
01,352,True,6.309524178504944e-05,0.13042290086766473
01,353,True,0.00018003955483436584,0.1428571428571428
01,354,True,4.5880675315856934e-05,0.14285714285714302
01,355,True,2.2239983081817627e-05,0.14285714285714302
01,356,True,4.4189393520355225e-05,0.1428571428571428
01,357,True,0.0001682080328464508,0.1428571428571428
01,358,True,8.35321843624115e-05,0.1428571428571428
01,359,True,4.316866397857666e-05,0.1428571428571428
01,360,True,0.00015521422028541565,0.14285714285714324
01,361,True,0.00011289119720458984,0.1428571428571428
01,362,True,7.942691445350647e-05,0.1428571428571428
01,363,True,0.0001539289951324463,0.0
01,364,True,1.921132206916809e-05,0.0
01,365,True,8.79243016242981e-05,0.0
01,366,True,0.00023869425058364868,0.0
01,367,True,4.165619611740112e-05,0.0
01,368,True,0.00010233744978904724,0.0
01,369,True,4.161521792411804e-05,0.0
01,370,True,7.185712456703186e-05,0.0
01,371,True,0.00012922659516334534,0.0
01,372,True,4.764273762702942e-05,0.0
01,373,True,9.6883624792099e-05,0.0
01,374,True,0.00015468522906303406,0.0
01,375,True,5.511566996574402e-05,0.0
01,376,True,0.0002331063151359558,0.0
