video,frame
01,4
01,15
01,28
01,40
01,41
01,53
01,71
01,82
01,85
01,96
01,112
01,118
01,127
01,144
01,148
01,160
01,173
01,182
01,187
01,198
01,217
01,226
01,238
01,245
01,258
01,263
01,275
01,289
01,293
01,305
01,314
01,327
01,343
01,345
01,358
01,369
01,384
01,388
01,401
01,409
01,417
01,435
01,438
01,451
01,463
01,474
01,481
01,500
01,508
01,520
01,522
01,539
01,545
01,558
01,573
01,576
01,591
01,595
01,608
01,625
01,630
01,641
01,649
01,658
02,4
02,16
02,26
02,40
02,46
02,60
02,72
02,85
02,90
02,97
02,115
02,123
02,138
02,145
02,155
02,162
02,177
02,190
02,202
02,214
02,218
02,232
02,245
02,250
02,262
02,279
02,286
02,296
02,309
02,318
02,334
02,343
02,346
02,357
02,372
02,387
02,389
02,406
02,418
02,429
02,441
02,445
02,459
02,472
02,478
02,488
02,502
02,508
02,521
02,538
02,547
02,560
02,571
02,581
02,586
02,599
02,611
02,619
02,636
02,637
02,657
02,666
02,672
02,688
04,4
04,19
04,31
04,35
04,47
04,55
04,71
04,82
04,94
04,104
04,117
04,128
04,137
04,140
04,150
04,166
04,175
04,191
04,201
04,208
04,220
04,231
04,245
04,247
04,262
04,275
04,283
04,300
04,310
04,320
04,327
04,342
04,344
04,361
04,367
04,378
04,393
04,405
04,417
04,421
04,438
04,449
04,454
04,462
04,480
04,492
04,499
04,506
04,517
04,530
04,545
04,551
04,559
04,576
04,588
04,592
04,607
04,616
04,628
04,634
04,651
04,657
04,672
04,681
06,6
06,12
06,26
06,39
06,52
06,59
06,66
06,84
06,93
06,106
06,111
06,125
06,141
06,152
06,157
06,171
06,176
06,195
06,200
06,212
06,230
06,236
06,251
06,255
06,272
06,285
06,286
06,299
06,309
06,321
06,333
06,341
06,362
06,366
06,385
06,394
06,398
06,415
06,427
06,431
06,442
06,456
06,463
06,478
06,490
06,503
06,513
06,523
06,531
06,546
06,556
06,571
06,580
06,591
06,601
06,610
06,620
06,632
06,645
06,654
06,662
06,673
06,683
06,696
07,4
07,13
07,22
07,35
07,50
07,56
07,74
07,81
07,87
07,106
07,116
07,126
07,130
07,147
07,157
07,169
07,179
07,188
07,196
07,214
07,225
07,232
07,239
07,252
07,264
07,269
07,279
07,295
07,307
07,314
07,324
07,334
07,354
07,360
07,368
07,384
07,397
07,401
07,417
07,427
07,438
07,446
07,461
07,463
07,473
07,494
07,499
07,509
07,524
07,530
07,545
07,557
07,567
07,571
07,591
07,599
07,609
07,615
07,634
07,638
07,655
07,658
07,668
07,687
08,6
08,15
08,32
08,43
08,44
08,61
08,74
08,84
08,94
08,104
08,115
08,124
08,133
08,147
08,161
08,176
08,187
08,190
08,199
08,220
08,228
08,240
08,251
08,257
08,274
08,283
08,294
08,302
08,312
08,324
08,338
08,348
08,354
08,365
08,378
08,392
08,404
08,419
08,428
08,434
08,447
08,461
08,473
08,479
08,493
08,499
08,513
08,529
08,535
08,542
08,561
08,567
08,579
08,596
08,601
08,610
08,621
08,639
08,643
08,658
08,665
08,682
08,692
08,703
09,4
09,15
09,33
09,43
09,50
09,57
09,70
09,85
09,97
09,108
09,126
09,132
09,147
09,151
09,166
09,175
09,186
09,203
09,209
09,224
09,239
09,252
09,261
09,273
09,281
09,299
09,303
09,321
09,325
09,342
09,350
09,362
09,374
09,391
09,402
09,408
09,422
09,428
09,450
09,462
09,467
09,480
09,492
09,507
09,510
09,527
09,542
09,551
09,562
09,568
09,590
09,593
09,606
09,622
09,631
09,643
09,655
09,661
09,672
09,694
09,704
09,708
09,726
09,736
10,7
10,11
10,28
10,39
10,53
10,57
10,69
10,77
10,87
10,98
10,112
10,120
10,138
10,143
10,158
10,168
10,177
10,189
10,205
10,216
10,220
10,238
10,241
10,258
10,264
10,279
10,290
10,302
10,308
10,325
10,335
10,337
10,349
10,360
10,377
10,384
10,393
10,403
10,423
10,430
10,435
10,448
10,464
10,470
10,487
10,492
10,506
10,512
10,530
10,541
10,549
10,562
10,566
10,583
10,592
10,598
10,609
10,624
10,638
10,649
10,654
10,665
10,677
10,690
12,1
12,11
12,26
12,34
12,48
12,60
12,73
12,85
12,93
12,109
12,126
12,137
12,140
12,154
12,169
12,174
12,192
12,206
12,218
12,221
12,235
12,245
12,261
12,278
12,288
12,299
12,311
12,317
12,336
12,338
12,350
12,364
12,377
12,387
12,400
12,417
12,424
12,435
12,449
12,453
12,475
12,487
12,488
12,507
12,522
12,524
12,536
12,548
12,569
12,575
12,592
12,594
12,612
12,623
12,634
12,646
12,652
12,663
12,681
12,695
12,708
12,718
12,726
12,743
13,0
13,18
13,27
13,41
13,54
13,57
13,75
13,78
13,95
13,101
13,114
13,134
13,139
13,153
13,167
13,179
13,180
13,194
13,212
13,222
13,229
13,236
13,254
13,259
13,279
13,284
13,296
13,309
13,320
13,332
13,345
13,353
13,363
13,375
13,390
13,399
13,410
13,426
13,429
13,443
13,460
13,470
13,478
13,483
13,501
13,510
13,527
13,534
13,546
13,557
13,566
13,576
13,590
13,600
13,616
13,629
13,635
13,648
13,654
13,670
13,676
13,686
13,699
13,708
14,7
14,11
14,28
14,30
14,45
14,58
14,59
14,68
14,80
14,91
14,102
14,108
14,118
14,133
14,137
14,147
14,160
14,167
14,178
14,187
14,200
14,208
