split,video,component,frames,median,q95,q995,max
normal_calibration,03,appearance_score,515,0.09022892793986391,0.20346617021824093,1.003599934841168,1.4942011362858065
normal_calibration,03,temporal_score,515,0.01940447213947266,0.6537593182936299,5.469493659042483,7.571382472920563
normal_calibration,03,combined_score,515,0.06466731620944399,0.5255921203052628,2.840020489183088,3.8935171952492014
normal_calibration,05,appearance_score,567,0.011587277850519391,0.08004822089105662,0.9321792257261656,1.3209195813104393
normal_calibration,05,temporal_score,567,0.01054416564603611,0.34245285056556835,0.656141076927151,1.0036201468335202
normal_calibration,05,combined_score,567,0.02725907016186811,0.2260371931592844,0.6200568235776501,0.7744109496188905
normal_calibration,11,appearance_score,565,0.0,0.05488433759920226,1.1125429454110092,1.4651579415825149
normal_calibration,11,temporal_score,565,0.003367718305198073,0.2671622959078762,0.5726147471081596,0.6963759893111026
normal_calibration,11,combined_score,565,0.013473289542004482,0.17670228745871194,0.6938350542700884,0.7585354903283916
normal_calibration,12,appearance_score,555,0.0,0.06568661061727962,1.0619300257260358,1.5308508215841246
normal_calibration,12,temporal_score,555,0.0,0.19178654599543904,0.4108764672314247,0.47185141266010494
normal_calibration,12,combined_score,555,0.009486742190088446,0.12435353187998219,0.5437708619482449,0.7654254107920623
normal_calibration,22,appearance_score,566,0.0,0.14665532721874658,0.7648441624603044,1.4796671572021023
normal_calibration,22,temporal_score,566,0.0,0.21348928541878712,0.4386884080279368,0.5485872797571114
normal_calibration,22,combined_score,566,0.017064108376783436,0.16153125821055547,0.4556060579271488,0.7398335786010511
normal_calibration,27,appearance_score,554,0.0,0.052248227584802256,0.6695069555699601,1.4555505630868388
normal_calibration,27,temporal_score,554,0.0,0.20589187328979938,0.4245830807335792,0.5013189478305857
normal_calibration,27,combined_score,554,0.005753243524418917,0.13163967590494283,0.3371334894044464,0.7277752815434194
test_normal,01,appearance_score,548,0.04844940045167971,0.19787989057571215,0.591684949869449,1.2998867028633592
test_normal,01,temporal_score,548,0.0,0.22748436003053588,0.4902108898278514,0.5722214457203743
test_normal,01,combined_score,548,0.04620717971027363,0.16767610952731962,0.3369096390981867,0.6499433514316796
test_normal,02,appearance_score,560,0.09901270985822591,0.4994551110774338,0.604385571927131,1.2362293796121628
test_normal,02,temporal_score,560,0.022952603925306132,0.4070814696662544,0.70705436254079,0.7258435244815832
test_normal,02,combined_score,560,0.08794057536001931,0.4035685083183074,0.6073136816900371,0.7021593972695398
test_normal,03,appearance_score,269,0.0,0.045919740113701445,0.13335988101510687,0.19801670720499115
