video,frame,phase_equal,appearance_abs_error,temporal_abs_error
01,35,True,0.00018172897398471832,0.0
01,36,True,2.747122198343277e-05,0.0
01,37,True,0.00014144228771328926,0.0
01,38,True,5.923490971326828e-05,0.0
01,39,True,0.0001324247568845749,0.0
01,40,True,4.9802474677562714e-05,0.0
01,41,True,4.467088729143143e-05,0.0
01,42,True,2.5263987481594086e-05,0.0
01,43,True,2.2407621145248413e-06,0.0
01,44,True,3.984197974205017e-05,0.0
01,45,False,6.321724504232407e-05,1.4508663516297107
01,46,True,1.1774711310863495e-05,0.06292661254493237
01,47,True,7.254909723997116e-05,0.09523809523809512
01,48,True,5.354639142751694e-05,0.09354174239670487
01,49,True,1.7960555851459503e-05,0.06123025970354212
01,50,True,8.460413664579391e-05,0.02891877701037915
01,51,True,6.3749030232429504e-06,0.09523809523809534
01,52,True,6.903707981109619e-05,0.09523809523809512
01,53,True,4.15705144405365e-05,0.09523809523809512
01,54,True,1.1494383215904236e-05,0.0901490367139226
01,55,True,6.898678839206696e-05,0.0952380952380949
01,56,True,1.1241063475608826e-05,0.09523809523809534
01,57,True,5.4545700550079346e-05,0.09523809523809534
01,58,True,1.0213814675807953e-05,0.09523809523809534
01,59,True,2.450123429298401e-05,0.09523809523809523
01,60,True,0.00011629797518253326,0.08675633103114033
01,61,True,8.606631308794022e-05,0.09523809523809534
01,62,True,0.00010152067989110947,0.09523809523809512
01,63,False,9.940005838871002e-06,0.7109333979562975
01,64,True,0.00014840811491012573,0.11054566016398026
01,65,True,2.6375986635684967e-05,0.07823417747081862
01,66,True,9.628385305404663e-05,0.04761904761904767
01,67,True,5.283579230308533e-05,0.04761904761904767
01,68,True,2.087373286485672e-05,0.04761904761904745
01,69,True,5.314033478498459e-05,0.0442263419362654
01,70,True,0.00012995675206184387,0.01191485924310387
01,71,True,4.3857842683792114e-05,0.02039662345005888
01,72,True,5.4183416068553925e-05,0.04761904761904767
01,73,True,2.6469118893146515e-05,0.04761904761904756
01,74,True,3.142561763525009e-05,0.04761904761904756
01,75,True,4.333723336458206e-05,0.04761904761904745
01,76,True,9.195134043693542e-05,0.04761904761904745
01,77,True,7.787253707647324e-05,0.02378932913283971
01,78,True,8.148327469825745e-05,0.04761904761904767
01,79,True,8.724629878997803e-06,0.04761904761904756
01,80,True,2.261437475681305e-05,0.04761904761904756
01,81,True,4.071183502674103e-05,0.04761904761904767
01,82,True,0.00017953943461179733,0.04761904761904756
01,83,True,1.5055760741233826e-05,0.04761904761904756
01,84,True,1.6833655536174774e-05,0.0
01,85,True,7.7846460044384e-05,0.0
01,86,True,6.465520709753036e-05,0.0
01,87,True,1.2516975402832031e-05,0.0
01,88,True,9.640306234359741e-05,0.0
01,89,True,7.854960858821869e-05,0.0
01,90,True,2.2055581212043762e-05,0.0
01,91,True,0.00010708440095186234,0.0
