video,frame,video_length,phase,appearance,temporal
01,35,230,34,0.09945198148488998,3.8423645320197033
01,36,230,34,0.09716077148914337,4.476190476190475
01,37,230,34,0.09655077755451202,5.192118226600985
01,38,230,34,0.09849360585212708,5.954022988505747
01,39,230,42,0.09705258905887604,2.6830870279146133
01,40,230,42,0.09800045937299728,2.589490968801313
01,41,230,42,0.09763125330209732,2.6600985221674867
01,42,230,42,0.09484872967004776,2.8949096880131346
01,43,230,42,0.09720349311828613,3.2709359605911317
01,44,230,42,0.09709351509809494,3.4909688013136275
01,45,230,42,0.09698788076639175,3.60262725779967
01,46,230,48,0.09708274900913239,2.7914614121510692
01,47,230,48,0.09554621577262878,2.292282430213467
01,48,230,48,0.09489794075489044,1.9573070607553384
01,49,230,54,0.09564103186130524,5.760262725779968
01,50,230,57,0.0965500995516777,7.665024630541872
01,51,230,62,0.09801383316516876,11.331691297208538
01,52,230,62,0.09714198112487793,10.080459770114942
01,53,230,62,0.0968991369009018,8.911330049261082
01,54,230,66,0.09560760855674744,11.141215106732348
01,55,230,66,0.0966697409749031,9.69950738916256
01,56,230,66,0.09410873800516129,8.369458128078819
01,57,230,66,0.09459260106086731,7.203612479474546
01,58,230,68,0.09435378760099411,7.147783251231529
01,59,230,68,0.09536753594875336,5.916256157635469
01,60,230,78,0.09573719650506973,13.617405582922824
01,61,230,78,0.09453786164522171,11.985221674876849
01,62,230,78,0.09558477252721786,10.435139573070607
01,63,230,78,0.09771996736526489,8.967159277504107
01,64,230,78,0.09426837414503098,7.581280788177341
01,65,230,78,0.09618343412876129,6.277504105090311
01,66,230,78,0.09579183161258698,5.055829228243021
01,67,230,78,0.09714639186859131,4.201970443349753
01,68,230,80,0.10087388008832932,3.945812807881774
01,69,230,85,0.09508347511291504,5.689655172413794
01,70,230,85,0.09766450524330139,4.44991789819376
01,71,230,85,0.09646070748567581,3.517241379310344
01,72,230,85,0.09630590677261353,2.986863711001641
01,73,230,85,0.09676536917686462,2.6206896551724137
01,74,230,88,0.09603568911552429,2.891625615763547
01,75,230,88,0.0964498370885849,2.4121510673234807
01,76,230,88,0.09541783481836319,2.178981937602625
01,77,230,96,0.09516388922929764,6.8555008210180635
01,78,230,96,0.09445007890462875,5.509031198686371
01,79,230,96,0.09497599303722382,4.339901477832512
01,80,230,96,0.09586628526449203,3.2528735632183907
01,81,230,103,0.09495394676923752,8.569786535303777
01,82,230,103,0.09358728677034378,7.461412151067324
01,83,230,109,0.09535150229930878,11.903119868637111
01,84,230,109,0.09593572467565536,10.509031198686372
01,85,230,109,0.09554919600486755,9.19704433497537
01,86,230,115,0.09591630846261978,13.188834154351396
01,87,230,115,0.09423375129699707,11.509031198686372
01,88,230,115,0.09347802400588989,9.911330049261084
01,89,230,115,0.09592115134000778,8.490968801313631
01,90,230,115,0.09478867053985596,7.3940886699507375
01,91,230,116,0.09448555111885071,6.862068965517241
01,92,230,121,0.09631076455116272,9.379310344827587
01,93,230,122,0.09546555578708649,8.617405582922824
01,94,230,125,0.09587813913822174,9.712643678160921
01,95,230,125,0.09615311026573181,8.032840722495896
01,96,230,125,0.09562572836875916,6.435139573070607
01,97,230,125,0.09388424456119537,4.991789819376026
01,98,230,125,0.0964997261762619,4.136288998357963
01,99,230,127,0.0947202667593956,4.003284072249589
01,100,230,131,0.09451526403427124,5.903119868637111
01,101,230,131,0.09728413820266724,4.32183908045977
01,102,230,131,0.09553957730531693,3.238095238095238
01,103,230,131,0.09846358001232147,2.31855500821018
01,104,230,131,0.09592356532812119,1.9573070607553351
01,105,230,131,0.09730904549360275,1.9343185550082087
01,106,230,131,0.09475687891244888,2.1543513957307048
01,107,230,131,0.09589498490095139,2.6239737274220016
01,108,230,131,0.09540441632270813,3.175697865353036
01,109,230,137,0.0917191207408905,2.206896551724139
01,110,230,137,0.0969422459602356,1.6617405582922826
01,111,230,137,0.093580462038517,1.4811165845648602
01,112,230,137,0.09108947962522507,1.7224958949096871
01,113,230,137,0.0924699679017067,2.2413793103448256
01,114,230,137,0.09222365915775299,2.7947454844006563
01,115,230,137,0.09210607409477234,3.2873563218390807
01,116,230,137,0.09532110393047333,3.8587848932676523
01,117,230,137,0.09467146545648575,4.430213464696224
01,118,230,137,0.09301992505788803,5.001642036124795
01,119,230,137,0.09353414922952652,5.573070607553366
01,120,230,137,0.09446252137422562,6.0492610837438425
01,121,230,137,0.09528693556785583,6.334975369458128
01,122,230,137,0.09329267591238022,6.620689655172415
01,123,230,137,0.09300138056278229,6.9064039408867
01,124,230,137,0.09230926632881165,7.192118226600986
01,125,230,137,0.09339811652898788,7.477832512315271
01,126,230,137,0.09501007944345474,7.763546798029557
01,127,230,142,0.0947098657488823,4.436781609195404
01,128,230,142,0.09550629556179047,4.566502463054189
01,129,230,142,0.09380486607551575,4.77832512315271
01,130,230,142,0.094742551445961,4.786535303776684
01,131,230,142,0.09419277310371399,4.876847290640393
01,132,230,142,0.09265915304422379,5.0492610837438425
01,133,230,145,0.09327361732721329,3.110016420361249
01,134,230,145,0.09273302555084229,3.1001642036124806
01,135,230,145,0.09344550222158432,3.2545155993431867
01,136,230,145,0.09333356469869614,3.5730706075533667
01,137,230,145,0.09318260848522186,3.9540229885057476
01,138,230,145,0.09437503665685654,4.334975369458128
01,139,230,145,0.09263218939304352,4.7159277504105095
01,140,230,145,0.0914873480796814,5.09688013136289
01,141,230,145,0.09379327297210693,5.477832512315271
01,142,230,142,0.09514656662940979,8.71592775041051
01,143,230,142,0.09389045089483261,8.954022988505747
01,144,230,142,0.09445447474718094,9.192118226600986
01,145,230,142,0.09455882012844086,9.430213464696223
01,146,230,142,0.09335096180438995,9.668308702791462
01,147,230,142,0.09338580071926117,9.9064039408867
01,148,230,145,0.0931115448474884,7.413793103448278
01,149,230,151,0.09316791594028473,4.893267651888341
01,150,230,151,0.09389449656009674,4.747126436781609
01,151,230,151,0.09302688390016556,4.6009852216748754
01,152,230,151,0.09496545046567917,4.454844006568142
01,153,230,151,0.09311279654502869,4.354679802955662
01,154,230,151,0.0926598459482193,4.193760262725778
01,155,230,151,0.09394992887973785,4.1182266009852215
01,156,230,151,0.09642913937568665,4.203612479474549
01,157,230,151,0.09424280375242233,4.371100164203613
01,158,230,151,0.09639982879161835,4.620689655172415
01,159,230,151,0.09601698070764542,4.9064039408867
01,160,230,151,0.09472106397151947,5.192118226600986
01,161,230,151,0.09455489367246628,5.477832512315271
01,162,230,151,0.09645766019821167,5.763546798029557
01,163,230,151,0.0957188755273819,6.192118226600986
01,164,230,151,0.09645009785890579,6.620689655172415
01,165,230,151,0.09407860040664673,7.0492610837438425
01,166,230,151,0.0937928706407547,7.477832512315271
01,167,230,151,0.09284776449203491,7.9064039408867
01,168,230,151,0.09318557381629944,8.334975369458128
01,169,230,151,0.09224002808332443,8.620689655172415
01,170,230,151,0.09424176067113876,8.620689655172415
01,171,230,151,0.09455300122499466,8.620689655172415
01,172,230,151,0.0916958674788475,8.620689655172415
01,173,230,151,0.09133494645357132,8.620689655172415
01,174,230,151,0.09318732470273972,8.620689655172415
01,175,230,151,0.0927681028842926,8.620689655172415
01,176,230,151,0.09143693000078201,8.620689655172415
01,177,230,151,0.09232330322265625,8.620689655172415
01,178,230,151,0.09575025737285614,8.620689655172415
01,179,230,151,0.09498709440231323,8.620689655172415
01,180,230,157,0.09479455649852753,4.610837438423646
01,181,230,157,0.09388493001461029,4.407224958949097
01,182,230,157,0.09297623485326767,4.285714285714286
01,183,230,157,0.09371283650398254,4.246305418719211
01,184,230,157,0.09303843975067139,4.288998357963873
01,185,230,157,0.09496898204088211,4.413793103448275
01,186,230,157,0.09327338635921478,4.620689655172415
01,187,230,171,0.09381618350744247,8.426929392446633
01,188,230,171,0.09396011382341385,7.556650246305418
01,189,230,171,0.0915272906422615,6.7684729064039395
01,190,230,171,0.09106254577636719,6.062397372742199
01,191,230,171,0.09318464994430542,5.438423645320194
01,192,230,171,0.09118214249610901,4.896551724137929
01,193,230,171,0.09385872632265091,4.4367816091954015
01,194,230,171,0.09272728860378265,4.05911330049261
01,195,230,171,0.09316343069076538,3.763546798029557
01,196,230,171,0.09247826039791107,3.5500821018062405
01,197,230,171,0.09127314388751984,3.4811165845648615
01,198,230,171,0.09295856952667236,3.576354679802957
01,199,230,171,0.09614039957523346,3.835796387520526
01,200,230,171,0.0924687534570694,4.259441707717569
01,201,230,171,0.09342604875564575,4.742200328407224
01,202,230,171,0.09269583970308304,5.307060755336617
01,203,230,171,0.089497871696949,5.954022988505748
01,204,230,171,0.0943494364619255,6.620689655172415
01,205,230,171,0.09135900437831879,7.287356321839081
01,206,230,181,0.09289885312318802,4.1313628899835795
01,207,230,181,0.09196675568819046,3.760262725779967
01,208,230,181,0.09306003153324127,3.4482758620689644
01,209,230,181,0.09207337349653244,3.2183908045976994
01,210,230,181,0.09245042502880096,3.070607553366171
01,211,230,187,0.0914091244339943,4.390804597701149
01,212,230,187,0.09162220358848572,3.7110016420361243
01,213,230,187,0.09236931800842285,3.1165845648604265
01,214,230,187,0.0899551659822464,2.6863711001642026
01,215,230,187,0.0916113406419754,2.420361247947453
01,216,230,187,0.09424412995576859,2.31855500821018
01,217,230,187,0.09348361939191818,2.380952380952381
01,218,230,187,0.09621305018663406,2.6042692939244656
01,219,230,187,0.09400132298469543,2.909688013136287
01,220,230,187,0.0921710804104805,3.2972085385878462
01,221,230,187,0.09451332688331604,3.7668308702791444
01,222,230,187,0.09829781204462051,4.31855500821018
01,223,230,187,0.09912735968828201,4.9523809523809526
01,224,230,187,0.0967898741364479,5.668308702791462
01,225,230,187,0.0958128347992897,6.430213464696224
01,226,230,187,0.09556617587804794,7.192118226600986
01,227,230,187,0.09781899303197861,7.477832512315271
01,228,230,187,0.09498628228902817,7.763546798029557
01,229,230,187,0.09613005816936493,8.049261083743843
02,35,256,42,0.09748543798923492,5.226600985221674
02,36,256,42,0.10017979145050049,5.068965517241378
02,37,256,42,0.10113389790058136,4.999999999999999
02,38,256,42,0.10003367811441422,5.0886699507389155
02,39,256,42,0.1032630056142807,5.321839080459769
02,40,256,42,0.10212068259716034,5.656814449917898
02,41,256,42,0.10293562710285187,6.192118226600984
02,42,256,42,0.10168558359146118,7.001642036124795
02,43,256,42,0.10351072996854782,7.668308702791462
02,44,256,42,0.1012754887342453,8.239737274220033
02,45,256,42,0.1008514016866684,8.620689655172415
02,46,256,42,0.10251656174659729,8.620689655172415
02,47,256,42,0.1029481440782547,8.620689655172415
02,48,256,42,0.10083768516778946,8.620689655172415
02,49,256,42,0.10174399614334106,8.620689655172415
02,50,256,42,0.09909847378730774,8.620689655172415
02,51,256,48,0.10197651386260986,4.610837438423647
02,52,256,48,0.1000981479883194,4.407224958949098
02,53,256,50,0.09746968746185303,3.592775041050903
02,54,256,50,0.09857296943664551,3.34975369458128
02,55,256,50,0.10041754692792892,3.2709359605911317
02,56,256,54,0.0976978987455368,2.863711001642037
02,57,256,57,0.09689180552959442,3.7733990147783256
02,58,256,57,0.09798940271139145,3.1412151067323486
