scene,video,frame,video_length,phase,unconditional,legacy_hard,top3_weighted,label,phase_error,phase_error_normalized,unconditional_normalized,legacy_hard_normalized,top3_weighted_normalized,unconditional_with_phase,legacy_hard_with_phase,top3_weighted_with_phase
R02,01,10,583,1,0.12983594834804535,0.22126299142837524,0.22127577662467957,0,0.264521591871295,7.431745009095116e-17,0.6900444324711874,0.8583979198644108,0.8576836618556067,0.34502221623559376,0.42919895993220547,0.4288418309278034
R02,01,11,583,1,0.11487329751253128,0.2108125388622284,0.21082136034965515,0,0.4,0.0017609354088892833,0.6033182013218136,0.8144836471473553,0.8135174688838935,0.30253956836535145,0.40812229127812233,0.40763920214639143
R02,01,12,583,2,0.10185038298368454,0.20614813268184662,0.20615385472774506,0,0.4,0.0017609354088892833,0.5278350327253382,0.7948831558028998,0.7937989165926173,0.26479798406711375,0.39832204560589457,0.3977799260007533
R02,01,13,583,2,0.10481059551239014,0.19792503118515015,0.19792844355106354,0,0.33547840812870505,0.000922289920405808,0.5449929600764494,0.7603285258076651,0.7590494779110057,0.2729576249984276,0.3806254078640354,0.37998588391570576
R02,01,14,583,2,0.09097756445407867,0.17800486087799072,0.17800714075565338,0,0.33547840812870505,0.000922289920405808,0.46481420951628033,0.6766211661596677,0.6748890541853911,0.23286824971834308,0.33877172804003675,0.33790567205289845
R02,01,15,583,2,0.07901930063962936,0.16172851622104645,0.161729633808136,0,0.6,0.004360516306261966,0.3955019490673789,0.6082256748086766,0.6061223728107509,0.19993123268682042,0.3062930955574693,0.30524144455850644
R02,01,16,583,3,0.06887289136648178,0.14461757242679596,0.14461873471736908,0,0.39356477561388487,0.001677290976967024,0.33669152532411073,0.5363230804022818,0.5338349058416245,0.16918440815053887,0.2690001856896244,0.26775609840929576
R02,01,17,583,4,0.0722014382481575,0.1469809114933014,0.1469821035861969,0,0.6,0.004360516306261966,0.35598438522073866,0.5462541638297679,0.5438192993054045,0.1801724507635003,0.27530734006801494,0.27408990780583325
R02,01,18,583,4,0.06923604011535645,0.14563776552677155,0.14563989639282227,0,0.264521591871295,7.431745009095116e-17,0.33879640117015786,0.5406100754135328,0.5381489509711579,0.16939820058507896,0.27030503770676645,0.269074475485579
R02,01,19,583,4,0.066956527531147,0.1442117542028427,0.14421536028385162,0,0.4,0.0017609354088892833,0.3255839338433907,0.534617775101154,0.5321307922305041,0.16367243462613998,0.2681893552550217,0.2669458638196967
R02,01,20,583,5,0.06880108267068863,0.14499513804912567,0.14500081539154053,0,0.4,0.0017609354088892833,0.33627530913231735,0.5379096642944744,0.5354490608879022,0.1690181222706033,0.26983529985168186,0.2686049981483958
R02,01,21,583,5,0.06583397835493088,0.14104607701301575,0.14105792343616486,0,0.33547840812870505,0.000922289920405808,0.31907743573665237,0.5213151539401759,0.5187917437898865,0.1599998628285291,0.26111872193029084,0.2598570168551461
R02,01,22,583,5,0.06574444472789764,0.1408674418926239,0.14089205861091614,0,0.4064352243861151,0.0018445798408115415,0.31855848263675807,0.5205645040191244,0.518091023856182,0.1602015312387848,0.26120454192996795,0.25996780184849677
R02,01,23,583,5,0.06426826864480972,0.13494646549224854,0.13499502837657928,0,0.33547840812870505,0.000922289920405808,0.31000229900282633,0.49568372773201635,0.49317816708464113,0.15546229446161608,0.2483030088262111,0.24705022850252348
R02,01,24,583,5,0.06370805948972702,0.12733791768550873,0.1274346262216568,0,0.6,0.004360516306261966,0.3067552253920206,0.4637115388482272,0.4612381551572623,0.15555787084914127,0.23403602757724457,0.23279933573176212
R02,01,25,583,6,0.06691790372133255,0.12247125804424286,0.12262994796037674,0,0.39356477561388487,0.001677290976967024,0.32536006325423766,0.4432611499913898,0.4409400972196186,0.16351867711560233,0.22246922048417841,0.2213086940982928
R02,01,26,583,7,0.06450973451137543,0.1140168160200119,0.1142297089099884,0,0.6,0.004360516306261966,0.31140187884925014,0.4077343945353337,0.4054520729102837,0.15788119757775604,0.20604745542079783,0.2049062946082728
R02,01,27,583,7,0.05137819051742554,0.08340849727392197,0.08346903324127197,0,0.33547840812870505,0.000922289920405808,0.23528907422078182,0.2791139306541269,0.275499151409495,0.11810568207059381,0.14001811028726635,0.1382107206649504
R02,01,28,583,7,0.03026062250137329,0.0775846466422081,0.07734734565019608,0,0.4064352243861151,0.0018445798408115415,0.11288782960135883,0.25464129051862167,0.2496371971552036,0.05736620472108519,0.1282429351797166,0.12574088849800757
R02,01,29,583,7,0.029676279053092003,0.07563990354537964,0.07518932968378067,0,0.4064352243861151,0.0018445798408115415,0.10950086926101724,0.24646920627842453,0.240520346715984,0.05567272455091439,0.12415689305961804,0.12118246327839777
R02,01,30,583,7,0.027984125539660454,0.07272535562515259,0.07190001755952835,0,0.33547840812870505,0.000922289920405808,0.09969284136814101,0.23422186565794378,0.22662417210401745,0.05030756564427341,0.11757207778917479,0.11377323101221162
R02,01,31,583,7,0.02731299214065075,0.07241470366716385,0.07081707566976547,0,0.6,0.004360516306261966,0.09580283077212881,0.2329164624022612,0.2220491275274318,0.05008167353919539,0.11863848935426158,0.11320482191684689
R02,01,32,583,8,0.026600699871778488,0.07662656903266907,0.0735730528831482,0,0.39356477561388487,0.001677290976967024,0.09167425592030475,0.2506153135417304,0.2336921517030328,0.04667577344863588,0.1261463022593487,0.11768472133999992
R02,01,33,583,9,0.025372082367539406,0.07322589308023453,0.067635178565979,0,0.6,0.004360516306261966,0.08455296659542794,0.23632519450121067,0.20860674319864816,0.04445674145084495,0.12034285540373632,0.10648362975245507
R02,01,34,583,9,0.026288114488124847,0.0739530622959137,0.06388077884912491,0,0.46452159187129494,0.002599580897372758,0.08986245448654297,0.23938086190380972,0.1927457388130029,0.046231017691957865,0.12099022140059124,0.09767265985518782
R02,01,35,583,9,0.024169281125068665,0.07309408485889435,0.055286701768636703,0,0.8,0.006960097203634651,0.07758131299420376,0.23577131780145577,0.15643881772192225,0.042270705098919205,0.12136570750254522,0.08169945746277846
R02,01,36,583,11,0.02503487467765808,0.04429764300584793,0.05127529054880142,0,0.9290431837425899,0.008637388180601599,0.08259844982032674,0.11476461566953376,0.1394920310852167,0.04561791900046417,0.06170100192506768,0.07406470963290915
R02,01,37,583,11,0.02389444224536419,0.03878983482718468,0.04503730311989784,0,0.9290431837425899,0.008637388180601599,0.0759882971260856,0.09162003040874189,0.11313875135229984,0.0423128426533436,0.050128709294671746,0.06088806976645072
R02,01,38,583,13,0.023798657581210136,0.04034745320677757,0.046016592532396317,0,0.8,0.006960097203634651,0.07543311188415824,0.0981653620943878,0.1172759010534162,0.041196604543896446,0.05256272964901122,0.06211799912852543
R02,01,39,583,13,0.02421002835035324,0.03949888050556183,0.04455837234854698,0,0.5354784081287051,0.003521870817778492,0.07781749128357066,0.09459954015647948,0.1111154390686569,0.040669681050674575,0.049060705487128986,0.057318654943217695
R02,01,40,583,13,0.024299176409840584,0.03688666224479675,0.041826069355010986,0,0.4064352243861151,0.0018445798408115415,0.07833420956421559,0.08362263132180252,0.09957243005743223,0.04008939470251357,0.04273360558130703,0.05070850494912189
R02,01,41,583,13,0.024421023204922676,0.03865312039852142,0.043434079736471176,0,0.4064352243861151,0.0018445798408115415,0.07904045563192562,0.09104553713520434,0.10636570238749575,0.04044251773636858,0.046445058488007944,0.05410514111415365
R02,01,42,583,13,0.025009464472532272,0.043221890926361084,0.04763755947351456,0,0.33547840812870505,0.000922289920405808,0.08245116767443429,0.11024415400574354,0.12412391024291339,0.04168672879742005,0.05558322196307468,0.0625231000816596
R02,01,43,583,13,0.024698490276932716,0.040019866079092026,0.04416739195585251,0,0.4,0.0017609354088892833,0.08064870497811548,0.09678879487179869,0.10946368587482685,0.041204820193502384,0.04927486514034399,0.05561231064185807
R02,01,44,583,14,0.026731932535767555,0.03986867144703865,0.043770454823970795,0,0.52904318374259,0.0034382263858562336,0.09243490418220565,0.09615345374534306,0.10778676757512148,0.047936565284030945,0.04979584006559965,0.05561249698048886
