video,frame,video_length,phase,appearance,temporal,appearance_score,temporal_score,combined_score,label
01,35,720,26,9.88544852589257e-05,2.869440459110473,0.11412960538232408,0.0,0.05706480269116204,1
01,36,720,26,0.00010157257202081382,2.869440459110473,0.1238480842009852,0.0,0.0619240421004926,1
01,37,720,26,9.882928134175017e-05,2.869440459110473,0.11403948915106459,0.0,0.05701974457553229,1
01,38,720,26,9.904397302307189e-05,2.869440459110473,0.11480711606670374,0.0,0.05740355803335187,1
01,39,720,26,9.829909686231986e-05,2.869440459110473,0.11214382242490491,0.0,0.056071911212452454,1
01,40,720,26,9.945587225956842e-05,2.869440459110473,0.11627985566480752,0.0,0.05813992783240376,1
01,41,720,26,9.603780199540779e-05,2.869440459110473,0.10405859623750896,0.0,0.05202929811875448,1
01,42,720,26,9.797477105166763e-05,2.869440459110473,0.11098420030931826,0.0,0.05549210015465913,1
01,43,720,26,9.593588765710592e-05,2.869440459110473,0.10369420303564643,0.0,0.051847101517823214,1
01,44,720,26,9.826414316194132e-05,2.869440459110473,0.11201884598871245,0.0,0.056009422994356226,1
01,45,720,26,9.885816689347848e-05,2.869440459110473,0.11414276901194802,0.0,0.05707138450597401,1
01,46,720,26,9.959567978512496e-05,2.869440459110473,0.11677973539449898,0.0,0.05838986769724949,1
01,47,720,26,0.00010267010657116771,2.869440459110473,0.1277723026733027,0.0,0.06388615133665135,1
01,48,720,26,0.00010116693010786548,2.869440459110473,0.12239771757022645,0.0,0.061198858785113226,1
01,49,720,26,0.00010081224172608927,2.869440459110473,0.12112953453285982,0.0,0.06056476726642991,1
01,50,720,26,0.000100911216577515,2.869440459110473,0.12148341764308584,0.0,0.06074170882154292,1
01,51,720,26,9.983281051972881e-05,2.869440459110473,0.11762759281164054,0.0,0.05881379640582027,1
01,52,720,26,9.840211714617908e-05,2.869440459110473,0.11251216991867027,0.0,0.05625608495933514,1
01,53,720,26,9.781361586647108e-05,2.869440459110473,0.11040799233987061,0.0,0.05520399616993531,1
01,54,720,26,9.826616587815806e-05,2.869440459110473,0.11202607818048213,0.0,0.056013039090241065,1
01,55,720,26,9.972225234378129e-05,2.869440459110473,0.1172322936967479,0.0,0.05861614684837395,1
01,56,720,26,0.0001027287871693261,2.869440459110473,0.1279821142798581,0.0,0.06399105713992904,1
01,57,720,26,0.00010035821469500661,2.869440459110473,0.11950616763135175,0.0,0.05975308381567587,1
01,58,720,26,0.00010077581828227267,2.869440459110473,0.12099930305084912,0.0,0.06049965152542456,1
01,59,720,26,9.850403148448095e-05,2.869440459110473,0.11287656312053279,0.0,0.056438281560266396,1
01,60,720,26,0.00010144526459043846,2.869440459110473,0.12339289837582716,0.0,0.06169644918791358,1
01,61,720,26,0.00010162040416616946,2.869440459110473,0.12401910732578311,0.0,0.062009553662891556,1
01,62,720,26,0.00010374905832577497,2.869440459110473,0.13163007863562112,0.0,0.06581503931781056,1
01,63,720,26,0.00010343963367631659,2.869440459110473,0.13052373540040962,0.0,0.06526186770020481,1
01,64,720,26,0.00010224183643003926,2.869440459110473,0.12624102914900553,0.0,0.06312051457450277,1
01,65,720,26,0.00010100595682160929,2.869440459110473,0.12182215997773652,0.0,0.06091107998886826,1
01,66,720,26,0.00010189947352046147,2.869440459110473,0.12501691565429293,0.0,0.06250845782714647,1
01,67,720,26,0.00010159427620237693,2.869440459110473,0.12392568717957847,0.0,0.061962843589789235,1
01,68,720,26,0.00010221001139143482,2.869440459110473,0.1261272391964856,0.0,0.0630636195982428,1
01,69,720,26,0.0001054082385962829,2.869440459110473,0.13756245303270281,0.0,0.06878122651635141,1
01,70,720,26,0.00010493968147784472,2.869440459110473,0.13588713401981334,0.0,0.06794356700990667,1
01,71,720,26,0.00010772344103315845,2.869440459110473,0.14584042493528399,0.0,0.07292021246764199,1
01,72,720,26,0.00010678669059416279,2.869440459110473,0.14249108766342042,0.0,0.07124554383171021,1
