layer,M,N,K,kind,regime,repeat,us,calls_per_event
fc1,1,3072,768,predequant_gemm,warm,0,5.667000077664852,32
fc1,1,3072,768,packed_int4,warm,0,10.285000316798687,32
fc1,1,3072,768,native_int4,warm,0,6.7460001446306705,32
fc1,1,3072,768,bf16,warm,0,5.840000230818987,32
fc1,1,3072,768,fused_int4,warm,0,14.832000248134136,32
fc1,1,3072,768,dequant_only,warm,0,5.109000019729137,32
fc1,1,3072,768,fused_int4,warm,1,14.604000374674797,32
fc1,1,3072,768,predequant_gemm,warm,1,5.078999791294336,32
fc1,1,3072,768,packed_int4,warm,1,9.332000277936459,32
fc1,1,3072,768,dequant_only,warm,1,4.569999873638153,32
fc1,1,3072,768,native_int4,warm,1,5.400999914854765,32
fc1,1,3072,768,bf16,warm,1,5.2109998650848866,32
fc1,1,3072,768,bf16,warm,2,5.140999797731638,32
fc1,1,3072,768,dequant_only,warm,2,4.515000153332949,32
fc1,1,3072,768,fused_int4,warm,2,14.57200013101101,32
fc1,1,3072,768,packed_int4,warm,2,9.271999821066856,32
fc1,1,3072,768,predequant_gemm,warm,2,5.049999803304672,32
fc1,1,3072,768,native_int4,warm,2,5.332000087946653,32
fc1,1,3072,768,native_int4,warm,3,5.260999780148268,32
fc1,1,3072,768,bf16,warm,3,5.123999901115894,32
fc1,1,3072,768,packed_int4,warm,3,9.197999723255634,32
fc1,1,3072,768,dequant_only,warm,3,4.544000141322613,32
fc1,1,3072,768,fused_int4,warm,3,14.495999552309513,32
fc1,1,3072,768,predequant_gemm,warm,3,5.034000147134066,32
fc1,1,3072,768,dequant_only,warm,4,4.521000199019909,32
fc1,1,3072,768,fused_int4,warm,4,14.430999755859375,32
fc1,1,3072,768,bf16,warm,4,5.152999889105558,32
fc1,1,3072,768,packed_int4,warm,4,8.78200028091669,32
fc1,1,3072,768,native_int4,warm,4,4.81100007891655,32
fc1,1,3072,768,predequant_gemm,warm,4,4.993000067770481,32
fc1,1,3072,768,fused_int4,warm,5,14.487000182271004,32
fc1,1,3072,768,dequant_only,warm,5,4.532000049948692,32
fc1,1,3072,768,native_int4,warm,5,5.206000059843063,32
fc1,1,3072,768,predequant_gemm,warm,5,5.0119999796152115,32
fc1,1,3072,768,packed_int4,warm,5,9.115000255405903,32
fc1,1,3072,768,bf16,warm,5,5.073999986052513,32
fc1,1,3072,768,fused_int4,warm,6,14.469999819993973,32
fc1,1,3072,768,dequant_only,warm,6,4.519999958574772,32
fc1,1,3072,768,native_int4,warm,6,5.210000090301037,32
fc1,1,3072,768,bf16,warm,6,5.0479997880756855,32
