video,frame,phase_equal,appearance_abs_error,temporal_abs_error
01,35,True,0.0003196820616722107,0.0952380952380949
01,36,True,0.00013240426778793335,0.0985221674876855
01,37,True,0.00015369057655334473,0.10837438423645351
01,38,True,0.000498257577419281,0.03612479474548458
01,39,True,0.00041218101978302,0.04597701149425237
01,40,True,8.64267349243164e-05,0.09523809523809534
01,41,True,0.0001329556107521057,0.019704433497537366
01,42,True,6.759166717529297e-05,0.09523809523809512
01,43,True,0.0003067106008529663,0.09523809523809534
01,44,True,0.000386752188205719,0.09523809523809534
01,45,True,5.51566481590271e-05,0.0952380952380949
01,46,True,0.00021032243967056274,0.10837438423645351
01,47,True,6.633251905441284e-05,0.059113300492610765
01,48,True,6.94170594215393e-05,0.022988505747126187
01,49,True,0.0002816915512084961,0.04761904761904767
01,50,True,5.62518835067749e-06,0.0
01,51,True,8.183717727661133e-05,0.0
01,52,True,5.812197923660278e-05,0.0
01,53,True,0.00022064149379730225,0.0
01,54,True,0.00013546645641326904,0.0
01,55,True,0.0002525821328163147,0.0
01,56,True,0.0001671239733695984,0.0
01,57,True,0.0002018064260482788,0.0
01,58,True,1.341104507446289e-07,0.0
01,59,True,3.977864980697632e-05,0.0
01,60,True,8.091330528259277e-05,0.0
01,61,True,5.310773849487305e-05,0.0
01,62,True,0.0001294836401939392,0.0
01,63,True,0.00011798739433288574,0.0
01,64,True,0.00016013532876968384,0.0
01,65,True,0.00012452155351638794,0.0
01,66,True,0.00019315630197525024,0.0
01,67,True,5.570799112319946e-05,0.0
01,68,True,8.909404277801514e-05,0.0
01,69,True,0.00013065338134765625,0.0
01,70,True,0.0001301690936088562,0.0
01,71,True,0.00011555105447769165,0.0
01,72,True,0.00013775378465652466,0.0
01,73,True,0.0001624971628189087,0.0
01,74,True,2.6226043701171875e-06,0.0
01,75,True,1.800060272216797e-05,0.0
01,76,True,2.2366642951965332e-05,0.0
01,77,True,9.465962648391724e-05,0.0
01,78,True,0.0001897066831588745,0.0
01,79,True,0.0003254711627960205,0.0
01,80,True,2.3700296878814697e-05,0.0
01,81,True,8.487701416015625e-05,0.0
01,82,True,0.00016023963689804077,0.0
01,83,True,3.4555792808532715e-05,0.0
01,84,True,0.0001213178038597107,0.0
01,85,True,0.000212155282497406,0.0
01,86,True,4.6759843826293945e-05,0.0
01,87,False,0.00017827004194259644,0.571428571428573
01,88,False,4.7169625759124756e-05,0.5238095238095255
01,89,True,0.00012714415788650513,0.0952380952380949
01,90,True,0.0001538395881652832,0.0952380952380949
01,91,True,6.301701068878174e-05,0.0952380952380949
01,92,True,4.426389932632446e-05,0.0952380952380949
01,93,True,4.4673681259155273e-05,0.0952380952380949
01,94,True,7.528811693191528e-05,0.0952380952380949
01,95,True,8.255243301391602e-06,0.0952380952380949
01,96,True,0.00031609833240509033,0.09523809523809579
01,97,True,5.570799112319946e-05,0.09523809523809579
01,98,True,6.996840238571167e-05,0.09523809523809579
01,99,True,5.673617124557495e-05,0.06239737274220136
01,100,True,8.04215669631958e-05,0.032840722495894425
01,101,True,0.00012543797492980957,0.0952380952380949
01,102,True,9.595602750778198e-05,0.0952380952380949
01,103,True,0.0005970075726509094,0.09523809523809534
01,104,True,0.00012084096670150757,0.09523809523809534
01,105,True,0.0002618953585624695,0.09523809523809512
01,106,True,0.00017502903938293457,0.09523809523809512
01,107,True,0.00020793825387954712,0.09523809523809534
01,108,False,0.000224187970161438,0.7142857142857117
01,109,True,0.00011897832155227661,0.01313628899835817
01,110,True,3.534555435180664e-05,0.06896551724137856
