video,frame
01,8
01,12
01,21
01,33
01,45
01,60
01,66
01,73
01,86
01,99
01,112
01,122
01,134
01,137
01,154
01,156
01,172
01,179
01,189
01,204
01,211
01,224
01,231
01,241
01,257
01,264
01,277
01,288
01,301
01,306
01,315
01,329
01,343
01,353
01,363
01,371
01,379
01,389
01,396
01,408
01,420
01,430
01,443
01,453
01,465
01,478
01,488
01,498
01,510
01,514
01,530
01,541
01,544
01,557
01,569
01,580
01,591
01,595
01,609
01,616
01,635
01,638
01,651
01,666
02,5
02,17
02,26
02,41
02,49
02,60
02,68
02,79
02,92
02,102
02,115
02,124
02,134
02,149
02,153
02,166
02,177
02,192
02,198
02,211
02,216
02,235
02,241
02,253
02,260
02,277
02,287
02,294
02,310
02,318
02,324
02,337
02,348
02,357
02,372
02,378
02,394
02,407
02,416
02,426
02,434
02,452
02,457
02,473
02,479
02,490
02,504
02,518
02,526
02,535
02,541
02,559
02,570
02,577
02,586
02,596
02,615
02,617
02,631
02,638
02,656
02,665
02,671
02,682
04,0
04,10
04,30
04,41
04,46
04,54
04,67
04,79
04,91
04,101
04,113
04,124
04,135
04,144
04,154
04,171
04,180
04,190
04,193
04,210
04,223
04,231
04,238
04,252
04,263
04,278
04,285
04,292
04,302
04,318
04,332
04,339
04,344
04,354
04,373
04,379
04,391
04,407
04,410
04,427
04,430
04,440
04,451
04,465
04,477
04,483
04,500
04,514
04,521
04,527
04,546
04,548
04,564
04,579
04,583
04,595
04,604
04,615
04,625
04,634
04,652
04,659
04,676
04,681
06,8
06,16
06,28
06,33
06,53
06,56
06,76
06,79
06,96
06,103
06,118
06,124
06,134
06,149
06,154
06,168
06,183
06,197
06,203
06,219
06,223
06,231
06,249
06,255
06,274
06,281
06,296
06,305
06,315
06,319
06,339
06,343
06,353
06,369
06,376
06,393
06,407
06,417
06,429
06,439
06,443
06,460
06,465
06,474
06,493
06,506
06,515
06,524
06,539
06,540
06,552
06,564
06,573
06,590
06,595
06,610
06,622
06,632
06,645
06,658
06,670
06,681
06,691
06,700
07,5
07,18
07,26
07,36
07,51
07,63
07,68
07,81
07,86
07,106
07,115
07,118
07,132
07,148
07,156
07,167
07,173
07,190
07,199
07,206
07,220
07,231
07,242
07,250
07,263
07,270
07,285
07,290
07,301
07,321
07,331
07,340
07,349
07,357
07,370
07,378
07,389
07,403
07,414
07,428
07,435
07,442
07,453
07,472
07,474
07,494
07,501
07,507
07,520
07,534
07,544
07,552
07,563
07,577
07,587
07,592
07,609
07,618
07,633
07,640
07,650
07,662
07,671
07,685
08,3
08,20
08,29
08,35
08,53
08,56
08,76
08,81
08,92
08,105
08,110
08,131
08,141
08,150
08,155
08,173
08,181
08,198
08,207
08,212
08,223
08,234
08,249
08,258
08,269
08,279
08,296
08,305
08,309
08,330
08,331
08,343
08,355
08,370
08,385
08,394
08,398
08,414
08,426
08,441
08,444
08,461
08,468
08,484
08,494
08,498
08,510
08,521
08,532
08,542
08,562
08,573
08,579
08,596
08,605
08,608
08,626
08,638
08,648
08,660
08,668
08,683
08,695
08,699
09,2
09,19
09,25
09,36
09,52
09,57
09,70
09,89
09,99
09,104
09,123
09,135
09,144
09,153
09,164
09,178
09,187
09,206
09,218
09,222
09,242
09,248
09,260
09,270
09,288
09,291
09,303
09,318
09,329
09,337
09,358
09,368
09,378
09,389
09,404
09,408
09,419
09,439
09,440
09,455
09,463
09,482
09,496
09,506
09,519
09,524
09,534
09,544
09,556
09,577
09,581
09,601
09,603
09,616
09,628
09,638
09,655
09,665
09,675
09,690
09,704
09,717
09,728
09,741
10,8
10,20
10,24
10,34
10,52
10,60
10,71
10,80
10,91
10,100
10,109
10,119
10,132
10,142
10,155
10,166
10,182
10,185
10,197
10,207
10,222
10,228
10,249
10,256
10,263
10,277
10,284
10,296
10,309
10,320
10,336
10,341
10,357
10,366
10,379
10,391
10,394
10,405
10,421
