layer,M,N,K,kind,regime,repeat,us,calls_per_event
fc1,16,3072,768,predequant_gemm,warm,0,4.881999921053648,32
fc1,16,3072,768,packed_int4,warm,0,9.639999829232693,32
fc1,16,3072,768,native_int4,warm,0,9.122000075876713,32
fc1,16,3072,768,bf16,warm,0,4.84299985691905,32
fc1,16,3072,768,fused_int4,warm,0,14.960999600589275,32
fc1,16,3072,768,dequant_only,warm,0,5.140999797731638,32
fc1,16,3072,768,fused_int4,warm,1,14.600000344216824,32
fc1,16,3072,768,predequant_gemm,warm,1,4.290999844670296,32
fc1,16,3072,768,packed_int4,warm,1,8.609999902546406,32
fc1,16,3072,768,dequant_only,warm,1,4.575000144541264,32
fc1,16,3072,768,native_int4,warm,1,7.710000034421682,32
fc1,16,3072,768,bf16,warm,1,4.104000050574541,32
fc1,16,3072,768,bf16,warm,2,4.07300004735589,32
fc1,16,3072,768,dequant_only,warm,2,4.542000126093626,32
fc1,16,3072,768,fused_int4,warm,2,14.630000106990337,32
fc1,16,3072,768,packed_int4,warm,2,8.419999852776527,32
fc1,16,3072,768,predequant_gemm,warm,2,4.253000020980835,32
fc1,16,3072,768,native_int4,warm,2,7.553999777883291,32
fc1,16,3072,768,native_int4,warm,3,7.5170001946389675,32
fc1,16,3072,768,bf16,warm,3,4.077000077813864,32
fc1,16,3072,768,packed_int4,warm,3,8.422000333666801,32
fc1,16,3072,768,dequant_only,warm,3,4.521999973803759,32
fc1,16,3072,768,fused_int4,warm,3,14.643999747931957,32
fc1,16,3072,768,predequant_gemm,warm,3,4.19399980455637,32
fc1,16,3072,768,dequant_only,warm,4,4.526999779045582,32
fc1,16,3072,768,fused_int4,warm,4,14.658999629318714,32
fc1,16,3072,768,bf16,warm,4,4.112999886274338,32
fc1,16,3072,768,packed_int4,warm,4,8.3619998767972,32
fc1,16,3072,768,native_int4,warm,4,7.5090001337230206,32
fc1,16,3072,768,predequant_gemm,warm,4,4.2039998807013035,32
fc1,16,3072,768,fused_int4,warm,5,14.631999656558037,32
fc1,16,3072,768,dequant_only,warm,5,4.486000165343285,32
fc1,16,3072,768,native_int4,warm,5,7.517999969422817,32
fc1,16,3072,768,predequant_gemm,warm,5,4.43299999460578,32
fc1,16,3072,768,packed_int4,warm,5,8.456000126898289,32
fc1,16,3072,768,bf16,warm,5,4.07399982213974,32
fc1,16,3072,768,fused_int4,warm,6,14.670999720692635,32
fc1,16,3072,768,dequant_only,warm,6,4.554999992251396,32
fc1,16,3072,768,native_int4,warm,6,7.486000191420317,32
fc1,16,3072,768,bf16,warm,6,4.040000028908253,32
fc1,16,3072,768,predequant_gemm,warm,6,4.201999865472317,32
fc1,16,3072,768,packed_int4,warm,6,8.093999698758125,32
fc1,16,3072,768,native_int4,eviction_attempt,0,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,0,8.191999979317188,1
fc1,16,3072,768,bf16,eviction_attempt,0,12.28800043463707,1
fc1,16,3072,768,packed_int4,eviction_attempt,0,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,0,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,0,18.432000651955605,1
fc1,16,3072,768,bf16,eviction_attempt,1,10.239999741315842,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,1,8.191999979317188,1
fc1,16,3072,768,dequant_only,eviction_attempt,1,8.191999979317188,1
fc1,16,3072,768,packed_int4,eviction_attempt,1,12.28800043463707,1
fc1,16,3072,768,native_int4,eviction_attempt,1,12.28800043463707,1
fc1,16,3072,768,fused_int4,eviction_attempt,1,18.432000651955605,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,2,8.191999979317188,1
fc1,16,3072,768,native_int4,eviction_attempt,2,12.28800043463707,1
fc1,16,3072,768,packed_int4,eviction_attempt,2,12.28800043463707,1
fc1,16,3072,768,bf16,eviction_attempt,2,10.208000428974628,1
fc1,16,3072,768,dequant_only,eviction_attempt,2,8.191999979317188,1
fc1,16,3072,768,fused_int4,eviction_attempt,2,18.432000651955605,1
fc1,16,3072,768,dequant_only,eviction_attempt,3,8.191999979317188,1
fc1,16,3072,768,packed_int4,eviction_attempt,3,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,3,10.239999741315842,1
fc1,16,3072,768,bf16,eviction_attempt,3,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,3,18.432000651955605,1
fc1,16,3072,768,native_int4,eviction_attempt,3,14.336000196635723,1
fc1,16,3072,768,native_int4,eviction_attempt,4,12.28800043463707,1
fc1,16,3072,768,packed_int4,eviction_attempt,4,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,4,8.191999979317188,1
fc1,16,3072,768,bf16,eviction_attempt,4,8.191999979317188,1
fc1,16,3072,768,fused_int4,eviction_attempt,4,18.432000651955605,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,4,8.191999979317188,1
fc1,16,3072,768,bf16,eviction_attempt,5,10.239999741315842,1
fc1,16,3072,768,packed_int4,eviction_attempt,5,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,5,8.191999979317188,1
fc1,16,3072,768,native_int4,eviction_attempt,5,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,5,8.191999979317188,1
fc1,16,3072,768,fused_int4,eviction_attempt,5,18.432000651955605,1
fc1,16,3072,768,native_int4,eviction_attempt,6,12.28800043463707,1
fc1,16,3072,768,bf16,eviction_attempt,6,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,6,18.432000651955605,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,6,8.191999979317188,1
fc1,16,3072,768,packed_int4,eviction_attempt,6,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,6,8.191999979317188,1
fc1,16,3072,768,bf16,eviction_attempt,7,10.239999741315842,1
fc1,16,3072,768,native_int4,eviction_attempt,7,14.336000196635723,1
fc1,16,3072,768,dequant_only,eviction_attempt,7,6.175999995321035,1
fc1,16,3072,768,fused_int4,eviction_attempt,7,18.432000651955605,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,7,10.208000428974628,1
fc1,16,3072,768,packed_int4,eviction_attempt,7,12.28800043463707,1
fc1,16,3072,768,fused_int4,eviction_attempt,8,18.36800016462803,1
fc1,16,3072,768,packed_int4,eviction_attempt,8,12.28800043463707,1
fc1,16,3072,768,bf16,eviction_attempt,8,10.239999741315842,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,8,10.239999741315842,1
fc1,16,3072,768,native_int4,eviction_attempt,8,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,8,8.191999979317188,1
fc1,16,3072,768,packed_int4,eviction_attempt,9,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,9,8.191999979317188,1
fc1,16,3072,768,fused_int4,eviction_attempt,9,18.432000651955605,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,9,10.239999741315842,1
fc1,16,3072,768,bf16,eviction_attempt,9,10.239999741315842,1
fc1,16,3072,768,native_int4,eviction_attempt,9,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,10,8.191999979317188,1
fc1,16,3072,768,fused_int4,eviction_attempt,10,18.432000651955605,1
fc1,16,3072,768,packed_int4,eviction_attempt,10,12.28800043463707,1
fc1,16,3072,768,bf16,eviction_attempt,10,8.191999979317188,1
fc1,16,3072,768,dequant_only,eviction_attempt,10,8.191999979317188,1
fc1,16,3072,768,native_int4,eviction_attempt,10,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,11,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,11,18.432000651955605,1
fc1,16,3072,768,packed_int4,eviction_attempt,11,12.28800043463707,1
fc1,16,3072,768,bf16,eviction_attempt,11,10.239999741315842,1
fc1,16,3072,768,dequant_only,eviction_attempt,11,8.191999979317188,1
fc1,16,3072,768,native_int4,eviction_attempt,11,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,12,8.191999979317188,1
fc1,16,3072,768,bf16,eviction_attempt,12,10.239999741315842,1
fc1,16,3072,768,packed_int4,eviction_attempt,12,12.28800043463707,1
fc1,16,3072,768,native_int4,eviction_attempt,12,12.28800043463707,1
fc1,16,3072,768,fused_int4,eviction_attempt,12,18.432000651955605,1
fc1,16,3072,768,dequant_only,eviction_attempt,12,6.144000217318535,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,13,10.239999741315842,1
fc1,16,3072,768,dequant_only,eviction_attempt,13,7.807999849319458,1
fc1,16,3072,768,bf16,eviction_attempt,13,9.855999611318111,1
fc1,16,3072,768,native_int4,eviction_attempt,13,12.28800043463707,1
fc1,16,3072,768,packed_int4,eviction_attempt,13,14.336000196635723,1
fc1,16,3072,768,fused_int4,eviction_attempt,13,18.432000651955605,1
fc1,16,3072,768,native_int4,eviction_attempt,14,12.28800043463707,1
fc1,16,3072,768,packed_int4,eviction_attempt,14,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,14,8.191999979317188,1
fc1,16,3072,768,fused_int4,eviction_attempt,14,18.432000651955605,1
fc1,16,3072,768,bf16,eviction_attempt,14,10.239999741315842,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,14,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,15,18.432000651955605,1
fc1,16,3072,768,bf16,eviction_attempt,15,10.239999741315842,1
fc1,16,3072,768,dequant_only,eviction_attempt,15,8.191999979317188,1
fc1,16,3072,768,native_int4,eviction_attempt,15,14.336000196635723,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,15,10.239999741315842,1
fc1,16,3072,768,packed_int4,eviction_attempt,15,12.28800043463707,1
fc1,16,3072,768,native_int4,eviction_attempt,16,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,16,10.239999741315842,1
fc1,16,3072,768,packed_int4,eviction_attempt,16,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,16,8.191999979317188,1
fc1,16,3072,768,bf16,eviction_attempt,16,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,16,18.432000651955605,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,17,10.239999741315842,1
fc1,16,3072,768,packed_int4,eviction_attempt,17,12.28800043463707,1
fc1,16,3072,768,fused_int4,eviction_attempt,17,18.432000651955605,1
fc1,16,3072,768,bf16,eviction_attempt,17,10.239999741315842,1
fc1,16,3072,768,native_int4,eviction_attempt,17,12.28800043463707,1
fc1,16,3072,768,dequant_only,eviction_attempt,17,6.175999995321035,1
fc1,16,3072,768,packed_int4,eviction_attempt,18,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,18,18.432000651955605,1
fc1,16,3072,768,bf16,eviction_attempt,18,10.239999741315842,1
fc1,16,3072,768,dequant_only,eviction_attempt,18,6.175999995321035,1
fc1,16,3072,768,native_int4,eviction_attempt,18,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,18,8.191999979317188,1
fc1,16,3072,768,bf16,eviction_attempt,19,10.239999741315842,1
fc1,16,3072,768,dequant_only,eviction_attempt,19,8.191999979317188,1
fc1,16,3072,768,native_int4,eviction_attempt,19,12.28800043463707,1
fc1,16,3072,768,packed_int4,eviction_attempt,19,14.336000196635723,1
fc1,16,3072,768,fused_int4,eviction_attempt,19,18.432000651955605,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,19,10.239999741315842,1
fc1,16,3072,768,dequant_only,eviction_attempt,20,8.191999979317188,1
fc1,16,3072,768,packed_int4,eviction_attempt,20,12.28800043463707,1
fc1,16,3072,768,predequant_gemm,eviction_attempt,20,10.239999741315842,1
fc1,16,3072,768,fused_int4,eviction_attempt,20,18.432000651955605,1
fc1,16,3072,768,bf16,eviction_attempt,20,10.239999741315842,1
fc1,16,3072,768,native_int4,eviction_attempt,20,12.28800043463707,1
