name,count,device_type,self_cpu_us,self_device_us,device_total_us
aten::lift_fresh,5,DeviceType.CPU,3.1869999999995002,0,0
aten::to,10,DeviceType.CPU,29.423000000011598,0.0,60.64099999999917
aten::_to_copy,10,DeviceType.CPU,45.18599999999242,0.0,60.64099999999917
aten::empty_strided,70,DeviceType.CPU,314.38799999998037,0,0
aten::copy_,10,DeviceType.CPU,76.82700000000204,52.73699999999917,60.64099999999917
Activity Buffer Request,1,DeviceType.CPU,2053.911,7.903999999999996,7.903999999999996
cudaStreamIsCapturing,5,DeviceType.CPU,8.475999999998749,0,0
cudaMemcpyAsync,5,DeviceType.CPU,103.49399999999878,0,0
cudaStreamSynchronize,5,DeviceType.CPU,55.29400000000442,0,0
Memcpy HtoD (Pageable -> Device),5,DeviceType.CUDA,0,40.35200000000032,40.35200000000032
aten::permute,5,DeviceType.CPU,13.624999999997726,0,0
aten::as_strided,250,DeviceType.CPU,136.51099999995495,0,0
aten::unsqueeze,5,DeviceType.CPU,7.071999999999662,0,0
cudaLaunchKernel,380,DeviceType.CPU,2083.1340000000055,0,0
aten::div,5,DeviceType.CPU,48.09099999999762,6.015999999998712,6.015999999998712
aten::sub,5,DeviceType.CPU,40.50500000000011,5.824000000000524,5.824000000000524
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",5,DeviceType.CUDA,0,12.384999999998854,12.384999999998854
"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",5,DeviceType.CUDA,0,6.015999999998712,6.015999999998712
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",5,DeviceType.CUDA,0,5.824000000000524,5.824000000000524
TorchDynamo Cache Lookup,5,DeviceType.CPU,1184.0869999999954,0,0
Torch-Compiled Region: 0/0,5,DeviceType.CPU,2281.4619999999995,0.0,13108.863000000028
Pregraph bytecode,5,DeviceType.CPU,86.00099999999793,0,0
AOTDispatcher Runtime Wrapper Prologue,5,DeviceType.CPU,28.325000000003,0,0
## Call CompiledFxGraph fgdde23ughtzavrysqt6gbkqskhxl7izvir46od7kr4klftdu5zn ##,5,DeviceType.CPU,11148.362000000008,0.0,13108.863000000028
triton_poi_fused__to_copy__unsafe_index_add_arange_clamp_convolution_div_index_lift_fresh_mul_sub_view_0,5,DeviceType.CPU,68.65899999999556,8.766000000000076,8.766000000000076
cuLaunchKernel,565,DeviceType.CPU,3079.029999999984,0,0
## Call CompiledFxGraph fgdde23ughtzavrysqt6gbkqskhxl7izvir46od7kr4klftdu5zn ##,5,DeviceType.CUDA,0,26403.894999999997,26403.894999999997
triton_poi_fused__to_copy__unsafe_index_add_arange_clamp_convolution_div_index_lift_fresh_mul_sub_view_0,5,DeviceType.CUDA,0,8.766000000000076,8.766000000000076
triton_poi_fused__to_copy__unsafe_index_add_arange_clamp_floor_mul_permute_rsub_slice_sub_unsqueeze_view_1,5,DeviceType.CPU,39.57600000000275,108.19300000000203,108.19300000000203
