video,frame,video_length,phase,appearance,temporal
01,35,411,16,0.04417791962623596,2.127025516856024
01,36,411,16,0.052957747131586075,1.992363568634754
01,37,411,16,0.04590291902422905,1.9529397156515793
01,38,411,16,0.04519866034388542,1.9631837089464204
01,39,411,17,0.047778211534023285,1.5018315018315016
01,40,411,18,0.04844241589307785,1.216613894579997
01,41,411,18,0.05044997110962868,1.1439125845905522
01,42,411,18,0.044561173766851425,1.2161172161172171
01,43,411,20,0.04155389964580536,1.0337741354690526
01,44,411,20,0.0413065031170845,0.7992798162289697
01,45,411,21,0.04210272058844566,0.9226423294219912
01,46,411,21,0.04367469251155853,0.7065871981126225
01,47,411,21,0.0430225171148777,0.7265785062395237
01,48,411,22,0.04200586676597595,0.702489600794686
01,49,411,22,0.04324616864323616,0.7409200968523012
01,50,411,23,0.04824176803231239,0.648227478735954
01,51,411,23,0.048553574830293655,0.7091947600422183
01,52,411,23,0.04150208830833435,1.0312907431551497
01,53,411,25,0.045465897768735886,0.5662755323772289
01,54,411,25,0.045180026441812515,0.41168436083690435
01,55,411,25,0.046397190541028976,0.5760849320171355
01,56,411,25,0.048264097422361374,0.92940957347737
01,57,411,27,0.0467301644384861,0.6082448624821504
01,58,411,27,0.04638359323143959,0.4183274352765888
01,59,411,27,0.04863759130239487,0.5883777239709448
01,60,411,27,0.044327955693006516,0.9770286210964175
01,61,411,27,0.041046690195798874,1.405600049667846
01,62,411,27,0.03971044719219208,1.8341714782392746
01,63,411,27,0.04153534397482872,2.2627429068107032
01,64,411,27,0.03866995498538017,2.5960762401440367
01,65,411,27,0.039949480444192886,2.9294095734773697
01,66,411,27,0.038026899099349976,3.2151238591916558
01,67,411,27,0.03831826522946358,3.5008381449059414
01,68,411,27,0.03884798288345337,3.786552430620227
01,69,411,27,0.037388626486063004,4.024647668715465
01,70,411,27,0.03790608048439026,4.262742906810703
01,71,411,27,0.03817429766058922,4.453219097286894
01,72,411,27,0.03836195543408394,4.643695287763085
01,73,411,27,0.03854994848370552,4.834171478239274
01,74,411,27,0.040048860013484955,4.92940957347737
01,75,411,27,0.0404825434088707,5.024647668715465
01,76,411,27,0.04221947863698006,5.11988576395356
01,77,411,27,0.05013657733798027,5.215123859191656
01,78,411,27,0.051091112196445465,5.215123859191656
01,79,411,27,0.05523107200860977,5.215123859191656
01,80,411,27,0.06074032932519913,5.215123859191656
01,81,411,30,0.05901430919766426,3.0415347364499894
01,82,411,30,0.052399177104234695,2.948345439870862
01,83,411,30,0.05245250090956688,2.9048239895697514
01,84,411,30,0.05417812243103981,2.9109703855466558
01,85,411,30,0.05287882685661316,2.9667846278015766
01,86,411,30,0.054056473076343536,3.072266716334513
01,87,411,30,0.05205769091844559,3.2151238591916558
01,88,411,30,0.0508836954832077,3.3579810020487986
01,89,411,32,0.05293111503124237,1.898677593592848
01,90,411,32,0.055717069655656815,1.9667846278015764
01,91,411,35,0.05844554305076599,1.465946482895637
01,92,411,35,0.057772278785705566,1.2048177810889686
01,93,411,36,0.057791486382484436,1.263674178928417
01,94,411,36,0.05750063806772232,1.0127894704165898
01,95,411,36,0.054146137088537216,0.9068107034208737
01,96,411,40,0.05329083278775215,3.4991618550940586
01,97,411,40,0.05398617312312126,2.9297820823244556
01,98,411,42,0.05459236726164818,4.165828521760726
01,99,411,42,0.05445658043026924,3.5012106537530268
01,100,411,42,0.054019421339035034,2.8944558266592173
01,101,411,42,0.05453723296523094,2.3870366921214377
01,102,411,42,0.05479913204908371,2.1136151983609617
01,103,411,42,0.05596596375107765,1.8898615508784995
01,104,411,43,0.05720619484782219,1.951822189110325
01,105,411,43,0.057453203946352005,1.7342149376047675
01,106,411,43,0.05772292986512184,1.611845781337307
01,107,411,43,0.05712063983082771,1.600608431116905
01,108,411,43,0.05983183905482292,1.7383746197305519
01,109,411,45,0.0567198283970356,1.2447383125349225
01,110,411,45,0.055291153490543365,1.1802321971813494
01,111,411,45,0.053405895829200745,1.2929161234245978
01,112,411,45,0.053313326090574265,1.6564847581796733
01,113,411,45,0.054558590054512024,2.1198857639535604
01,114,411,45,0.05523458123207092,2.548457192524989
01,115,411,47,0.05563708767294884,1.4332277891599925
01,116,411,47,0.05848407745361328,1.7286893897063382
01,117,411,47,0.05893925204873085,1.9708822251195128
01,118,411,47,0.0645342618227005,2.2627429068107032
01,119,411,48,0.06932908296585083,1.6314024958092763
01,120,411,50,0.06590143591165543,1.0240889054448377
01,121,411,50,0.06293090432882309,0.920158937108091
01,122,411,50,0.06378208845853806,0.9652325076053894
01,123,411,51,0.06698893010616302,0.7424722170484896
01,124,411,53,0.0700717642903328,1.397280685416279
01,125,411,53,0.07960084825754166,1.0035388340473088
01,126,411,53,0.06308668851852417,0.7214254671881799
01,127,411,53,0.055230360478162766,0.6210964177065886
01,128,411,55,0.050123874098062515,1.3644999068727888
01,129,411,55,0.05385454371571541,0.9415781958154836
01,130,411,55,0.055068280547857285,0.692742285962626
01,131,411,55,0.055341191589832306,0.6420810827590493
01,132,411,55,0.04595857486128807,0.8151735270379344
01,133,411,55,0.05373702943325043,1.1454647047867386
01,134,411,56,0.05605674162507057,0.8356615136276153
01,135,411,58,0.05865130200982094,0.902154342832309
01,136,411,58,0.05816708132624626,0.6922456074998463
01,137,411,58,0.04862695187330246,0.709691438504998
01,138,411,58,0.04353087395429611,0.9345005277208672
01,139,411,58,0.04637718200683594,1.3579810020487986
01,140,411,58,0.05345558747649193,1.8341714782392746
01,141,411,58,0.059534985572099686,2.2151238591916558
01,142,411,58,0.06549298763275146,2.5960762401440367
01,143,411,62,0.06156217306852341,1.0793443844291306
01,144,411,62,0.05603673309087753,0.9354938846464268
