split,video,component,frames,median,q95,q995,max
normal_calibration,03,appearance_score,688,0.18262065067242544,0.9694837043258407,1.0639419436290039,1.0857543633884152
normal_calibration,03,temporal_score,688,0.04328266533472008,0.32194949890388985,0.6969850628400273,0.8357141483820633
normal_calibration,03,combined_score,688,0.11393815690383335,0.5535443199812154,0.7881292450138835,0.8329762857111083
normal_calibration,05,appearance_score,670,0.0,0.07815363740234753,0.19593550802834164,0.22177176500694573
normal_calibration,05,temporal_score,670,0.011645846807233178,0.1919506565854318,1.0208861295433542,1.3239908841782808
normal_calibration,05,combined_score,670,0.018890985710796785,0.1056727987096959,0.5104430647716771,0.6619954420891404
normal_calibration,11,appearance_score,661,0.0,0.016912222155939703,0.09370280661293044,0.1747005547398964
normal_calibration,11,temporal_score,661,0.0,0.08171268143999372,0.20957308549949036,0.26546394599232
normal_calibration,11,combined_score,661,0.0,0.0502931838737834,0.10893432921540286,0.13273197299616
normal_calibration,17,appearance_score,650,0.0,0.19999263325237862,0.2834414694124794,0.3441370950489761
normal_calibration,17,temporal_score,650,0.0,0.13694825531664478,0.3064417819132563,0.3866421140001405
normal_calibration,17,combined_score,650,0.0161405556298711,0.12062015004127687,0.19291676810180372,0.25034585278065813
normal_calibration,20,appearance_score,655,0.13279374724081222,0.3076945020483236,0.49992934377106724,0.5320830547102308
normal_calibration,20,temporal_score,655,0.014987476176509426,0.24140370319009166,3.254753295199449,4.035312764236794
normal_calibration,20,combined_score,655,0.09013186054740813,0.21798435154998386,1.7178277255503192,2.0639509464621026
test_normal,05,appearance_score,480,0.2246716957312214,0.3854158927254645,0.4802935959242757,0.4856099307365155
test_normal,05,temporal_score,480,0.0,0.18321921170477623,0.41093120855817866,0.4417444829111148
test_normal,05,combined_score,480,0.13049370417815076,0.23378786846797942,0.3180184546505999,0.3320360310512102
test_normal,06,appearance_score,96,0.14625249821518993,0.17324407242762507,0.18490150475955872,0.1902003280304128
test_normal,06,temporal_score,96,0.04250542330850736,0.288241739451297,0.4743986192090957,0.4971280907131533
test_normal,06,combined_score,96,0.09733369769222915,0.22183577377329794,0.2999053709642728,0.3083280247748786
test_normal,07,appearance_score,234,0.1979636328678378,0.3803023573952982,0.43932217028089504,0.5173515449759942
test_normal,07,temporal_score,234,0.017140232051743347,0.1677584871761232,0.3312325810857807,0.3866421140001403
test_normal,07,combined_score,234,0.12412308837071082,0.1997804208604637,0.2568572297516323,0.2844890181995825
test_normal,08,appearance_score,255,0.15504466455342292,0.4167108444898466,0.46131567254663725,0.50645718986091
test_normal,08,temporal_score,255,0.0,0.15257874586681364,0.26216700803955073,0.29754051987674307
test_normal,08,combined_score,255,0.09313759964141907,0.21217127748553105,0.2598463825590236,0.29599736010968575
test_normal,09,appearance_score,585,0.19359977417573285,0.292227752241727,0.3852458883938741,0.4035013548489539
test_normal,09,temporal_score,585,0.0005113434382978853,0.19206877691967872,0.35947586888500443,0.47574370812353795
test_normal,09,combined_score,585,0.10970691846596867,0.1985801342621605,0.2851344873495324,0.31122130470839615
test_normal,10,appearance_score,410,0.24128818925812956,0.3870460173326446,0.42701376828657084,0.4409045495017186
test_normal,10,temporal_score,410,0.023036021895317314,0.4803128174164474,1.0166407773484032,1.177864269815909
test_normal,10,combined_score,410,0.14853787413701036,0.3637670930703221,0.61476341215864,0.6876345871429068
test_normal,11,appearance_score,455,0.1289636059488307,0.2958289580392884,0.3809448492581367,0.4153802658112357
test_normal,11,temporal_score,455,0.0,0.173569905352378,0.3622064939798587,0.4080264965897559
test_normal,11,combined_score,455,0.08329774614969168,0.1802766542584841,0.23178569276172906,0.2514709521340346
test_normal,12,appearance_score,635,0.16023542334084692,0.3590549799497335,0.4046219192853164,0.43445145587221695
test_normal,12,temporal_score,635,0.00376860114025501,0.3819873546813146,1.2571417803997007,1.5485269013692422
test_normal,12,combined_score,635,0.0965828886079485,0.27189981950877823,0.7122396300339967,0.8612927482452907
test_normal,13,appearance_score,629,0.14791041353158804,0.34245469073126555,0.4035020491363195,0.5502031863679439
test_normal,13,temporal_score,629,0.024687661201019402,0.16529790255103405,0.32938023948054673,0.3866421140001404
test_normal,13,combined_score,629,0.09206568143567488,0.18889082461280604,0.23752501432296325,0.2751015931839719
test_normal,14,appearance_score,745,0.19209680855575245,0.32377460734640484,0.3972788363593111,0.415000713511568
test_normal,14,temporal_score,745,0.017820318824679413,0.42906623370195845,1.5183046633294597,1.691089451966678
test_normal,14,combined_score,745,0.11587863323569239,0.3077872342670443,0.8391451535916217,0.927155347635699
test_normal,15,appearance_score,585,0.14471537865261794,0.28265637323050324,0.36866329069349785,0.3995224605674384
test_normal,15,temporal_score,585,0.050101430084421646,0.4184885833373281,1.4090493880037496,1.730294153380973
test_normal,15,combined_score,585,0.09476674232540397,0.28524638742738195,0.7935221976090289,0.9602854137010696
test_normal,16,appearance_score,695,0.240417928226787,0.4862281347108021,0.7651463962329917,0.9168989364804299
test_normal,16,temporal_score,695,0.05346095647403844,0.355417438283919,3.1159744815080317,3.8295277109282155
test_normal,16,combined_score,695,0.16022037605520253,0.382111844320047,1.6852683101246737,2.037178142692952
test_normal,17,appearance_score,678,0.7385342705614129,1.3788699996475213,1.7096131366173932,1.7290537516055104
test_normal,17,temporal_score,678,0.03426768051752922,0.31686265437970307,3.0783197131895688,3.7867589457489848
test_normal,17,combined_score,678,0.43076755847388304,0.8198366582824584,1.9014326078936163,2.228550117202611
test_abnormal,01,appearance_score,685,0.2060631290689071,0.36207668637217966,0.5620589693627255,0.6229532297178315
test_abnormal,01,temporal_score,685,0.05062811382586842,0.36478627276041414,1.6330218024570193,2.0439317646953317
test_abnormal,01,combined_score,685,0.1313634524926564,0.3617832488303456,0.93987553720158,1.156945393847447
test_abnormal,02,appearance_score,641,0.19797954895735306,0.42848385100941827,0.5237666065171487,0.5379648984307319
test_abnormal,02,temporal_score,641,0.030603904782125317,0.5507271099155319,1.6529626625203087,2.1294692950537932
test_abnormal,02,combined_score,641,0.12081484522787544,0.37058983270225476,0.9123508742965235,1.1654452811327203
test_abnormal,03,appearance_score,639,0.22475085986257295,0.3681630822660607,0.4549849957422918,0.4879895302285095
test_abnormal,03,temporal_score,639,0.0,0.38218933533944316,2.9928262606354767,3.6156838850320616
test_abnormal,03,combined_score,639,0.13502947927954934,0.3088167312584603,1.6269468485697087,1.9364306476983972
test_abnormal,04,appearance_score,648,0.25216912618104703,0.4525516523876298,0.4916348114247849,0.5192893368805587
test_abnormal,04,temporal_score,648,0.025508367419487504,0.19609381679424015,0.5102032702662882,0.5933578123664224
test_abnormal,04,combined_score,648,0.16200360285143733,0.26806611664111896,0.4077616019949105,0.46705306610809444
test_abnormal,05,appearance_score,59,0.2354471765519784,0.5528577979531395,0.6180848950367428,0.6183905319919233
test_abnormal,05,temporal_score,59,0.53817362850532,1.1538919780850683,1.4828768468191234,1.5841675390186012
test_abnormal,05,combined_score,59,0.4171585926479692,0.8363723637836964,0.8905424005657434,0.908819823675869
test_abnormal,06,appearance_score,451,0.25200849216694526,0.5874957049535763,0.6188365988145753,0.6299597677316445
test_abnormal,06,temporal_score,451,0.05346095647403844,2.3522616311201583,5.036964250139484,5.346095647403843
test_abnormal,06,combined_score,451,0.18354715442451483,1.3781351844822123,2.7048249298831926,2.8803223128936186
test_abnormal,07,appearance_score,417,0.2993626053208715,0.5966986761302254,0.6347482523203408,0.67177469744236
test_abnormal,07,temporal_score,417,0.05346095647403847,3.075130464164902,5.058399715938586,5.3282753285791635
test_abnormal,07,combined_score,417,0.22164162450245595,1.7556820553923569,2.7171779245360455,2.899706477233917
test_abnormal,08,appearance_score,405,0.1939355812474774,0.34604078745230127,0.43159715084422745,0.4636369525404097
test_abnormal,08,temporal_score,405,0.05346095647403844,0.34956357860228765,1.3604017073144057,1.5485269013692422
test_abnormal,08,combined_score,405,0.12803561306562974,0.258458096378342,0.7957148000172746,0.8893030802840025
test_abnormal,09,appearance_score,92,0.22033467342345003,0.24303215393574998,0.2697584623380479,0.27318079818989094
test_abnormal,09,temporal_score,92,0.05346095647403844,0.05346095647403844,0.05346095647403844,0.05346095647403844
test_abnormal,09,combined_score,92,0.13689781494874423,0.14824655520489421,0.16160970940604316,0.16332087733196468
test_abnormal,10,appearance_score,202,0.6050941283330337,0.9758738893713508,0.9941529353369143,1.00947024363099
test_abnormal,10,temporal_score,202,0.05346095647403847,3.816426836367305,5.0428472819642725,5.246301861985638
test_abnormal,10,combined_score,202,0.33609710639595103,2.300601270899172,2.924197422924754,3.039870077788917
test_abnormal,11,appearance_score,216,0.23496437782857377,1.0418251877424933,1.0883100294167192,1.0905831192062607
test_abnormal,11,temporal_score,216,0.05346095647403844,0.2592856388990864,3.4783247652627467,3.690529224095715
test_abnormal,11,combined_score,216,0.1442126671513061,0.6562287823842563,2.267609885455501,2.3660496210083823
test_abnormal,12,appearance_score,171,0.17206636186430813,0.3935032004684463,0.4213223248699976,0.4318208497210265
test_abnormal,12,temporal_score,171,0.05346095647403837,0.2975993243721473,0.3881265440015192,0.4063032692026921
test_abnormal,12,combined_score,171,0.11385981978892756,0.25254263771567687,0.26954032340443934,0.280776973119357
test_abnormal,13,appearance_score,102,0.2618359568953073,0.3660433793858776,0.420770441671529,0.4243087757130728
test_abnormal,13,temporal_score,102,0.035896309368507864,0.26659196961720477,0.33138664886373953,0.33858605766891
test_abnormal,13,combined_score,102,0.15470555097012417,0.2650495771704023,0.31028074246293347,0.3229469169843851
test_abnormal,14,appearance_score,128,0.17720626602366327,0.22298654372642743,0.24104325825386835,0.24754506984847624
test_abnormal,14,temporal_score,128,0.1942414751890063,1.426516521915591,1.9357321323308074,1.9923116445991653
test_abnormal,14,combined_score,128,0.1871100795116661,0.7974365801773545,1.0658082886263625,1.090651206937534
test_abnormal,15,appearance_score,72,0.1388965267793532,0.7643449093610056,0.8096533432214544,0.8134384621554326
test_abnormal,15,temporal_score,72,0.05346095647403844,0.09299266201712482,0.13462716518152326,0.13715765045462777
test_abnormal,15,combined_score,72,0.09617874162669583,0.39896807546614277,0.42407875765452996,0.4247016723927877
