scene,video,frame,bf16_cls_cosine,bf16_cls_max_abs,same_eager_cls_cosine,same_eager_cls_max_abs,bf16_patch12_cosine,bf16_patch12_max_abs,same_eager_patch12_cosine,same_eager_patch12_max_abs
R01,01,0,0.003968954086303711,0.012015830725431442,0.0036863088607788086,0.008919483982026577,0.005808556918054819,0.07937926054000854,0.0030806788709014654,0.08941438794136047
R01,01,6,0.00480198860168457,0.011328533291816711,0.0038677453994750977,0.009788156487047672,0.008652132004499435,0.31822943687438965,0.004857589956372976,0.2546378970146179
R01,01,13,0.004829287528991699,0.012375295162200928,0.0042386651039123535,0.010905086994171143,0.007934663444757462,0.2588348984718323,0.005037104245275259,0.26393547654151917
R01,01,19,0.004510819911956787,0.010953033342957497,0.004160702228546143,0.01088305190205574,0.005409897770732641,0.08906365931034088,0.0031292925123125315,0.02141362428665161
R01,01,26,0.004071652889251709,0.009961715899407864,0.003860652446746826,0.009708402678370476,0.006328033749014139,0.09609266370534897,0.0031488919630646706,0.03136195242404938
R01,01,33,0.0035437941551208496,0.011264447122812271,0.004181623458862305,0.01098957471549511,0.00908470619469881,0.33281323313713074,0.003249269211664796,0.08645498752593994
R01,01,39,0.0043329596519470215,0.011231742799282074,0.004652500152587891,0.01073908805847168,0.0055360314436256886,0.10901325941085815,0.003484611166641116,0.08008451759815216
R01,01,46,0.005858004093170166,0.012187592685222626,0.004470884799957275,0.01058918796479702,0.00598670681938529,0.1096382886171341,0.0036504415329545736,0.17854520678520203
R01,01,53,0.003431856632232666,0.010099556297063828,0.003739655017852783,0.008478138595819473,0.005725349299609661,0.0808815136551857,0.003073077881708741,0.02693498507142067
R01,01,59,0.0047419071197509766,0.01236734725534916,0.003700852394104004,0.013145975768566132,0.006053765770047903,0.07755391299724579,0.003127999836578965,0.031446099281311035
R01,01,66,0.004988431930541992,0.012592311948537827,0.004281938076019287,0.011362968012690544,0.006146361585706472,0.15298843383789062,0.0033318933565169573,0.03708411008119583
R01,01,73,0.00454258918762207,0.010940732434391975,0.004387497901916504,0.010531716048717499,0.007983263581991196,0.2440401315689087,0.003128733951598406,0.022997451946139336
R01,01,79,0.005431056022644043,0.01464841328561306,0.007311105728149414,0.018055181950330734,0.009048127569258213,0.3606824278831482,0.003907495178282261,0.06965112686157227
R01,01,86,0.005430936813354492,0.010729841887950897,0.004719555377960205,0.0133136548101902,0.008681810460984707,0.20375221967697144,0.004372840281575918,0.2096366286277771
R01,01,93,0.005562186241149902,0.013490069657564163,0.0038869380950927734,0.009985027834773064,0.005987968761473894,0.22943198680877686,0.0028395915869623423,0.07981790602207184
R01,01,99,0.005342841148376465,0.011869488283991814,0.0041408538818359375,0.010313517414033413,0.00787210650742054,0.3637770116329193,0.003032115288078785,0.025209296494722366
R01,01,106,0.004773855209350586,0.012425730004906654,0.0042389631271362305,0.01147585641592741,0.006461764685809612,0.09195895493030548,0.0031184786930680275,0.02619330585002899
R01,01,112,0.0037972331047058105,0.01036139577627182,0.004476010799407959,0.012426463887095451,0.00666617089882493,0.1327957659959793,0.003411971963942051,0.06963840126991272
R01,01,119,0.004982888698577881,0.012698923237621784,0.003935396671295166,0.010641662403941154,0.009513060562312603,0.3366950750350952,0.004549623932689428,0.23741823434829712
R01,01,126,0.004712343215942383,0.012280162423849106,0.004758298397064209,0.014125008136034012,0.009033831767737865,0.23953141272068024,0.004292855504900217,0.33771228790283203
R01,01,132,0.0046048760414123535,0.014175187796354294,0.004368960857391357,0.011231902986764908,0.006947523448616266,0.0881119966506958,0.0034488460514694452,0.0562778115272522
R01,01,139,0.0045899152755737305,0.011167999356985092,0.0033662915229797363,0.009062070399522781,0.006499216891825199,0.16540229320526123,0.0033133095130324364,0.04606091231107712
R01,01,146,0.004676342010498047,0.012204940430819988,0.0039643049240112305,0.011828599497675896,0.0068424721248447895,0.1976325958967209,0.005960362032055855,0.335614949464798
R01,01,152,0.004581749439239502,0.01174403727054596,0.004355013370513916,0.013200890272855759,0.010760294273495674,0.3422473073005676,0.004467133432626724,0.29824522137641907
R01,01,159,0.004767894744873047,0.01303025707602501,0.004037022590637207,0.011200424283742905,0.005838026292622089,0.07352282106876373,0.003797025652602315,0.07032537460327148
R01,01,166,0.0039061903953552246,0.011341730132699013,0.0040323734283447266,0.012339789420366287,0.007699241396039724,0.31028664112091064,0.0038473682943731546,0.15796196460723877
R01,01,172,0.004088103771209717,0.009275205433368683,0.004060804843902588,0.00889873318374157,0.005589156411588192,0.08143521845340729,0.004079267382621765,0.2511698305606842
R01,01,179,0.0037946701049804688,0.016040239483118057,0.004190802574157715,0.014136180281639099,0.007187116425484419,0.20695579051971436,0.003602977842092514,0.0395849347114563
R01,01,186,0.004194974899291992,0.01178542897105217,0.0042724609375,0.011720791459083557,0.006663918495178223,0.21100720763206482,0.0037142413202673197,0.16600221395492554
R01,01,192,0.004002213478088379,0.00985608622431755,0.004264652729034424,0.009745921939611435,0.00909889955073595,0.27302536368370056,0.004827138967812061,0.2211877405643463
R01,01,199,0.003520667552947998,0.008971573784947395,0.0036351680755615234,0.009743783622980118,0.00869892816990614,0.3406512141227722,0.003185382578521967,0.021552421152591705
