mode,repeat,frame,processing_ms,read_decode_ms,queue_ms,end_to_end_ms,elapsed_s,score,alarm_active,valid_score
capacity,0,0,7.079325849190354,0.3155739977955818,0.0001902226358652115,7.07951607182622,0.007094213971868157,,,False
capacity,0,1,7.561743957921863,0.3327659796923399,0.0002009328454732895,7.561944890767336,0.014680013991892338,,,False
capacity,0,2,7.121626054868102,0.30637718737125397,0.00013993121683597565,7.121765986084938,0.02182544395327568,,,False
capacity,0,3,7.046714890748262,0.30762888491153717,0.00011990778148174286,7.046834798529744,0.028894590912386775,,,False
capacity,0,4,7.798059144988656,0.30632619746029377,0.00012991949915885925,7.798189064487815,0.03671457106247544,,,False
capacity,0,5,7.042387034744024,0.3071280661970377,0.00013993121683597565,7.04252696596086,0.043779429979622364,,,False
capacity,0,6,7.862850092351437,0.3054148983210325,0.00010989606380462646,7.862959988415241,0.05166469211690128,,,False
capacity,0,7,7.059057941660285,0.30815997160971165,0.00012991949915885925,7.059187861159444,0.05874631297774613,,,False
capacity,0,8,7.5222100131213665,0.30470406636595726,0.00013993121683597565,7.5223499443382025,0.06629046401940286,,,False
capacity,0,9,7.085517980158329,0.29967399314045906,0.00013993121683597565,7.085657911375165,0.07340215099975467,,,False
capacity,0,10,7.0351120084524155,0.2956960815936327,0.00013085082173347473,7.035242859274149,0.08045955491252244,,,False
capacity,0,11,7.357750087976456,0.2994330134242773,0.00014086253941059113,7.357890950515866,0.0878393470775336,,,False
capacity,0,12,7.0414249785244465,0.3003759775310755,0.00014016404747962952,7.041565142571926,0.09490289306268096,,,False
capacity,0,13,7.8061840031296015,0.29888306744396687,0.00013993121683597565,7.8063239343464375,0.10273159900680184,,,False
capacity,0,14,7.044130004942417,0.3015180118381977,0.00012014061212539673,7.0442501455545425,0.1097979610785842,,,False
capacity,0,15,8.143698796629906,0.30458299443125725,0.0001310836523771286,8.143829880282283,0.11796387191861868,,,False
capacity,0,16,7.316643139347434,0.30652713030576706,0.00013993121683597565,7.31678307056427,0.12530332803726196,,,False
capacity,0,17,7.909899111837149,0.30774902552366257,0.00013993121683597565,7.910039043053985,0.1332413600757718,,,False
capacity,0,18,7.3361690156161785,0.3131700213998556,0.0001601874828338623,7.336329203099012,0.14060128410346806,,,False
capacity,0,19,7.926720893010497,0.3086200449615717,0.000141095370054245,7.926861988380551,0.1485510489437729,,,False
capacity,0,20,7.318627089262009,0.3114868886768818,0.00015995465219020844,7.318787043914199,0.15589231811463833,,,False
