video,frame,video_length,phase,appearance,temporal
01,35,230,34,0.10636800527572632,4.0328407224958935
01,36,230,34,0.10460953414440155,4.666666666666666
01,37,230,34,0.10352665930986404,5.382594417077176
01,38,230,34,0.10507673025131226,6.1444991789819365
01,39,230,42,0.10405039042234421,2.8735632183908035
01,40,230,42,0.10435118526220322,2.7799671592775033
01,41,230,42,0.10443778336048126,2.8505747126436773
01,42,230,42,0.10189350694417953,3.0853858784893253
01,43,230,42,0.10381171107292175,3.4614121510673224
01,44,230,42,0.10357846319675446,3.4909688013136275
01,45,230,42,0.10416541993618011,3.60262725779967
01,46,230,48,0.10356893390417099,2.7914614121510692
01,47,230,48,0.10179026424884796,2.292282430213467
01,48,230,48,0.10122326016426086,1.9573070607553384
01,49,230,57,0.1024862602353096,8.617405582922824
01,50,230,57,0.10371264815330505,7.604269293924466
01,51,230,62,0.10525835305452347,11.188834154351396
01,52,230,62,0.10369816422462463,9.9376026272578
01,53,230,66,0.10416333377361298,12.331691297208538
01,54,230,66,0.10179902613162994,10.889983579638752
01,55,230,66,0.10309923440217972,9.530377668308702
01,56,230,66,0.10032503306865692,8.282430213464696
01,57,230,66,0.10127103328704834,7.198686371100163
01,58,230,68,0.10032392293214798,7.03448275862069
01,59,230,68,0.10172302275896072,5.885057471264369
01,60,230,78,0.10187410563230515,13.28407224958949
01,61,230,78,0.10171449184417725,11.651888341543515
01,62,230,78,0.10291069000959396,10.101806239737275
01,63,230,78,0.10445678234100342,8.633825944170773
01,64,230,78,0.10079137980937958,7.247947454844008
01,65,230,78,0.10294360667467117,5.944170771756979
01,66,230,78,0.10211355984210968,4.722495894909688
01,67,230,78,0.10416742414236069,3.8752052545155986
01,68,230,78,0.10830998420715332,3.192118226600985
01,69,230,85,0.10186471045017242,5.4515599343185555
01,70,230,85,0.10424359887838364,4.3546798029556655
01,71,230,85,0.10399312525987625,3.422003284072249
01,72,230,85,0.1035192608833313,2.891625615763546
01,73,230,85,0.10396043956279755,2.5254515599343184
01,74,230,88,0.10299169272184372,2.9868637110016425
01,75,230,88,0.10293996334075928,2.507389162561576
01,76,230,88,0.10210949927568436,2.2742200328407205
01,77,230,96,0.1014033779501915,6.950738916256158
01,78,230,96,0.10156059265136719,5.6042692939244665
01,79,230,96,0.10139374434947968,4.435139573070607
01,80,230,96,0.10226409882307053,3.348111658456486
01,81,230,103,0.10197905451059341,8.665024630541874
01,82,230,103,0.1002911850810051,7.556650246305419
01,83,230,109,0.10208874195814133,11.998357963875206
01,84,230,109,0.10319720208644867,10.604269293924467
01,85,230,115,0.1023082509636879,14.760262725779967
01,86,230,115,0.10232435911893845,13.080459770114945
01,87,230,115,0.10032030194997787,11.482758620689655
01,88,230,115,0.09972746670246124,9.967159277504107
01,89,230,115,0.10254160314798355,8.533661740558292
01,90,230,115,0.10082384943962097,7.518883415435139
01,91,230,118,0.10082703828811646,8.08702791461412
01,92,230,121,0.10289963334798813,9.001642036124794
01,93,230,121,0.1016203835606575,7.454844006568144
01,94,230,125,0.101805679500103,9.379310344827587
01,95,230,125,0.10192670673131943,7.699507389162562
01,96,230,125,0.10234377533197403,6.101806239737273
01,97,230,125,0.10064102709293365,4.648604269293924
01,98,230,125,0.10313064604997635,3.8226600985221673
01,99,230,125,0.10213632136583328,3.213464696223316
01,100,230,131,0.10155773162841797,5.665024630541873
01,101,230,131,0.10410944372415543,4.083743842364532
01,102,230,131,0.10158827155828476,3.0
01,103,230,131,0.10449586063623428,2.080459770114942
01,104,230,131,0.10141593217849731,1.6798029556650236
01,105,230,131,0.10359067469835281,1.6075533661740546
01,106,230,131,0.10039416700601578,1.9162561576354666
01,107,230,131,0.10221598297357559,2.4614121510673215
01,108,230,131,0.10257041454315186,3.095238095238094
01,109,230,137,0.09853015840053558,2.2545155993431867
01,110,230,137,0.10337582230567932,1.7093596059113303
01,111,230,137,0.09977583587169647,1.446633825944171
01,112,230,137,0.09777963906526566,1.655172413793102
01,113,230,137,0.0988563522696495,2.098522167487683
01,114,230,137,0.09843314439058304,2.699507389162561
01,115,230,137,0.09802454710006714,3.1921182266009858
01,116,230,137,0.10151578485965729,3.763546798029557
01,117,230,137,0.10151731222867966,4.334975369458128
01,118,230,137,0.09950173646211624,4.9064039408867
01,119,230,137,0.09974130988121033,5.477832512315271
01,120,230,137,0.10047131776809692,6.0492610837438425
01,121,230,137,0.10176236927509308,6.334975369458128
01,122,230,137,0.09941279143095016,6.620689655172415
01,123,230,137,0.09899862110614777,6.9064039408867
01,124,230,137,0.09854204952716827,7.192118226600986
01,125,230,137,0.0999462902545929,7.477832512315271
01,126,230,142,0.1017913743853569,4.151067323481119
01,127,230,142,0.1013660654425621,4.280788177339903
01,128,230,142,0.10188780725002289,4.492610837438424
01,129,230,142,0.1001126766204834,4.786535303776684
01,130,230,142,0.10148918628692627,4.876847290640393
01,131,230,142,0.10053878277540207,5.0492610837438425
01,132,230,142,0.0996202751994133,5.287356321839081
01,133,230,145,0.09988708049058914,3.1609195402298864
01,134,230,145,0.09884283691644669,3.2331691297208556
01,135,230,145,0.09953368455171585,3.4696223316912986
01,136,230,151,0.09943041205406189,2.6453201970443354
01,137,230,145,0.09911780059337616,4.477832512315271
01,138,230,145,0.10092023015022278,4.858784893267652
01,139,230,145,0.09910889714956284,5.239737274220033
01,140,230,145,0.09760124236345291,5.620689655172415
01,141,230,145,0.10044185072183609,6.001642036124795
01,142,230,142,0.10183953493833542,9.239737274220033
01,143,230,142,0.10023439675569534,9.47783251231527
01,144,230,142,0.10063112527132034,9.71592775041051
01,145,230,142,0.10158652812242508,9.954022988505747
01,146,230,142,0.09918595850467682,10.192118226600986
01,147,230,142,0.0997585728764534,10.192118226600986
01,148,230,151,0.09912817180156708,5.039408866995075
01,149,230,151,0.10010076314210892,4.975369458128078
01,150,230,151,0.10092518478631973,4.911330049261083
01,151,230,151,0.0993867963552475,4.847290640394086
01,152,230,151,0.10201738029718399,4.783251231527091
01,153,230,151,0.0998610258102417,4.765188834154349
01,154,230,151,0.09962911158800125,4.6863711001642026
01,155,230,151,0.10105473548173904,4.689655172413793
01,156,230,151,0.10324902087450027,4.77504105090312
01,157,230,151,0.10069338232278824,4.656814449917898
01,158,230,151,0.1034829169511795,4.9064039408867
01,159,230,151,0.10292432457208633,5.192118226600986
01,160,230,151,0.10197988897562027,5.477832512315271
01,161,230,151,0.10197251290082932,5.763546798029557
01,162,230,151,0.10405195504426956,6.0492610837438425
01,163,230,151,0.10353917628526688,6.477832512315271
01,164,230,151,0.10492949187755585,6.9064039408867
01,165,230,151,0.10238426178693771,7.334975369458128
01,166,230,151,0.10132714360952377,7.763546798029557
01,167,230,151,0.09962397813796997,8.192118226600986
01,168,230,151,0.10120838135480881,8.620689655172415
01,169,230,151,0.09876500815153122,8.620689655172415
01,170,230,151,0.10089056938886642,8.620689655172415
01,171,230,151,0.1010909155011177,8.620689655172415
01,172,230,151,0.09840872138738632,8.620689655172415
01,173,230,151,0.09900825470685959,8.620689655172415
01,174,230,151,0.1000017449259758,8.620689655172415
01,175,230,151,0.09976652264595032,8.620689655172415
01,176,230,151,0.09879710525274277,8.620689655172415
01,177,230,151,0.09988226741552353,8.620689655172415
01,178,230,151,0.10298627614974976,8.620689655172415
01,179,230,157,0.10297589004039764,4.610837438423646
01,180,230,157,0.10141968727111816,4.407224958949097
01,181,230,157,0.10011733323335648,4.285714285714286
01,182,230,157,0.1001235619187355,4.246305418719211
01,183,230,157,0.1005735769867897,4.288998357963873
01,184,230,157,0.10060013830661774,4.413793103448275
01,185,230,157,0.1026826798915863,4.620689655172415
01,186,230,157,0.10101746767759323,4.9064039408867
01,187,230,171,0.10003026574850082,8.141215106732348
01,188,230,171,0.10163138061761856,7.270935960591133
01,189,230,171,0.09829487651586533,6.482758620689654
01,190,230,171,0.09752387553453445,5.776683087027912
01,191,230,171,0.09993167966604233,5.152709359605908
01,192,230,171,0.09713854640722275,4.610837438423643
01,193,230,171,0.09994617849588394,4.151067323481116
01,194,230,171,0.09875818341970444,3.773399014778325
01,195,230,171,0.09942007809877396,3.4778325123152714
01,196,230,171,0.09883525222539902,3.3267651888341554
01,197,230,171,0.09774498641490936,3.339901477832514
01,198,230,171,0.09877792745828629,3.517241379310346
01,199,230,171,0.10358012467622757,3.8587848932676523
01,200,230,171,0.09996382147073746,4.259441707717569
01,201,230,171,0.10018957406282425,4.742200328407224
01,202,230,171,0.09963209927082062,5.307060755336617
01,203,230,171,0.09591300785541534,5.954022988505748
01,204,230,171,0.10101266950368881,6.620689655172415
01,205,230,171,0.09743721783161163,7.287356321839081
01,206,230,171,0.09895008057355881,7.954022988505748
01,207,230,181,0.09740494191646576,4.154351395730706
01,208,230,181,0.09963465481996536,3.760262725779967
01,209,230,181,0.09789770096540451,3.4482758620689644
01,210,230,187,0.09882897883653641,5.343185550082102
01,211,230,187,0.09735068678855896,4.663382594417077
01,212,230,187,0.09788716584444046,4.065681444991789
01,213,230,187,0.09875469654798508,3.5500821018062374
01,214,230,187,0.09672219306230545,3.119868637110014
01,215,230,187,0.09772925078868866,2.853858784893267
01,216,230,187,0.1002868115901947,2.752052545155994
01,217,230,187,0.09960690140724182,2.811165845648605
01,218,230,187,0.10266631096601486,2.9523809523809526
01,219,230,187,0.10077449679374695,3.175697865353037
01,220,230,187,0.09885422885417938,3.481116584564859
01,221,230,187,0.10147874057292938,3.8686371100164174
01,222,230,187,0.10452105849981308,4.338259441707716
01,223,230,187,0.10534463077783585,4.889983579638751
01,224,230,187,0.10335512459278107,5.523809523809524
01,225,230,187,0.10179686546325684,6.239737274220033
01,226,230,187,0.10169600695371628,7.001642036124795
01,227,230,187,0.10449694842100143,7.763546798029557
01,228,230,187,0.10101500898599625,8.049261083743843
01,229,230,187,0.1027507558465004,8.334975369458128
02,35,256,42,0.10531178116798401,4.7980295566502456
02,36,256,42,0.10789254307746887,4.640394088669949
02,37,256,42,0.10848994553089142,4.571428571428571
02,38,256,42,0.10759704560041428,4.660098522167487
02,39,256,42,0.11012040078639984,4.926108374384235
02,40,256,42,0.10923411697149277,5.274220032840722
02,41,256,42,0.11002349853515625,5.7274220032840715
02,42,256,42,0.10917752981185913,6.477832512315271
02,43,256,42,0.11094123125076294,7.287356321839081
02,44,256,42,0.10907797515392303,7.858784893267652
02,45,256,42,0.10815981775522232,8.239737274220033
02,46,256,42,0.10965651273727417,8.620689655172415
02,47,256,42,0.11006195098161697,8.620689655172415
02,48,256,42,0.10846909135580063,8.620689655172415
02,49,256,42,0.1085314080119133,8.620689655172415
02,50,256,42,0.10531896352767944,8.620689655172415
02,51,256,42,0.10915400832891464,8.620689655172415
02,52,256,48,0.10727086663246155,4.610837438423647
02,53,256,54,0.10433237999677658,4.292282430213466
02,54,256,54,0.10510188341140747,3.8029556650246312
02,55,256,54,0.10725398361682892,3.3957307060755335
02,56,256,54,0.1052531972527504,3.070607553366173
02,57,256,54,0.10291695594787598,2.827586206896551
02,58,256,54,0.1048833578824997,2.666666666666666
02,59,256,57,0.1047181710600853,2.7192118226600988
02,60,256,57,0.10640549659729004,2.3760262725779975
02,61,256,62,0.10670174658298492,5.284072249589491
02,62,256,62,0.10525896400213242,4.413793103448276
02,63,256,62,0.10636114329099655,3.6847290640394084
02,64,256,62,0.10914137214422226,3.1198686371100144
02,65,256,62,0.1045854389667511,2.7356321839080433
02,66,256,62,0.10625176131725311,2.5977011494252857
02,67,256,62,0.10599302500486374,2.6896551724137923
02,68,256,62,0.10674009472131729,2.9458128078817727
02,69,256,57,0.10740769654512405,7.09688013136289
02,70,256,62,0.10752204805612564,4.050903119868638
02,71,256,62,0.1077290028333664,4.576354679802956
02,72,256,62,0.10569697618484497,5.183908045977012
02,73,256,62,0.10816352814435959,5.76847290640394
02,74,256,62,0.10819260776042938,6.067323481116584
02,75,256,62,0.10835820436477661,6.3825944170771765
02,76,256,62,0.10723570734262466,6.763546798029557
02,77,256,62,0.10632910579442978,7.144499178981938
02,78,256,62,0.10833057761192322,7.525451559934319
02,79,256,62,0.10639805346727371,7.9064039408867
02,80,256,62,0.10613088309764862,8.144499178981938
02,81,256,66,0.10649397224187851,5.275862068965519
02,82,256,66,0.1059364378452301,5.167487684729065
02,83,256,68,0.10524521768093109,3.9917898193760273
02,84,256,68,0.10556069016456604,3.8440065681445
02,85,256,68,0.10655029863119125,3.8604269293924474
02,86,256,68,0.10646793991327286,3.985221674876848
02,87,256,68,0.10189616680145264,4.192118226600986
02,88,256,68,0.1041158139705658,4.477832512315271
02,89,256,68,0.10373746603727341,4.763546798029557
02,90,256,68,0.10369694232940674,5.287356321839081
02,91,256,68,0.104885034263134,5.573070607553366
02,92,256,68,0.10466521233320236,5.858784893267652
02,93,256,68,0.10659004002809525,6.144499178981938
02,94,256,68,0.10757578164339066,6.430213464696225
02,95,256,68,0.1080114096403122,6.71592775041051
02,96,256,68,0.10635742545127869,7.001642036124797
02,97,256,68,0.10710139572620392,7.287356321839082
02,98,256,68,0.10705243051052094,7.573070607553368
02,99,256,68,0.10802549123764038,7.858784893267654
02,100,256,68,0.10747919976711273,8.14449917898194
02,101,256,68,0.10563898831605911,8.430213464696225
02,102,256,68,0.10633718222379684,8.52545155993432
02,103,256,68,0.10758499801158905,8.620689655172416
02,104,256,75,0.10896297544240952,4.331691297208539
02,105,256,75,0.10523954033851624,4.080459770114943
02,106,256,75,0.10450366884469986,3.911330049261083
02,107,256,75,0.10394617170095444,3.8243021346469623
02,108,256,75,0.10491462796926498,3.819376026272578
02,109,256,78,0.1077677309513092,2.655172413793104
02,110,256,78,0.10529520362615585,2.4679802955665027
02,111,256,78,0.10260377079248428,2.444991789819375
02,112,256,78,0.10318727046251297,2.586206896551724
02,113,256,78,0.10457459092140198,2.8489326765188836
02,114,256,78,0.10374945402145386,3.19376026272578
02,115,256,78,0.10339533537626266,3.6206896551724137
02,116,256,80,0.1050914004445076,2.402298850574713
02,117,256,80,0.10460630059242249,2.789819376026273
02,118,256,80,0.10581652075052261,3.3349753694581277
02,119,256,80,0.10707160830497742,3.9064039408866993
02,120,256,80,0.10636831074953079,4.4778325123152705
02,121,256,80,0.10663839429616928,5.049261083743842
02,122,256,80,0.10810500383377075,5.620689655172414
02,123,256,80,0.1076338142156601,6.192118226600984
02,124,256,80,0.10799667239189148,6.763546798029556
02,125,256,80,0.10686317831277847,7.001642036124794
02,126,256,80,0.10625888407230377,7.239737274220031
02,127,256,80,0.10696449130773544,7.47783251231527
02,128,256,80,0.10662543028593063,7.715927750410508
02,129,256,85,0.10598212480545044,4.341543513957307
02,130,256,85,0.1076146587729454,4.280788177339901
02,131,256,85,0.10834931582212448,4.302134646962232
02,132,256,85,0.10644126683473587,4.405582922824301
02,133,256,85,0.10441774129867554,4.5911330049261085
02,134,256,85,0.10438596457242966,4.858784893267652
02,135,256,85,0.1018313318490982,5.192118226600985
02,136,256,90,0.10288873314857483,2.6026272577996714
02,137,256,90,0.10666105896234512,2.3891625615763545
02,138,256,90,0.10753927379846573,2.3399014778325116
02,139,256,90,0.10912935435771942,2.4548440065681443
02,140,256,90,0.1078205555677414,2.733990147783251
02,141,256,93,0.10704720765352249,1.502463054187192
02,142,256,93,0.1053619533777237,1.4778325123152707
02,143,256,93,0.10662142187356949,1.6995073891625603
02,144,256,93,0.10515601933002472,2.1674876847290636
02,145,256,96,0.10275978595018387,1.1182266009852222
02,146,256,96,0.10527211427688599,1.1609195402298857
02,147,256,96,0.1036595031619072,1.5320197044334973
02,148,256,100,0.10142837464809418,1.8308702791461413
02,149,256,100,0.10376059263944626,1.2889983579638753
02,150,256,93,0.10125009715557098,6.715927750410508
02,151,256,93,0.09969654679298401,7.096880131362889
02,152,256,96,0.10080881416797638,4.945812807881774
02,153,256,96,0.1026172861456871,5.305418719211822
02,154,256,96,0.10190782696008682,5.707717569786534
02,155,256,96,0.10036029666662216,6.192118226600984
02,156,256,103,0.10229390859603882,2.896551724137931
02,157,256,103,0.10209079831838608,3.022988505747127
02,158,256,103,0.10031083226203918,3.1494252873563213
02,159,256,103,0.10025158524513245,3.275862068965517
02,160,256,103,0.10032977908849716,3.402298850574713
02,161,256,103,0.10020797699689865,3.6009852216748777
02,162,256,103,0.09928736090660095,3.7717569786535305
02,163,256,109,0.1014152318239212,2.9146141215106733
02,164,256,109,0.10206961631774902,2.6945812807881775
02,165,256,109,0.09861066192388535,2.5566502463054186
02,166,256,111,0.10303866863250732,2.6174055829228258
02,167,256,115,0.10277687013149261,4.655172413793104
02,168,256,115,0.10376029461622238,3.9967159277504103
02,169,256,115,0.10022342205047607,3.3152709359605903
02,170,256,120,0.10195337980985641,6.903119868637111
02,171,256,120,0.10156676173210144,5.699507389162561
02,172,256,122,0.10049685835838318,6.236453201970444
02,173,256,122,0.10317838191986084,5.136288998357965
02,174,256,125,0.1032593846321106,6.617405582922825
02,175,256,125,0.10080262273550034,5.318555008210181
02,176,256,133,0.10278462618589401,11.474548440065682
02,177,256,133,0.10159944742918015,10.128078817733991
02,178,256,133,0.10458298772573471,8.863711001642036
02,179,256,133,0.10453234612941742,7.681444991789819
02,180,256,133,0.10619713366031647,6.581280788177338
02,181,256,133,0.10326357185840607,5.563218390804598
02,182,256,139,0.10637544840574265,8.617405582922824
02,183,256,139,0.10550370812416077,6.988505747126437
02,184,256,142,0.10534020513296127,8.331691297208538
02,185,256,142,0.10268339514732361,6.842364532019704
02,186,256,142,0.10473687201738358,5.477832512315269
02,187,256,142,0.10338174551725388,4.4187192118226575
02,188,256,142,0.10313393175601959,3.7536945812807865
02,189,256,145,0.104313924908638,4.169129720853859
02,190,256,145,0.10370758175849915,3.1215106732348117
02,191,256,145,0.10314567387104034,2.6371100164203627
02,192,256,145,0.10477358102798462,2.3990147783251246
02,193,256,151,0.10171646624803543,4.807881773399014
02,194,256,151,0.10093356668949127,3.5090311986863703
02,195,256,151,0.1011088490486145,2.481116584564859
02,196,256,151,0.099371537566185,1.6272577996715891
02,197,256,151,0.10005762428045273,1.4827586206896513
02,198,256,151,0.10140392929315567,1.6600985221674862
02,199,256,151,0.09966941922903061,2.083743842364532
02,200,256,151,0.09751198440790176,2.704433497536946
02,201,256,151,0.09778539091348648,3.4072249589490973
02,202,256,151,0.09960588812828064,4.192118226600986
02,203,256,151,0.09882350265979767,4.763546798029557
02,204,256,157,0.09686844795942307,1.7060755336617415
02,205,256,157,0.0970880463719368,1.6584564860426938
02,206,256,157,0.09720219671726227,1.8571428571428572
