video,frame,video_length,phase,appearance,temporal,appearance_score,temporal_score,combined_score,label
01,35,230,36,0.09753049165010452,2.1428571428571437,3.057866303042825,0.0,1.5289331515214124,0
01,36,230,42,0.09710318595170975,3.3940886699507398,3.0423308109621403,0.0,1.5211654054810702,0
01,37,230,42,0.09536273777484894,2.573070607553367,2.9790535858513185,0.0,1.4895267929256593,0
01,38,230,42,0.09765592962503433,2.113300492610838,3.062426833532963,0.0,1.5312134167664815,0
01,39,230,42,0.09634872525930405,1.89983579638752,3.014900991617143,0.0,1.5074504958085715,0
01,40,230,42,0.09713290631771088,1.7356321839080462,3.043411350052492,0.0,1.521705675026246,0
01,41,230,42,0.09695702791213989,1.7553366174055836,3.0370169640492723,0.0,1.5185084820246362,0
01,42,230,42,0.09382954984903336,1.9392446633825948,2.9233116920053264,0.0,1.4616558460026632,0
01,43,230,42,0.0962967574596405,2.3300492610837438,3.013011605767255,0.0,1.5065058028836276,1
01,44,230,42,0.09603145718574524,2.839080459770114,3.0033661217037695,0.0,1.5016830608518847,1
01,45,230,48,0.0964236930012703,2.635467980295568,3.017626583075433,0.0,1.5088132915377166,1
01,46,230,50,0.09605216979980469,3.486042692939245,3.0041191672468073,0.0,1.5020595836234036,1
01,47,230,50,0.09416995942592621,2.756978653530377,2.9356879142412446,0.0,1.4678439571206223,1
01,48,230,50,0.09357378631830215,2.247947454844004,2.9140129339472685,0.0,1.4570064669736342,1
01,49,230,50,0.09437662363052368,1.9293924466338241,2.9432015751307348,0.0,1.4716007875653674,1
01,50,230,50,0.09589353948831558,1.8374384236453192,2.9983518677299665,0.0,1.4991759338649833,1
01,51,230,60,0.09726741909980774,8.188834154351396,3.04830181200717,0.22395948376510688,1.6361306478861384,1
01,52,230,62,0.09568237513303757,8.665024630541872,2.9906745955066656,0.24683664131772437,1.618755618412195,1
01,53,230,62,0.0954548791050911,7.3661740558292275,2.98240355499907,0.18443722192420564,1.5834203884616378,1
01,54,230,62,0.09369933605194092,6.348111658456484,2.9185775276327828,0.1355274368117131,1.527052482222248,1
01,55,230,68,0.09514248371124268,10.522167487684728,2.9710458404040945,0.33605755577293245,1.6535516980885134,1
01,56,230,68,0.09304825216531754,9.08045977011494,2.894906164010681,0.2667949891136285,1.5808505765621546,1
01,57,230,68,0.09333857893943787,8.006568144499177,2.905461532958722,0.215203054494967,1.5603322937268445,1
01,58,230,68,0.0928792878985405,7.014778325123152,2.8887631543613965,0.16755545738537758,1.528159305873387,1
01,59,230,68,0.09438766539096832,6.108374384236454,2.943603018833894,0.12400997128522301,1.5338064950595585,1
01,60,230,75,0.09465671330690384,10.712643678160921,2.9533847553823245,0.34520841879397957,1.649296587088152,1
01,61,230,75,0.09321989864110947,9.223316912972086,2.901146690348992,0.27365813637941383,1.5874024133642028,1
01,62,230,75,0.0944165512919426,7.816091954022989,2.9446532193987704,0.20605219147392012,1.5753527054363452,1
01,63,230,75,0.09673625230789185,6.490968801313628,3.0289902570236267,0.14239058407749838,1.5856904205505624,1
01,64,230,78,0.09322147071361542,7.3267651888341545,2.901203845963949,0.18254393991985116,1.5418738929419,1
01,65,230,78,0.09497363865375519,5.819376026272578,2.964907164829878,0.11012590325328962,1.5375165340415837,1
01,66,230,78,0.0949585884809494,4.761904761904761,2.964359987852563,0.0593228361364425,1.5118414119945027,1
01,67,230,78,0.09599489718675613,3.996715927750409,3.0020369150564004,0.022561610551891632,1.512299262804146,1
01,68,230,78,0.0996868684887886,3.435139573070607,3.136265386945044,0.0,1.568132693472522,1
01,69,230,84,0.09458614885807037,5.855500821018063,2.950819253821853,0.1118614117572813,1.5313403327895672,1
01,70,230,84,0.09730155766010284,4.318555008210181,3.0495429827547236,0.038023413587453876,1.5437831981710888,1
01,71,230,84,0.09625983238220215,2.912972085385877,3.0116691260149904,0.0,1.5058345630074952,1
01,72,230,84,0.09529635310173035,2.229885057471263,2.9766400477979134,0.0,1.4883200238989567,1
01,73,230,84,0.09611580520868301,1.888341543513957,3.0064327506939605,0.0,1.5032163753469803,1
01,74,230,84,0.09541600942611694,1.8292282430213462,2.980990375647261,0.0,1.4904951878236306,1
01,75,230,88,0.09549523890018463,2.2824302134646963,2.9838709102892267,0.0,1.4919354551446133,1
01,76,230,88,0.09503954648971558,1.7142857142857122,2.9673033665830117,0.0,1.4836516832915059,1
01,77,230,88,0.09413672238588333,1.4745484400656803,2.934479519936392,0.0,1.467239759968196,1
01,78,230,88,0.09374841302633286,1.5632183908045978,2.9203618121622754,0.0,1.4601809060811377,1
