video,frame
13,24
06,35
22,24
21,25
15,30
02,29
09,34
14,26
14,20
13,27
01,19
02,33
15,27
08,27
21,15
04,16
22,23
06,34
19,20
19,23
02,31
14,31
01,29
18,24
16,31
06,30
12,21
16,18
15,34
22,18
13,23
18,33
18,19
13,31
06,26
22,29
07,26
18,25
16,26
01,28
13,34
18,29
09,15
15,23
04,21
06,33
08,28
09,18
21,27
06,19
16,19
19,17
13,22
08,34
07,17
12,26
06,25
07,21
15,35
08,22
18,20
15,19
14,18
07,29
22,19
04,25
21,19
15,29
16,30
01,26
18,22
19,19
10,16
18,31
04,15
18,15
18,26
09,28
10,24
16,28
15,26
22,15
22,26
12,24
10,20
01,18
09,36
15,32
10,15
07,15
14,15
06,31
09,33
10,18
02,24
21,28
19,34
16,20
07,32
19,32
08,25
22,35
10,29
10,19
19,28
21,23
04,24
01,22
08,15
04,19
09,16
22,31
07,34
13,25
18,17
07,24
02,28
16,21
08,23
07,19
13,18
19,16
02,26
16,25
02,19
08,30
19,29
13,16
06,20
10,21
12,18
09,22
07,22
09,25
04,17
19,25
13,26
09,35
01,21
09,31
12,29
08,31
21,29
12,17
04,32
14,28
02,25
09,20
04,20
22,22
06,21
21,22
02,22
22,33
14,22
15,33
07,25
18,21
14,23
06,22
14,19
04,34
12,36
02,32
15,16
13,32
08,16
19,24
08,32
14,30
13,29
09,29
04,28
09,17
22,16
22,25
19,30
10,27
01,17
06,32
01,15
22,20
02,17
09,37
06,23
12,35
09,24
15,24
07,31
06,28
18,16
21,16
08,20
14,27
19,22
12,30
07,30
09,23
18,23
16,24
07,23
14,21
12,20
07,33
09,26
12,15
01,23
13,28
21,30
15,28
08,21
14,16
08,26
15,17
13,33
12,25
19,33
04,18
04,33
09,21
01,27
02,16
04,26
21,24
10,25
08,29
18,30
18,28
01,20
10,34
02,21
06,29
16,29
10,28
06,17
02,34
01,24
08,33
15,25
16,23
19,21
14,17
04,27
01,32
16,16
01,33
10,17
02,27
06,24
19,26
15,22
13,21
21,35
21,21
10,23
08,35
06,15
22,27
16,22
08,17
07,18
22,34
06,27
13,19
13,15
01,31
22,21
08,19
12,33
04,23
07,20
13,30
10,22
09,30
09,32
02,15
02,20
18,18
16,15
12,19
16,27
21,18
12,37
04,31
12,16
13,20
08,18
04,30
21,17
22,28
18,32
12,23
10,26
21,26
14,25
15,18
10,32
01,16
09,27
12,22
01,25
19,27
10,30
02,23
22,32
10,31
21,32
10,33
15,31
06,16
15,21
12,31
14,29
12,27
12,32
19,18
18,34
09,19
21,34
04,29
16,32
15,20
01,30
14,24
02,30
04,22
12,34
07,16
22,17
19,15
13,35
16,17
21,31
21,20
13,17
21,33
12,28
15,15
22,30
18,27
07,27
19,31
07,28
06,18
02,18
08,24
21,38
10,67
10,39
08,59
15,42
19,67
12,68
22,58
13,66
06,64
06,43
02,53
06,49
18,58
01,50
10,44
13,59
08,39
19,54
16,51
09,51
02,64
21,57
13,36
19,40
19,35
14,60
01,40
06,56
21,61
13,42
14,51
22,38
19,51
21,47
07,37
22,41
08,47
09,45
22,49
18,47
02,57
12,66
06,61
06,51
01,57
22,61
15,40
02,65
04,59
16,50
15,62
06,46
21,49
08,56
12,40
22,57
02,56
18,62
21,41
22,44
06,52
07,53
12,65
01,36
22,47
04,36
04,54
19,43
13,46
21,44
21,39
02,41
22,40
06,65
15,63
07,67
01,47
13,39
02,50
07,46
15,37
06,44
15,47
04,57
21,46
15,59
18,61
10,56
19,59
06,54
09,72
14,35
08,48
19,55
06,63
19,60
06,38
16,40
04,41
01,60
16,37
12,62
02,55
18,38
12,50
07,49
15,53
13,44
04,67
09,63
09,43
19,39
08,55
12,69
22,60
16,57
15,66
07,35
01,35
15,70
19,69
12,64
02,36
06,48
21,51
07,59
07,52
19,38
09,67
06,59
07,43
08,37
22,59
04,42
12,46
16,63
19,36
06,58
08,54
12,70
18,37
12,54
16,33
21,67
19,41
16,45
08,69
19,62
15,67
18,42
08,46
06,45
21,71
16,58
21,66
04,62
04,64
16,43
09,58
19,63
19,44
07,63
04,63
13,40
01,66
14,40
08,49
22,43
10,60
14,46
15,54
19,49
08,63
13,57
06,39
18,68
01,55
14,52
10,58
13,68
21,59
15,60
10,66
21,37
18,41
10,41
18,39
01,37
06,47
16,61
18,46
07,38
12,71
21,64
18,63
01,58
19,37
12,47
02,61
12,73
13,48
09,61
08,51
22,52
14,55
08,41
22,45
18,66
21,63
21,53
02,54
16,53
09,74
06,67
09,46
10,54
14,58
18,53
22,69
10,50
14,49
12,58
15,55
02,35
02,40
06,57
08,62
09,57
01,41
09,40
08,57
22,46
10,59
16,59
16,47
04,37
10,43
08,42
19,57
14,48
19,65
08,44
08,68
14,47
21,48
09,49
16,60
06,69
09,38
18,59
06,37
09,69
02,68
01,52
13,56
09,42
12,52
04,66
06,60
12,61
08,53
12,38
22,54
02,66
08,52
16,55
21,62
07,48
13,47
01,61
14,56
15,57
06,40
02,67
14,54
01,53
22,36
15,44
04,43
13,55
15,38
21,65
13,65
13,70
07,47
09,60
15,52
13,38
13,37
15,46
04,60
22,39
12,48
21,50
10,68
10,36
01,56
04,55
07,60
15,69
19,64
07,36
02,63
09,59
07,42
08,65
14,43
12,59
13,67
01,44
01,42
13,61
14,32
13,71
02,37
15,43
07,45
09,48
21,58
13,41
06,70
21,56
18,43
12,49
21,69
14,37
09,71
04,48
04,65
16,65
14,36
18,67
01,38
16,64
02,52
14,59
14,38
14,50
04,44
04,38
04,40
01,59
10,35
02,60
21,60
13,51
21,40
13,52
02,51
07,62
10,63
06,53
16,46
14,41
09,66
12,43
09,56
06,68
18,51
02,59
08,45
02,69
09,65
02,44
18,64
21,43
16,36
16,44
09,64
02,45
07,50
19,42
18,52
18,55
19,53
22,37
13,60
06,55
01,39
08,64
19,58
18,50
10,42
19,61
10,69
10,53
09,50
14,62
09,41
02,48
18,54
18,44
09,70
09,68
10,62
01,62
01,63
22,55
04,39
04,58
18,49
16,52
18,57
12,57
09,47
22,62
08,36
15,68
21,45
06,36
09,62
12,42
18,65
02,46
14,45
08,66
18,60
07,54
08,50
15,64
04,47
13,53
22,64
18,35
01,49
02,49
10,40
16,39
02,42
07,57
13,54
06,62
15,50
15,61
12,53
08,40
09,39
12,41
19,56
01,51
22,53
15,56
04,45
04,46
18,56
07,58
15,45
04,50
21,68
19,52
14,44
08,67
01,65
16,35
19,50
22,56
19,46
09,73
01,34
15,49
07,64
07,51
19,68
12,39
10,47
15,41
09,52
07,40
10,38
10,37
13,64
15,48
