mode,repeat,frame,processing_ms,read_decode_ms,queue_ms,end_to_end_ms,elapsed_s,score,alarm_active,valid_score
capacity,0,0,4.128162050619721,0.3465120680630207,0.00017997808754444122,4.128342028707266,0.004142859950661659,,,False
capacity,0,1,4.055585013702512,0.3497181460261345,0.0001708976924419403,4.055755911394954,0.00822278088890016,,,False
capacity,0,2,4.0334840305149555,0.33326796256005764,0.00010989606380462646,4.03359392657876,0.01227932795882225,,,False
capacity,0,3,4.025929141789675,0.3425751347094774,0.00013085082173347473,4.026059992611408,0.016327989986166358,,,False
capacity,0,4,4.1382708586752415,0.3386370372027159,0.00013993121683597565,4.1384107898920774,0.020493802847340703,,,False
capacity,0,5,4.021320957690477,0.34993886947631836,0.0001601874828338623,4.021481145173311,0.024538127006962895,,,False
capacity,0,6,4.008014919236302,0.3430759534239769,0.0001310836523771286,4.0081460028886795,0.028571188915520906,,,False
capacity,0,7,4.028785042464733,0.35236310213804245,0.00011990778148174286,4.028904950246215,0.03262307797558606,,,False
capacity,0,8,4.119275137782097,0.3537361044436693,0.00010989606380462646,4.1193850338459015,0.036766598001122475,,,False
capacity,0,9,4.0242960676550865,0.34561101347208023,0.00013993121683597565,4.0244359988719225,0.040814257925376296,,,False
capacity,0,10,4.004750167950988,0.33957906998693943,0.00011990778148174286,4.00487007573247,0.04484269302338362,,,False
capacity,0,11,4.010028904303908,0.34075090661644936,0.00012107193470001221,4.010149976238608,0.04887558496557176,,,False
capacity,0,12,4.145554034039378,0.34498912282288074,0.00012083910405635834,4.1456748731434345,0.053044142900034785,,,False
capacity,0,13,4.025527974590659,0.3401399590075016,0.00012014061212539673,4.0256481152027845,0.05709195300005376,,,False
capacity,0,14,4.004248883575201,0.33419905230402946,0.00013993121683597565,4.004388814792037,0.06111882487311959,,,False
capacity,0,15,4.490363877266645,0.3412719815969467,0.0001310836523771286,4.490494960919023,0.06563151092268527,,,False
capacity,0,16,4.294113954529166,0.3435160033404827,0.0001511070877313614,4.294265061616898,0.0699511629063636,,,False
capacity,0,17,4.2428679298609495,0.33925799652934074,0.00012107193470001221,4.2429890017956495,0.07421691389754415,,,False
capacity,0,18,4.269858822226524,0.33849687315523624,0.00014016404747962952,4.269998986274004,0.07851241086609662,,,False
capacity,0,19,4.587206058204174,0.3657480701804161,0.00012014061212539673,4.587326198816299,0.08312523504719138,,,False
capacity,0,20,4.459887044504285,0.3587661776691675,0.00012991949915885925,4.460016964003444,0.08761533792130649,,,False
capacity,0,21,4.840361885726452,0.4332249518483877,0.000141095370054245,4.840502981096506,0.09249698789790273,,,False
capacity,0,22,4.399933852255344,0.36825379356741905,0.0001501757651567459,4.400084028020501,0.09692950290627778,,,False
capacity,0,23,4.751734901219606,0.3609289415180683,0.00012014061212539673,4.751855041831732,0.10170933092013001,,,False
capacity,0,24,4.477780079469085,0.35117100924253464,0.000200001522898674,4.477980080991983,0.10621982300654054,,,False
capacity,0,25,4.271733108907938,0.34433905966579914,0.00012991949915885925,4.271863028407097,0.11051763501018286,,,False
capacity,0,26,4.3201930820941925,0.36111893132328987,0.0001310836523771286,4.32032416574657,0.11486440803855658,,,False
capacity,0,27,4.86181303858757,0.3481660969555378,0.00011990778148174286,4.861932946369052,0.1197508869227022,,,False
capacity,0,28,4.283424001187086,0.3546779043972492,0.0001701992005109787,4.283594200387597,0.12405883707106113,,,False
capacity,0,29,4.463934106752276,0.3516420256346464,0.00013993121683597565,4.464074037969112,0.12854700698517263,,,False
capacity,0,30,4.560895962640643,0.3444179892539978,0.00014994293451309204,4.561045905575156,0.13313227891921997,,,False
capacity,0,31,4.372732015326619,0.34915702417492867,0.00014016404747962952,4.372872179374099,0.13753087003715336,,,False
capacity,0,32,4.300225991755724,0.3459509462118149,0.0001501757651567459,4.300376167520881,0.14185640402138233,,,False
capacity,0,33,4.510110942646861,0.3380069974809885,0.00016996636986732483,4.510280909016728,0.1463916718494147,,,False
capacity,0,34,4.750052001327276,0.33571082167327404,0.0001310836523771286,4.750183084979653,0.15116542903706431,,,False
