repeat,scene,video,frame,input_ms,model_wall_ms,gpu_interval_ms,total_ms
0,R01,01,0,0.7256790995597839,3.7343278527259827,3.6998400688171387,4.460006952285767
0,R01,01,6,0.442044110968709,3.314526053145528,3.234816074371338,3.756570164114237
0,R01,01,13,0.41847885586321354,3.1827271450310946,3.1610560417175293,3.601206000894308
0,R01,01,19,0.41731796227395535,3.1861630268394947,3.165247917175293,3.60348098911345
0,R01,01,26,0.4220069386065006,3.1738399993628263,3.1532158851623535,3.595846937969327
0,R01,01,33,0.41972193866968155,3.2915519550442696,3.270848035812378,3.711273893713951
0,R01,01,39,0.41821994818747044,3.16963205114007,3.1494081020355225,3.5878519993275404
0,R01,01,46,0.4217461682856083,3.1786388717591763,3.1579840183258057,3.6003850400447845
0,R01,01,53,0.4079400096088648,3.167046932503581,3.1476480960845947,3.574986942112446
0,R01,01,59,0.4078401252627373,3.6689238622784615,3.6487679481506348,4.076763987541199
0,R01,01,66,0.4099940415471792,3.198917955160141,3.132416009902954,3.60891199670732
0,R01,01,73,0.41738804429769516,3.159272950142622,3.139616012573242,3.576660994440317
0,R01,01,79,0.4084210377186537,3.168319119140506,3.1481919288635254,3.5767401568591595
0,R01,01,86,0.40979404002428055,3.1658851075917482,3.145087957382202,3.575679147616029
0,R01,01,93,0.4145130515098572,3.279599128291011,3.2590720653533936,3.694112179800868
0,R01,01,99,0.4099830985069275,3.176165046170354,3.1557440757751465,3.5861481446772814
0,R01,01,106,0.41535403579473495,3.1696020159870386,3.148224115371704,3.5849560517817736
0,R01,01,112,0.4364128690212965,3.1656851060688496,3.143903970718384,3.602097975090146
0,R01,01,119,0.41106599383056164,3.664416028186679,3.6435840129852295,4.0754820220172405
0,R01,01,126,0.4114371258765459,3.206301014870405,3.1385600566864014,3.617738140746951
0,R01,01,132,0.41054515168070793,3.1672678887844086,3.1467199325561523,3.5778130404651165
0,R01,01,139,0.4145321436226368,3.158070845529437,3.1374399662017822,3.572602989152074
0,R01,01,146,0.4099239595234394,3.172007156535983,3.151808023452759,3.5819311160594225
0,R01,01,152,0.4152029287070036,3.676227992400527,3.6557118892669678,4.091430921107531
0,R01,01,159,0.4179389216005802,3.201182000339031,3.1344640254974365,3.6191209219396114
0,R01,01,166,0.4112459719181061,3.166545880958438,3.1458559036254883,3.577791852876544
0,R01,01,172,0.411096028983593,3.1679379753768444,3.1476480960845947,3.5790340043604374
0,R01,01,179,0.41517289355397224,3.665077965706587,3.6444480419158936,4.080250859260559
0,R01,01,186,0.41505414992570877,3.5643968731164932,3.543776035308838,3.979451023042202
0,R01,01,192,0.4102648235857487,3.1943190842866898,3.173504114151001,3.6045839078724384
0,R01,01,199,0.4165258724242449,3.1457780860364437,3.1248960494995117,3.5623039584606886
0,R01,01,206,0.40550483390688896,3.174011129885912,3.1537599563598633,3.579515963792801
0,R01,02,0,0.41285878978669643,3.2799411565065384,3.2144320011138916,3.692799946293235
0,R01,02,6,0.40665711276233196,3.1761950813233852,3.149343967437744,3.582852194085717
0,R01,02,13,0.40833093225955963,3.1786600593477488,3.1584320068359375,3.5869909916073084
0,R01,02,20,0.41931215673685074,3.154332982376218,3.1339519023895264,3.5736451391130686
0,R01,02,27,0.41508302092552185,3.679935121908784,3.6599040031433105,4.095018142834306
0,R01,02,34,0.4204940050840378,3.219765843823552,3.1539199352264404,3.64025984890759
0,R01,02,41,0.4154541529715061,3.1715359073132277,3.15116810798645,3.5869900602847338
0,R01,02,48,0.4202728159725666,3.1624091789126396,3.1421120166778564,3.5826819948852062
0,R01,02,54,0.41326996870338917,3.1623290851712227,3.1418559551239014,3.575599053874612
0,R01,02,61,0.41832984425127506,3.286111168563366,3.1755199432373047,3.704441012814641
0,R01,02,68,0.41642598807811737,3.160725114867091,3.140511989593506,3.5771511029452085
0,R01,02,75,0.4124981351196766,3.1698530074208975,3.1493759155273438,3.582351142540574
0,R01,02,82,0.41276891715824604,3.163261106237769,3.143199920654297,3.576030023396015
0,R01,02,89,0.4177980590611696,3.6555000115185976,3.6343679428100586,4.073298070579767
0,R01,02,96,0.42259786278009415,3.233793191611767,3.167232036590576,3.656391054391861
0,R01,02,103,0.41325995698571205,3.1825269106775522,3.162303924560547,3.5957868676632643
0,R01,02,109,0.4135000053793192,3.1810440123081207,3.160640001296997,3.59454401768744
0,R01,02,116,0.41797920130193233,3.1712548807263374,3.1501760482788086,3.5892340820282698
0,R01,02,123,0.41824905201792717,3.211991861462593,3.121151924133301,3.6302409134805202
0,R01,02,130,0.41188811883330345,3.1786689069122076,3.1582720279693604,3.590557025745511
0,R01,02,137,0.41895988397300243,3.171516116708517,3.148832082748413,3.5904760006815195
0,R01,02,144,0.41464180685579777,3.1804831232875586,3.159615993499756,3.5951249301433563
0,R01,02,151,0.4180590622127056,3.1793201342225075,3.1574079990386963,3.597379196435213
