mode,repeat,frame,processing_ms,read_decode_ms,queue_ms,end_to_end_ms,elapsed_s,score,alarm_active,valid_score
capacity,0,0,7.064657052978873,0.3104440402239561,0.00027101486921310425,7.064928067848086,0.007086168043315411,,,False
capacity,0,1,7.089295191690326,0.32047415152192116,0.0002798624336719513,7.089575054123998,0.014202604070305824,,,False
capacity,0,2,7.654017070308328,0.3124580252915621,0.0002009328454732895,7.654218003153801,0.021884182933717966,,,False
capacity,0,3,7.06056016497314,0.31853001564741135,0.00017997808754444122,7.060740143060684,0.028969940030947328,,,False
capacity,0,4,7.760527078062296,0.3170459531247616,0.000141095370054245,7.76066817343235,0.036753962049260736,,,False
capacity,0,5,7.068726001307368,0.3189698327332735,0.00013015232980251312,7.068856153637171,0.04384707403369248,,,False
capacity,0,6,7.858902914449573,0.3174571320414543,9.988434612751007e-05,7.8590027987957,0.05172847886569798,,,False
capacity,0,7,7.076239911839366,0.3193409647792578,0.00013993121683597565,7.076379843056202,0.058828983921557665,,,False
capacity,0,8,7.546454900875688,0.31481310725212097,0.00010989606380462646,7.546564796939492,0.0663980608806014,,,False
capacity,0,9,7.158224005252123,0.31012389808893204,0.00012991949915885925,7.158353924751282,0.0735801300033927,,,False
capacity,0,10,7.070919964462519,0.31041400507092476,0.00012991949915885925,7.0710498839616776,0.08067353186197579,,,False
capacity,0,11,7.839747006073594,0.3103851340711117,0.00010989606380462646,7.839856902137399,0.08853590092621744,,,False
capacity,0,12,7.074316032230854,0.31174696050584316,0.00010989606380462646,7.074425928294659,0.09563259896822274,,,False
capacity,0,13,7.827063091099262,0.31147594563663006,0.000141095370054245,7.8272041864693165,0.10348184406757355,,,False
capacity,0,14,7.064606994390488,0.3121269401162863,0.00012991949915885925,7.0647369138896465,0.11056936392560601,,,False
capacity,0,15,7.97737599350512,0.31062494963407516,0.00012991949915885925,7.977505913004279,0.1185694329906255,,,False
capacity,0,16,7.3069429490715265,0.31084497459232807,0.00012107193470001221,7.3070640210062265,0.12589899892918766,,,False
capacity,0,17,7.871245965361595,0.3177181351929903,0.00013993121683597565,7.871385896578431,0.13379260688088834,,,False
capacity,0,18,7.278149016201496,0.3169560804963112,0.00014086253941059113,7.278289878740907,0.1410932489670813,,,False
capacity,0,19,7.262180093675852,0.3124589566141367,0.00014994293451309204,7.262330036610365,0.14837778103537858,,,False
capacity,0,20,7.382846903055906,0.31442195177078247,0.00013993121683597565,7.382986834272742,0.15578298992477357,,,False
capacity,0,21,7.295082090422511,0.3197819460183382,0.00014994293451309204,7.295232033357024,0.16310064401477575,,,False
capacity,0,22,8.029964985325933,0.31141587533056736,0.00013015232980251312,8.030095137655735,0.17115303105674684,,,False
capacity,0,23,7.311161840334535,0.3160550259053707,0.00013015232980251312,7.311291992664337,0.1784908128902316,,,False
capacity,0,24,8.104003965854645,0.31457189470529556,0.000141095370054245,8.104145061224699,0.18662039493210614,,,False
capacity,0,25,7.312234025448561,0.3151430282741785,0.00014086253941059113,7.312374887987971,0.19395920890383422,,,False
capacity,0,26,8.089636918157339,0.32231700606644154,0.00014016404747962952,8.089777082204819,0.20207312097772956,,,False
capacity,0,27,7.29034305550158,0.31481310725212097,0.0003809109330177307,7.290723966434598,0.20938779995776713,,,False
capacity,0,28,7.868441054597497,0.31259888783097267,0.00012014061212539673,7.868561195209622,0.2172791340854019,,,False
capacity,0,29,7.29391910135746,0.313290162011981,0.00012991949915885925,7.294049020856619,0.2245961360167712,,,False
capacity,0,30,7.279041921719909,0.311506912112236,0.00012014061212539673,7.279162062332034,0.23189804097637534,,,False
capacity,0,31,7.432149024680257,0.32058311626315117,0.00012991949915885925,7.432278944179416,0.23935300298035145,,,False
capacity,0,32,7.262049010023475,0.3117371816188097,0.00012991949915885925,7.2621789295226336,0.24663779488764703,,,False
capacity,0,33,8.023663191124797,0.31269900500774384,0.00011990778148174286,8.023783098906279,0.25468408106826246,,,False
capacity,0,34,7.285624044016004,0.315733952447772,0.00014994293451309204,7.285773986950517,0.26199222705326974,,,False
capacity,0,35,8.173505077138543,0.3111460246145725,0.00014994293451309204,8.173655020073056,0.27019418496638536,1.5293081596811704,False,True
capacity,0,36,7.311191875487566,0.31082495115697384,0.00012991949915885925,7.311321794986725,0.2775287008844316,1.513585933271431,False,True
capacity,0,37,8.127338951453567,0.31103589572012424,0.0001501757651567459,8.127489127218723,0.2856785519979894,1.4779329553228748,True,True
capacity,0,38,7.321501150727272,0.3113460261374712,0.00012991949915885925,7.321631070226431,0.2930227150209248,1.5101508781291733,True,True
capacity,0,39,7.915970170870423,0.3110861871391535,0.00012991949915885925,7.916100090369582,0.300961408065632,1.472114125340226,True,True
capacity,0,40,7.316862000152469,0.31728693284094334,0.000141095370054245,7.317003095522523,0.30830130400136113,1.4922261904071228,True,True
capacity,0,41,7.619502022862434,0.3108251839876175,0.00014994293451309204,7.6196519657969475,0.31594371888786554,1.4977412250336362,True,True
capacity,0,42,7.370292907580733,0.31933095306158066,0.00013993121683597565,7.370432838797569,0.3233371959067881,1.4452442957089915,True,True
capacity,0,43,7.310570916160941,0.31142705120146275,0.00014994293451309204,7.310720859095454,0.3306706598959863,1.4801943454937254,True,True
capacity,0,44,8.075800957158208,0.31152600422501564,0.00015995465219020844,8.075960911810398,0.33876985497772694,1.478246332624919,True,True
capacity,0,45,7.324215956032276,0.31485198996961117,0.00011012889444828033,7.324326084926724,0.3461169139482081,1.4921967376187302,True,True
capacity,0,46,8.065632078796625,0.30926219187676907,0.00011990778148174286,8.065751986578107,0.3542051089461893,1.4800811046004227,True,True
capacity,0,47,7.306974148377776,0.31019398011267185,0.00012991949915885925,7.307104067876935,0.3615353060886264,1.4480871245472475,True,True
capacity,0,48,8.121868129819632,0.308942049741745,0.00013993121683597565,8.122008061036468,0.36968034808523953,1.444321483989915,True,True
capacity,0,49,7.329637184739113,0.3101741895079613,0.00013993121683597565,7.329777115955949,0.3770336890593171,1.4483939667435617,True,True
capacity,0,50,7.910009007900953,0.3091520629823208,0.00010011717677116394,7.9101091250777245,0.38496622000820935,1.51324847806157,True,True
capacity,0,51,7.308286149054766,0.316426157951355,0.00011990778148174286,7.3084060568362474,0.39229882205836475,1.6326446393720113,True,True
capacity,0,52,7.896594004705548,0.3080300521105528,0.00012991949915885925,7.896723924204707,0.400218368973583,1.5902706810640965,True,True
capacity,0,53,7.307364838197827,0.3078097943216562,0.00013015232980251312,7.30749499052763,0.40754910791292787,1.5714231473061173,True,True
capacity,0,54,7.308016065508127,0.30887103639543056,0.00012991949915885925,7.308145985007286,0.4148801169358194,1.518087281210085,True,True
capacity,0,55,7.888047955930233,0.31888997182250023,0.0001310836523771286,7.88817903958261,0.42279149894602597,1.5709488383051537,True,True
capacity,0,56,7.361275143921375,0.31881011091172695,0.0001909211277961731,7.3614660650491714,0.4301782820839435,1.6021484806354727,True,True
capacity,0,57,8.12536384910345,0.31890999525785446,0.0002009328454732895,8.125564781948924,0.4383309278637171,1.584529700736386,True,True
capacity,0,58,7.306091953068972,0.3116969019174576,0.00013015232980251312,7.306222105398774,0.44566252804361284,1.5650214528109605,True,True
capacity,0,59,8.126756874844432,0.3107849042862654,0.00011012889444828033,8.12686700373888,0.45381235890090466,1.5665928898204255,True,True
capacity,0,60,7.325038081035018,0.31518307514488697,0.00011990778148174286,7.3251579888165,0.4611603100784123,1.6262392632783058,True,True
capacity,0,61,8.099705912172794,0.3110559191554785,0.00013993121683597565,8.09984584338963,0.4692829689010978,1.5887421363443512,True,True
capacity,0,62,7.325939135625958,0.3098731394857168,0.00013085082173347473,7.326069986447692,0.47663201205432415,1.5780652239727122,True,True
capacity,0,63,8.105556946247816,0.31146593391895294,0.00011012889444828033,8.105667075142264,0.4847602320369333,1.5943869048306623,True,True
capacity,0,64,7.326330989599228,0.3143521025776863,0.00011990778148174286,7.32645089738071,0.4921096758916974,1.5116960435807423,True,True
capacity,0,65,7.91964796371758,0.3104249481111765,0.00013015232980251312,7.919778116047382,0.5000526669900864,1.536446617204214,True,True
capacity,0,66,7.315239170566201,0.3097031731158495,0.00011082738637924194,7.3153499979525805,0.5073911300860345,1.500356605041686,True,True
capacity,0,67,7.32014887034893,0.3086610231548548,0.0001501757651567459,7.320299046114087,0.5147342719137669,1.5218711169311705,True,True
capacity,0,68,8.055593119934201,0.31576422043144703,0.00013993121683597565,8.055733051151037,0.5228126579895616,1.586294273263052,True,True
capacity,0,69,7.2989990003407,0.31662592664361,0.00014016404747962952,7.29913916438818,0.5301347400527447,1.471841453208159,True,True
capacity,0,70,8.06996994651854,0.3086309880018234,0.00012014061212539673,8.070090087130666,0.5382275430019945,1.517837873923561,True,True
capacity,0,71,7.315800059586763,0.3099539317190647,0.00012991949915885925,7.315929979085922,0.5455661360174417,1.5032301076152839,True,True
capacity,0,72,8.116909069940448,0.3087411168962717,0.00011990778148174286,8.11702897772193,0.5537057579495013,1.4845703697001595,True,True
capacity,0,73,7.309057982638478,0.31628599390387535,0.00011990778148174286,7.30917789041996,0.5610378689598292,1.49475430604527,True,True
capacity,0,74,8.094466058537364,0.30901189893484116,0.00013015232980251312,8.094596210867167,0.5691547570750117,1.4739607643917718,True,True
capacity,0,75,7.306593004614115,0.31020399183034897,0.00012991949915885925,7.306722924113274,0.5764840028714389,1.4802701356431667,True,True
capacity,0,76,8.107089903205633,0.3093928098678589,0.00013015232980251312,8.107220055535436,0.5846134349703789,1.459756014624376,True,True
capacity,0,77,7.30297714471817,0.30954298563301563,0.00012991949915885925,7.303107064217329,0.5919400460552424,1.511518377599387,True,True
capacity,0,78,7.908236002549529,0.3147630486637354,0.00013993121683597565,7.908375933766365,0.5998702629003674,1.4924644838667525,True,True
capacity,0,79,7.310990942642093,0.31644501723349094,0.00012991949915885925,7.311120862141252,0.6072045778855681,1.4850910270215474,True,True
capacity,0,80,7.309619104489684,0.3078300505876541,0.00011990778148174286,7.309739012271166,0.6145366290584207,1.4889136864270571,True,True
capacity,0,81,8.072984870523214,0.3113560378551483,0.0001310836523771286,8.073115954175591,0.6226320269051939,1.4625603771053777,True,True
capacity,0,82,7.309648906812072,0.30996394343674183,9.988434612751007e-05,7.309748791158199,0.6299645488616079,1.4438287845427096,True,True
capacity,0,83,8.086140966042876,0.3143118228763342,0.00014016404747962952,8.086281130090356,0.6380734730046242,1.740506296722295,True,True
capacity,0,84,7.311683148145676,0.31212810426950455,0.00013993121683597565,7.311823079362512,0.6454087600577623,1.707171104410245,True,True
capacity,0,85,8.062916807830334,0.31077489256858826,0.00014016404747962952,8.063056971877813,0.653494929894805,1.675414169518638,True,True
capacity,0,86,7.306232117116451,0.3087411168962717,0.00012991949915885925,7.30636203661561,0.6608242660295218,1.6530274049490792,True,True
capacity,0,87,8.138147881254554,0.3139409236609936,0.00012991949915885925,8.138277800753713,0.668985006865114,1.591261240893185,True,True
capacity,0,88,7.318875985220075,0.31680590473115444,0.000141095370054245,7.319017080590129,0.6763273579999804,1.5480176839655158,True,True
capacity,0,89,7.924857083708048,0.3095930442214012,0.00013993121683597565,7.924997014924884,0.6842752380762249,1.5748451928451268,True,True
capacity,0,90,7.330198073759675,0.3101341426372528,0.00012991949915885925,7.330327993258834,0.6916283289901912,1.56575838426242,True,True
capacity,0,91,7.9287339467555285,0.3120868932455778,0.00013015232980251312,7.928864099085331,0.6995799359865487,1.5784898452391949,True,True
