split,video,component,frames,median,q95,q995,max
normal_calibration,05,appearance_score,402,0.0,0.32525016304013304,0.48399949832017464,0.5563065302468352
normal_calibration,05,temporal_score,402,0.0,0.4372178354813675,0.9253841030688236,0.9891789436142023
normal_calibration,05,combined_score,402,0.004785535477737243,0.24283168668465893,0.4626920515344118,0.49458947180710117
normal_calibration,11,appearance_score,305,0.0,0.21382684911254923,0.6929911540196968,0.7394227653024258
normal_calibration,11,temporal_score,305,0.0,0.06446679030661057,0.10597987773647295,1.0461614118205702
normal_calibration,11,combined_score,305,0.0020868973360098435,0.11850895188596312,0.3674220471130674,0.5975070306527646
normal_calibration,12,appearance_score,347,0.0,0.43102232796714324,0.6817576084653119,0.8983973243019603
normal_calibration,12,temporal_score,347,0.0011492412223917316,0.4820094378836977,1.0222342244184506,1.0951318572413749
normal_calibration,12,combined_score,347,0.011456034433286336,0.469940586848536,0.6588720301571652,0.6885771453708335
normal_calibration,20,appearance_score,369,0.4182271374002736,0.9655093493063147,1.0590772104696022,1.1576447898446864
normal_calibration,20,temporal_score,369,0.0026310793876978874,0.1975738686302953,1.0681316968078955,1.1964492009766776
normal_calibration,20,combined_score,369,0.2297561131867464,0.49226562862221296,0.6804790542201927,0.9285591250697733
normal_calibration,25,appearance_score,368,0.2512890696430524,0.5727373037180579,0.952840279777144,1.2499820759466254
normal_calibration,25,temporal_score,368,0.0029985693134626924,0.0942969498261921,0.3012298291647187,1.1725734918603214
normal_calibration,25,combined_score,368,0.13264033488998075,0.3198729276608446,0.6521675743011753,0.847153360644509
test_normal,01,appearance_score,76,0.6347383144371268,1.3801885195963646,1.4796905465927972,1.4945750058788183
test_normal,01,temporal_score,76,0.05878057042899879,0.21415085661901712,0.7598836044332504,0.7739768430863309
test_normal,01,combined_score,76,0.3173691572185634,0.7848735937705641,1.1150893292953303,1.1154849396118007
test_normal,02,appearance_score,77,0.37970206214345803,0.6426811703471434,0.7683735274339502,0.7892700322261117
test_normal,02,temporal_score,77,0.017228224681410297,0.08269636935543821,0.10649959015593241,0.11340516387934843
test_normal,02,combined_score,77,0.22008122853291012,0.3455193283121941,0.3841867637169751,0.39463501611305585
test_normal,03,appearance_score,30,0.0,0.0,0.0,0.0
