video,frame,video_length,phase,appearance,temporal,appearance_score,temporal_score,combined_score,label,threshold,above_threshold,alarm_active,new_alarm
01,35,720,7,0.03227921947836876,2.869440459110473,0.18649655474335813,0.046964800163788206,0.11673067745357317,1,1.5268058241809939,False,False,False
01,36,720,7,0.03262307494878769,2.869440459110473,0.19245395516417704,0.046964800163788206,0.11970937766398262,1,1.5268058241809939,False,False,False
01,37,720,7,0.03294060751795769,2.869440459110473,0.19795530332912661,0.046964800163788206,0.12246005174645741,1,1.5268058241809939,False,False,False
01,38,720,7,0.032198913395404816,2.869440459110473,0.18510522747477973,0.046964800163788206,0.11603501381928397,1,1.5268058241809939,False,False,False
01,39,720,7,0.03211062774062157,2.869440459110473,0.18357565170180393,0.046964800163788206,0.11527022593279607,1,1.5268058241809939,False,False,False
01,40,720,7,0.03224146366119385,2.869440459110473,0.18584242374799506,0.046964800163788206,0.11640361195589163,1,1.5268058241809939,False,False,False
01,41,720,7,0.031938206404447556,2.869440459110473,0.1805883997048246,0.046964800163788206,0.1137765999343064,1,1.5268058241809939,False,False,False
01,42,720,7,0.031446970999240875,2.869440459110473,0.17207759716870677,0.046964800163788206,0.10952119866624749,1,1.5268058241809939,False,False,False
01,43,720,13,0.03238712251186371,2.8448452551752403,0.18836600755842395,0.04564864509147279,0.11700732632494837,1,1.5268058241809939,False,False,False
01,44,720,13,0.0318872295320034,2.586458973833435,0.1797052099129599,0.03182170485953701,0.10576345738624846,1,1.5268058241809939,False,False,False
01,45,720,13,0.032142844051122665,2.3554006968641112,0.18413380906222818,0.019457159152396156,0.10179548410731216,1,1.5268058241809939,False,False,False
01,46,720,14,0.0325634628534317,2.9400833504133366,0.19142115751367875,0.05074509001038307,0.12108312376203091,1,1.5268058241809939,False,False,False
01,47,720,17,0.031899869441986084,5.46389287422286,0.17992420019093397,0.18580088036150397,0.18286254027621895,1,1.5268058241809939,False,False,False
01,48,720,17,0.032080262899398804,5.015030402404864,0.18304957160873983,0.16178105029174775,0.1724153109502438,1,1.5268058241809939,False,False,False
01,49,720,17,0.032116156071424484,4.59349593495935,0.18367143171138645,0.13922361474678643,0.16144752322908645,1,1.5268058241809939,False,False,False
