mode,repeat,frame,processing_ms,read_decode_ms,queue_ms,end_to_end_ms,elapsed_s,score,alarm_active,valid_score
capacity,0,0,7.098532980307937,0.34005986526608467,0.0001802109181880951,7.098713191226125,0.00711365113966167,,,False
capacity,0,1,7.849167101085186,0.34707318991422653,0.00016996636986732483,7.849337067455053,0.014986403053626418,,,False
capacity,0,2,7.088403915986419,0.3463218454271555,0.00013015232980251312,7.088534068316221,0.02209771005436778,,,False
capacity,0,3,7.87187903188169,0.3333871718496084,0.00013085082173347473,7.8720098827034235,0.029991521034389734,,,False
capacity,0,4,7.101329043507576,0.3383972216397524,0.00011990778148174286,7.101448951289058,0.03711495199240744,,,False
capacity,0,5,7.872661110013723,0.3352011553943157,0.00013085082173347473,7.872791960835457,0.04500933410599828,,,False
capacity,0,6,7.099264999851584,0.34033111296594143,9.988434612751007e-05,7.099364884197712,0.05213104095309973,,,False
capacity,0,7,7.573507959023118,0.33498997800052166,0.00012107193470001221,7.573629030957818,0.05972621007822454,,,False
capacity,0,8,7.137706968933344,0.3330870531499386,0.00011990778148174286,7.137826876714826,0.06688534701243043,,,False
capacity,0,9,7.073607062920928,0.3331368789076805,0.00011990778148174286,7.07372697070241,0.07398072513751686,,,False
capacity,0,10,7.8321339096874,0.33776601776480675,0.00010011717677116394,7.832234026864171,0.0818343700375408,,,False
capacity,0,11,7.08883604966104,0.33446005545556545,0.00010989606380462646,7.088945945724845,0.08894559810869396,,,False
capacity,0,12,7.835580967366695,0.3353820648044348,0.00010989606380462646,7.8356908634305,0.09680319996550679,,,False
capacity,0,13,7.082123076543212,0.33342698588967323,0.00013993121683597565,7.082263007760048,0.10390779608860612,,,False
capacity,0,14,7.587543921545148,0.33494108356535435,0.00011990778148174286,7.58766382932663,0.11151724099181592,,,False
capacity,0,15,7.342933909967542,0.33412897028028965,0.00011012889444828033,7.34304403886199,0.11888227704912424,,,False
capacity,0,16,7.905403152108192,0.33410917967557907,0.00011990778148174286,7.905523059889674,0.12680992111563683,,,False
capacity,0,17,7.323737954720855,0.33412897028028965,0.00011106021702289581,7.323849014937878,0.1341558510903269,,,False
capacity,0,18,7.325450889766216,0.34274510107934475,0.00011990778148174286,7.325570797547698,0.14150340296328068,,,False
capacity,0,19,7.883151061832905,0.34600216895341873,0.00012991949915885925,7.883280981332064,0.14941604901105165,,,False
capacity,0,20,7.402185816317797,0.36265281960368156,0.0002100132405757904,7.4023958295583725,0.15685394196771085,,,False
capacity,0,21,8.13783099874854,0.3489670343697071,0.00012991949915885925,8.1379609182477,0.16501882299780846,,,False
capacity,0,22,7.3635929729789495,0.35913591273128986,0.00013993121683597565,7.3637329041957855,0.1724102480802685,,,False
capacity,0,23,7.996905129402876,0.3401001449674368,0.00012991949915885925,7.997035048902035,0.18043118808418512,,,False
capacity,0,24,7.350047118961811,0.34196418710052967,0.00012991949915885925,7.35017703846097,0.18780640210025012,,,False
capacity,0,25,8.171232882887125,0.3504599444568157,0.000141095370054245,8.17137397825718,0.19600011804141104,,,False
capacity,0,26,7.342552999034524,0.3510410897433758,0.00014086253941059113,7.3426938615739346,0.2033674579579383,,,False
capacity,0,27,7.876899093389511,0.3377359826117754,0.00012083910405635834,7.8770199324935675,0.21126721007749438,,,False
capacity,0,28,7.3159129824489355,0.3468231298029423,0.00014994293451309204,7.316062925383449,0.2186063160188496,,,False
capacity,0,29,7.907777093350887,0.3382971044629812,0.00012991949915885925,7.907907012850046,0.22653670608997345,,,False
capacity,0,30,7.306584855541587,0.338476849719882,0.00014016404747962952,7.3067250195890665,0.23386619403026998,,,False
capacity,0,31,7.304802071303129,0.3428750205785036,0.0001310836523771286,7.304933154955506,0.241193950176239,,,False
capacity,0,32,8.246955927461386,0.3998230677098036,0.00012014061212539673,8.247076068073511,0.24946340802125633,,,False
