scene,video,frame,video_length,phase,unconditional,legacy_hard,top3_weighted,label,phase_error,phase_error_normalized,unconditional_normalized,legacy_hard_normalized,top3_weighted_normalized,unconditional_with_phase,legacy_hard_with_phase,top3_weighted_with_phase
R02,01,10,583,1,0.10716969519853592,0.15515802800655365,0.15517616271972656,0,0.264521591871295,7.431745009095116e-17,0.6816782457582964,0.8227091033276017,0.821910362186651,0.34083912287914825,0.4113545516638009,0.41095518109332557
R02,01,11,583,1,0.08579894155263901,0.13756678998470306,0.1375799924135208,0,0.4,0.0017609354088892833,0.534665449202813,0.7219833823353481,0.7206533563116715,0.26821319230585117,0.3618721588721187,0.3612071458602804
R02,01,12,583,2,0.07798662781715393,0.12147852778434753,0.12148774415254593,0,0.4,0.0017609354088892833,0.48092330660678045,0.6298635549741152,0.6280506564998554,0.24134212100783486,0.31581224519150225,0.31490579595437235
R02,01,13,583,2,0.0830083042383194,0.11780555546283722,0.11781094968318939,0,0.33547840812870505,0.000922289920405808,0.5154682134596095,0.6088324720674331,0.6068925753545833,0.2581952516900076,0.3048773809939194,0.30390743263749453
R02,01,14,583,2,0.07381707429885864,0.10617558658123016,0.10617885738611221,0,0.33547840812870505,0.000922289920405808,0.45224028806335004,0.5422403993968076,0.5399558034566633,0.22658128899187793,0.27158134465860667,0.2704390466885345
R02,01,15,583,2,0.05840959772467613,0.08673229068517685,0.08673399686813354,0,0.6,0.004360516306261966,0.3462498182575013,0.4309099748318587,0.42806052616369855,0.1753051672818816,0.21763524556906033,0.21621052123498025
R02,01,16,583,3,0.04883560538291931,0.07818286120891571,0.07818450033664703,0,0.39356477561388487,0.001677290976967024,0.2803888097182594,0.381956771708851,0.3788625242432729,0.1410330503476132,0.191817031342909,0.19026990761011994
R02,01,17,583,4,0.050012800842523575,0.07799684256315231,0.077998585999012,0,0.6,0.004360516306261966,0.28848692359278194,0.3808916470036286,0.3777926818371946,0.14642371994952194,0.19262608165494527,0.19107659907172828
R02,01,18,583,4,0.04919658973813057,0.0765409842133522,0.07654400914907455,0,0.264521591871295,7.431745009095116e-17,0.28287207822866006,0.37255554344093106,0.36942233226244764,0.14143603911433006,0.18627777172046556,0.18471116613122385
R02,01,19,583,4,0.0479593425989151,0.0749693363904953,0.07497446238994598,0,0.4,0.0017609354088892833,0.2743608593460607,0.3635564405974284,0.36039038936552725,0.13806089737747498,0.18265868800315885,0.18107566238720826
R02,01,20,583,5,0.0497184619307518,0.07599621266126633,0.07600443810224533,0,0.4,0.0017609354088892833,0.2864621196353897,0.3694362344251722,0.36631737546173476,0.1441115275221395,0.18559858491703074,0.18403915543531202
R02,01,21,583,5,0.04739328846335411,0.07219185680150986,0.07220923155546188,0,0.33547840812870505,0.000922289920405808,0.27046688336142827,0.3476528621344274,0.34447789306772303,0.13569458664091705,0.17428757602741662,0.17270009149406443
R02,01,22,583,5,0.04722171276807785,0.0730387270450592,0.0730757936835289,0,0.4064352243861151,0.0018445798408115415,0.26928658699933167,0.3525019589269578,0.3494645171436318,0.1355655834200716,0.17717326938388467,0.17565454849222167
R02,01,23,583,5,0.04559031501412392,0.07422386854887009,0.07429401576519012,0,0.33547840812870505,0.000922289920405808,0.2580639436580123,0.35928796411322816,0.3564747653017948,0.12949311678920905,0.180105127016817,0.1786985276111003
R02,01,24,583,5,0.04958603158593178,0.07058960944414139,0.07072478532791138,0,0.6,0.004360516306261966,0.2855511103343894,0.33847854932719873,0.33593566042456874,0.14495581332032567,0.17141953281673034,0.17014808836541534
R02,01,25,583,6,0.05188731104135513,0.07133092731237411,0.07155017554759979,0,0.39356477561388487,0.001677290976967024,0.3013819759184126,0.34272326346667165,0.340685361119081,0.1515296334476898,0.17220027722181933,0.171181326048024
R02,01,26,583,7,0.05124849081039429,0.06708784401416779,0.0673813596367836,0,0.6,0.004360516306261966,0.2969874304472563,0.3184277804590998,0.3166959469552301,0.1506739733767591,0.16139414838268087,0.16052823163074603
