video,frame,phase_equal,appearance_abs_error,temporal_abs_error
01,35,True,9.788572788238525e-05,0.04761904761904767
01,36,True,5.05056232213974e-06,0.04761904761904756
01,37,True,0.00012064864858984947,0.047619047619047616
01,38,True,8.053658530116081e-05,0.0442263419362654
01,39,True,0.00011000502854585648,0.011914859243103926
01,40,True,9.231269359588623e-06,0.02039662345005877
01,41,True,7.825344800949097e-05,0.04761904761904756
01,42,True,2.72504985332489e-06,0.04761904761904756
01,43,True,2.6017427444458008e-05,0.04761904761904745
01,44,True,8.254311978816986e-06,0.04761904761904756
01,45,True,4.0428247302770615e-05,0.04761904761904756
01,46,True,8.166301995515823e-05,0.04761904761904767
01,47,True,1.4103017747402191e-05,0.04761904761904756
01,48,True,4.511978477239609e-05,0.04761904761904767
01,49,True,1.7841346561908722e-05,0.04761904761904767
01,50,True,6.472226232290268e-05,0.047619047619047894
01,51,True,4.547089338302612e-05,0.04761904761904745
01,52,True,3.283843398094177e-05,0.04761904761904767
01,53,True,3.9555132389068604e-05,0.0
01,54,True,5.152169615030289e-05,0.0
01,55,True,8.900091052055359e-05,0.0
01,56,True,2.9972754418849945e-05,0.0
01,57,True,5.332939326763153e-05,0.0
01,58,True,2.8905458748340607e-05,0.0
01,59,True,4.6329572796821594e-05,0.0
01,60,True,4.055257886648178e-05,0.0
01,61,True,9.219441562891006e-05,0.0
01,62,True,6.72806054353714e-05,0.0
01,63,True,1.8535181879997253e-05,0.0
01,64,True,0.00016571860760450363,0.0
01,65,True,5.564745515584946e-05,0.0
01,66,True,8.587539196014404e-05,0.0
01,67,True,6.06682151556015e-05,0.0
01,68,True,5.457736551761627e-05,0.0
01,69,True,0.0001954939216375351,0.0
01,70,True,0.00012386590242385864,0.0
01,71,True,1.244526356458664e-05,0.0
01,72,True,5.763489753007889e-05,0.0
01,73,True,4.5075081288814545e-05,0.0
01,74,True,5.792267620563507e-05,0.0
01,75,True,3.5478733479976654e-05,0.0
01,76,True,2.863258123397827e-05,0.0
01,77,True,0.0001050969585776329,0.0
01,78,True,4.5915134251117706e-05,0.0
01,79,True,3.764405846595764e-06,0.0
01,80,True,2.7519650757312775e-05,0.0
01,81,False,2.4849548935890198e-05,0.4352356718768938
01,82,True,0.0001200549304485321,0.015307564925884809
01,83,True,1.4848075807094574e-05,0.01700391776727661
01,84,True,7.646158337593079e-06,0.04761904761904767
