video,frame,video_length,phase,appearance,temporal,appearance_score,temporal_score,combined_score,unfiltered_score,label
01,35,230,33,0.09018100798130035,22.85550082101806,2.878672334370823,0.2631611543654377,1.5709167443681302,1.5709167443681302,0
01,36,230,33,0.09083624184131622,20.74712643678161,2.9032202850481994,0.22858641557435805,1.5659033503112787,1.5659033503112787,0
01,37,230,33,0.08993712812662125,18.720853858784896,2.8695355192438945,0.1953580451162643,1.5324467821800793,1.5324467821800793,0
01,38,230,33,0.08997116982936859,16.77668308702792,2.8708108715890797,0.1634760429911566,1.5171434572901181,1.5171434572901181,0
01,39,230,36,0.08964047580957413,16.99343185550082,2.858421614893735,0.16703045539023945,1.5127260351419871,1.5127260351419871,0
01,40,230,36,0.09098661690950394,14.866995073891628,2.908853998417179,0.13215951556590289,1.520506756991541,1.520506756991541,0
01,41,230,36,0.08879829943180084,12.904761904761905,2.8268699728849875,0.09998131240753814,1.4634256426462628,1.4634256426462628,0
01,42,230,36,0.08643536269664764,11.113300492610836,2.738343939711278,0.07060355538178424,1.4044737475465312,1.4044737475465312,0
01,43,230,41,0.0891290232539177,12.379310344827585,2.839260346106789,0.09136455507642792,1.4653124505916084,1.4653124505916084,1
01,44,230,41,0.08747857064008713,9.889983579638752,2.777427110933809,0.05054266722029331,1.4139848890770512,1.4139848890770512,1
01,45,230,41,0.08843100816011429,7.558292282430213,2.8131096217007947,0.012305806563491745,1.4127077141321431,1.4127077141321431,1
01,46,230,48,0.08892717212438583,11.331691297208538,2.8316981124154457,0.07418489514752694,1.4529415037814863,1.4529415037814863,1
01,47,230,48,0.09076256304979324,8.50903119868637,2.900459952515581,0.027896751859469278,1.4641783521875253,1.4641783521875253,1
01,48,230,48,0.09113014489412308,5.76847290640394,2.914231189832727,0.0,1.4571155949163634,1.4571155949163634,1
01,49,230,48,0.08887992799282074,4.871921182266009,2.829928138849935,0.0,1.4149640694249674,1.4149640694249674,1
01,50,230,48,0.09120605885982513,4.057471264367815,2.917075261849599,0.0,1.4585376309247995,1.4585376309247995,1
01,51,230,48,0.08965390920639038,3.3251231527093585,2.8589248891941,0.0,1.42946244459705,1.42946244459705,1
01,52,230,48,0.089078888297081,2.747126436781608,2.8373820694749767,0.0,1.4186910347374884,1.4186910347374884,1
01,53,230,58,0.08990713208913803,9.331691297208538,2.868411735365209,0.041387362555988697,1.454899548960599,1.454899548960599,1
01,54,230,66,0.08989402651786804,15.331691297208538,2.8679207428558677,0.13977996033060341,1.5038503515932355,1.5038503515932355,1
01,55,230,66,0.09117088466882706,13.413793103448278,2.915757481499059,0.10832879607205119,1.512043138785555,1.512043138785555,1
01,56,230,66,0.08994492143392563,12.006568144499179,2.8698274909123263,0.08525204284467161,1.4775397668784989,1.4775397668784989,1
01,57,230,66,0.0884813517332077,10.681444991789817,2.8149957140178037,0.06352165795027803,1.4392586859840408,1.4392586859840408,1
01,58,230,66,0.09116984158754349,9.438423645320196,2.915718403073074,0.04313764138887045,1.4794280222309724,1.4794280222309724,1
01,59,230,66,0.08941574394702911,8.27750410509031,2.8500021680152474,0.02409999316044882,1.437051080587848,1.437051080587848,1
01,60,230,66,0.09092196822166443,7.341543513957307,2.9064319734009456,0.008751394164408781,1.4575916837826772,1.4575916837826772,1
01,61,230,66,0.08802025020122528,6.487684729064039,2.7977208166794805,0.0,1.3988604083397402,1.3988604083397402,1
01,62,230,66,0.08925610780715942,5.715927750410509,2.8440214940498434,0.0,1.4220107470249217,1.4220107470249217,1
01,63,230,66,0.08983279764652252,5.085385878489326,2.865626839250543,0.0,1.4328134196252715,1.4328134196252715,1
01,64,230,66,0.08900271356105804,4.7980295566502456,2.8345282278516084,0.0,1.4172641139258042,1.4172641139258042,1
01,65,230,66,0.09060900658369064,4.592775041050902,2.894707049947348,0.0,1.447353524973674,1.447353524973674,1
01,66,230,68,0.09165067225694656,4.032840722495895,2.9337324409257435,0.0,1.4668662204628717,1.4668662204628717,1
01,67,230,68,0.0912885069847107,4.121510673234812,2.9201641322921064,0.0,1.4600820661460532,1.4600820661460532,1
01,68,230,68,0.09329124540090561,4.374384236453202,2.9951955475783216,0.0,1.4975977737891608,1.4975977737891608,1
01,69,230,68,0.08915642648935318,4.735632183908045,2.84028699218374,0.0,1.42014349609187,1.42014349609187,1
