repeat,scene,video,frame,input_ms,model_wall_ms,gpu_interval_ms,total_ms
0,R01,01,0,0.7386859506368637,3.817735007032752,3.7750720977783203,4.556420957669616
0,R01,01,6,0.4307341296225786,2.907034009695053,2.880768060684204,3.3377681393176317
0,R01,01,13,0.41471398435533047,2.8498258907347918,2.824415922164917,3.2645398750901222
0,R01,01,19,0.41683693416416645,2.824939088895917,2.7995200157165527,3.2417760230600834
0,R01,01,26,0.42473291978240013,2.8408688958734274,2.8152639865875244,3.2656018156558275
0,R01,01,33,0.41413307189941406,2.832532860338688,2.80732798576355,3.246665932238102
0,R01,01,39,0.4177491646260023,2.8376528061926365,2.812000036239624,3.255401970818639
0,R01,01,46,0.4218071699142456,2.8406288474798203,2.814784049987793,3.262436017394066
0,R01,01,53,0.41835103183984756,2.8099711053073406,2.784640073776245,3.228322137147188
0,R01,01,59,0.41466415859758854,2.8392458334565163,2.8140480518341064,3.253909992054105
0,R01,01,66,0.41500385850667953,2.8210121672600508,2.795775890350342,3.2360160257667303
0,R01,01,73,0.42328983545303345,2.8477120213210583,2.8216960430145264,3.2710018567740917
0,R01,01,79,0.4135922063142061,2.8228648006916046,2.7974720001220703,3.2364570070058107
0,R01,01,86,0.41598593816161156,2.8535930905491114,2.82694411277771,3.269579028710723
0,R01,01,93,0.4252640064805746,2.874221885576844,2.848479986190796,3.299485892057419
0,R01,01,99,0.4207547754049301,2.8329240158200264,2.8069119453430176,3.2536787912249565
0,R01,01,106,0.41838083416223526,2.825228963047266,2.7999041080474854,3.2436097972095013
0,R01,01,112,0.4266758915036917,2.8358499985188246,2.8104960918426514,3.2625258900225163
0,R01,01,119,0.42333989404141903,2.9318109154701233,2.911423921585083,3.3551508095115423
0,R01,01,126,0.420265132561326,2.8307789471000433,2.8054399490356445,3.2510440796613693
0,R01,01,132,0.42416201904416084,2.8348169289529324,2.809119939804077,3.258978947997093
0,R01,01,139,0.42312988080084324,2.827743999660015,2.802367925643921,3.2508738804608583
0,R01,01,146,0.41561597026884556,2.8257998637855053,2.800607919692993,3.241415834054351
0,R01,01,152,0.41872099973261356,2.847611904144287,2.821791887283325,3.2663329038769007
0,R01,01,159,0.4283101297914982,2.858102088794112,2.8327999114990234,3.2864122185856104
0,R01,01,166,0.41699805296957493,2.8289170004427433,2.8034560680389404,3.2459150534123182
0,R01,01,172,0.4181100521236658,2.8117538895457983,2.78656005859375,3.229863941669464
0,R01,01,179,0.42570498771965504,2.8330041095614433,2.8070719242095947,3.2587090972810984
0,R01,01,186,0.42378995567560196,2.855747938156128,2.829983949661255,3.27953789383173
0,R01,01,192,0.4168280865997076,2.842060988768935,2.8164479732513428,3.258889075368643
0,R01,01,199,0.4149540327489376,2.8125750832259655,2.7873919010162354,3.227529115974903
0,R01,01,206,0.4206649027764797,2.8251290787011385,2.7991039752960205,3.245793981477618
0,R01,02,0,0.4147440195083618,2.8350278735160828,2.8095359802246094,3.2497718930244446
0,R01,02,6,0.4144539125263691,3.007774008437991,2.987423896789551,3.4222279209643602
0,R01,02,13,0.42690709233283997,2.8375228866934776,2.812191963195801,3.2644299790263176
0,R01,02,20,0.4207659512758255,2.8437841683626175,2.8177919387817383,3.264550119638443
0,R01,02,27,0.4227592144161463,2.813757862895727,2.788480043411255,3.2365170773118734
0,R01,02,34,0.4286300390958786,2.8290769550949335,2.8037760257720947,3.257706994190812
0,R01,02,41,0.4189619794487953,3.0231941491365433,3.0031039714813232,3.4421561285853386
0,R01,02,48,0.4237608518451452,2.815250074490905,2.7433600425720215,3.23901092633605
0,R01,02,54,0.42426190339028835,2.8138679917901754,2.7814719676971436,3.238129895180464
0,R01,02,61,0.42003393173217773,2.820370951667428,2.794879913330078,3.2404048833996058
0,R01,02,68,0.4189619794487953,2.8077559545636177,2.7828800678253174,3.226717934012413
0,R01,02,75,0.4268069751560688,2.838545013219118,2.818272113800049,3.265351988375187
0,R01,02,82,0.42688590474426746,2.843023044988513,2.8168959617614746,3.2699089497327805
0,R01,02,89,0.42150705121457577,2.8481828048825264,2.8219521045684814,3.269689856097102
0,R01,02,96,0.4219380207359791,2.81404796987772,2.7885758876800537,3.235985990613699
0,R01,02,103,0.4249939229339361,2.8236161451786757,2.7977280616760254,3.2486100681126118
0,R01,02,109,0.41751889511942863,2.992806024849415,2.972831964492798,3.4103249199688435
0,R01,02,116,0.42020389810204506,2.8205299749970436,2.7504639625549316,3.2407338730990887
0,R01,02,123,0.42432197369635105,2.8306390158832073,2.8053441047668457,3.2549609895795584
0,R01,02,130,0.419161980971694,2.8100109193474054,2.784735918045044,3.2291729003190994
0,R01,02,137,0.4178190138190985,2.8299589175730944,2.804192066192627,3.247777931392193
0,R01,02,144,0.4237100947648287,2.8202307876199484,2.7944319248199463,3.243940882384777
0,R01,02,151,0.43274788185954094,2.8572501614689827,2.745471954345703,3.2899980433285236
0,R01,02,158,0.4218870308250189,2.823375863954425,2.798271894454956,3.2452628947794437
0,R01,02,164,0.4198630340397358,2.832593861967325,2.8072640895843506,3.252456896007061
0,R01,02,171,0.42731803841888905,2.8265719301998615,2.800384044647217,3.2538899686187506
0,R01,02,178,0.4194329958409071,2.8207709547132254,2.795520067214966,3.2402039505541325
0,R01,02,185,0.4196430090814829,2.835409017279744,2.8093440532684326,3.255052026361227
0,R01,02,192,0.4261659923940897,2.819719025865197,2.7943999767303467,3.245885018259287
0,R01,02,199,0.4233999643474817,2.8494049329310656,2.823391914367676,3.2728048972785473
0,R01,02,206,0.41433307342231274,2.8316518291831017,2.806335926055908,3.2459849026054144
0,R01,02,213,0.4157349467277527,2.857720945030451,2.7877440452575684,3.2734558917582035
0,R01,04,0,0.4286400508135557,2.877818886190653,2.7522881031036377,3.3064589370042086
0,R01,04,7,0.41982391849160194,2.838625106960535,2.8134078979492188,3.258449025452137
0,R01,04,14,0.4171279724687338,2.8249789029359818,2.80019211769104,3.2421068754047155
0,R01,04,22,0.4248218610882759,2.828005002811551,2.8020479679107666,3.252826863899827
0,R01,04,29,0.4190918989479542,2.8312711510807276,2.806015968322754,3.2503630500286818
0,R01,04,37,0.4268069751560688,2.8363100718706846,2.8102080821990967,3.2631170470267534
0,R01,04,44,0.43256720528006554,2.824688795953989,2.800544023513794,3.2572560012340546
0,R01,04,52,0.4270370118319988,2.864873968064785,2.8386240005493164,3.291910979896784
0,R01,04,59,0.420283991843462,2.8413899708539248,2.815808057785034,3.2616739626973867
0,R01,04,67,0.4287001211196184,2.8297880198806524,2.8032960891723633,3.258488141000271
0,R01,04,74,0.4346619825810194,2.9475311748683453,2.92192006111145,3.3821931574493647
0,R01,04,81,0.4328580107539892,2.8419008012861013,2.815648078918457,3.2747588120400906
0,R01,04,89,0.42622489854693413,2.806904958561063,2.7814080715179443,3.233129857107997
0,R01,04,96,0.42227795347571373,2.807545941323042,2.782111883163452,3.2298238947987556
0,R01,04,104,0.41792006231844425,2.8279039543122053,2.802687883377075,3.2458240166306496
0,R01,04,111,0.4172788467258215,2.8398269787430763,2.8141438961029053,3.257105825468898
0,R01,04,119,0.42718788608908653,2.8223840054124594,2.795936107635498,3.249571891501546
0,R01,04,126,0.41534495539963245,2.8019261080771685,2.7762880325317383,3.217271063476801
0,R01,04,134,0.41678803972899914,2.8598750941455364,2.8348159790039062,3.2766631338745356
0,R01,04,141,0.42293895967304707,2.81416904181242,2.7881920337677,3.237108001485467
0,R01,04,149,0.4281289875507355,2.802726812660694,2.7771201133728027,3.2308558002114296
0,R01,04,156,0.4180001560598612,2.8268429450690746,2.8014719486236572,3.244843101128936
0,R01,04,163,0.4177400842308998,2.8090588748455048,2.7841598987579346,3.2267989590764046
0,R01,04,171,0.4247629549354315,2.8032981790602207,2.777535915374756,3.228061133995652
0,R01,04,178,0.4212560597807169,2.824067836627364,2.7983360290527344,3.245323896408081
0,R01,04,186,0.41528488509356976,2.802036004140973,2.7767679691314697,3.217320889234543
0,R01,04,193,0.4169978201389313,2.803618088364601,2.7788479328155518,3.2206159085035324
0,R01,04,201,0.42508402839303017,2.787367906421423,2.7619519233703613,3.212451934814453
0,R01,04,208,0.4170178435742855,2.8053021524101496,2.78003191947937,3.222319995984435
0,R01,04,216,0.4159458912909031,2.8264920692890882,2.80131196975708,3.2424379605799913
0,R01,04,223,0.413722125813365,2.809078898280859,2.7777280807495117,3.222801024094224
0,R01,04,231,0.42047491297125816,2.807104028761387,2.7814080715179443,3.227578941732645
0,R02,01,0,0.41049602441489697,2.829096047207713,2.8037118911743164,3.23959207162261
0,R02,01,20,0.4101258236914873,2.822444075718522,2.7969601154327393,3.2325698994100094
0,R02,01,41,0.43140584602952003,2.8204601258039474,2.7951040267944336,3.2518659718334675
0,R02,01,62,0.42766821570694447,2.8043498750776052,2.7788479328155518,3.2320180907845497
0,R02,01,82,0.42234803549945354,2.8322930447757244,2.8066558837890625,3.254641080275178
0,R02,01,103,0.42218808084726334,2.8266729786992073,2.8013439178466797,3.2488610595464706
0,R02,01,124,0.44104293920099735,2.8223441913723946,2.7969601154327393,3.263387130573392
0,R02,01,144,0.42291893623769283,2.8230559546500444,2.797408103942871,3.2459748908877373
0,R02,01,165,0.4196430090814829,2.8347668703645468,2.8090879917144775,3.2544098794460297
0,R02,01,186,0.4291608929634094,2.8667780570685863,2.841279983520508,3.2959389500319958
0,R02,01,206,0.4246120806783438,2.8238471131771803,2.7987520694732666,3.248459193855524
0,R02,01,227,0.42366120032966137,2.844475908204913,2.818880081176758,3.2681371085345745
0,R02,01,248,0.42971200309693813,2.818706911057234,2.794271945953369,3.248418914154172
0,R02,01,268,0.42213802225887775,2.8392758686095476,2.813568115234375,3.2614138908684254
0,R02,01,289,0.4240209236741066,2.8329340275377035,2.807584047317505,3.25695495121181
