layer,M,N,K,kind,regime,repeat,us,calls_per_event
proj,325,768,768,predequant_gemm,warm,0,6.252999883145094,32
proj,325,768,768,packed_int4,warm,0,8.414999581873417,32
proj,325,768,768,native_int4,warm,0,24.40599910914898,32
proj,325,768,768,bf16,warm,0,6.184000056236982,32
proj,325,768,768,fused_int4,warm,0,15.254000201821327,32
proj,325,768,768,dequant_only,warm,0,2.6910000015050173,32
proj,325,768,768,fused_int4,warm,1,14.845999889075756,32
proj,325,768,768,predequant_gemm,warm,1,5.601999815553427,32
proj,325,768,768,packed_int4,warm,1,7.350999861955643,32
proj,325,768,768,dequant_only,warm,1,2.139999996870756,32
proj,325,768,768,native_int4,warm,1,22.99400046467781,32
proj,325,768,768,bf16,warm,1,5.6489999406039715,32
proj,325,768,768,bf16,warm,2,5.578999873250723,32
proj,325,768,768,dequant_only,warm,2,2.0540000405162573,32
proj,325,768,768,fused_int4,warm,2,14.87599965184927,32
proj,325,768,768,packed_int4,warm,2,7.304000202566385,32
proj,325,768,768,predequant_gemm,warm,2,5.5069997906684875,32
proj,325,768,768,native_int4,warm,2,22.910000756382942,32
proj,325,768,768,native_int4,warm,3,22.85199984908104,32
proj,325,768,768,bf16,warm,3,5.539999809116125,32
proj,325,768,768,packed_int4,warm,3,7.234000135213137,32
proj,325,768,768,dequant_only,warm,3,2.0729999523609877,32
proj,325,768,768,fused_int4,warm,3,14.810999855399132,32
proj,325,768,768,predequant_gemm,warm,3,5.4779998026788235,32
proj,325,768,768,dequant_only,warm,4,2.1210000850260258,32
proj,325,768,768,fused_int4,warm,4,14.814999885857105,32
proj,325,768,768,bf16,warm,4,5.253000184893608,32
proj,325,768,768,packed_int4,warm,4,6.934000179171562,32
proj,325,768,768,native_int4,warm,4,22.89300039410591,32
proj,325,768,768,predequant_gemm,warm,4,5.5229999125003815,32
proj,325,768,768,fused_int4,warm,5,14.825999736785889,32
proj,325,768,768,dequant_only,warm,5,2.0669999066740274,32
proj,325,768,768,native_int4,warm,5,22.847000509500504,32
proj,325,768,768,predequant_gemm,warm,5,5.5229999125003815,32
proj,325,768,768,packed_int4,warm,5,7.197999861091375,32
proj,325,768,768,bf16,warm,5,5.499999970197678,32
proj,325,768,768,fused_int4,warm,6,14.797000214457512,32
proj,325,768,768,dequant_only,warm,6,2.0810000132769346,32
proj,325,768,768,native_int4,warm,6,22.84800074994564,32
proj,325,768,768,bf16,warm,6,5.561999976634979,32
proj,325,768,768,predequant_gemm,warm,6,5.497000180184841,32
proj,325,768,768,packed_int4,warm,6,7.246000226587057,32
proj,325,768,768,native_int4,eviction_attempt,0,28.672000393271446,1
proj,325,768,768,dequant_only,eviction_attempt,0,6.144000217318535,1
proj,325,768,768,bf16,eviction_attempt,0,10.239999741315842,1
proj,325,768,768,packed_int4,eviction_attempt,0,15.359999611973763,1
proj,325,768,768,predequant_gemm,eviction_attempt,0,12.28800043463707,1
proj,325,768,768,fused_int4,eviction_attempt,0,18.432000651955605,1
proj,325,768,768,bf16,eviction_attempt,1,10.239999741315842,1
proj,325,768,768,predequant_gemm,eviction_attempt,1,14.336000196635723,1
proj,325,768,768,dequant_only,eviction_attempt,1,6.144000217318535,1
proj,325,768,768,packed_int4,eviction_attempt,1,16.383999958634377,1
proj,325,768,768,native_int4,eviction_attempt,1,28.672000393271446,1
proj,325,768,768,fused_int4,eviction_attempt,1,18.432000651955605,1
proj,325,768,768,predequant_gemm,eviction_attempt,2,14.336000196635723,1
proj,325,768,768,native_int4,eviction_attempt,2,28.672000393271446,1
proj,325,768,768,packed_int4,eviction_attempt,2,16.383999958634377,1
proj,325,768,768,bf16,eviction_attempt,2,10.239999741315842,1
proj,325,768,768,dequant_only,eviction_attempt,2,6.144000217318535,1
proj,325,768,768,fused_int4,eviction_attempt,2,20.479999482631683,1
proj,325,768,768,dequant_only,eviction_attempt,3,4.127999767661095,1
proj,325,768,768,packed_int4,eviction_attempt,3,14.336000196635723,1
proj,325,768,768,predequant_gemm,eviction_attempt,3,12.28800043463707,1
proj,325,768,768,bf16,eviction_attempt,3,10.239999741315842,1
proj,325,768,768,fused_int4,eviction_attempt,3,18.432000651955605,1
proj,325,768,768,native_int4,eviction_attempt,3,28.672000393271446,1
proj,325,768,768,native_int4,eviction_attempt,4,28.672000393271446,1
proj,325,768,768,packed_int4,eviction_attempt,4,16.383999958634377,1
proj,325,768,768,dequant_only,eviction_attempt,4,4.095999989658594,1
proj,325,768,768,bf16,eviction_attempt,4,10.239999741315842,1
proj,325,768,768,fused_int4,eviction_attempt,4,20.479999482631683,1
proj,325,768,768,predequant_gemm,eviction_attempt,4,14.303999952971935,1
proj,325,768,768,bf16,eviction_attempt,5,10.239999741315842,1
proj,325,768,768,packed_int4,eviction_attempt,5,14.336000196635723,1
proj,325,768,768,predequant_gemm,eviction_attempt,5,12.28800043463707,1
proj,325,768,768,native_int4,eviction_attempt,5,30.719999223947525,1
proj,325,768,768,dequant_only,eviction_attempt,5,6.144000217318535,1
proj,325,768,768,fused_int4,eviction_attempt,5,20.479999482631683,1
proj,325,768,768,native_int4,eviction_attempt,6,28.672000393271446,1
proj,325,768,768,bf16,eviction_attempt,6,10.239999741315842,1
proj,325,768,768,fused_int4,eviction_attempt,6,18.432000651955605,1
proj,325,768,768,predequant_gemm,eviction_attempt,6,12.28800043463707,1
proj,325,768,768,packed_int4,eviction_attempt,6,16.383999958634377,1
proj,325,768,768,dequant_only,eviction_attempt,6,6.144000217318535,1
proj,325,768,768,bf16,eviction_attempt,7,10.239999741315842,1
proj,325,768,768,native_int4,eviction_attempt,7,28.672000393271446,1
proj,325,768,768,dequant_only,eviction_attempt,7,6.144000217318535,1
proj,325,768,768,fused_int4,eviction_attempt,7,20.479999482631683,1
proj,325,768,768,predequant_gemm,eviction_attempt,7,14.336000196635723,1
proj,325,768,768,packed_int4,eviction_attempt,7,14.336000196635723,1
proj,325,768,768,fused_int4,eviction_attempt,8,22.495999932289124,1
proj,325,768,768,packed_int4,eviction_attempt,8,15.968000516295433,1
proj,325,768,768,bf16,eviction_attempt,8,12.28800043463707,1
proj,325,768,768,predequant_gemm,eviction_attempt,8,12.28800043463707,1
proj,325,768,768,native_int4,eviction_attempt,8,30.719999223947525,1
proj,325,768,768,dequant_only,eviction_attempt,8,7.168000098317862,1
proj,325,768,768,packed_int4,eviction_attempt,9,14.336000196635723,1
proj,325,768,768,dequant_only,eviction_attempt,9,6.144000217318535,1
proj,325,768,768,fused_int4,eviction_attempt,9,20.479999482631683,1
proj,325,768,768,predequant_gemm,eviction_attempt,9,14.336000196635723,1
proj,325,768,768,bf16,eviction_attempt,9,10.239999741315842,1
proj,325,768,768,native_int4,eviction_attempt,9,30.719999223947525,1
proj,325,768,768,predequant_gemm,eviction_attempt,10,14.336000196635723,1
proj,325,768,768,fused_int4,eviction_attempt,10,20.479999482631683,1
proj,325,768,768,packed_int4,eviction_attempt,10,14.336000196635723,1
proj,325,768,768,bf16,eviction_attempt,10,10.239999741315842,1
proj,325,768,768,dequant_only,eviction_attempt,10,6.144000217318535,1
proj,325,768,768,native_int4,eviction_attempt,10,30.719999223947525,1
proj,325,768,768,predequant_gemm,eviction_attempt,11,14.336000196635723,1
proj,325,768,768,fused_int4,eviction_attempt,11,20.479999482631683,1
proj,325,768,768,packed_int4,eviction_attempt,11,14.336000196635723,1
proj,325,768,768,bf16,eviction_attempt,11,10.239999741315842,1
proj,325,768,768,dequant_only,eviction_attempt,11,4.095999989658594,1
proj,325,768,768,native_int4,eviction_attempt,11,28.672000393271446,1
proj,325,768,768,predequant_gemm,eviction_attempt,12,12.28800043463707,1
proj,325,768,768,bf16,eviction_attempt,12,10.239999741315842,1
proj,325,768,768,packed_int4,eviction_attempt,12,16.35199971497059,1
proj,325,768,768,native_int4,eviction_attempt,12,28.672000393271446,1
proj,325,768,768,fused_int4,eviction_attempt,12,18.432000651955605,1
proj,325,768,768,dequant_only,eviction_attempt,12,4.127999767661095,1
proj,325,768,768,predequant_gemm,eviction_attempt,13,14.336000196635723,1
proj,325,768,768,dequant_only,eviction_attempt,13,6.144000217318535,1
proj,325,768,768,bf16,eviction_attempt,13,10.239999741315842,1
proj,325,768,768,native_int4,eviction_attempt,13,28.672000393271446,1
proj,325,768,768,packed_int4,eviction_attempt,13,16.383999958634377,1
proj,325,768,768,fused_int4,eviction_attempt,13,20.479999482631683,1
proj,325,768,768,native_int4,eviction_attempt,14,28.672000393271446,1
proj,325,768,768,packed_int4,eviction_attempt,14,16.383999958634377,1
proj,325,768,768,dequant_only,eviction_attempt,14,6.144000217318535,1
proj,325,768,768,fused_int4,eviction_attempt,14,18.432000651955605,1
proj,325,768,768,bf16,eviction_attempt,14,10.239999741315842,1
proj,325,768,768,predequant_gemm,eviction_attempt,14,12.28800043463707,1
proj,325,768,768,fused_int4,eviction_attempt,15,20.479999482631683,1
proj,325,768,768,bf16,eviction_attempt,15,10.239999741315842,1
proj,325,768,768,dequant_only,eviction_attempt,15,6.144000217318535,1
proj,325,768,768,native_int4,eviction_attempt,15,28.672000393271446,1
proj,325,768,768,predequant_gemm,eviction_attempt,15,12.28800043463707,1
proj,325,768,768,packed_int4,eviction_attempt,15,16.383999958634377,1
proj,325,768,768,native_int4,eviction_attempt,16,28.672000393271446,1
proj,325,768,768,predequant_gemm,eviction_attempt,16,14.336000196635723,1
proj,325,768,768,packed_int4,eviction_attempt,16,14.336000196635723,1
proj,325,768,768,dequant_only,eviction_attempt,16,6.144000217318535,1
proj,325,768,768,bf16,eviction_attempt,16,10.239999741315842,1
proj,325,768,768,fused_int4,eviction_attempt,16,18.432000651955605,1
proj,325,768,768,predequant_gemm,eviction_attempt,17,12.28800043463707,1
proj,325,768,768,packed_int4,eviction_attempt,17,14.336000196635723,1
proj,325,768,768,fused_int4,eviction_attempt,17,20.479999482631683,1
proj,325,768,768,bf16,eviction_attempt,17,10.239999741315842,1
proj,325,768,768,native_int4,eviction_attempt,17,28.672000393271446,1
proj,325,768,768,dequant_only,eviction_attempt,17,6.144000217318535,1
proj,325,768,768,packed_int4,eviction_attempt,18,14.303999952971935,1
proj,325,768,768,fused_int4,eviction_attempt,18,20.479999482631683,1
proj,325,768,768,bf16,eviction_attempt,18,10.239999741315842,1
proj,325,768,768,dequant_only,eviction_attempt,18,6.144000217318535,1
proj,325,768,768,native_int4,eviction_attempt,18,28.672000393271446,1
proj,325,768,768,predequant_gemm,eviction_attempt,18,14.336000196635723,1
proj,325,768,768,bf16,eviction_attempt,19,10.239999741315842,1
proj,325,768,768,dequant_only,eviction_attempt,19,6.144000217318535,1
proj,325,768,768,native_int4,eviction_attempt,19,28.64000014960766,1
proj,325,768,768,packed_int4,eviction_attempt,19,16.383999958634377,1
proj,325,768,768,fused_int4,eviction_attempt,19,18.432000651955605,1
proj,325,768,768,predequant_gemm,eviction_attempt,19,12.28800043463707,1
proj,325,768,768,dequant_only,eviction_attempt,20,6.144000217318535,1
proj,325,768,768,packed_int4,eviction_attempt,20,14.336000196635723,1
proj,325,768,768,predequant_gemm,eviction_attempt,20,12.28800043463707,1
proj,325,768,768,fused_int4,eviction_attempt,20,20.479999482631683,1
proj,325,768,768,bf16,eviction_attempt,20,10.239999741315842,1
proj,325,768,768,native_int4,eviction_attempt,20,28.672000393271446,1
