mode,repeat,frame,processing_ms,read_decode_ms,queue_ms,end_to_end_ms,elapsed_s,score,alarm_active,valid_score
capacity,0,0,4.0851011872291565,0.3812280483543873,0.00018998980522155762,4.085291177034378,0.0041006701067090034,,,False
capacity,0,1,4.046968882903457,0.388602027669549,0.0002300366759300232,4.047198919579387,0.008172154892235994,,,False
capacity,0,2,4.0276318322867155,0.3798948600888252,0.00012014061212539673,4.027751972898841,0.012222759891301394,,,False
capacity,0,3,4.131017019972205,0.38063712418079376,0.00011990778148174286,4.131136927753687,0.016376168932765722,,,False
capacity,0,4,4.05846000649035,0.3817391116172075,0.00013993121683597565,4.058599937707186,0.020457180915400386,,,False
capacity,0,5,4.043152090162039,0.38241990841925144,9.988434612751007e-05,4.043251974508166,0.02452303608879447,,,False
capacity,0,6,4.038733197376132,0.37890300154685974,0.00011990778148174286,4.038853105157614,0.028583720093593,,,False
capacity,0,7,4.137629177421331,0.387849984690547,0.00012083910405635834,4.137750016525388,0.03274404210969806,,,False
capacity,0,8,4.071594914421439,0.39721792563796043,0.00012014061212539673,4.071715055033565,0.03683954197913408,,,False
capacity,0,9,4.043322056531906,0.3877899143844843,0.00012991949915885925,4.043451976031065,0.04090543603524566,,,False
capacity,0,10,4.036478931084275,0.3845440223813057,0.00012014061212539673,4.036599071696401,0.04496412700973451,,,False
capacity,0,11,4.467118997126818,0.3806469030678272,0.00014994293451309204,4.467268940061331,0.04945961898192763,,,False
capacity,0,12,4.035195801407099,0.38080685772001743,0.00010011717677116394,4.03529591858387,0.0535168768838048,,,False
capacity,0,13,4.0327319875359535,0.3815479576587677,0.00011990778148174286,4.032851895317435,0.05757121997885406,,,False
capacity,0,14,4.044183064252138,0.38040592335164547,0.00011012889444828033,4.044293193146586,0.06163736409507692,,,False
capacity,0,15,4.352284129709005,0.3870090004056692,0.00012991949915885925,4.352414049208164,0.06601209007203579,,,False
capacity,0,16,4.291097866371274,0.3814888186752796,0.00012014061212539673,4.291218006983399,0.07032578997313976,,,False
capacity,0,17,4.2994029354304075,0.38129696622490883,0.00011106021702289581,4.29951399564743,0.07464810693636537,,,False
capacity,0,18,4.604757996276021,0.38626696914434433,0.00012083910405635834,4.604878835380077,0.07927528792060912,,,False
capacity,0,19,4.344088025391102,0.37917401641607285,0.00010011717677116394,4.344188142567873,0.08364232908934355,,,False
capacity,0,20,4.285678034648299,0.38335216231644154,0.00011990778148174286,4.285797942429781,0.0879506899509579,,,False
capacity,0,21,4.296277184039354,0.3860560245811939,0.00012083910405635834,4.296398023143411,0.09226911910809577,,,False
capacity,0,22,4.290686920285225,0.3802860155701637,0.00013015232980251312,4.290817072615027,0.0965819580014795,,,False
capacity,0,23,4.410402150824666,0.38827001117169857,0.00011106021702289581,4.410513211041689,0.10101475310511887,,,False
capacity,0,24,4.289776086807251,0.38418290205299854,0.00012991949915885925,4.28990600630641,0.10532773309387267,,,False
capacity,0,25,4.298693034797907,0.3845340106636286,0.00013993121683597565,4.298832966014743,0.10964904795400798,,,False
capacity,0,26,4.7905289102345705,0.3851759247481823,0.00014016404747962952,4.79066907428205,0.11446177796460688,,,False
capacity,0,27,4.290116019546986,0.3808171022683382,0.00010989606380462646,4.29022591561079,0.11877424595877528,,,False
capacity,0,28,4.295397084206343,0.3839631099253893,9.988434612751007e-05,4.29549696855247,0.12309204507619143,,,False
capacity,0,29,4.285837989300489,0.37846178747713566,0.00011012889444828033,4.285948118194938,0.12740518408827484,,,False
capacity,0,30,4.9513408448547125,0.3796350210905075,0.00014016404747962952,4.951481008902192,0.1323784259147942,,,False
capacity,0,31,4.304613918066025,0.37987506948411465,0.00011990778148174286,4.3047338258475065,0.1367052618879825,,,False
capacity,0,32,4.287971882149577,0.3863070160150528,0.00012014061212539673,4.2880920227617025,0.14101578597910702,,,False
capacity,0,33,4.281029105186462,0.3801751881837845,0.00012083910405635834,4.281149944290519,0.14531918801367283,,,False
capacity,0,34,5.006335210055113,0.37845317274332047,0.00012991949915885925,5.006465129554272,0.15034798509441316,,,False
capacity,0,35,4.3529251124709845,0.3826911561191082,0.00012991949915885925,4.353055031970143,0.1547235520556569,0.11871102076317944,False,True
capacity,0,36,4.335370846092701,0.3851249348372221,0.00013015232980251312,4.3355009984225035,0.15908198594115674,0.12261787641150462,False,True
capacity,0,37,5.073160864412785,0.37954491563141346,0.00013015232980251312,5.073291016742587,0.16417791997082531,0.12812938632727391,False,True
capacity,0,38,4.722730955109,0.5845099221915007,0.0001701992005109787,4.722901154309511,0.16893413406796753,0.11922368288403348,False,True
capacity,0,39,4.334831144660711,0.38793100975453854,0.00012991949915885925,4.33496106415987,0.17329119611531496,0.12116043160465845,False,True
capacity,0,40,4.309843061491847,0.3778310492634773,0.00012991949915885925,4.309972980991006,0.17762333108112216,0.11952345399453698,False,True
capacity,0,41,5.032362882047892,0.38578594103455544,0.00013015232980251312,5.032493034377694,0.18267833697609603,0.11855108570443892,False,True
capacity,0,42,4.337155027315021,0.384023180231452,0.00013993121683597565,4.3372949585318565,0.18703805492259562,0.11360587299089489,False,True
capacity,0,43,4.332165932282805,0.3791439812630415,0.00012014061212539673,4.332286072894931,0.19139230204746127,0.11832909112133833,False,True
capacity,0,44,4.644453059881926,0.3788128960877657,0.00013015232980251312,4.644583212211728,0.19605912710539997,0.15115578361950377,False,True
capacity,0,45,4.372461000457406,0.38096681237220764,0.00012014061212539673,4.372581141069531,0.20045440108515322,0.17292792852227995,False,True
capacity,0,46,4.319230793043971,0.37831184454262257,0.0001310836523771286,4.319361876696348,0.20479607488960028,0.16266534283714057,False,True
capacity,0,47,4.3184589594602585,0.3830909263342619,0.00013015232980251312,4.318589111790061,0.2091364050284028,0.14637239040389774,False,True
capacity,0,48,4.825093084946275,0.3781819250434637,0.0001310836523771286,4.825224168598652,0.21398390107788146,0.1375091344740159,False,True
capacity,0,49,4.349638940766454,0.382099999114871,0.00014016404747962952,4.349779104813933,0.21835814602673054,0.1280353997362736,False,True
capacity,0,50,4.358674865216017,0.3843738231807947,0.00013015232980251312,4.358805017545819,0.22274257894605398,0.11741993298696923,False,True
capacity,0,51,4.342735046520829,0.3908849321305752,0.00012107193470001221,4.342856118455529,0.22710829810239375,0.11895875285879497,False,True
capacity,0,52,4.928898997604847,0.38002594374120235,0.00013015232980251312,4.9290291499346495,0.23205971904098988,0.11156945631041472,False,True
