video,frame
01,1
01,4
01,8
01,11
01,12
01,16
01,21
01,24
01,25
01,29
01,34
01,36
01,39
01,44
01,45
01,49
01,52
01,56
01,58
01,61
01,66
01,70
01,73
01,75
01,79
01,81
01,85
01,89
01,90
01,94
01,97
01,101
01,105
01,106
01,110
01,114
01,118
01,119
01,124
01,126
01,129
01,134
01,135
01,139
01,143
01,146
01,148
01,154
01,157
01,160
01,161
01,166
01,168
01,172
01,176
01,178
01,183
01,184
01,187
01,193
01,195
01,198
01,200
01,203
02,1
02,4
02,7
02,12
02,14
02,18
02,22
02,25
02,27
02,30
02,35
02,38
02,42
02,44
02,47
02,50
02,54
02,58
02,62
02,65
02,66
02,71
02,75
02,77
02,81
02,85
02,88
02,91
02,95
02,98
02,102
02,106
02,107
02,110
02,115
02,119
02,120
02,125
02,129
02,132
02,136
02,137
02,141
02,146
02,148
02,150
02,154
02,157
02,160
02,166
02,169
02,172
02,176
02,179
02,180
02,184
02,188
02,190
02,196
02,197
02,202
02,205
02,207
02,212
04,1
04,6
04,9
04,11
04,15
04,18
04,23
04,27
04,31
04,35
04,38
04,42
04,46
04,47
04,50
04,55
04,59
04,64
04,67
04,69
04,74
04,77
04,82
04,83
04,88
04,92
04,95
04,100
04,104
04,107
04,109
04,115
04,116
04,121
04,123
04,126
04,132
04,136
04,140
04,141
04,147
04,151
04,152
04,155
04,162
04,165
04,167
04,170
04,174
04,178
04,183
04,185
04,188
04,194
04,197
04,199
04,204
04,207
04,211
04,213
04,219
04,221
04,226
04,229
06,1
06,3
06,8
06,12
06,17
06,19
06,21
06,27
06,30
06,34
06,36
06,40
06,45
06,49
06,51
06,55
06,57
06,63
06,65
06,69
06,74
06,77
06,82
06,83
06,89
06,92
06,93
06,97
06,101
06,105
06,108
06,111
06,118
06,119
06,125
06,128
06,129
06,135
06,139
06,140
06,144
06,148
06,151
06,156
06,159
06,164
06,167
06,170
06,173
06,178
06,181
06,186
06,189
06,193
06,196
06,199
06,202
06,206
06,210
06,213
06,216
06,220
06,223
06,227
07,1
07,4
07,7
07,11
07,16
07,18
07,24
07,27
07,29
07,35
07,39
07,42
07,43
07,49
07,52
07,57
07,60
07,63
07,66
07,71
07,75
07,78
07,81
07,85
07,89
07,91
07,94
07,99
07,103
07,105
07,109
07,112
07,119
07,121
07,124
07,130
07,133
07,135
07,140
07,144
07,148
07,150
07,155
07,156
07,160
07,166
07,168
07,172
07,176
07,179
07,183
07,188
07,191
07,192
07,199
07,202
07,205
07,207
07,213
07,215
07,221
07,222
07,225
07,232
08,1
08,4
08,9
08,13
08,14
08,19
08,24
08,27
08,30
08,34
08,37
08,40
08,43
08,48
08,52
08,57
08,60
08,61
08,65
08,71
08,74
08,78
08,82
08,84
08,89
08,92
08,95
08,98
08,102
08,106
08,110
08,114
08,116
08,119
08,123
08,127
08,132
08,136
08,140
08,142
08,146
08,150
08,154
08,156
08,161
08,163
08,167
08,173
08,175
08,177
08,183
08,185
08,189
08,194
08,196
08,200
08,203
08,209
08,210
08,215
08,217
08,223
08,226
08,230
09,1
09,4
09,10
09,13
09,15
09,18
09,22
09,26
09,30
09,34
09,39
09,41
09,46
09,47
09,52
09,55
09,58
09,64
09,66
09,70
09,75
09,79
09,82
09,86
09,88
09,94
09,95
09,101
09,102
09,108
09,110
09,114
09,118
09,123
09,127
09,129
09,133
09,135
09,142
09,145
09,147
09,152
09,155
09,160
09,161
09,166
09,171
09,174
09,177
09,179
09,186
09,187
09,191
09,196
09,199
09,203
09,207
09,209
09,212
09,219
09,222
09,223
09,229
09,233
10,2
10,3
10,9
10,13
10,17
10,19
10,23
10,25
10,29
10,33
10,37
10,40
10,46
10,47
10,53
10,57
10,59
10,63
10,69
10,72
10,74
10,80
10,81
10,87
10,89
10,94
10,97
10,102
10,104
10,109
10,113
10,114
10,118
10,121
10,127
10,130
10,132
10,136
10,142
10,145
10,147
10,151
10,156
10,159
10,164
10,166
10,171
10,173
10,179
10,182
10,186
10,189
10,191
10,197
10,200
10,202
10,206
10,211
10,215
10,219
10,221
10,224
10,229
10,233
11,0
11,3
11,8
11,11
11,14
11,18
11,23
11,26
11,29
11,34
11,39
11,43
11,44
11,48
11,53
11,55
11,60
11,65
11,68
11,69
11,74
11,77
11,82
11,87
11,90
11,94
11,98
11,100
11,105
11,106
11,110
11,114
11,118
11,122
11,125
11,131
11,133
11,136
11,141
11,143
11,149
11,153
11,154
11,159
11,164
11,165
11,168
11,172
11,178
11,180
11,186
11,187
11,192
11,196
11,199
11,203
11,205
11,209
11,214
11,219
11,222
11,226
11,228
11,234
13,0
13,5
13,8
13,12
13,17
13,18
13,24
13,25
13,30
13,32
13,36
13,42
13,44
13,48
13,53
13,57
13,58
13,62
13,67
13,71
13,73
13,76
13,81
13,83
13,89
13,91
13,95
13,99
13,102
13,106
13,111
13,113
13,117
13,120
13,125
13,128
13,131
13,136
13,138
13,142
13,147
13,151
13,153
13,155
13,161
13,164
13,169
13,172
13,175
13,179
13,182
13,185
13,190
13,193
13,198
13,202
13,204
13,208
13,210
13,215
13,217
13,221
13,224
13,228
14,2
14,3
14,9
14,10
14,16
14,20
14,21
14,25
14,29
14,33
14,37
14,39
14,43
14,48
14,50
14,54
14,59
14,61
14,65
14,68
14,73
14,76
14,82
14,85
14,87
14,93
14,94
14,98
14,101
14,105
14,109
14,115
14,117
14,121
14,125
14,126
14,132
14,136
14,138
14,144
14,147
14,148
14,152
14,157
14,160
14,163
14,169
14,170
14,174
14,178
14,182
14,186
14,189
14,193
14,196
14,201
14,205
14,206
14,211
14,216
14,220
14,221
14,227
14,231
15,0
15,5
15,9
15,11
15,14
15,18
15,23
15,26
15,31
15,34
15,37
15,42
15,46
15,48
15,51
15,55
15,60
15,65
15,68
15,70
15,73
15,80
15,81
15,87
15,88
15,94
15,95
15,101
15,104
15,106
15,111
15,115
15,118
15,122
15,125
15,130
15,135
15,137
15,141
15,145
15,150
15,151
15,154
15,159
15,164
15,167
15,169
15,174
15,179
15,180
15,184
15,190
15,191
15,197
15,200
15,205
15,209
15,211
15,214
15,220
15,222
15,227
15,228
15,235
16,1
16,3
16,8
16,11
16,16
16,18
16,22
16,26
16,31
16,32
16,37
16,39
16,43
16,47
16,50
16,55
16,59
16,62
16,67
16,70
16,74
16,76
16,80
16,83
16,86
16,92
16,94
16,98
16,101
16,104
16,109
16,112
16,115
16,121
16,124
16,128
16,131
16,134
16,139
16,140
16,143
16,149
16,152
16,154
16,160
16,162
16,167
16,170
16,172
16,177
16,179
16,184
16,188
16,193
16,196
16,197
16,203
16,206
16,209
16,212
16,217
16,219
16,225
16,226
17,2
17,6
17,8
17,12
17,15
17,20
17,23
17,25
17,30
17,34
17,37
17,41
17,44
17,48
17,52
17,56
17,59
17,62
17,66
17,71
17,74
17,77
17,82
17,85
17,89
17,93
17,97
17,98
17,102
17,106
17,112
17,114
17,117
17,121
17,124
17,130
17,131
17,136
17,138
17,144
17,148
17,152
17,153
17,157
17,160
17,164
17,168
17,172
17,176
17,179
17,185
17,188
17,192
17,195
17,199
17,201
17,205
17,210
17,212
17,217
17,221
17,224
17,229
17,233
18,1
18,6
18,9
18,10
18,14
18,17
18,21
18,27
18,29
18,32
18,36
18,41
18,43
18,46
18,51
18,54
18,58
18,62
18,65
18,70
18,73
18,74
18,80
18,81
18,87
18,91
18,92
18,97
18,102
18,103
18,106
18,113
18,115
18,118
18,123
18,126
18,130
18,134
18,135
18,141
18,144
18,148
18,151
18,155
18,158
18,162
18,164
18,168
18,172
18,176
18,179
18,184
18,187
18,191
18,193
18,198
18,200
18,205
18,208
18,210
18,214
18,218
18,222
18,225
19,1
19,6
19,9
19,11
19,14
19,18
19,22
19,25
19,30
19,33
19,38
19,42
19,44
19,47
19,52
19,54
19,59
19,62
19,68
19,70
19,74
19,77
19,81
19,86
19,89
19,91
19,94
19,99
19,104
19,108
19,109
19,115
19,118
19,122
19,126
19,127
19,131
19,137
19,140
19,143
19,148
19,150
19,155
19,156
19,160
19,163
19,168
19,173
19,175
19,178
19,184
19,186
19,191
19,193
19,198
19,202
19,205
19,208
19,212
19,214
19,219
19,223
19,228
19,230
21,0
21,5
21,8
21,11
21,16
21,19
21,22
21,26
21,31
21,34
21,38
21,41
21,44
21,47
21,50
21,54
21,58
21,61
