scene,video,frame,input_bf16_sha256,fp32_cls_max_abs,fp32_cls_mean_abs,fp32_cls_cosine_mean,bf16_eager_cls_max_abs,bf16_eager_cls_mean_abs,bf16_eager_cls_cosine_mean,same_eager_cls_max_abs,same_eager_cls_mean_abs,same_eager_cls_cosine_mean,fp32_patch12_max_abs,fp32_patch12_mean_abs,fp32_patch12_cosine_mean,bf16_eager_patch12_max_abs,bf16_eager_patch12_mean_abs,bf16_eager_patch12_cosine_mean,same_eager_patch12_max_abs,same_eager_patch12_mean_abs,same_eager_patch12_cosine_mean
R01,01,0,f1e792111f1802b3ca869d55ad33c2b169dd4663baba4de8139325acfb92439e,0.011102654039859772,0.002615620382130146,0.004079580307006836,0.01091533899307251,0.002555249724537134,0.003908097743988037,0.0,0.0,0.0,0.10447089374065399,0.0026767589151859283,0.005954881198704243,0.1035051941871643,0.0025872867554426193,0.005542398896068335,0.0,0.0,1.3981336088875196e-08
R01,01,166,69a9e24b1f876dbdf270d48fdf157bed2e7925671e756195042ffc90c365dbdb,0.011158938519656658,0.0025884800124913454,0.004163861274719238,0.01084686815738678,0.0026318812742829323,0.00424802303314209,0.0,0.0,5.960464477539063e-08,0.21214574575424194,0.002722333651036024,0.006251120939850807,0.2976208031177521,0.002703752601519227,0.006460828706622124,0.0,0.0,1.3245476715439963e-08
R01,02,130,4c956c29e4a35c79f8ceb372d6b9b06ace9a55789ab603441895073b3a5b5a9b,0.008394656702876091,0.0023223639000207186,0.0033292174339294434,0.008677512407302856,0.002333705546334386,0.003341972827911377,0.0,0.0,0.0,0.19087804853916168,0.0025439695455133915,0.005355475936084986,0.2808210253715515,0.002537120133638382,0.005660124123096466,0.0,0.0,9.198247497010925e-09
R01,04,89,c524075a1b6753f158072b143a2abc080c6a696c9a7d52105b4678a99ce39424,0.009001806378364563,0.002473050495609641,0.0036445260047912598,0.009367402642965317,0.0024661775678396225,0.0036617517471313477,0.0,0.0,5.960464477539063e-08,0.23920544981956482,0.002760695992037654,0.008531065657734871,0.10710442066192627,0.002581658773124218,0.005676943808794022,0.0,0.0,1.637287994071812e-08
R02,01,124,a2f9758507de0e99e6450df0563a85078141a564e9b1368e5fc167df56f16b06,0.012867465615272522,0.0033027399331331253,0.006586790084838867,0.012761123478412628,0.0032146607991307974,0.006249487400054932,0.0,0.0,0.0,0.09372024238109589,0.0024780668318271637,0.004970626439899206,0.10333497822284698,0.002456887159496546,0.004965726751834154,0.0,0.0,1.4349266663771232e-08
R02,01,641,d456f74c76ee4d80175a18f9e38afa4449fb1bd1bce76f1d81831aca4f07f7ca,0.013834257610142231,0.0033201007172465324,0.006742715835571289,0.013463163748383522,0.003301501041278243,0.006614029407501221,0.0,0.0,0.0,0.1206420511007309,0.002598321530967951,0.0059065138921141624,0.11935804784297943,0.002569357631728053,0.005807848647236824,0.0,0.0,1.1221862550314654e-08
R02,02,489,c669773675a78ce2ed13175ed137d4d6fcc5b0d6eb2555924aefea81c3196689,0.012385375797748566,0.0030427516903728247,0.005488216876983643,0.01210194081068039,0.002949724905192852,0.005225121974945068,0.0,0.0,0.0,0.1916191428899765,0.0025475083384662867,0.006521962117403746,0.19295671582221985,0.0025249687023460865,0.00645817955955863,0.0,0.0,1.2325651610467503e-08
R02,04,345,d8a4d130293253a711f4e05276bda8683210d52da8bcfb59069edda31a55da52,0.010882070288062096,0.0028841448947787285,0.004828810691833496,0.011807050555944443,0.002875285455957055,0.004865169525146484,0.0,0.0,0.0,0.242487832903862,0.002725708531215787,0.007830528542399406,0.24292941391468048,0.0027186169754713774,0.007817546837031841,0.0,0.0,1.2141686767108695e-08
R03,01,258,786bc05c22be952e5e1b93510c87a4f2c06fed6167e69728bc61e043251370f6,0.009978678077459335,0.002645105356350541,0.004358768463134766,0.010076005011796951,0.002602341352030635,0.00425344705581665,0.0,0.0,0.0,0.08799682557582855,0.0027857425156980753,0.006264062598347664,0.08858317136764526,0.002748869126662612,0.006153910420835018,0.0,0.0,1.1405827393673462e-08
R03,02,111,adbac011eb8fb9763717956336ca29c46cb0d9a39f6884d1c5de636ae72a8538,0.009360402822494507,0.0024754004552960396,0.0036180615425109863,0.008581076748669147,0.0024209299590438604,0.00348585844039917,0.0,0.0,0.0,0.09517905116081238,0.002831160556524992,0.006834926549345255,0.08375382423400879,0.002787458011880517,0.006671942304819822,0.0,0.0,1.3061511872081155e-08
