name,count,device_type,self_cpu_us,self_device_us
aten::copy_,3,DeviceType.CPU,84.09600000000091,4.608999999999924
Activity Buffer Request,1,DeviceType.CPU,2052.274,1.7609999999999673
cudaMemcpyAsync,3,DeviceType.CPU,81.28399999999738,0
Memcpy DtoD (Device -> Device),3,DeviceType.CUDA,0,4.608999999999924
cudaStreamIsCapturing,3,DeviceType.CPU,3.2859999999977845,0
cudaGraphLaunch,3,DeviceType.CPU,4570.352999999997,0
"void implicit_convolve_sgemm<__nv_bfloat16, __nv_bfloat16, 1024, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, __nv_bfloat16 const*, int, __nv_bfloat16*, __nv_bfloat16 const*, kernel_conv_params, unsigned long long, int, float, float, int, __nv_bfloat16 const*, __nv_bfloat16 const*, bool, bool, int, int)",3,DeviceType.CUDA,0,166.9429999999993
cudaDeviceSynchronize,4,DeviceType.CPU,27646.45899999999,0
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::BFloat16> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c10::BFloat16> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::BFloat16> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c10::BFloat16> const&)::{lambda(int)#1})",147,DeviceType.CUDA,0,880.2220000000189
"void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 3, 64, 64>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 64, 64>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",3,DeviceType.CUDA,0,12.383000000001175
