video,frame
01,3
01,5
01,9
01,15
01,21
01,27
01,30
01,33
01,39
01,46
01,52
01,55
01,61
01,62
01,71
01,72
01,79
01,83
01,87
01,94
01,97
01,103
01,107
01,111
01,118
01,122
01,128
01,133
01,139
01,141
01,145
01,152
01,158
01,163
01,167
01,171
01,174
01,179
01,183
01,188
01,194
01,198
01,204
01,209
01,215
01,221
01,225
01,229
01,235
01,237
01,245
01,250
01,251
01,257
01,262
01,268
01,273
01,275
01,281
01,284
01,293
01,295
01,301
01,308
02,3
02,10
02,15
02,24
02,28
02,35
02,40
02,46
02,54
02,60
02,68
02,73
02,79
02,88
02,90
02,98
02,104
02,114
02,117
02,124
02,127
02,138
02,142
02,149
02,153
02,163
02,169
02,174
02,183
02,188
02,191
02,199
02,205
02,210
02,220
02,223
02,233
02,240
02,246
02,251
02,256
02,267
02,269
02,279
02,283
02,289
02,297
02,305
02,311
02,316
02,319
02,330
02,336
02,340
02,347
02,352
02,363
02,365
02,373
02,378
02,387
02,393
02,396
02,402
03,0
03,7
03,19
03,26
03,31
03,36
03,44
03,53
03,60
03,67
03,76
03,83
03,90
03,96
03,103
03,114
03,120
03,127
03,129
03,140
03,150
03,155
03,159
03,168
03,176
03,186
03,190
03,195
03,201
03,213
03,222
03,226
03,230
03,237
03,250
03,254
03,262
03,272
03,274
03,286
03,288
03,295
03,302
03,311
03,319
03,324
03,335
03,343
03,348
03,352
03,365
03,367
03,377
03,387
03,390
03,399
03,404
03,412
03,418
03,424
03,437
03,441
03,452
03,455
04,4
04,9
04,16
04,19
04,30
04,32
04,43
04,45
04,55
04,59
04,68
04,71
04,77
04,86
04,89
04,96
04,106
04,113
04,117
04,126
04,128
04,133
04,144
04,147
04,158
04,162
04,171
04,176
04,182
04,184
04,196
04,198
04,204
04,212
04,216
04,227
04,234
04,241
04,247
04,254
04,256
04,265
04,268
04,274
04,284
04,292
04,297
04,303
04,311
04,312
04,318
04,326
04,331
04,341
04,344
04,352
04,360
04,365
04,373
04,380
04,387
04,393
04,399
04,404
06,4
06,12
06,17
06,23
06,33
06,41
06,44
06,53
06,56
06,69
06,75
06,77
06,86
06,97
06,102
06,108
06,112
06,123
06,130
06,134
06,143
06,150
06,157
06,163
06,171
06,175
06,186
06,189
06,196
06,209
06,215
06,221
06,227
06,232
06,241
06,246
06,253
06,262
06,269
06,278
06,283
06,287
06,294
06,307
06,309
06,321
06,326
06,330
06,339
06,347
06,354
06,359
06,366
06,375
06,382
06,385
06,397
06,402
06,411
06,417
06,423
06,431
06,436
06,445
07,1
07,11
07,16
07,19
07,29
07,30
07,41
07,44
07,50
07,57
07,60
07,71
07,77
07,82
07,84
07,94
07,98
07,107
07,112
07,115
07,121
07,127
07,135
07,140
07,146
07,151
07,161
07,165
07,168
07,179
07,180
07,186
07,193
07,201
07,208
07,214
07,216
07,224
07,231
07,239
07,241
07,250
07,254
07,263
07,268
07,270
07,277
07,283
07,289
07,294
07,305
07,310
07,314
07,323
07,328
07,330
07,340
07,346
07,352
07,358
07,363
07,371
07,377
07,379
08,1
08,10
08,13
08,20
08,29
08,32
08,39
08,49
08,55
08,58
08,68
08,74
08,80
08,84
08,91
08,99
08,104
08,115
08,121
08,123
08,134
08,137
08,144
08,150
08,160
08,162
08,168
08,176
08,183
08,188
08,199
08,204
08,209
08,216
08,224
08,226
08,233
08,244
08,245
08,253
08,258
08,268
08,276
08,281
08,288
08,291
08,296
08,303
08,309
08,321
08,323
08,334
08,335
08,343
08,349
08,355
08,364
08,370
08,375
08,384
08,391
08,399
08,405
08,412
09,4
09,12
09,15
09,20
09,30
09,36
09,42
09,48
09,54
09,59
09,65
09,71
09,79
09,85
09,92
09,99
09,108
09,110
09,117
09,124
09,133
09,136
09,148
09,153
09,157
09,165
09,169
09,176
09,185
09,191
09,200
09,203
09,214
09,218
09,227
09,233
09,235
09,243
09,252
09,257
09,261
09,268
09,275
09,285
09,290
09,296
09,304
09,306
09,318
09,320
09,331
09,332
09,342
09,346
09,356
09,359
09,368
09,375
09,379
09,386
09,394
09,398
09,406
09,412
10,1
10,6
10,11
10,21
10,26
10,29
10,40
10,42
10,48
10,53
10,59
10,65
10,75
10,80
10,85
10,89
10,97
10,100
10,106
10,111
10,122
10,127
10,132
10,137
10,143
10,149
10,154
10,159
10,166
10,170
10,178
10,183
10,189
10,197
10,200
