scene,video,frame,video_length,phase,unconditional,legacy_hard,top3_weighted,label,phase_error,phase_error_normalized,unconditional_normalized,legacy_hard_normalized,top3_weighted_normalized,unconditional_with_phase,legacy_hard_with_phase,top3_weighted_with_phase
R01,01,10,230,6,0.11079621315002441,0.1802443563938141,0.18112817406654358,0,2.054427645788337,0.030412272900520905,0.42401391649097925,0.5144591491496416,0.5108845381039614,0.22721309469575007,0.2724357110250813,0.2706484055022412
R01,01,11,230,6,0.11091532558202744,0.1805494874715805,0.1809873729944229,0,2.4,0.03676470588235294,0.4245589826910626,0.515590070968147,0.5103530863726051,0.23066184428670777,0.27617738842524997,0.273558896127479
R01,01,12,230,12,0.11331874132156372,0.18051624298095703,0.1835486888885498,0,2.4,0.03676470588235294,0.4355571687102714,0.5154668553322098,0.520020738372567,0.23616093729631216,0.27611578060728137,0.27839272212745997
R01,01,13,230,12,0.11260093003511429,0.18234510719776154,0.18526344001293182,0,1.545572354211663,0.02105831533477322,0.43227241779298664,0.5222452617174528,0.526493043165225,0.22666536656387992,0.271651788526113,0.2737756792499991
R01,01,14,230,12,0.11059484630823135,0.1764204502105713,0.1793365627527237,0,1.0367170626349889,0.011704357769025531,0.4230924487866161,0.500286423886116,0.5041221255718246,0.2173984032778208,0.2559953908275708,0.25791324167042506
R01,01,15,230,12,0.11008161306381226,0.17501410841941833,0.18444839119911194,0,0.8367170626349889,0.008027887180790238,0.4207438602338706,0.4950740324524635,0.5234166525048382,0.21438587370733042,0.2515509598166269,0.2657222698428142
R01,01,16,230,12,0.1081177294254303,0.1721150130033493,0.18237537145614624,0,0.691144708423326,0.005351924787193492,0.4117570015644784,0.4843289772979333,0.5155920676849816,0.20855446317583595,0.24484045104256338,0.2604719962360875
R01,01,17,230,13,0.10804973542690277,0.16856013238430023,0.17993611097335815,0,1.0,0.011029411764705883,0.41144585662534283,0.4711533542716151,0.5063851121747582,0.21123763419502437,0.2410913830181605,0.25870726196973204
R01,01,18,230,13,0.10563641041517258,0.169343039393425,0.17809224128723145,0,1.8,0.025735294117647058,0.40040232513505686,0.4740550797364914,0.499425451127237,0.21306880962635197,0.24989518692706925,0.26258037262244205
R01,01,19,230,18,0.10641976445913315,0.17219187319278717,0.17984893918037415,0,2.0,0.029411764705882356,0.4039870039538949,0.48461384787174056,0.5060560834279666,0.21669938432988864,0.25701280628881146,0.2677339240669245
R01,01,20,230,18,0.10669434815645218,0.1728842705488205,0.18031924962997437,0,1.3455723542116629,0.017381844746537922,0.40524351672914183,0.4871801131068175,0.5078312638221953,0.21131268073783988,0.2522809789266777,0.26260655428436663
R01,01,21,230,18,0.10773644596338272,0.17621669173240662,0.18277764320373535,0,1.0367170626349889,0.011704357769025531,0.4100122237581817,0.4995312241524517,0.5171104369240221,0.2108582907636036,0.2556177909607386,0.26440739734652385
R01,01,22,230,18,0.10898802429437637,0.17301218211650848,0.17964473366737366,0,1.0367170626349889,0.011704357769025531,0.41573952722692525,0.48765419783065644,0.5052853124970208,0.21372194249797538,0.24967927779984098,0.2584948351330232
R01,01,23,230,18,0.10828056186437607,0.17443248629570007,0.17976292967796326,0,0.745572354211663,0.00635243298183204,0.41250213334672786,0.4929183387268249,0.5057314417311322,0.20942728316427994,0.24963538585432846,0.2560419373564821
R01,01,24,230,18,0.10773464292287827,0.1763066202402115,0.18013691902160645,0,0.8,0.007352941176470589,0.410003972928106,0.49986453045584966,0.5071430594212137,0.20867845705228827,0.2536087358161601,0.25724800029884215
R01,01,25,230,20,0.10953034460544586,0.17284637689590454,0.1819082498550415,0,0.8,0.007352941176470589,0.4182212200797349,0.48703966605966903,0.5138289235560201,0.21278708062810273,0.2471963036180698,0.2605909323662453
R01,01,26,230,20,0.10881245136260986,0.1707538515329361,0.1762097328901291,0,0.745572354211663,0.00635243298183204,0.41493609412471943,0.4792840398347701,0.49231994879075325,0.21064426355327573,0.24281823640830105,0.24933619088629264
R01,01,27,230,20,0.10916613787412643,0.17344242334365845,0.1789257526397705,0,1.0367170626349889,0.011704357769025531,0.4165545864987832,0.4892488213431683,0.5025715283888674,0.21412947213390435,0.2504765895560969,0.2571379430789465
R01,01,28,230,20,0.10804657638072968,0.1698678880929947,0.1753687560558319,0,1.145572354211663,0.013705374158302627,0.4114314006255408,0.4760003514213767,0.48914569316978224,0.21256838739192171,0.24485286278983967,0.2514255336640424
R01,01,29,230,20,0.1086503267288208,0.17242585122585297,0.17800062894821167,0,1.6,0.02205882352941177,0.41419420130468976,0.48548105177827816,0.4990796615998396,0.21812651241705078,0.253769937653845,0.26056924256462566
R01,01,30,230,24,0.10763020068407059,0.17052973806858063,0.17569386959075928,0,1.6,0.02205882352941177,0.40952603848182034,0.47845339744817433,0.49037282978473956,0.21579243100561607,0.25025611048879304,0.25621582665707565
R01,01,31,230,24,0.11049909144639969,0.17312537133693695,0.1782013177871704,0,1.054427645788337,0.01202991995934443,0.42265426833978614,0.488073716418993,0.4998371588924532,0.2173420941495653,0.2500518181891687,0.2559335394258988
R01,01,32,230,24,0.1095615103840828,0.17364847660064697,0.1782265603542328,0,1.2,0.014705882352941176,0.4183638367004235,0.49001252632467407,0.4999324366184473,0.21653485952668233,0.2523592043388076,0.2573191594856942
R01,01,33,230,27,0.10868510603904724,0.17477640509605408,0.17849907279014587,0,2.3088552915766742,0.03508925168339475,0.4143533536798689,0.494193021325404,0.5009610311007252,0.22472130268163185,0.26464113650439935,0.26802514139205996
R01,01,34,230,27,0.10900834202766418,0.17360512912273407,0.17708618938922882,0,3.508855291576674,0.05714807521280651,0.415832502489803,0.4898518655066816,0.49562812192388,0.23649028885130477,0.27349997035974405,0.27638809856834323
R01,01,35,230,36,0.11253240704536438,0.17719392478466034,0.18226267397403717,0,3.6,0.05882352941176471,0.431958852155771,0.503153189468631,0.5151666925718217,0.24539119078376787,0.28098835944019784,0.2869951109917932
R01,01,36,230,36,0.11022153496742249,0.1789606213569641,0.18509149551391602,0,2.145572354211663,0.0320877270994791,0.42138415192321604,0.5097011809578049,0.5258440409927073,0.22673593951134757,0.270894454028642,0.27896588404609324
R01,01,37,230,36,0.11029290407896042,0.1797466278076172,0.18521648645401,0,1.0367170626349889,0.011704357769025531,0.4217107415979892,0.5126143940301555,0.5263158175957994,0.21670754968350736,0.26215937589959054,0.26901008768241247
R01,01,38,230,36,0.1118459478020668,0.17695385217666626,0.18240539729595184,0,1.0367170626349889,0.011704357769025531,0.42881757021765377,0.5022633969493194,0.5157053998088765,0.22026096399333964,0.2569838773591725,0.26370487878895105
R01,01,39,230,36,0.10949737578630447,0.17456260323524475,0.17981690168380737,0,1.0367170626349889,0.011704357769025531,0.4180703526289706,0.4934005973252128,0.5059351583329919,0.21488735519899804,0.2525524775471192,0.2588197580510087
R01,01,40,230,36,0.11060529947280884,0.1784123033285141,0.18158188462257385,0,1.0367170626349889,0.011704357769025531,0.4231402831444517,0.5076689237836318,0.5125970624257242,0.2174223204567386,0.2596866407763287,0.2621507100973749
R01,01,41,230,36,0.1109226644039154,0.18260817229747772,0.18362270295619965,0,1.0367170626349889,0.011704357769025531,0.42459256561513103,0.5232202724018252,0.5203001034640737,0.21814846169207827,0.2674623150854254,0.26600223061654965
R01,01,42,230,36,0.10768559575080872,0.17686417698860168,0.17762133479118347,0,1.0367170626349889,0.011704357769025531,0.4097795298934435,0.501931029536917,0.49764802096379945,0.2107419438312345,0.2568176936529713,0.2546761893664125
R01,01,43,230,36,0.10924466699361801,0.18226009607315063,0.18040208518505096,1,2.745572354211663,0.04311713886418498,0.41691394083348504,0.5219301809451438,0.5081439254979927,0.23001553984883502,0.2825236599046644,0.27563053218108885
R01,01,44,230,36,0.10876090824604034,0.18081660568714142,0.1778535544872284,1,4.8,0.08088235294117646,0.4147002294864398,0.5165801039084472,0.49852453104756034,0.24779129121380813,0.2987312284248118,0.28970344199436837
R01,01,45,230,48,0.10982899367809296,0.1764288991689682,0.18411147594451904,1,4.8,0.08088235294117646,0.41958785757045497,0.5003177386622596,0.522144970459546,0.2502351052558157,0.29060004580171805,0.3015136617003612
R01,01,46,230,48,0.1094500944018364,0.170659601688385,0.17699629068374634,1,3.654427645788337,0.05982403760640326,0.4178539899526881,0.4789347171555668,0.495288800482958,0.23883901377954567,0.26937937738098505,0.27755641904468065
R01,01,47,230,48,0.10748834162950516,0.16842611134052277,0.17405757308006287,1,3.2,0.05147058823529412,0.4088768822642944,0.47065662570612027,0.484196650864194,0.23017373524979426,0.2610636069707072,0.26783361954974405
