scene,video,frame,video_length,phase,unconditional,legacy_hard,top3_weighted,label,phase_error,phase_error_normalized,unconditional_normalized,legacy_hard_normalized,top3_weighted_normalized,unconditional_with_phase,legacy_hard_with_phase,top3_weighted_with_phase
R03,01,10,720,0,0.03164469078183174,0.052447620779275894,0.05215311050415039,1,0.3445800430725058,0.0014009061900429288,0.061432624174842534,0.13590458860437904,0.13075825599062735,0.031416765182442734,0.06865274739721099,0.06607958109033514
R03,01,11,720,0,0.0310857854783535,0.05278967693448067,0.05248735472559929,1,0.3445800430725058,0.0014009061900429288,0.05638134313404633,0.13822860668838838,0.1333246093964523,0.028891124662044628,0.06981475643921566,0.06736275779324762
R03,01,12,720,0,0.032483480870723724,0.05361730232834816,0.05333045497536659,1,0.3445800430725058,0.0014009061900429288,0.06901345127893314,0.14385170790398247,0.13979799938675014,0.03520717873448804,0.0726263070470127,0.07059945278839654
R03,01,13,720,0,0.032907817512750626,0.054184865206480026,0.05385740473866463,1,0.3445800430725058,0.0014009061900429288,0.07284852606073661,0.14770787705200206,0.14384396109066944,0.03712471612538977,0.0745543916210225,0.07262243364035618
R03,01,14,720,0,0.03193443641066551,0.053465891629457474,0.053113553673028946,1,0.3445800430725058,0.0014009061900429288,0.0640512906868138,0.1428229844122979,0.13813261413769748,0.032726098438428365,0.07211194530117042,0.0697667601638702
R03,01,15,720,0,0.033016663044691086,0.052888352423906326,0.05257374420762062,1,0.3445800430725058,0.0014009061900429288,0.07383225151197959,0.1388990335127103,0.13398791463012796,0.03761657885101126,0.07014996985137661,0.06769441041008545
R03,01,16,720,0,0.032431166619062424,0.05280653014779091,0.052474476397037506,1,0.3445800430725058,0.0014009061900429288,0.06854064490916777,0.1383431117832703,0.1332257285774434,0.03497077554960535,0.06987200898665662,0.06731331738374316
R03,01,17,720,0,0.03306768462061882,0.05336974561214447,0.05302184447646141,1,0.3445800430725058,0.0014009061900429288,0.0742933749215293,0.142169743476443,0.13742846371757556,0.03784714055578612,0.07178532483324297,0.06941468495380924
R03,01,18,720,0,0.03256676718592644,0.052775491029024124,0.052454873919487,1,0.3445800430725058,0.0014009061900429288,0.06976617733524909,0.1381322239736867,0.13307521921394183,0.03558354176264601,0.06976656508186482,0.06723806270199238
R03,01,19,720,0,0.03199651092290878,0.0525335855782032,0.052182283252477646,1,0.3445800430725058,0.0014009061900429288,0.06461230845647845,0.1364886557063895,0.13098224664543173,0.03300660732326069,0.06894478094821621,0.06619157641773733
