scene,video,frame,bf16_cls_cosine,bf16_cls_max_abs,same_eager_cls_cosine,same_eager_cls_max_abs,bf16_patch12_cosine,bf16_patch12_max_abs,same_eager_patch12_cosine,same_eager_patch12_max_abs
R01,01,0,0.14066755771636963,0.05620560422539711,5.960464477539063e-08,0.0,0.11354730278253555,0.18220412731170654,2.409940869085858e-08,0.0
R01,01,6,0.14861375093460083,0.059443723410367966,0.0,0.0,0.12395507842302322,0.3421590328216553,2.7594742491032775e-08,0.0
R01,01,13,0.16141211986541748,0.060691408812999725,0.0,0.0,0.12437494099140167,0.16874152421951294,2.3915443847499773e-08,0.0
R01,01,19,0.1478360891342163,0.06393087655305862,0.0,0.0,0.120343878865242,0.1683904379606247,2.9802322387695312e-08,0.0
R01,01,26,0.16058766841888428,0.07079655677080154,0.0,0.0,0.13008388876914978,0.2589843273162842,2.317958447406454e-08,0.0
R01,01,33,0.155925452709198,0.06696031987667084,5.960464477539063e-08,0.0,0.1238875538110733,0.24162384867668152,2.3731479004140965e-08,0.0
R01,01,39,0.15851473808288574,0.06797294318675995,5.960464477539063e-08,0.0,0.12232837080955505,0.29536113142967224,2.1891828794196044e-08,0.0
R01,01,46,0.15649467706680298,0.06139213219285011,0.0,0.0,0.12498193979263306,0.15659798681735992,2.5939058900803502e-08,0.0
R01,01,53,0.16134560108184814,0.07136373966932297,0.0,0.0,0.12519697844982147,0.35109907388687134,2.3547514160782157e-08,0.0
R01,01,59,0.16224241256713867,0.07490013539791107,5.960464477539063e-08,0.0,0.12150293588638306,0.1560918390750885,2.704284796095635e-08,0.0
R01,01,66,0.15531814098358154,0.06613209843635559,0.0,0.0,0.12204285711050034,0.29508909583091736,2.1707863950837236e-08,0.0
R01,01,73,0.16614574193954468,0.06332849711179733,0.0,0.0,0.12707579135894775,0.15904058516025543,2.5939058900803502e-08,0.0
R01,01,79,0.15775305032730103,0.06967169791460037,0.0,0.0,0.12184158712625504,0.16349156200885773,2.1707863950837236e-08,0.0
R01,01,86,0.1728956699371338,0.06927064806222916,0.0,0.0,0.1285107582807541,0.1692836582660675,2.2075793637554852e-08,0.0
R01,01,93,0.16313868761062622,0.06323747336864471,5.960464477539063e-08,0.0,0.12565504014492035,0.3761940598487854,2.3547514160782157e-08,0.0
R01,01,99,0.1642586588859558,0.06820498406887054,1.1920928955078125e-07,0.0,0.12201773375272751,0.1694665253162384,2.5571129214085886e-08,0.0
R01,01,106,0.18559443950653076,0.07837250828742981,0.0,0.0,0.13565801084041595,0.1621142029762268,2.2075793637554852e-08,0.0
R01,01,112,0.17537641525268555,0.07876887917518616,0.0,0.0,0.12921839952468872,0.16463060677051544,2.9434392700977696e-08,0.0
R01,01,119,0.17151886224746704,0.06829272210597992,0.0,0.0,0.13609418272972107,0.3753845691680908,2.8514568484183656e-08,0.0
R01,01,126,0.16316038370132446,0.0756843239068985,5.960464477539063e-08,0.0,0.12876667082309723,0.17676040530204773,2.1707863950837236e-08,0.0
R01,01,132,0.17402249574661255,0.07120893895626068,0.0,0.0,0.1315716803073883,0.36935827136039734,2.4835268064293814e-08,0.0
R01,01,139,0.14853757619857788,0.06328423321247101,5.960464477539063e-08,0.0,0.12593142688274384,0.3697528839111328,2.0604074890684387e-08,0.0
R01,01,146,0.16868925094604492,0.06905253231525421,0.0,0.0,0.12599913775920868,0.2856164872646332,2.317958447406454e-08,0.0
R01,01,152,0.16488921642303467,0.06998619437217712,5.960464477539063e-08,0.0,0.12983286380767822,0.3148341178894043,2.7594742491032775e-08,0.0
R01,01,159,0.1650996208190918,0.07598597556352615,1.1920928955078125e-07,0.0,0.13158948719501495,0.17184694111347198,2.5019232907652622e-08,0.0
