video,frame,video_length,phase,appearance,temporal
01,35,720,9,0.032324984669685364,1.2264808362369335
01,36,720,9,0.033256545662879944,1.117988658878185
01,37,720,9,0.03305988013744354,1.0368244858919167
01,38,720,9,0.0322604663670063,0.98298831727813
01,39,720,9,0.03166838735342026,0.9564801530368234
01,40,720,9,0.03389672935009003,0.9572999931679985
01,41,720,9,0.032703954726457596,0.9854478376716538
01,42,720,9,0.032496169209480286,1.040923686547789
01,43,720,9,0.03192920982837677,1.1237275397964062
01,44,720,9,0.0314917266368866,1.2338593974175034
01,45,720,13,0.03153624385595322,2.4638928742228594
01,46,720,13,0.032491475343704224,2.110268497642959
01,47,720,15,0.03243253380060196,3.606750017080003
01,48,720,15,0.03228244557976723,3.157887545262007
01,49,720,15,0.03262581303715706,2.7363530778164926
01,50,720,15,0.032124992460012436,2.3421466147434584
01,51,720,15,0.03262602910399437,1.9752681560429057
01,52,720,15,0.032937418669462204,1.636537541846007
01,53,720,15,0.032068610191345215,1.3524629363940701
01,54,720,15,0.032022614032030106,1.3127006900321103
01,55,720,15,0.03198365867137909,1.300266448042632
01,56,720,15,0.03309798613190651,1.315160210425634
01,57,720,15,0.032938167452812195,1.3573819771811162
01,58,720,15,0.03259196877479553,1.4269317483090798
01,59,720,15,0.03216135874390602,1.5238095238095237
01,60,720,15,0.032011039555072784,1.6480153036824494
01,61,720,15,0.03196243196725845,1.799549087927855
01,62,720,19,0.033740416169166565,2.018309762929563
01,63,720,20,0.033268362283706665,2.4638928742228603
01,64,720,20,0.0325942225754261,1.9674113547858165
01,65,720,20,0.03177447244524956,1.5139714422354302
01,66,720,20,0.03214527666568756,1.3197376511580243
01,67,720,20,0.033080678433179855,1.1934139509462323
01,68,720,20,0.032317016273736954,1.119286739085878
01,69,720,20,0.03248774632811546,1.072487531598004
01,70,720,20,0.03244670107960701,1.0530163284826117
01,71,720,20,0.032398588955402374,1.0608731297396996
01,72,720,22,0.032296959310770035,1.5483364077338246
01,73,720,22,0.03190697729587555,1.3400286944045905
01,74,720,22,0.03205639123916626,1.1988112318097963
01,75,720,22,0.03274231031537056,1.1122497779599638
01,76,720,22,0.032075125724077225,1.0803443328550932
01,77,720,22,0.032887719571590424,1.1030948964951843
01,78,720,26,0.03227586671710014,3.2734166837466696
01,79,720,26,0.032776813954114914,2.7769351643096263
01,80,720,26,0.0317411795258522,2.3077816492450642
01,81,720,26,0.03139805421233177,1.8659561385529824
01,82,720,26,0.03214433044195175,1.451458632233382
01,83,720,26,0.03244294598698616,1.2547653207624525
01,84,720,26,0.03287414461374283,1.1330190612830506
01,85,720,26,0.03289780765771866,1.0386008061761292
01,86,720,26,0.03231080621480942,0.9731502357040378
01,87,720,26,0.03179199621081352,0.9623556739769082
01,88,720,26,0.033009760081768036,1.0062171209947404
01,89,720,26,0.032200489193201065,1.1047345767575332
01,90,720,26,0.03170398622751236,1.257908041265286
01,91,720,27,0.03218403458595276,0.9407665505226478
01,92,720,27,0.03281011804938316,0.9924847987975666
01,93,720,27,0.032680340111255646,1.1237275397964062
01,94,720,27,0.03214643523097038,1.3096262895402062
01,95,720,27,0.03295057266950607,1.5361071257771397
01,96,720,27,0.03165672346949577,1.7742023638723778
01,97,720,27,0.0327523835003376,2.012297601967616
01,98,720,27,0.03361374884843826,2.250392840062854
01,99,720,27,0.03222961723804474,2.2980118876819016
01,100,720,27,0.032170455902814865,2.3456309353009495
01,101,720,27,0.03366250917315483,2.393249982919997
01,102,720,27,0.03252001106739044,2.4408690305390444
01,103,720,27,0.03436341509222984,2.4884880781580923
01,104,720,32,0.033876270055770874,2.225797636127622
01,105,720,32,0.03371813893318176,1.9674113547858165
01,106,720,32,0.03319869190454483,1.7363530778164926
01,107,720,32,0.033199530094861984,1.5326228052196489
01,108,720,32,0.032735519111156464,1.3562205369952867
01,109,720,35,0.03215276077389717,3.6543690646990505
01,110,720,35,0.03257051482796669,3.2531256405001026
01,111,720,35,0.03178524598479271,2.879210220673634
01,112,720,36,0.03226616233587265,3.368654778984765
01,113,720,36,0.03183751180768013,2.981485277037645
01,114,720,36,0.032403238117694855,2.6489717838354854
01,115,720,36,0.03331239894032478,2.3711142993782874
01,116,720,36,0.034012582153081894,2.133838901414223
01,117,720,36,0.03357074782252312,1.9238915078226402
01,118,720,36,0.033728547394275665,1.7429117988658875
01,119,720,36,0.03392037749290466,1.6165880986540966
01,120,720,36,0.033075109124183655,1.5449204071872662
01,121,720,36,0.03264353796839714,1.5279087244653962
01,122,720,36,0.032579440623521805,1.565553050488488
01,123,720,36,0.03297852352261543,1.6562137049941927
01,124,720,36,0.03335322439670563,1.7742023638723778
01,125,720,36,0.0332522951066494,1.9646785543485683
01,126,720,36,0.033408764749765396,2.1551547448247588
01,127,720,36,0.0334036648273468,2.3456309353009495
01,128,720,36,0.032969582825899124,2.5361071257771397
01,129,720,36,0.03200751543045044,2.7265833162533304
01,130,720,36,0.03240717947483063,2.774202363872378
01,131,720,36,0.03235411271452904,2.8218214114914253
01,132,720,36,0.033523913472890854,2.869440459110473
01,133,720,36,0.03365287184715271,2.869440459110473
01,134,720,36,0.03245332092046738,2.869440459110473
01,135,720,38,0.03227638080716133,1.533647605383618
01,136,720,38,0.03294115141034126,1.465737514518003
01,137,720,38,0.03215155377984047,1.4251554280248682
01,138,720,38,0.03316345810890198,1.411901345904215
01,139,720,38,0.032902009785175323,1.4259752681560431
01,140,720,38,0.03218968212604523,1.4673771947803518
01,141,720,38,0.03270944580435753,1.5361071257771404
01,142,720,41,0.03168180212378502,1.354922456787593
01,143,720,41,0.03204158693552017,1.144155223064835
01,144,720,41,0.0324016697704792,0.9607159937145575
01,145,720,41,0.032572921365499496,0.8046047687367613
01,146,720,41,0.03348119556903839,0.6907153105144488
01,147,720,41,0.03392770141363144,0.6314818610370966
01,148,720,41,0.03339209035038948,0.6269044203047062
01,149,720,42,0.03369035944342613,0.7334153173464503
01,150,720,42,0.034498102962970734,0.6273826603812255
01,151,720,42,0.03386617451906204,0.6033340165334428
01,152,720,42,0.03458382189273834,0.6612693858031019
01,153,720,46,0.033868949860334396,3.178178588508574
01,154,720,46,0.034883905202150345,2.729316116690578
01,155,720,46,0.033668071031570435,2.307781649245062
01,156,720,46,0.035364411771297455,2.008813281410123
01,157,720,46,0.03412715718150139,1.7371729179476656
01,158,720,46,0.03528840094804764,1.4928605588576884
01,159,720,46,0.03477753698825836,1.2758762041401914
01,160,720,46,0.03480807691812515,1.1019334563093504
01,161,720,50,0.035102035850286484,3.7496071599371454
01,162,720,50,0.033935047686100006,3.205506592881054
01,163,720,56,0.03323187306523323,8.463892874222859
01,164,720,56,0.03329906240105629,7.7769351643096245
01,165,720,56,0.033149972558021545,7.117305458768871
01,166,720,56,0.03311121463775635,6.4850037576006
01,167,720,56,0.03344525396823883,5.880030060804809
01,168,720,56,0.03438904136419296,5.302384368381498
01,169,720,56,0.034042876213788986,4.7520666803306675
01,170,720,56,0.03385874629020691,4.2766960442713655
01,171,720,56,0.034855276346206665,3.8286534125845444
01,172,720,56,0.0335533581674099,3.407938785270205
01,173,720,56,0.034070853143930435,3.0145521623283456
01,174,720,56,0.03355858102440834,2.838969734235157
01,175,720,56,0.0344240702688694,2.690715310514449
01,176,720,56,0.033664025366306305,2.569788891166222
01,177,720,56,0.033380672335624695,2.4761904761904754
01,178,720,56,0.03316283971071243,2.4099200655872104
01,179,720,56,0.03248743340373039,2.370977659356426
01,180,720,56,0.033105406910181046,2.359363257498121
01,181,720,56,0.031962741166353226,2.375076860012297
01,182,720,56,0.03363851457834244,2.6085946573751446
01,183,720,56,0.03280460834503174,2.8694404591104736
01,184,720,56,0.03433725982904434,2.8694404591104736
01,185,720,56,0.033265795558691025,2.8694404591104736
01,186,720,56,0.03412900120019913,2.8694404591104736
01,187,720,56,0.03463292121887207,2.8694404591104736
01,188,720,56,0.034047868102788925,2.8694404591104736
01,189,720,56,0.03394158184528351,2.8694404591104736
01,190,720,56,0.03265715017914772,2.8694404591104736
01,191,720,56,0.0340668223798275,2.8694404591104736
01,192,720,56,0.03319964185357094,2.8694404591104736
01,193,720,56,0.03225002810359001,2.8694404591104736
01,194,720,56,0.03365999460220337,2.8694404591104736
01,195,720,56,0.033292029052972794,2.8694404591104736
01,196,720,56,0.033282481133937836,2.8694404591104736
01,197,720,56,0.03343847021460533,2.8694404591104736
01,198,720,56,0.03256909176707268,2.8694404591104736
01,199,720,56,0.03368304297327995,2.8694404591104736
01,200,720,56,0.0330013707280159,2.8694404591104736
01,201,720,56,0.03448835387825966,2.8694404591104736
01,202,720,56,0.033613502979278564,2.8694404591104736
01,203,720,56,0.03344520181417465,2.8694404591104736
01,204,720,56,0.03374014422297478,2.8694404591104736
01,205,720,56,0.03483667969703674,2.8694404591104736
01,206,720,56,0.033829089254140854,2.8694404591104736
01,207,720,56,0.03354588896036148,2.8694404591104736
01,208,720,56,0.03337039798498154,2.8694404591104736
01,209,720,56,0.03386244922876358,2.8694404591104736
01,210,720,56,0.03448176011443138,2.8694404591104736
01,211,720,56,0.033425845205783844,2.8694404591104736
01,212,720,56,0.033210255205631256,2.8694404591104736
01,213,720,56,0.032178185880184174,2.8694404591104736
01,214,720,56,0.030845560133457184,2.8694404591104736
01,215,720,56,0.032835934311151505,2.8694404591104736
01,216,720,56,0.034811604768037796,2.8694404591104736
01,217,720,56,0.036225564777851105,2.8694404591104736
01,218,720,56,0.036585234105587006,2.8694404591104736
01,219,720,56,0.03824383765459061,2.8694404591104736
01,220,720,56,0.04009080305695534,2.8694404591104736
01,221,720,56,0.03916386887431145,2.8694404591104736
01,222,720,58,0.0411793552339077,1.533647605383618
01,223,720,58,0.03818527236580849,1.465737514518003
01,224,720,60,0.038976039737463,1.3349730135956828
01,225,720,60,0.037764083594083786,1.1718248274919725
01,226,720,60,0.037986185401678085,1.0360046457607424
