name,count,device_type,self_cpu_us,self_device_us,device_total_us
aten::lift_fresh,5,DeviceType.CPU,3.997000000001549,0,0
aten::to,10,DeviceType.CPU,33.87499999999818,0.0,60.70400000000063
aten::_to_copy,10,DeviceType.CPU,56.24299999999903,0.0,60.70400000000063
aten::empty_strided,10,DeviceType.CPU,73.88000000000159,0,0
aten::copy_,10,DeviceType.CPU,90.72999999999502,52.768000000000484,60.70400000000063
Activity Buffer Request,1,DeviceType.CPU,2630.638,7.936000000000149,7.936000000000149
cudaStreamIsCapturing,10,DeviceType.CPU,13.756999999998243,0,0
cudaMemcpyAsync,5,DeviceType.CPU,118.22400000000243,0,0
cudaStreamSynchronize,5,DeviceType.CPU,54.904000000001815,0,0
Memcpy HtoD (Pageable -> Device),5,DeviceType.CUDA,0,39.9680000000003,39.9680000000003
aten::permute,5,DeviceType.CPU,19.03500000000031,0,0
aten::as_strided,10,DeviceType.CPU,13.768999999997959,0,0
aten::unsqueeze,5,DeviceType.CPU,10.336999999999534,0,0
cudaLaunchKernel,20,DeviceType.CPU,211.5179999999982,0,0
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",5,DeviceType.CUDA,0,12.800000000000182,12.800000000000182
aten::div,5,DeviceType.CPU,62.257000000001426,6.17600000000084,6.17600000000084
"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",5,DeviceType.CUDA,0,6.17600000000084,6.17600000000084
aten::sub,5,DeviceType.CPU,47.22699999999986,5.920000000002801,5.920000000002801
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",5,DeviceType.CUDA,0,5.920000000002801,5.920000000002801
TorchDynamo Cache Lookup,5,DeviceType.CPU,1739.4450000000015,0,0
Torch-Compiled Region: 0/0,5,DeviceType.CPU,4568.357999999999,4084.8070000000043,4130.407000000006
Pregraph bytecode,5,DeviceType.CPU,79.59000000000106,0,0
AOTDispatcher Runtime Wrapper Prologue,5,DeviceType.CPU,29.474999999999454,0,0
## Call CompiledFxGraph fw7vq27qdpf3wmvcssvs3idewk7aogh3l7ol4uabs3wecddpm7ve ##,5,DeviceType.CPU,610.152,0.0,45.60000000000127
aten::_foreach_copy_,5,DeviceType.CPU,47.279999999997926,45.60000000000127,45.60000000000127
## Call CompiledFxGraph fw7vq27qdpf3wmvcssvs3idewk7aogh3l7ol4uabs3wecddpm7ve ##,5,DeviceType.CUDA,0,5412.969000000003,5412.969000000003
"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Copy<float, float> >(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Copy<float, float>)",5,DeviceType.CUDA,0,45.60000000000127,45.60000000000127
cudaGraphLaunch,5,DeviceType.CPU,1227.568000000003,0,0
