video,frame,video_length,phase,appearance,temporal,appearance_score,temporal_score,combined_score,label,unfiltered_score,threshold,above_threshold,alarm_active,new_alarm
01,35,411,16,0.044527217745780945,3.1746445644750714,0.4851598715169768,0.03389667682943345,0.2595282741732051,0,0.2595282741732051,0.5633734844021826,False,False,False
01,36,411,16,0.05336794629693031,2.944744521015706,0.8528464074600007,0.028398433616879586,0.2957471034462521,0,0.44062242053844014,0.5633734844021826,False,False,False
01,37,411,16,0.043348826467990875,2.8100825727944363,0.4361504935670369,0.025177885540177095,0.2827305206677231,0,0.23066418955360699,0.5633734844021826,False,False,False
01,38,411,18,0.04321005940437317,2.3410318495064244,0.43037916141614235,0.013960162755720016,0.2706183489513647,0,0.2221696620859312,0.5633734844021826,False,False,False
01,39,411,18,0.04591609910130501,2.003600918855156,0.5429235469305944,0.0058902324667029484,0.2713760571008215,0,0.2744068896986487,0.5633734844021826,False,False,False
01,40,411,18,0.04772872477769852,1.7941888619854731,0.6183107791093114,0.0008819758218355105,0.27902012117377195,0,0.30959637746557345,0.5633734844021826,False,False,False
01,41,411,18,0.05003015697002411,1.7214875519960284,0.7140275094226681,0.0,0.2946188478812844,0,0.35701375471133406,0.5633734844021826,False,False,False
01,42,411,18,0.0440041683614254,1.739926739926741,0.46340621002311516,0.0,0.28203569930733907,0,0.23170310501155758,0.5633734844021826,False,False,False
01,43,411,20,0.041584569960832596,1.242689513875957,0.3627749386137485,0.0,0.2619060533072461,0,0.18138746930687424,0.5633734844021826,False,False,False
01,44,411,20,0.041281286627054214,1.0122927919538107,0.35016136296089945,0.0,0.2445409789418868,0,0.17508068148044972,0.5633734844021826,False,False,False
01,45,411,20,0.04264539107680321,0.9600794685540455,0.4068945650822862,0.0,0.2363222396617381,0,0.2034472825411431,0.5633734844021826,False,False,False
01,46,411,21,0.043898243457078934,0.7352703793381763,0.4590007856371142,0.0,0.23495787029310192,0,0.2295003928185571,0.5633734844021826,False,False,False
01,47,411,21,0.04366016387939453,0.7926367417892839,0.44909903888727476,0.0,0.23287620012320903,0,0.22454951944363738,0.5633734844021826,False,False,False
01,48,411,22,0.04234888777136803,0.7352703793381763,0.3945629712956017,0.0,0.2257572572281274,0,0.19728148564780085,0.5633734844021826,False,False,False
01,49,411,22,0.043467868119478226,0.811075929719998,0.4411014444095023,0.0,0.22471595022345217,0,0.22055072220475114,0.5633734844021826,False,False,False
01,50,411,23,0.04785577952861786,0.6851058545973794,0.6235949953331614,0.0,0.2421322597120779,0,0.3117974976665807,0.5633734844021826,False,False,False
01,51,411,25,0.04839164391160011,1.4991618550940586,0.6458816335410923,0.0,0.25829397112377156,0,0.32294081677054615,0.5633734844021826,False,False,False
01,52,411,25,0.04165509715676308,0.9108462159309616,0.3657081697622246,0.0,0.24320599387523972,0,0.1828540848811123,0.5633734844021826,False,False,False
01,53,411,25,0.04572271928191185,0.5202086049543685,0.5348808663412539,0.0,0.24805288173431717,0,0.26744043317062693,0.5633734844021826,False,False,False
01,54,411,25,0.045012105256319046,0.5146209722480928,0.5053263779355697,0.0,0.2489749431810107,0,0.25266318896778484,0.5633734844021826,False,False,False
01,55,411,25,0.04604944586753845,0.807537095672689,0.5484694485236487,0.0,0.25402689939717343,0,0.2742347242618243,0.5633734844021826,False,False,False
01,56,411,25,0.0476171039044857,1.2151238591916556,0.613668458968714,0.0,0.26458836541461017,0,0.306834229484357,0.5633734844021826,False,False,False
01,57,411,27,0.046403948217630386,0.5867635189669099,0.5632132267467702,0.0,0.26799201500636516,0,0.2816066133733851,0.5633734844021826,False,False,False
01,58,411,27,0.04609689489006996,0.5458496305953945,0.5504428567815264,0.0,0.2694378976832448,0,0.2752214283907632,0.5633734844021826,False,False,False
01,59,411,27,0.04857693612575531,0.7455764574408639,0.6535879500472223,0.0,0.28090911315131806,0,0.3267939750236111,0.5633734844021826,False,False,False
01,60,411,27,0.04524821415543556,1.1198857639535604,0.5151461640221119,0.0,0.27624190692326567,0,0.25757308201105594,0.5633734844021826,False,False,False
01,61,411,27,0.041660066694021225,1.548457192524989,0.36591485317401773,0.0,0.2575850108560143,0,0.18295742658700886,0.5633734844021826,False,False,False
01,62,411,27,0.03995343670248985,1.9770286210964176,0.2949359891480363,0.005254734736491484,0.23608708107326423,0,0.1500953619422639,0.5633734844021826,False,False,False
01,63,411,27,0.041539791971445084,2.405600049667846,0.3609126188163323,0.01550436284782267,0.2265113630250269,0,0.1882084908320775,0.5633734844021826,False,False,False
01,64,411,27,0.03903171047568321,2.7389333830011795,0.2566013291184275,0.02347629582330249,0.20921685291419453,0,0.14003881247086497,0.5633734844021826,False,False,False
01,65,411,27,0.04020015150308609,3.072266716334513,0.3051968754395073,0.031448228798782306,0.20103799275518458,0,0.1683225521191448,0.5633734844021826,False,False,False
01,66,411,27,0.038138166069984436,3.405600049667846,0.21943875305449692,0.039420161774262115,0.1867162856870236,0,0.12942945741437953,0.5633734844021826,False,False,False
01,67,411,27,0.03834675997495651,3.691314335382132,0.22811418855670332,0.04625324718181625,0.17680977212347082,0,0.13718371786925979,0.5633734844021826,False,False,False
01,68,411,27,0.03890608251094818,3.9770286210964176,0.25137645303454514,0.05308633258937037,0.1718940962611682,0,0.15223139281195774,0.5633734844021826,False,False,False
01,69,411,27,0.03756926953792572,4.215123859191656,0.19577830539201618,0.05878057042899881,0.16297116459103606,0,0.1272794379105075,0.5633734844021826,False,False,False
01,70,411,27,0.0377616286277771,4.453219097286894,0.20377853376634075,0.06447480826862725,0.15720226587632566,0,0.134126671017484,0.5633734844021826,False,False,False
01,71,411,27,0.03788713365793228,4.643695287763085,0.2089982969922102,0.06903019854033002,0.15356466225431456,0,0.1390142477662701,0.5633734844021826,False,False,False
01,72,411,27,0.03838440403342247,4.7389333830011795,0.22967980765428156,0.07130789367618137,0.15295049993649795,0,0.15049385066523147,0.5633734844021826,False,False,False
01,73,411,27,0.03846680372953415,4.834171478239274,0.23310681693872817,0.07358558881203274,0.15302964052427445,0,0.15334620287538045,0.5633734844021826,False,False,False
01,74,411,27,0.04050629213452339,4.92940957347737,0.31792928630738276,0.07586328394788414,0.16180296944494627,0,0.19689628512763346,0.5633734844021826,False,False,False
01,75,411,27,0.03984704986214638,5.024647668715465,0.2905113528107143,0.0781409790837355,0.166307608745402,0,0.1843261659472249,0.5633734844021826,False,False,False
01,76,411,27,0.0420454703271389,5.11988576395356,0.3819438179794659,0.08041867421958687,0.1792823362162269,0,0.2311812460995264,0.5633734844021826,False,False,False
01,77,411,27,0.050135135650634766,5.215123859191656,0.7183935802954791,0.08269636935543825,0.22353486393807326,0,0.40054497482545864,0.5633734844021826,False,False,False
01,78,411,27,0.048583049327135086,5.215123859191656,0.6538421985320443,0.08269636935543825,0.25248174793920686,1,0.36826928394374125,0.5633734844021826,False,False,False
01,79,411,28,0.05259402468800545,4.308313155770783,0.8206589521127782,0.061009266908081554,0.29015222025345144,1,0.44083410951042984,0.5633734844021826,False,False,False
01,80,411,28,0.05819306522607803,4.310361954429751,1.0535234505687143,0.06105826556485018,0.3435799478161176,1,0.5572908580667822,0.5633734844021826,False,False,False
01,81,411,28,0.05708390101790428,4.357981002048798,1.0073932314203873,0.062197113132775865,0.3818229927082104,1,0.5347951722765816,0.5633734844021826,False,False,False
01,82,411,28,0.05116730183362961,4.4056000496678465,0.7613214460417435,0.06333596070070158,0.38792413484081284,1,0.4123287033712225,0.5633734844021826,False,False,False
01,83,411,28,0.051712408661842346,4.453219097286894,0.7839924782111876,0.06447480826862725,0.3951860365206318,1,0.4242336432399074,0.5633734844021826,False,False,False
01,84,411,28,0.05420733243227005,4.500838144905941,0.8877565371666237,0.06561365583655294,0.4114858485168231,1,0.47668509650158836,0.5633734844021826,False,False,False
01,85,411,32,0.05262614041566849,2.2181660147761835,0.8219946475348684,0.011021728157382433,0.41249031638268363,1,0.4165081878461254,0.5633734844021826,False,False,False
01,86,411,32,0.052549950778484344,2.0297386229589613,0.8188259150476176,0.0065153365424483285,0.41252637826515354,1,0.41267062579503294,0.5633734844021826,False,False,False
01,87,411,32,0.05192217603325844,1.9073694666915006,0.7927167182671533,0.0035887804063576907,0.409651652479474,1,0.3981527493367555,0.5633734844021826,False,False,False
01,88,411,32,0.0506245493888855,1.8843360029800702,0.7387483328500004,0.003037916719655681,0.40189994694054487,1,0.37089312478482805,0.5633734844021826,False,False,False
01,89,411,32,0.0521823987364769,1.9401502452349908,0.803539399199675,0.004372758914655942,0.402311173363869,1,0.40395607905716546,0.5633734844021826,False,False,False
01,90,411,34,0.05302577465772629,1.285217607251506,0.8386154643890795,0.0,0.4057104851300032,1,0.41930773219453976,0.5633734844021826,False,False,False
01,91,411,34,0.05665852129459381,1.1336685912957105,0.9897016581502075,0.0,0.42353855391902334,1,0.49485082907510375,0.5633734844021826,False,False,False
01,92,411,34,0.05617975443601608,1.131123114173961,0.9697897100866192,0.0,0.43580981414388065,1,0.4848948550433096,0.5633734844021826,False,False,False
01,93,411,36,0.05631178617477417,1.1561432917365138,0.9752809195924448,0.0,0.44617594327434906,1,0.4876404597962224,0.5633734844021826,False,False,False
01,94,411,36,0.0563044510781765,0.8514931396287343,0.9749758523976767,0.0,0.454438339859247,1,0.48748792619883835,0.5633734844021826,False,False,False
01,95,411,37,0.05360658839344978,1.0409138883715174,0.8627715494086263,0.0,0.4498278268282602,1,0.43138577470431316,0.5633734844021826,False,False,False
01,96,411,40,0.052805546671152115,3.356304712236916,0.8294561665967457,0.03824122439625301,0.44663200056190805,1,0.43384869549649935,0.5633734844021826,False,False,False
01,97,411,40,0.05340258404612541,2.786924939467313,0.8542869939389005,0.024624052237913398,0.4451967050672079,1,0.43945552308840696,0.5633734844021826,False,False,False
01,98,411,40,0.054180216044187546,2.2672130129757253,0.886628764637057,0.012194726304268114,0.4460397131478988,1,0.44941174547066254,0.5633734844021826,False,False,False
01,99,411,40,0.053938817232847214,1.7971689327621536,0.8765889707208699,0.0009532465953171594,0.4445859922499378,1,0.43877110865809354,0.5633734844021826,False,False,False
01,100,411,43,0.05355183780193329,3.7848761408083442,0.8604944683718022,0.04849085250758419,0.4465673258878889,1,0.4544926604396932,0.5633734844021826,False,False,False
01,101,411,43,0.054472070187330246,3.120258272800646,0.8987669994298001,0.03259598521339321,0.45039015917463043,1,0.46568149232159667,0.5633734844021826,False,False,False
01,102,411,43,0.054590966552495956,2.5176010430247726,0.9037119078037048,0.018182956084508407,0.4525016137285257,1,0.4609474319441066,0.5633734844021826,False,False,False
01,103,411,43,0.055850595235824585,2.0142795058049296,0.956099955289606,0.006145619405012235,0.4582258484522824,1,0.4811227873473091,0.5633734844021826,False,False,False
01,104,411,45,0.05763033777475357,2.840690383063265,1.030119575417425,0.02590989577614501,0.472183625881183,1,0.528014735596785,0.5633734844021826,False,False,False
