scene,video,frame,input_bf16_sha256,fp32_cls_max_abs,fp32_cls_mean_abs,fp32_cls_cosine_mean,bf16_eager_cls_max_abs,bf16_eager_cls_mean_abs,bf16_eager_cls_cosine_mean,same_eager_cls_max_abs,same_eager_cls_mean_abs,same_eager_cls_cosine_mean,fp32_patch12_max_abs,fp32_patch12_mean_abs,fp32_patch12_cosine_mean,bf16_eager_patch12_max_abs,bf16_eager_patch12_mean_abs,bf16_eager_patch12_cosine_mean,same_eager_patch12_max_abs,same_eager_patch12_mean_abs,same_eager_patch12_cosine_mean
R01,01,0,f1e792111f1802b3ca869d55ad33c2b169dd4663baba4de8139325acfb92439e,0.011102654039859772,0.002615620382130146,0.004079580307006836,0.01091533899307251,0.002555249724537134,0.003908097743988037,0.0,0.0,0.0,0.10447089374065399,0.0026767589151859283,0.005954881198704243,0.1035051941871643,0.0025872867554426193,0.005542398896068335,0.0,0.0,1.3981336088875196e-08
R01,01,6,7d0ff0efc65197d9928bf40f304552aa24675a8d105aef8bd5eb6a7f81ec5dc1,0.010958562605082989,0.002547889482229948,0.0038811564445495605,0.01125600840896368,0.002494483022019267,0.003789067268371582,0.0,0.0,0.0,0.17636021971702576,0.0028719271067529917,0.007008948363363743,0.193128302693367,0.0028464007191359997,0.007398624438792467,0.0,0.0,1.5085126037206464e-08
R01,01,13,3c94e295229a408cb2987e83972ca881d37fdb8805654edef87c0f1ce36ba712,0.012706398963928223,0.0026624584570527077,0.00424802303314209,0.011432010680437088,0.002594188554212451,0.003973066806793213,0.0,0.0,0.0,0.18389618396759033,0.002738393610343337,0.007207076530903578,0.08324958384037018,0.0026502732653170824,0.005857611075043678,0.0,0.0,1.3797371245516388e-08
R01,01,19,9dc04669c52a21ec101231073ffb97e436802664f4beeed9d6dcf98f2565cd18,0.010867532342672348,0.0027294333558529615,0.0044457316398620605,0.010780207812786102,0.0027403037529438734,0.0044634342193603516,0.0,0.0,0.0,0.0903155580163002,0.0026121092960238457,0.005567547865211964,0.09081712365150452,0.0025822247844189405,0.005426324903964996,0.0,0.0,1.545305572392408e-08
R01,01,26,e96738dea924e16c6f359a0833ff06b8933938eb53035f87b14aef551f81a427,0.011799793690443039,0.002903863089159131,0.00515294075012207,0.011590635403990746,0.0028387391939759254,0.004961133003234863,0.0,0.0,5.960464477539063e-08,0.08937577158212662,0.0027997007127851248,0.006217156071215868,0.08996232599020004,0.0027631516568362713,0.0061257584020495415,0.0,0.0,1.3429441558798771e-08
R01,01,33,1b0cf3ffb129c6f680b78d09aebeaabd4ba443115b02316fc20c683c7f164cfc,0.011153636500239372,0.0025685152504593134,0.004051566123962402,0.010700177401304245,0.0025532713625580072,0.00401914119720459,0.0,0.0,0.0,0.31001901626586914,0.00285166222602129,0.009855704382061958,0.3293863832950592,0.0027745463885366917,0.009586784988641739,0.0,0.0,1.4717196350488848e-08
R01,01,39,8f296e203d6b81e79bcd0538db1a8d7ecacac5a3ddac8c604440cbeb55a3a3bd,0.011842489242553711,0.0030957821290940046,0.005686521530151367,0.011827483773231506,0.003070417558774352,0.005610525608062744,0.0,0.0,0.0,0.1377233862876892,0.0027107123751193285,0.006626197602599859,0.1519898772239685,0.0026378068141639233,0.006142843514680862,0.0,0.0,1.3981336088875196e-08
R01,01,46,cef7c7d33f2655b2213dd1b108cc0b13aafc93a2cb6348478b468afa5f92670c,0.010415580123662949,0.0027348643634468317,0.0045320987701416016,0.009618333540856838,0.002711033681407571,0.004373908042907715,0.0,0.0,0.0,0.16203157603740692,0.0026783531066030264,0.006138451863080263,0.16955776512622833,0.0026653101667761803,0.0062071047723293304,0.0,0.0,1.3429441558798771e-08
R01,01,53,97beebf05d3b5924059cf409d44ce009b01335bedfb44b9f4971c21a51d0733f,0.011277726851403713,0.0025807677302509546,0.00406336784362793,0.010564920492470264,0.002496428554877639,0.0038239359855651855,0.0,0.0,0.0,0.08991456776857376,0.002703877165913582,0.006017928011715412,0.08950679004192352,0.0026438662316650152,0.005633714143186808,0.0,0.0,9.014282653652117e-09
R01,01,59,e9a8881b1cfc03e8231875140e3b5a4a2a892abac27443326a3f142b17560194,0.01208545546978712,0.002613934688270092,0.00419163703918457,0.011206354945898056,0.0025117371696978807,0.0038671493530273438,0.0,0.0,0.0,0.09607820212841034,0.002765186131000519,0.006564699579030275,0.08731315284967422,0.002718836534768343,0.006296938750892878,0.0,0.0,1.2693582185363539e-08
