mode,repeat,frame,processing_ms,read_decode_ms,queue_ms,end_to_end_ms,elapsed_s,score,alarm_active,valid_score
capacity,0,0,4.015910206362605,0.31298911198973656,0.00010989606380462646,4.01602010242641,0.004030096111819148,,,False
capacity,0,1,4.158667987212539,0.3240699879825115,0.00021117739379405975,4.158879164606333,0.008212499087676406,,,False
capacity,0,2,3.967698896303773,0.3105939831584692,0.00013015232980251312,3.9678290486335754,0.01220236998051405,,,False
capacity,0,3,3.9771071169525385,0.30978303402662277,0.00012991949915885925,3.9772370364516973,0.01620135805569589,,,False
capacity,0,4,3.9690518751740456,0.312137883156538,0.00012991949915885925,3.9691817946732044,0.02019249089062214,,,False
capacity,0,5,4.146776162087917,0.3094321582466364,0.00011082738637924194,4.146886989474297,0.0243610180914402,,,False
capacity,0,6,3.954735118895769,0.30320114456117153,0.00013993121683597565,3.954875050112605,0.028337754076346755,,,False
capacity,0,7,3.955767024308443,0.30360184609889984,0.00013015232980251312,3.9558971766382456,0.03231541207060218,,,False
capacity,0,8,3.9762351661920547,0.3024290781468153,0.00013085082173347473,3.9763660170137882,0.036313869059085846,,,False
capacity,0,9,4.351049894466996,0.29499479569494724,0.000141095370054245,4.35119098983705,0.040686680004000664,,,False
capacity,0,10,4.042469896376133,0.29288092628121376,0.00010011717677116394,4.042570013552904,0.04475137195549905,,,False
capacity,0,11,3.954815212637186,0.29652821831405163,0.00011990778148174286,3.954935120418668,0.04872850910760462,,,False
capacity,0,12,3.9597051218152046,0.29599806293845177,0.00012991949915885925,3.9598350413143635,0.052709894021973014,,,False
capacity,0,13,4.450888838618994,0.2947349566966295,0.00012014061212539673,4.451008979231119,0.05718251294456422,,,False
capacity,0,14,4.042259184643626,0.30278018675744534,0.00010989606380462646,4.042369080707431,0.061246643075719476,,,False
capacity,0,15,4.1530069429427385,0.30554505065083504,0.00012107193470001221,4.1531280148774385,0.06542158196680248,,,False
capacity,0,16,4.185779020190239,0.3018178977072239,0.00013993121683597565,4.185918951407075,0.06962939305230975,,,False
capacity,0,17,4.871530923992395,0.3024199977517128,0.00011012889444828033,4.871641052886844,0.07452307594940066,,,False
capacity,0,18,4.1923620738089085,0.30635599978268147,0.00013993121683597565,4.192502005025744,0.07873778999783099,,,False
capacity,0,19,4.192681983113289,0.3040018491446972,0.00013993121683597565,4.192821914330125,0.082952433032915,,,False
capacity,0,20,4.5031781774014235,0.30364212580025196,0.00012991949915885925,4.503308096900582,0.08747742208652198,,,False
capacity,0,21,4.235011991113424,0.3042530734091997,0.00013993121683597565,4.23515192233026,0.09173488593660295,,,False
capacity,0,22,4.19908482581377,0.3026798367500305,0.00014016404747962952,4.19922498986125,0.09595628292299807,,,False
capacity,0,23,4.194766981527209,0.30486402101814747,0.00012991949915885925,4.194896901026368,0.10017322096973658,,,False
capacity,0,24,4.483120050281286,0.30822097323834896,0.00011990778148174286,4.483239958062768,0.10467846202664077,,,False
capacity,0,25,4.258166067302227,0.3089320380240679,0.00012014061212539673,4.258286207914352,0.10895875911228359,,,False
capacity,0,26,4.178296076133847,0.3069180529564619,0.00011990778148174286,4.178415983915329,0.11315923696383834,,,False
capacity,0,27,4.200878087431192,0.31881011091172695,0.0001310836523771286,4.2010091710835695,0.11738251708447933,,,False
capacity,0,28,4.500962793827057,0.3174268640577793,0.00013015232980251312,4.501092946156859,0.12190542090684175,,,False
capacity,0,29,4.24173497594893,0.31805899925529957,0.00012991949915885925,4.241864895448089,0.12616953789256513,,,False
capacity,0,30,4.211947787553072,0.32247696071863174,0.0001310836523771286,4.212078871205449,0.13040364789776504,,,False
capacity,0,31,4.189305938780308,0.317256897687912,0.00013993121683597565,4.189445869997144,0.13461546692997217,,,False
capacity,0,32,4.504158161580563,0.3175970632582903,0.00011082738637924194,4.504268988966942,0.13914177706465125,,,False
