video,frame,video_length,phase,appearance,temporal,appearance_score,temporal_score,combined_score,unfiltered_score,label
01,35,720,12,0.031256526708602905,2.5864589738334356,0.23490276956733128,0.026773358372652895,0.1308380639699921,0.1308380639699921,1
01,36,720,12,0.0321890152990818,2.3554006968641117,0.2535263696280195,0.01065022838399334,0.1320882990060064,0.1320882990060064,1
01,37,720,12,0.0316849984228611,2.151670424267268,0.24346017812453835,0.0,0.12173008906226918,0.12173008906226918,1
01,38,720,12,0.03142967447638512,1.9752681560429057,0.23836086526040645,0.0,0.11918043263020323,0.11918043263020323,1
01,39,720,12,0.03053644299507141,1.826193892191024,0.2205213055709316,0.0,0.1102606527854658,0.1102606527854658,1
01,40,720,12,0.03262452408671379,1.704447632711622,0.26222432214624597,0.0,0.13111216107312298,0.13111216107312298,1
01,41,720,12,0.031513869762420654,1.6100293776047006,0.240042407908897,0.0,0.1200212039544485,0.1200212039544485,1
01,42,720,12,0.031177591532468796,1.5429391268702606,0.23332628148366832,0.0,0.11666314074183416,0.11666314074183416,1
01,43,720,12,0.03064681962132454,1.5031768805083008,0.2227257402035641,0.0,0.11136287010178204,0.11136287010178204,1
01,44,720,12,0.030207563191652298,1.4907426385188225,0.21395294002796048,0.0,0.10697647001398024,0.10697647001398024,1
01,45,720,13,0.030348051339387894,1.5321445651431302,0.21675875996335606,0.0,0.10837937998167803,0.10837937998167803,1
01,46,720,13,0.03111412189900875,1.45883719341395,0.23205867018887352,0.0,0.11602933509443676,0.11602933509443676,1
01,47,720,13,0.030829064548015594,1.4401858304297324,0.2263655237488411,0.0,0.11318276187442056,0.11318276187442056,1
01,48,720,13,0.030731236562132835,1.4761904761904756,0.22441170972642238,0.0,0.11220585486321119,0.11220585486321119,1
01,49,720,13,0.031048474833369255,1.5527772084443534,0.23074757136352506,0.0,0.11537378568176253,0.11537378568176253,1
01,50,720,13,0.030809182673692703,1.6566919450707114,0.22596844427824272,0.0,0.11298422213912136,0.11298422213912136,1
01,51,720,13,0.03157886490225792,1.7879346860695498,0.24134048651551682,0.0,0.12067024325775841,0.12067024325775841,1
01,52,720,13,0.031684376299381256,1.9465054314408696,0.24344775311580874,0.0,0.12172387655790437,0.12172387655790437,1
01,53,720,13,0.030933041125535965,2.1324041811846697,0.22844213703418334,0.0,0.11422106851709167,0.11422106851709167,1
01,54,720,13,0.030767222866415977,2.34563093530095,0.22513042580024295,0.009968499351356349,0.11754946257579965,0.11754946257579965,1
01,55,720,18,0.030859824270009995,2.368654778984765,0.22697985486908298,0.011575091547151231,0.1192774732081171,0.1192774732081171,1
01,56,720,18,0.03214656561613083,2.1102684976429593,0.25267856738566075,0.0,0.12633928369283037,0.12633928369283037,1
01,57,720,18,0.03175083175301552,1.8792102206736356,0.2447749970123807,0.0,0.12238749850619035,0.12238749850619035,1
01,58,720,18,0.03121042251586914,1.675479948076792,0.23398197969884232,0.0,0.11699098984942116,0.11699098984942116,1
01,59,720,18,0.031000573188066483,1.4990776798524297,0.22979088289197,0.0,0.114895441445985,0.114895441445985,1
01,60,720,18,0.031054658815264702,1.3500034160005476,0.2308710774383224,0.0,0.1154355387191612,0.1154355387191612,1
01,61,720,18,0.031210361048579216,1.228257156521146,0.23398075207821933,0.0,0.11699037603910967,0.11699037603910967,1
01,62,720,18,0.03277251869440079,1.1338389014142243,0.2651800606001455,0.0,0.13259003030007274,0.13259003030007274,1
01,63,720,18,0.03211308643221855,1.08246225319396,0.25200992335300804,0.0,0.12600496167650402,0.12600496167650402,1
01,64,720,18,0.03176742419600487,1.0857416137186573,0.24510638017933692,0.0,0.12255319008966846,0.12255319008966846,1
01,65,720,18,0.03105158358812332,1.1436769829883164,0.23080965920654817,0.0,0.11540482960327408,0.11540482960327408,1
01,66,720,18,0.03138813003897667,1.2061897929903662,0.23753114252176805,0.0,0.11876557126088402,0.11876557126088402,1
01,67,720,19,0.03219392150640488,1.098175855708137,0.2536243560741087,0.0,0.12681217803705436,0.12681217803705436,1
01,68,720,18,0.031462907791137695,1.4608184737309549,0.23902459881056726,0.0,0.11951229940528363,0.11951229940528363,1
01,69,720,22,0.03209308534860611,2.322675411628066,0.2516104630424135,0.008366674491454038,0.1299885687669338,0.1299885687669338,1
01,70,720,22,0.03166250139474869,1.950399672063948,0.24301086897652568,0.0,0.12150543448826284,0.12150543448826284,1
01,71,720,22,0.03145958483219147,1.6327799412447916,0.23895823289567616,0.0,0.11947911644783808,0.11947911644783808,1
