video,frame,video_length,phase,appearance,temporal
01,35,720,6,0.03105401061475277,2.869440459110473
01,36,720,12,0.031997911632061005,2.8448452551752412
01,37,720,12,0.031474657356739044,2.5864589738334356
01,38,720,12,0.031032845377922058,2.3554006968641117
01,39,720,12,0.03045109286904335,2.151670424267268
01,40,720,12,0.032486096024513245,1.9752681560429057
01,41,720,12,0.031345825642347336,1.826193892191024
01,42,720,12,0.030992623418569565,1.704447632711622
01,43,720,12,0.03069615177810192,1.6100293776047006
01,44,720,12,0.030106564983725548,1.5429391268702606
01,45,720,13,0.030339188873767853,1.7201612352257971
01,46,720,13,0.030977943912148476,1.5921978547516562
01,47,720,13,0.03076791577041149,1.518890483022477
01,48,720,13,0.03078245185315609,1.5002391200382583
01,49,720,13,0.031174451112747192,1.5221698435471744
01,50,720,13,0.030623501166701317,1.5714285714285707
01,51,720,13,0.03134652227163315,1.6480153036824485
01,52,720,13,0.031560663133859634,1.7519300403088067
01,53,720,13,0.03066336363554001,1.883172781307645
01,54,720,13,0.03076210804283619,2.0417435266789647
01,55,720,18,0.03057272918522358,2.6543690646990505
01,56,720,18,0.03198348730802536,2.1102684976429593
01,57,720,18,0.03168470039963722,1.8792102206736356
01,58,720,18,0.03121468983590603,1.675479948076792
01,59,720,18,0.03104676678776741,1.4990776798524297
01,60,720,18,0.03082510642707348,1.3500034160005476
01,61,720,18,0.031154267489910126,1.228257156521146
01,62,720,18,0.03282580152153969,1.1338389014142243
01,63,720,18,0.03213666006922722,1.08246225319396
01,64,720,18,0.031643256545066833,1.0857416137186573
01,65,720,18,0.030785832554101944,1.1436769829883164
01,66,720,18,0.03117453120648861,1.2061897929903662
01,67,720,18,0.032219208776950836,1.296030607364896
01,68,720,18,0.03138148784637451,1.4131994261119072
01,69,720,18,0.031659502536058426,1.5576962492313988
01,70,720,22,0.03139317035675049,2.161166905786706
01,71,720,22,0.031284529715776443,1.8162191705950679
01,72,720,22,0.030978087335824966,1.5259274441483919
01,73,720,22,0.03068022057414055,1.2902917264466762
01,74,720,23,0.03076428547501564,1.4414839106374262
01,75,720,23,0.03163669630885124,1.1043929767028762
01,76,720,23,0.03135638311505318,0.9896836783493884
01,77,720,23,0.032091427594423294,0.9296303887408612
01,78,720,23,0.031091781333088875,0.9101591856254688
01,79,720,25,0.03180283308029175,1.8448452551752412
01,80,720,25,0.031068863347172737,1.5388399262143881
01,81,720,25,0.030484119430184364,1.275876204140192
01,82,720,25,0.03120194561779499,1.0948964951834381
01,83,720,25,0.03152413293719292,0.9959007993441276
01,84,720,25,0.032032255083322525,0.9788891166222589
01,85,720,25,0.031918078660964966,1.0289676846348303
01,86,720,25,0.031222255900502205,1.1328824212611883
01,87,720,25,0.030791129916906357,1.2641251622600267
01,88,720,31,0.03177868574857712,4.559130969460956
01,89,720,31,0.03147456794977188,3.9674113547858165
01,90,720,31,0.030769312754273415,3.403019744483159
01,91,720,31,0.031236886978149414,3.056432329029173
01,92,720,31,0.03189149498939514,2.737172917947668
01,93,720,31,0.03137775883078575,2.4452415112386428
01,94,720,31,0.030943119898438454,2.180638108902098
01,95,720,31,0.031841348856687546,1.9909817585570815
01,96,720,31,0.030684776604175568,1.8286534125845462
01,97,720,31,0.03172373026609421,1.6936530709844912
01,98,720,31,0.03271844983100891,1.5859807337569176
01,99,720,31,0.03149767220020294,1.5056364009018244
01,100,720,31,0.031393904238939285,1.5478581676573067
01,101,720,31,0.03245427459478378,1.6174079387852704
01,102,720,31,0.03132445737719536,1.7142857142857142
01,103,720,31,0.03301998972892761,1.8384914941586399
01,104,720,31,0.03246785327792168,1.9900252784040455
01,105,720,31,0.03242246434092522,2.1688870670219313
01,106,720,31,0.03235802426934242,2.3750768600122973
01,107,720,31,0.03217856213450432,2.608594657375145
01,108,720,31,0.0320693664252758,2.869440459110473
01,109,720,31,0.03128228709101677,2.869440459110473
01,110,720,31,0.03182775527238846,2.869440459110473
01,111,720,31,0.031188569962978363,2.869440459110473
01,112,720,31,0.031112976372241974,2.869440459110473
01,113,720,31,0.031031709164381027,2.869440459110473
01,114,720,31,0.03141942247748375,2.869440459110473
01,115,720,38,0.03201526775956154,3.797226207556193
01,116,720,38,0.032948318868875504,3.49122087859534
01,117,720,38,0.032412089407444,3.2125435540069667
01,118,720,38,0.03293965384364128,2.9611942337910753
01,119,720,38,0.03300461545586586,2.7371729179476656
01,120,720,38,0.032110974192619324,2.540479606476736
01,121,720,38,0.0316690094769001,2.3711142993782865
01,122,720,38,0.0314788743853569,2.2290769966523176
01,123,720,38,0.03197035938501358,2.11436769829883
01,124,720,32,0.03213433548808098,4.917059506729521
01,125,720,35,0.03242994844913483,2.5249709639953544
01,126,720,35,0.03242231160402298,2.6077748172439716
01,127,720,35,0.032349806278944016,2.7179066748650675
01,128,720,38,0.03183124586939812,2.3917469426795113
01,129,720,38,0.030992213636636734,2.331693653070984
01,130,720,38,0.03113354556262493,2.2989683678349384
01,131,720,38,0.031321119517087936,2.293571086971374
01,132,720,38,0.031988196074962616,2.3155018104802902
01,133,720,38,0.032356973737478256,2.3647605383616854
01,134,720,38,0.031152674928307533,2.441347270615562
01,135,720,38,0.030965358018875122,2.54526200724192
01,136,720,38,0.03137985244393349,2.4508437521349995
01,137,720,38,0.03099132515490055,2.3837535014005597
01,138,720,38,0.03214377909898758,2.3439912550386013
01,139,720,38,0.03157983720302582,2.3166632506661196
01,140,720,38,0.03076942265033722,2.2893352462936396
01,141,720,38,0.03145832195878029,2.262007241921159
01,142,720,42,0.030561691150069237,1.9598961535833852
01,143,720,42,0.030700625851750374,1.6874359499897527
01,144,720,42,0.03115060366690159,1.4423037507685992
01,145,720,42,0.03159475699067116,1.1317209810753557
01,146,720,42,0.032400526106357574,1.0186513629842167
01,147,720,42,0.03271075338125229,0.9602377536380395
01,148,720,42,0.032031092792749405,0.9564801530368241
01,149,720,42,0.03273957967758179,0.9572999931679979
01,150,720,42,0.03361281380057335,0.985447837671653
01,151,720,42,0.03281381353735924,1.0409236865477898
01,152,720,42,0.033439941704273224,1.1237275397964068
01,153,720,42,0.032727476209402084,1.233859397417504
01,154,720,42,0.03377016261219978,1.3713192594110815
01,155,720,50,0.032432541251182556,6.0829404932704785
01,156,720,50,0.034003350883722305,5.538839926214387
01,157,720,50,0.03262738883495331,5.022067363530776
01,158,720,50,0.03419557958841324,4.532622805219647
01,159,720,50,0.03379732370376587,4.070506251280999
01,160,720,50,0.03350812569260597,3.635717701714831
01,161,720,50,0.03410755470395088,3.2282571565211438
01,162,720,50,0.032907139509916306,2.8481246156999367
01,163,720,50,0.032212015241384506,2.685796269727401
01,164,720,50,0.032256461679935455,2.550795928127348
01,165,720,50,0.03214270994067192,2.4431235908997744
01,166,720,50,0.03199685737490654,2.362779258044681
01,167,720,50,0.03224559873342514,2.309762929562068
01,168,720,50,0.03320087492465973,2.2840746054519365
01,169,720,50,0.032995883375406265,2.285714285714285
01,170,720,50,0.03249713405966759,2.3146819703491155
01,171,720,50,0.03369496390223503,2.370977659356426
01,172,720,50,0.03244943544268608,2.4546013527362165
01,173,720,50,0.03299720957875252,2.565553050488487
01,174,720,50,0.032578978687524796,2.70383275261324
01,175,720,50,0.0332900732755661,2.8694404591104736
01,176,720,50,0.032517511397600174,2.8694404591104736
01,177,720,56,0.032451316714286804,2.8448452551752403
01,178,720,56,0.032286446541547775,2.586458973833435
01,179,720,56,0.031798116862773895,2.35540069686411
01,180,720,56,0.03232954442501068,2.151670424267266
01,181,720,56,0.03141896426677704,1.9752681560429037
01,182,720,56,0.03297027572989464,1.826193892191022
01,183,720,56,0.032226476818323135,1.70444763271162
01,184,720,56,0.03348855674266815,1.6100293776046986
01,185,720,56,0.03266632929444313,1.5429391268702584
01,186,720,56,0.0331028588116169,1.5031768805083001
01,187,720,56,0.03387552499771118,1.4907426385188218
01,188,720,56,0.03305536508560181,1.5056364009018237
01,189,720,56,0.03308771550655365,1.547858167657306
01,190,720,56,0.031796056777238846,1.6174079387852696
01,191,720,56,0.03309880569577217,1.7142857142857135
01,192,720,56,0.03264744579792023,1.8384914941586392
01,193,720,56,0.031282953917980194,1.9900252784040449
01,194,720,56,0.032864075154066086,2.168887067021931
01,195,720,56,0.03243385627865791,2.375076860012297
01,196,720,56,0.032429084181785583,2.6085946573751446
01,197,720,56,0.032702770084142685,2.8694404591104736
01,198,720,56,0.031898513436317444,2.8694404591104736
01,199,720,56,0.0328022725880146,2.8694404591104736
01,200,720,56,0.0321723036468029,2.8694404591104736
01,201,720,56,0.03377779945731163,2.8694404591104736
01,202,720,56,0.03282223641872406,2.8694404591104736
01,203,720,56,0.032923776656389236,2.8694404591104736
01,204,720,56,0.0330556221306324,2.8694404591104736
01,205,720,56,0.033997513353824615,2.8694404591104736
01,206,720,56,0.03331795707345009,2.8694404591104736
01,207,720,56,0.03279541805386543,2.8694404591104736
01,208,720,56,0.03273920342326164,2.8694404591104736
01,209,720,56,0.033107269555330276,2.8694404591104736
01,210,720,56,0.03358318656682968,2.8694404591104736
01,211,720,56,0.032596491277217865,2.8694404591104736
01,212,720,56,0.03253190219402313,2.8694404591104736
01,213,720,56,0.03165853023529053,2.8694404591104736
01,214,720,56,0.030041201040148735,2.8694404591104736
01,215,720,56,0.032374050468206406,2.8694404591104736
01,216,720,56,0.03460894897580147,2.8694404591104736
01,217,720,56,0.03594706952571869,2.8694404591104736
01,218,720,56,0.0358848050236702,2.8694404591104736
01,219,720,56,0.037245627492666245,2.8694404591104736
01,220,720,56,0.03997190669178963,2.8694404591104736
01,221,720,56,0.038454845547676086,2.8694404591104736
01,222,720,58,0.039576899260282516,1.533647605383618
01,223,720,58,0.037118736654520035,1.465737514518003
01,224,720,60,0.03718871995806694,1.3349730135956828
