name,count,device_type,self_cpu_us,self_device_us,device_total_us
aten::lift_fresh,10,DeviceType.CPU,4.036999999922841,0,0
aten::to,6045,DeviceType.CPU,3689.38500000289,0.0,4951.743000002436
aten::_to_copy,4120,DeviceType.CPU,7495.81300000157,0.0,4951.743000002436
aten::empty_strided,4900,DeviceType.CPU,8153.870000000832,0,0
aten::copy_,4360,DeviceType.CPU,15653.513999998177,9230.888000002438,9239.272000002464
Activity Buffer Request,2,DeviceType.CPU,405.22699999998275,8.384000000026617,8.384000000026617
cudaStreamIsCapturing,2890,DeviceType.CPU,1313.9489999995621,0,0
cudaMemcpyAsync,11530,DeviceType.CPU,45325.58599999875,0,0
cudaStreamSynchronize,11530,DeviceType.CPU,41933.38300000241,0,0
Memcpy HtoD (Pageable -> Device),10,DeviceType.CUDA,0,41.76100000000474,41.76100000000474
aten::permute,15,DeviceType.CPU,25.254999999972597,0,0
aten::as_strided,18730,DeviceType.CPU,4685.195999998763,0,0
aten::unsqueeze,10,DeviceType.CPU,13.141999999969357,0,0
cudaLaunchKernel,9800,DeviceType.CPU,45111.17599999729,0,0
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",20,DeviceType.CUDA,0,56.09699999999009,56.09699999999009
aten::div,265,DeviceType.CPU,1490.3840000003963,322.3309999997243,322.3309999997243
"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",10,DeviceType.CUDA,0,11.391999999995278,11.391999999995278
aten::sub,250,DeviceType.CPU,1221.1510000004705,372.35000000007824,372.35000000007824
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",10,DeviceType.CUDA,0,11.552000000057092,11.552000000057092
aten::empty,1220,DeviceType.CPU,3409.698999999815,0,0
aten::index,5,DeviceType.CPU,77.3280000000558,18.04800000004434,18.04800000004434
aten::reshape,1995,DeviceType.CPU,1547.9129999991058,0,0
aten::view,3995,DeviceType.CPU,2340.7730000019756,0,0
