scene,video,frame,video_length,phase,unconditional,legacy_hard,top3_weighted,label,phase_error,phase_error_normalized,unconditional_normalized,legacy_hard_normalized,top3_weighted_normalized,unconditional_with_phase,legacy_hard_with_phase,top3_weighted_with_phase
R04,01,10,411,1,0.03827092424035072,0.05356620252132416,0.0552215576171875,0,0.6233766233766233,0.005571418622466796,0.23626061667917295,0.22551721617221965,0.23637829232031285,0.12091601765081987,0.11554431739734322,0.12097485547138982
R04,01,11,411,1,0.03833845630288124,0.05306265130639076,0.05497710406780243,0,0.6233766233766233,0.005571418622466796,0.2369759153706317,0.22227432933142338,0.234745433974905,0.12127366699654925,0.11392287397694509,0.1201584262986859
R04,01,12,411,1,0.038084954023361206,0.0527692474424839,0.05472451075911522,0,0.6233766233766233,0.005571418622466796,0.2342908226601796,0.22038479853279708,0.23305820507959288,0.11993112064132319,0.11297810857763194,0.11931481185102984
R04,01,13,411,1,0.03807652369141579,0.05294599011540413,0.05512481927871704,0,0.6233766233766233,0.005571418622466796,0.23420152869842037,0.22152302731911028,0.23573211637527244,0.11988647366044358,0.11354722297078854,0.12065176749886962
R04,01,14,411,1,0.03758780658245087,0.0542946383357048,0.05611904338002205,0,0.6233766233766233,0.005571418622466796,0.22902504370096996,0.23020836743303463,0.24237316178085275,0.11729823116171838,0.11788989302775071,0.12397229020165977
R04,01,15,411,1,0.038826096802949905,0.05404298007488251,0.055894527584314346,0,0.6233766233766233,0.005571418622466796,0.24214099694123792,0.22858767972899197,0.24087348017827667,0.12385620778185236,0.11707954917572938,0.12322244940037173
R04,01,16,411,1,0.03647566959261894,0.052306681871414185,0.054403357207775116,0,0.6233766233766233,0.005571418622466796,0.21724530377091597,0.21740586062352046,0.23091301938774184,0.11140836119669138,0.11148863962299363,0.11824221900510432
R04,01,17,411,1,0.03865498676896095,0.054050467908382416,0.0561472624540329,0,0.6233766233766233,0.005571418622466796,0.24032860177927393,0.2286359016297695,0.24256165464836973,0.12295001020087036,0.11710366012611814,0.12406653663541826
R04,01,18,411,1,0.0376862995326519,0.054882537573575974,0.05675062537193298,0,0.6233766233766233,0.005571418622466796,0.23006827969520416,0.23399445839194283,0.246591893433125,0.11781984915883548,0.11978293850720481,0.1260816560277959
R04,01,19,411,1,0.037989094853401184,0.05231573432683945,0.05420777201652527,0,0.6233766233766233,0.005571418622466796,0.23327548363057807,0.2174641587423709,0.22960658341013432,0.11942345112652243,0.11151778868241885,0.11758900101630056
R04,01,20,411,1,0.03881935402750969,0.05392984300851822,0.05590566247701645,0,0.6233766233766233,0.005571418622466796,0.2420695775551203,0.2278590731983383,0.24094785709986194,0.12382049808879354,0.11671524591040255,0.12325963786116437
R04,01,21,411,1,0.03887070715427399,0.05425577983260155,0.05605371668934822,0,0.6233766233766233,0.005571418622466796,0.2426135091781211,0.22995811735989508,0.24193680390299427,0.12409246390029395,0.11776476799118094,0.12375411126273053
R04,01,22,411,1,0.038882799446582794,0.054534099996089935,0.05613505840301514,0,0.6233766233766233,0.005571418622466796,0.24274159057444034,0.23175050861809934,0.24248013614883368,0.12415650459845357,0.11866096362028307,0.12402577738565024
R04,01,23,411,1,0.03864310681819916,0.05463986471295357,0.05608191713690758,0,0.6233766233766233,0.005571418622466796,0.24020276950174405,0.2324316369688332,0.24212517235277692,0.12288709406210542,0.11900152779565,0.12384829548762186
R04,01,24,411,1,0.037834908813238144,0.05551464110612869,0.05659319832921028,0,1.4077922077922096,0.016087471272372807,0.23164234718194687,0.23806522650240639,0.24554033962607544,0.12386490922715984,0.12707634888738958,0.1308139054492241
R04,01,25,411,1,0.038147736340761185,0.0562024749815464,0.057252123951911926,0,2.4,0.029389233233512137,0.234955812115561,0.24249489990422915,0.24994171651235095,0.13217252267453655,0.13594206656887065,0.13966547487293154
R04,01,26,411,7,0.03875359147787094,0.054715532809495926,0.05597030743956566,0,2.4,0.029389233233512137,0.24137302152023937,0.23291894206763586,0.24137966128864374,0.13538112737687574,0.13115408765057399,0.13538444726107793
R04,01,27,411,7,0.03836122527718544,0.05607614293694496,0.057086069136857986,0,1.2077922077922096,0.013406226060310686,0.2372170840380079,0.24168131726782724,0.2488325324107576,0.12531165504915928,0.12754377166406897,0.13111937923553413
R04,01,28,411,7,0.0378556028008461,0.054045841097831726,0.05498390644788742,0,0.4155844155844136,0.002785709311233398,0.23186153761834655,0.22860610481346816,0.234790871331484,0.11732362346478997,0.11569590706235078,0.1187882903213587
R04,01,29,411,8,0.03735877200961113,0.05291878804564476,0.05388198792934418,0,0.4155844155844136,0.002785709311233398,0.22659911260820875,0.22134784507061395,0.22743046746952766,0.11469241095972108,0.11206677719092367,0.11510808839038053
R04,01,30,411,8,0.03881606459617615,0.054455921053886414,0.05536240339279175,0,0.42337662337662324,0.002890173410404674,0.2420347359429977,0.2312470335883892,0.2373190894602577,0.1224624546767012,0.11706860349939693,0.12010463143533119
R04,01,31,411,8,0.03998628258705139,0.05674704909324646,0.05725335329771042,0,0.6077922077922097,0.005362490424124319,0.2544296690492726,0.24600197558649917,0.24994992808281702,0.12989607973669848,0.12568223300531176,0.12765620925347068
R04,01,32,411,8,0.041911348700523376,0.058465611189603806,0.06018807739019394,0,1.0,0.010620516749077286,0.2748199432440792,0.2570695735628155,0.2695527881678336,0.14272022999657824,0.1338450451559464,0.14008665245845545
R04,01,33,411,10,0.046274468302726746,0.06269867718219757,0.0668482631444931,0,0.5922077922077904,0.005153562225781767,0.3210340469629419,0.2843306616041188,0.31404033976293494,0.16309380459436185,0.1447421119149503,0.15959695099435836
R04,01,34,411,11,0.05109337717294693,0.07292434573173523,0.08086884766817093,0,0.8,0.007939271537015164,0.37207586443400986,0.3501843126215751,0.4076926041893392,0.19000756798551252,0.17906179207929515,0.2078159378631772
R04,01,35,411,11,0.04374372959136963,0.06120946630835533,0.07133852690458298,0,0.40779220779220965,0.0026812452120621977,0.29422849681645125,0.2747400932513198,0.3440336234448001,0.14845487101425672,0.138710669231691,0.17335743432843115
R04,01,36,411,11,0.05227484554052353,0.0719667598605156,0.08296489715576172,0,0.8,0.007939271537015164,0.3845899613778954,0.34401742725099504,0.42169343136820414,0.1962646164574553,0.1759783493940051,0.21481635145260966
R04,01,37,411,13,0.0430605486035347,0.05751959979534149,0.06781307607889175,0,0.8,0.007939271537015164,0.2869922530484339,0.25097722821497964,0.32048492956600083,0.14746576229272454,0.1294582498759974,0.164212100551508
R04,01,38,411,13,0.04354716092348099,0.05981045216321945,0.06717363744974136,0,0.40779220779220965,0.0026812452120621977,0.2921464441491128,0.2657303948794291,0.31621371851338625,0.1474138446805875,0.13420582004574566,0.15944748186272423
R04,01,39,411,13,0.04676457494497299,0.06445010006427765,0.06875552237033844,0,0.4155844155844136,0.002785709311233398,0.32622524987808393,0.29560988415096184,0.32678011855367767,0.16450547959465867,0.14919779673109762,0.16478291393245553
R04,01,40,411,14,0.04732279106974602,0.06391789019107819,0.06673122942447662,0,0.4155844155844136,0.002785709311233398,0.3321378675094628,0.2921824345824633,0.31325859825456354,0.1674617884103481,0.14748407194684834,0.15802215378289847
R04,01,41,411,14,0.05005412548780441,0.07008402794599533,0.07191934436559677,0,0.40779220779220965,0.0026812452120621977,0.3610681246638406,0.33189257009788004,0.34791326700391667,0.1818746849379514,0.16728690765497112,0.17529725610798944
R04,01,42,411,14,0.04321446642279625,0.057834330946207047,0.05954800546169281,0,0.8,0.007939271537015164,0.28862254850491015,0.2530041074623379,0.2652773469122517,0.14828091002096266,0.13047168949967655,0.13660830922463343
R04,01,43,411,16,0.040561988949775696,0.05492449551820755,0.056580204516649246,0,0.8,0.007939271537015164,0.26052754304408915,0.23426466897326492,0.2454535458146036,0.13423340729055216,0.12110197025514004,0.1266964086758094
