scene,video,frame,video_length,phase,unconditional,legacy_hard,top3_weighted,label,phase_error,phase_error_normalized,unconditional_normalized,legacy_hard_normalized,top3_weighted_normalized,unconditional_with_phase,legacy_hard_with_phase,top3_weighted_with_phase
R03,01,10,720,0,0.042857177555561066,0.13810665905475616,0.13851718604564667,1,0.3445800430725058,0.0016189645665752501,0.057918694497905106,0.12476853534444592,0.1175744535272327,0.02976882953224018,0.06319374995551058,0.05959670904690397
R03,01,11,720,0,0.04318855330348015,0.1393502652645111,0.13976702094078064,1,0.3445800430725058,0.0016189645665752501,0.060226373754433536,0.13125658127704665,0.1252079940711849,0.030922669160504394,0.06643777292181095,0.06341347931888008
R03,01,12,720,0,0.04474256560206413,0.13984368741512299,0.14026573300361633,1,0.3445800430725058,0.0016189645665752501,0.07104841480104636,0.13383082507883928,0.12825394739368856,0.0363336896838108,0.06772489482270727,0.06493645598013191
R03,01,13,720,0,0.044594552367925644,0.1401727795600891,0.14060845971107483,1,0.3445800430725058,0.0016189645665752501,0.07001766022030835,0.1355477391114727,0.13034719845194073,0.0358183123934418,0.06858335183902398,0.065983081509258
R03,01,14,720,0,0.042966630309820175,0.13973823189735413,0.1401883214712143,1,0.3445800430725058,0.0016189645665752501,0.05868091639301895,0.1332806507248005,0.12778114568727028,0.0301499404797971,0.06744980764568788,0.06470005512692277
R03,01,15,720,0,0.0440051332116127,0.13913734257221222,0.13960018754005432,1,0.3445800430725058,0.0016189645665752501,0.06591298337245403,0.1301457375092269,0.12418903586039398,0.03376597396951464,0.06588235103790108,0.06290400021348462
R03,01,16,720,0,0.043789174407720566,0.1400614082813263,0.14052504301071167,1,0.3445800430725058,0.0016189645665752501,0.06440906024248416,0.13496670150767365,0.12983771934654526,0.033014012404529704,0.06829283303712445,0.06572834195656026
R03,01,17,720,0,0.044344231486320496,0.13842588663101196,0.138891339302063,1,0.3445800430725058,0.0016189645665752501,0.06827444180561264,0.12643398471375114,0.11985964660643504,0.03494670318609394,0.0640264746401632,0.06073930558650514
R03,01,18,720,0,0.043222576379776,0.13894684612751007,0.13939975202083588,1,0.3445800430725058,0.0016189645665752501,0.06046330825523592,0.12915189422223639,0.12296484803497877,0.031041136410905588,0.06538542939440582,0.06229190630077701
R03,01,19,720,0,0.04299623891711235,0.13808713853359222,0.13856256008148193,1,0.3445800430725058,0.0016189645665752501,0.05888710881745531,0.12466669439435536,0.11785158176516217,0.030253036692015282,0.0631428294804653,0.059735273165868706
R03,01,20,720,0,0.04129422828555107,0.136320561170578,0.13679911196231842,1,0.3445800430725058,0.0016189645665752501,0.0470344169608264,0.11545024389352723,0.10708107698313013,0.024326690763700826,0.05853460423005124,0.05435002077485269
R03,01,21,720,0,0.04201303422451019,0.13550256192684174,0.13601671159267426,1,0.3445800430725058,0.0016189645665752501,0.05204013498703047,0.11118264163763357,0.10230245784988715,0.026829549776802863,0.05640080310210441,0.051960711208231196
R03,01,22,720,0,0.04171271249651909,0.13635972142219543,0.1368809938430786,1,0.3445800430725058,0.0016189645665752501,0.049948713914963735,0.11565454772317453,0.10758118196422124,0.025783839240769494,0.05863675614487489,0.054600073265398244
R03,01,23,720,0,0.041568104177713394,0.13838961720466614,0.13895894587039948,1,0.3445800430725058,0.0016189645665752501,0.0489416709441823,0.12624476267365922,0.12027256313040417,0.025280317755378777,0.06393186362011724,0.06094576384848971
R03,01,24,720,0,0.0431947223842144,0.13930295407772064,0.13990435004234314,1,0.3445800430725058,0.0016189645665752501,0.06026933483330453,0.1310097530201478,0.126046750669135,0.03094414969993989,0.06631435879336153,0.06383285761785513
R03,01,25,720,0,0.04229011759161949,0.14029815793037415,0.14095818996429443,1,0.3445800430725058,0.0016189645665752501,0.053969725618277634,0.13620185342755045,0.1324832246405137,0.027794345092426443,0.06891040899706286,0.06705109460354448
R03,01,26,720,0,0.040512870997190475,0.13768261671066284,0.1383896917104721,1,0.3445800430725058,0.0016189645665752501,0.04159309538672209,0.12255625449198275,0.1167957641335629,0.02160602997664867,0.062087609529279,0.05920736435006907
R03,01,27,720,0,0.04123298451304436,0.13726359605789185,0.13800564408302307,1,0.3445800430725058,0.0016189645665752501,0.04660791929377382,0.12037017241828332,0.11445013980641797,0.024113441930174537,0.060994568492429284,0.058034552186496606
R03,01,28,720,0,0.04010334610939026,0.13723592460155487,0.13800695538520813,1,1.3148600143575038,0.028046410317575404,0.0387411905791335,0.12022580704094123,0.11445814876698866,0.03339380044835445,0.07413610867925832,0.07125227954228203
R03,01,29,720,0,0.04020728915929794,0.1359567940235138,0.13680803775787354,1,2.4,0.057602290013647986,0.039465043249820905,0.11355242612741236,0.10713559252156026,0.048533666631734446,0.08557735807053017,0.08236894126760412
R03,01,30,720,6,0.041075147688388824,0.13861720263957977,0.13951468467712402,1,2.4,0.057602290013647986,0.04550875386461625,0.12743210376582179,0.12366681522681786,0.05155552193913212,0.09251719688973489,0.09063455262023293
R03,01,31,720,6,0.04160911217331886,0.13817083835601807,0.1391834020614624,1,1.3148600143575038,0.028046410317575404,0.049227247970880274,0.1251033666208123,0.12164346055172819,0.038636829144227836,0.07657488846919386,0.07484493543465179
R03,01,32,720,6,0.04287354648113251,0.13742268085479736,0.1385275274515152,1,0.3445800430725058,0.0016189645665752501,0.0580326866359239,0.12120013729092967,0.11763761510264256,0.029825825601249575,0.06140955092875246,0.059628289834608904
R03,01,33,720,6,0.04230218008160591,0.13571184873580933,0.136805459856987,1,0.3445800430725058,0.0016189645665752501,0.05405372801766427,0.11227451655673415,0.10711984763316558,0.02783634629211976,0.0569467405616547,0.05436940609987041
R03,01,34,720,6,0.03972524404525757,0.13458743691444397,0.13581931591033936,1,0.5148600143575038,0.006256867890145306,0.036108112281373894,0.10640832234915198,0.10109683625124946,0.0211824900857596,0.056332595119648644,0.05367685207069738
R03,01,35,720,6,0.04125111550092697,0.13591167330741882,0.13722394406795502,1,0.8,0.014023205158787782,0.04673418231965855,0.11331702582445496,0.10967579818620705,0.030378693739223167,0.06367011549162137,0.06184950167249742
R03,01,36,720,8,0.04150213301181793,0.13955460488796234,0.14087682962417603,1,0.8,0.014023205158787782,0.04848225201560359,0.13232264612329986,0.13198630504146777,0.03125272858719569,0.07317292564104382,0.07300475510012777
R03,01,37,720,8,0.04117831215262413,0.13761019706726074,0.13895411789417267,1,0.5148600143575038,0.006256867890145306,0.04622718451508383,0.12217843234126513,0.12024307559375749,0.026242026202614566,0.06421765011570522,0.0632499717419514
R03,01,38,720,8,0.0404764860868454,0.13811294734477997,0.1394149363040924,1,0.3445800430725058,0.0016189645665752501,0.04133971322649688,0.12480134212378806,0.1230575881579509,0.021479338896536065,0.06321015334518165,0.06233827636226307
R03,01,39,720,8,0.04019147530198097,0.13898402452468872,0.14042659103870392,1,0.3445800430725058,0.0016189645665752501,0.03935491657119328,0.12934585847450808,0.12923641022733343,0.020486940568884265,0.06548241152054167,0.06542768739695434
R03,01,40,720,8,0.04310839995741844,0.1371830403804779,0.13861185312271118,1,0.3445800430725058,0.0016189645665752501,0.059668191041276415,0.11994990358149744,0.11815264587388817,0.030643577803925834,0.060784434074036345,0.05988580522023171
R03,01,41,720,8,0.041703447699546814,0.13895902037620544,0.14045269787311554,1,0.3445800430725058,0.0016189645665752501,0.04988419446861582,0.12921540876897225,0.12939586135142292,0.025751579517595536,0.06541718666777376,0.06550741295899909
R03,01,42,720,8,0.04192919656634331,0.1402256190776825,0.14173248410224915,1,0.3445800430725058,0.0016189645665752501,0.051456294962880955,0.13582340934736664,0.13721233383568324,0.026537629764728104,0.06872118695697095,0.06941564920112925
