video,frame,phase_equal,appearance_abs_error,temporal_abs_error
01,35,True,8.81291925907135e-05,0.3101045296167243
01,36,True,9.54940915107727e-05,0.32417845186855243
01,37,True,3.706291317939758e-05,0.3076450092232017
01,38,True,7.072277367115021e-05,0.33333333333333326
01,39,True,2.4925917387008667e-05,0.3333333333333335
01,40,True,2.146884799003601e-05,0.23809523809523814
01,41,True,0.00011631660163402557,0.23809523809523814
01,42,True,5.319342017173767e-05,0.23809523809523792
01,43,True,9.329244494438171e-05,0.14777618364418899
01,44,True,6.52652233839035e-05,0.2140465942474553
01,45,True,5.811266601085663e-05,0.23809523809523814
01,46,True,2.942606806755066e-05,0.23809523809523814
01,47,True,4.8374757170677185e-05,0.1428571428571428
01,48,True,9.690970182418823e-05,0.04761904761904767
01,49,True,3.25031578540802e-05,0.04761904761904745
01,50,True,9.616091847419739e-05,0.04761904761904767
01,51,True,0.00019150599837303162,0.04761904761904745
01,52,True,0.00011553056538105011,0.03190544510487192
01,53,True,0.00010910443961620331,0.004577440732390414
01,54,True,6.059184670448303e-06,0.02275056364008976
01,55,True,6.20763748884201e-05,0.0
01,56,True,1.7624348402023315e-05,0.0
01,57,True,7.858872413635254e-05,0.0
01,58,True,2.9979273676872253e-05,0.0
01,59,True,7.290393114089966e-05,0.0
01,60,True,2.4380162358283997e-05,0.0
01,61,True,3.304891288280487e-05,0.0
01,62,True,4.5083463191986084e-05,0.0
01,63,True,8.950382471084595e-05,0.0
01,64,True,0.00016643479466438293,0.0
01,65,True,0.00011049583554267883,0.0
01,66,True,2.3150816559791565e-05,0.0
01,67,True,0.00016038864850997925,0.0
01,68,True,3.241933882236481e-05,0.0
01,69,True,1.0058283805847168e-05,0.0
01,70,True,5.116872489452362e-05,0.0
01,71,True,0.00017321482300758362,0.0
01,72,True,0.00012530572712421417,0.0
01,73,True,0.00014216452836990356,0.0
01,74,True,0.00010528229176998138,0.0
01,75,True,0.00020430050790309906,0.0
01,76,True,0.00012605451047420502,0.0
01,77,False,0.00011596828699111938,0.805766208922593
01,78,True,4.177354276180267e-05,0.047619047619047894
01,79,True,5.298107862472534e-05,0.04761904761904834
01,80,True,0.0002612713724374771,0.04761904761904745
01,81,True,2.0701438188552856e-05,0.04761904761904745
01,82,True,1.5506520867347717e-05,0.04761904761904745
01,83,True,6.289035081863403e-05,0.04761904761904745
01,84,True,0.00010029971599578857,0.047619047619047894
01,85,True,0.0001675225794315338,0.04761904761904745
01,86,True,4.696473479270935e-05,0.04761904761904745
01,87,True,0.0001530684530735016,0.04761904761904745
01,88,True,6.210058927536011e-06,0.04761904761904745
01,89,True,5.083344876766205e-05,0.04761904761904745
01,90,True,0.00014354288578033447,0.04761904761904745
01,91,True,1.716427505016327e-05,0.04761904761904745
01,92,True,0.0001156441867351532,0.04761904761904745
01,93,True,0.00015623122453689575,0.04761904761904745
01,94,True,0.00012272223830223083,0.04761904761904745
01,95,True,3.971904516220093e-05,0.04761904761904745
01,96,True,0.00014487095177173615,0.047619047619047894
01,97,True,0.00021411851048469543,0.04761904761904745
01,98,True,7.984042167663574e-05,0.0
01,99,True,0.00012912601232528687,0.0
01,100,True,0.00033621490001678467,0.0
01,101,True,7.37905502319336e-05,0.0
01,102,True,0.0001286584883928299,0.0
01,103,True,0.00020048394799232483,0.0
01,104,True,8.441880345344543e-05,0.0
01,105,True,3.119558095932007e-05,0.0
01,106,True,4.920735955238342e-05,0.0
01,107,True,4.7031790018081665e-05,0.0
01,108,True,0.0001938343048095703,0.0
01,109,True,1.3345852494239807e-05,0.0
01,110,True,9.216740727424622e-05,0.0
01,111,True,0.00014587491750717163,0.0
01,112,True,1.5217810869216919e-05,0.0
01,113,True,9.471364319324493e-05,0.0
01,114,True,5.6723132729530334e-05,0.0
01,115,True,0.00026893988251686096,0.0
01,116,True,4.356354475021362e-05,0.0
01,117,True,6.77257776260376e-05,0.0
01,118,True,6.193295121192932e-05,0.0
01,119,True,9.569525718688965e-05,0.0
01,120,True,2.9336661100387573e-05,0.0
01,121,True,0.0001309756189584732,0.0
01,122,True,0.00033527985215187073,0.0
01,123,True,3.091245889663696e-05,0.0
01,124,True,3.6794692277908325e-05,0.0
01,125,True,0.00017165020108222961,0.0
01,126,True,1.449882984161377e-05,0.0
01,127,True,4.1507184505462646e-05,0.0
01,128,True,0.0001501217484474182,0.0
01,129,True,4.736706614494324e-06,0.0
01,130,True,2.2426247596740723e-06,0.0
01,131,True,5.8142468333244324e-05,0.0
01,132,True,1.806393265724182e-05,0.0
01,133,True,0.0002042129635810852,0.0
01,134,True,7.052905857563019e-05,0.0
01,135,True,0.00011736154556274414,0.0
01,136,True,0.00011758506298065186,0.0
01,137,True,5.902908742427826e-05,0.0
01,138,True,0.00010687112808227539,0.0
01,139,True,1.0702759027481079e-05,0.0
01,140,True,6.413459777832031e-05,0.0
01,141,True,0.00015451200306415558,0.0
01,142,True,9.339302778244019e-06,0.0
01,143,False,1.1444091796875e-05,3.2704789232766283
01,144,True,4.748255014419556e-05,0.16314818610371074
01,145,True,1.0967254638671875e-05,0.1358201817312299
01,146,True,8.873268961906433e-05,0.10849217735874861
01,147,True,0.0001668781042098999,0.08116417298626688
01,148,True,0.00010548532009124756,0.05383616861378693
01,149,True,2.32011079788208e-05,0.02650816424130653
